src,src_name,tgt,tgt_name,length_km,near_substation_id,near_substation_name,distance_to_path_px
304073,STATION B (CENTURY),305084,VICTORIA,20.78,303540,CARSON,53.696897489519856
304450,HARBORGEN,305084,VICTORIA,22.8,308806,MOBILOIL,1.669999999999959
304450,HARBORGEN,305084,VICTORIA,22.8,304137,HALLDALE,7.0001785691509335
304450,HARBORGEN,305084,VICTORIA,22.8,306365,ARCOGEN,11.54000397024326
304450,HARBORGEN,305084,VICTORIA,22.8,310179,WILMINGTON (STATION C),12.683782215782106
304450,HARBORGEN,305084,VICTORIA,22.8,306844,LA FRESA,13.780402520334079
304450,HARBORGEN,305084,VICTORIA,22.8,308540,LONG BEACH,16.810716819933663
304450,HARBORGEN,305084,VICTORIA,22.8,300390,HINSON,17.499013837061803
304450,HARBORGEN,305084,VICTORIA,22.8,308367,FUEL,17.506504505468826
305084,VICTORIA,305984,RIO HONDO,54.87,307564,JOSE,0.4945647009172698
305084,VICTORIA,305984,RIO HONDO,54.87,308806,MOBILOIL,1.669999999999959
305084,VICTORIA,305984,RIO HONDO,54.87,303169,LIGHTPIPE,10.884617540818823
305084,VICTORIA,305984,RIO HONDO,54.87,304137,HALLDALE,13.243419938955736
305084,VICTORIA,305984,RIO HONDO,54.87,306844,LA FRESA,13.780402520334079
305084,VICTORIA,305984,RIO HONDO,54.87,304731,REDONDO,18.435739746481513
305084,VICTORIA,305984,RIO HONDO,54.87,306060,LAGUNA BELL,19.170964723997454
305084,VICTORIA,305984,RIO HONDO,54.87,301489,BULLIS,20.803485284922797
305084,VICTORIA,306060,LAGUNA BELL,31.8,308806,MOBILOIL,1.669999999999959
305084,VICTORIA,306060,LAGUNA BELL,31.8,303169,LIGHTPIPE,10.884617540818823
305084,VICTORIA,306060,LAGUNA BELL,31.8,304137,HALLDALE,13.243419938955736
305084,VICTORIA,306060,LAGUNA BELL,31.8,306844,LA FRESA,13.780402520334079
305084,VICTORIA,306060,LAGUNA BELL,31.8,304731,REDONDO,18.435739746481513
305084,VICTORIA,306060,LAGUNA BELL,31.8,301489,BULLIS,20.803485284922797
305084,VICTORIA,306060,LAGUNA BELL,31.8,303540,CARSON,21.093861166923
305084,VICTORIA,306060,LAGUNA BELL,31.8,308471,TORRANCE,33.422066064203804
305084,VICTORIA,306365,ARCOGEN,23.71,300390,HINSON,1.5941506588796521
305084,VICTORIA,306365,ARCOGEN,23.71,308806,MOBILOIL,1.669999999999959
305084,VICTORIA,306365,ARCOGEN,23.71,304137,HALLDALE,7.0001785691509335
305084,VICTORIA,306365,ARCOGEN,23.71,307274,CAMERON,7.493210259962071
305084,VICTORIA,306365,ARCOGEN,23.71,310179,WILMINGTON (STATION C),12.683782215782106
305084,VICTORIA,306365,ARCOGEN,23.71,306844,LA FRESA,13.780402520334079
305084,VICTORIA,306365,ARCOGEN,23.71,304731,REDONDO,18.435739746481513
305084,VICTORIA,306365,ARCOGEN,23.71,304450,HARBORGEN,31.961478376320507
305084,VICTORIA,308540,LONG BEACH,24.35,304450,HARBORGEN,1.1616343474585096
305084,VICTORIA,308540,LONG BEACH,24.35,308806,MOBILOIL,1.669999999999959
305084,VICTORIA,308540,LONG BEACH,24.35,308367,FUEL,2.0305248694049167
305084,VICTORIA,308540,LONG BEACH,24.35,304137,HALLDALE,7.0001785691509335
305084,VICTORIA,308540,LONG BEACH,24.35,306365,ARCOGEN,11.54000397024326
305084,VICTORIA,308540,LONG BEACH,24.35,310179,WILMINGTON (STATION C),12.683782215782106
305084,VICTORIA,308540,LONG BEACH,24.35,306844,LA FRESA,13.780402520334079
305084,VICTORIA,308540,LONG BEACH,24.35,309853,DOCK,16.551848433039627
306268,WESTEX,306369,LA MIRADA,28.29,307039,ALAMITOS,22.632730723445654
306268,WESTEX,306369,LA MIRADA,28.29,302187,DEL AMO,29.077486825009558
306268,WESTEX,306369,LA MIRADA,28.29,307373,HAYNES,33.56082388738401
306268,WESTEX,306369,LA MIRADA,28.29,306224,LAKEWOOD,44.58732667474026
306268,WESTEX,306369,LA MIRADA,28.29,307274,CAMERON,49.02340767429368
306268,WESTEX,306369,LA MIRADA,28.29,300390,HINSON,55.08259707021812
306268,WESTEX,306369,LA MIRADA,28.29,304450,HARBORGEN,69.603262136196
306268,WESTEX,306369,LA MIRADA,28.29,308540,LONG BEACH,77.5653150576984
306268,WESTEX,306450,VERNON,27.54,303169,LIGHTPIPE,6.632939274748277
306268,WESTEX,306450,VERNON,27.54,301614,PULPGEN,16.007960519691444
306268,WESTEX,306450,VERNON,27.54,308269,STATION F (VELASCO & KINETIC),28.0834203757306
306268,WESTEX,306450,VERNON,27.54,301489,BULLIS,36.32443254890581
306268,WESTEX,306450,VERNON,27.54,306060,LAGUNA BELL,38.88574674607652
306268,WESTEX,306450,VERNON,27.54,310504,BANDINI,44.83879124151321
306268,WESTEX,306450,VERNON,27.54,307274,CAMERON,47.8162901112163
306268,WESTEX,306450,VERNON,27.54,309042,RIVER,49.66784976219526
306268,WESTEX,307564,JOSE,35.02,303169,LIGHTPIPE,6.632939274748277
306268,WESTEX,307564,JOSE,35.02,306060,LAGUNA BELL,19.170964723997454
306268,WESTEX,307564,JOSE,35.02,301541,MESA,38.07788991002527
306268,WESTEX,307564,JOSE,35.02,301489,BULLIS,38.383717902256464
306268,WESTEX,307564,JOSE,35.02,307274,CAMERON,47.8162901112163
306268,WESTEX,307564,JOSE,35.02,306224,LAKEWOOD,49.98236579879799
306268,WESTEX,307564,JOSE,35.02,300390,HINSON,53.984590393926375
306268,WESTEX,307564,JOSE,35.02,300232,CENTER,54.84130874418283
306268,WESTEX,308216,ROLLING HILLS,29.94,306365,ARCOGEN,11.54000397024326
306268,WESTEX,308216,ROLLING HILLS,29.94,310179,WILMINGTON (STATION C),12.683782215782102
306268,WESTEX,308216,ROLLING HILLS,29.94,303303,HUGHTRON,14.632993541992647
306268,WESTEX,308216,ROLLING HILLS,29.94,300390,HINSON,17.499013837061806
306268,WESTEX,308216,ROLLING HILLS,29.94,307274,CAMERON,18.485126677812598
306268,WESTEX,308216,ROLLING HILLS,29.94,308471,TORRANCE,29.07824788394231
306268,WESTEX,308216,ROLLING HILLS,29.94,304450,HARBORGEN,31.961478376320507
306268,WESTEX,308216,ROLLING HILLS,29.94,304137,HALLDALE,37.71152078609403
306268,WESTEX,308471,TORRANCE,29.63,303169,LIGHTPIPE,3.299515115892063
306268,WESTEX,308471,TORRANCE,29.63,308806,MOBILOIL,4.599999999999966
306268,WESTEX,308471,TORRANCE,29.63,304137,HALLDALE,13.243419938955734
306268,WESTEX,308471,TORRANCE,29.63,306844,LA FRESA,14.888982503851663
306268,WESTEX,308471,TORRANCE,29.63,303540,CARSON,20.739502224950126
306268,WESTEX,308471,TORRANCE,29.63,303303,HUGHTRON,23.216937537095355
306268,WESTEX,308471,TORRANCE,29.63,301489,BULLIS,23.74893695478865
306268,WESTEX,308471,TORRANCE,29.63,308216,ROLLING HILLS,29.07824788394231
306268,WESTEX,308806,MOBILOIL,25.43,303169,LIGHTPIPE,3.299515115892063
306268,WESTEX,308806,MOBILOIL,25.43,304137,HALLDALE,13.243419938955734
306268,WESTEX,308806,MOBILOIL,25.43,306844,LA FRESA,14.119950424842163
306268,WESTEX,308806,MOBILOIL,25.43,303540,CARSON,20.739502224950126
306268,WESTEX,308806,MOBILOIL,25.43,301489,BULLIS,23.74893695478865
306268,WESTEX,308806,MOBILOIL,25.43,308471,TORRANCE,36.31458109354977
306268,WESTEX,308806,MOBILOIL,25.43,307274,CAMERON,47.8162901112163
306268,WESTEX,308806,MOBILOIL,25.43,305084,VICTORIA,48.15581065665909
306268,WESTEX,309758,YUKON,30.16,303169,LIGHTPIPE,3.299515115892063
306268,WESTEX,309758,YUKON,30.16,302164,BRIGHTON,11.891450710489417
306268,WESTEX,309758,YUKON,30.16,306844,LA FRESA,17.764292837036873
306268,WESTEX,309758,YUKON,30.16,303540,CARSON,20.739502224950126
306268,WESTEX,309758,YUKON,30.16,300627,IMPERIAL TERMINAL TOWER,23.20996768631956
306268,WESTEX,309758,YUKON,30.16,301489,BULLIS,23.74893695478865
306268,WESTEX,309758,YUKON,30.16,308806,MOBILOIL,24.319673106355715
306268,WESTEX,309758,YUKON,30.16,304137,HALLDALE,28.400251199213134
306268,WESTEX,310504,BANDINI,23.71,303169,LIGHTPIPE,6.632939274748277
306268,WESTEX,310504,BANDINI,23.71,306060,LAGUNA BELL,23.700569613408042
306268,WESTEX,310504,BANDINI,23.71,301614,PULPGEN,29.16309997239663
306268,WESTEX,310504,BANDINI,23.71,308269,STATION F (VELASCO & KINETIC),35.982613857250584
306268,WESTEX,310504,BANDINI,23.71,301489,BULLIS,36.32443254890581
306268,WESTEX,310504,BANDINI,23.71,306450,VERNON,45.54728971080495
306268,WESTEX,310504,BANDINI,23.71,307274,CAMERON,47.8162901112163
306268,WESTEX,310504,BANDINI,23.71,306224,LAKEWOOD,49.98236579879799
302164,BRIGHTON,306268,WESTEX,26.27,303169,LIGHTPIPE,3.299515115892063
302164,BRIGHTON,306268,WESTEX,26.27,303540,CARSON,20.739502224950126
302164,BRIGHTON,306268,WESTEX,26.27,301489,BULLIS,23.74893695478865
302164,BRIGHTON,306268,WESTEX,26.27,304137,HALLDALE,28.696822123712586
302164,BRIGHTON,306268,WESTEX,26.27,300627,IMPERIAL TERMINAL TOWER,29.59342663498098
302164,BRIGHTON,306268,WESTEX,26.27,309758,YUKON,33.24455444129157
302164,BRIGHTON,306268,WESTEX,26.27,306844,LA FRESA,35.57977093799226
302164,BRIGHTON,306268,WESTEX,26.27,308806,MOBILOIL,42.79451483543188
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,303169,LIGHTPIPE,3.299515115892063
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,303540,CARSON,20.739502224950126
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,301489,BULLIS,23.74893695478865
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,306623,GRAMERCY,24.948893763050854
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,302164,BRIGHTON,25.900011583009018
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,309758,YUKON,30.64750071376126
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,304137,HALLDALE,36.8607175730478
300627,IMPERIAL TERMINAL TOWER,306268,WESTEX,28.37,307274,CAMERON,47.8162901112163
304137,HALLDALE,306268,WESTEX,22.86,306365,ARCOGEN,11.54000397024326
304137,HALLDALE,306268,WESTEX,22.86,310179,WILMINGTON (STATION C),12.719830973719667
304137,HALLDALE,306268,WESTEX,22.86,300390,HINSON,17.499013837061806
304137,HALLDALE,306268,WESTEX,22.86,307274,CAMERON,18.485126677812598
304137,HALLDALE,306268,WESTEX,22.86,304450,HARBORGEN,31.961478376320507
304137,HALLDALE,306268,WESTEX,22.86,308806,MOBILOIL,36.20510599349212
304137,HALLDALE,306268,WESTEX,22.86,308540,LONG BEACH,38.85707657557368
304137,HALLDALE,306268,WESTEX,22.86,308367,FUEL,40.86005996079789
300105,WALNUT,306268,WESTEX,41.85,303169,LIGHTPIPE,6.632939274748277
300105,WALNUT,306268,WESTEX,41.85,307564,JOSE,8.485499943607051
300105,WALNUT,306268,WESTEX,41.85,306060,LAGUNA BELL,19.170964723997454
300105,WALNUT,306268,WESTEX,41.85,300408,PUENTE,22.50843043116218
300105,WALNUT,306268,WESTEX,41.85,301541,MESA,38.07788991002527
300105,WALNUT,306268,WESTEX,41.85,301489,BULLIS,38.383717902256464
300105,WALNUT,306268,WESTEX,41.85,307274,CAMERON,47.8162901112163
300105,WALNUT,306268,WESTEX,41.85,306224,LAKEWOOD,49.98236579879799
300232,CENTER,306268,WESTEX,20.43,303169,LIGHTPIPE,6.693526723633802
300232,CENTER,306268,WESTEX,20.43,307274,CAMERON,47.8162901112163
300232,CENTER,306268,WESTEX,20.43,306224,LAKEWOOD,49.98236579879799
300232,CENTER,306268,WESTEX,20.43,301489,BULLIS,50.372049789541016
300232,CENTER,306268,WESTEX,20.43,300390,HINSON,53.984590393926375
300232,CENTER,306268,WESTEX,20.43,303540,CARSON,56.190431285627184
300232,CENTER,306268,WESTEX,20.43,302187,DEL AMO,69.81778641578383
300232,CENTER,306268,WESTEX,20.43,304450,HARBORGEN,71.80619541515898
304073,STATION B (CENTURY),306268,WESTEX,24.34,303169,LIGHTPIPE,6.632939274748277
304073,STATION B (CENTURY),306268,WESTEX,24.34,301489,BULLIS,26.633486440945116
304073,STATION B (CENTURY),306268,WESTEX,24.34,307274,CAMERON,47.8162901112163
304073,STATION B (CENTURY),306268,WESTEX,24.34,306224,LAKEWOOD,49.98236579879799
304073,STATION B (CENTURY),306268,WESTEX,24.34,300390,HINSON,53.984590393926375
304073,STATION B (CENTURY),306268,WESTEX,24.34,306450,VERNON,55.936725860564984
304073,STATION B (CENTURY),306268,WESTEX,24.34,303540,CARSON,56.190431285627184
304073,STATION B (CENTURY),306268,WESTEX,24.34,301614,PULPGEN,57.81056737310233
305984,RIO HONDO,306268,WESTEX,43.44,307564,JOSE,0.4945647009172698
305984,RIO HONDO,306268,WESTEX,43.44,303169,LIGHTPIPE,6.632939274748277
305984,RIO HONDO,306268,WESTEX,43.44,306060,LAGUNA BELL,19.170964723997454
305984,RIO HONDO,306268,WESTEX,43.44,301541,MESA,38.07788991002527
305984,RIO HONDO,306268,WESTEX,43.44,301489,BULLIS,38.383717902256464
305984,RIO HONDO,306268,WESTEX,43.44,307274,CAMERON,47.8162901112163
305984,RIO HONDO,306268,WESTEX,43.44,306224,LAKEWOOD,49.98236579879799
305984,RIO HONDO,306268,WESTEX,43.44,300390,HINSON,53.984590393926375
306060,LAGUNA BELL,306268,WESTEX,20.36,303169,LIGHTPIPE,6.632939274748277
306060,LAGUNA BELL,306268,WESTEX,20.36,301489,BULLIS,38.383717902256464
306060,LAGUNA BELL,306268,WESTEX,20.36,310504,BANDINI,39.71229784336328
306060,LAGUNA BELL,306268,WESTEX,20.36,307274,CAMERON,47.8162901112163
306060,LAGUNA BELL,306268,WESTEX,20.36,306224,LAKEWOOD,49.98236579879799
306060,LAGUNA BELL,306268,WESTEX,20.36,300390,HINSON,53.984590393926375
306060,LAGUNA BELL,306268,WESTEX,20.36,303540,CARSON,56.190431285627184
306060,LAGUNA BELL,306268,WESTEX,20.36,300232,CENTER,65.80521028003784
306268,WESTEX,306279,OLINDA,39.08,303169,LIGHTPIPE,6.693526723633802
306268,WESTEX,306279,OLINDA,39.08,300232,CENTER,32.81168540477554
306268,WESTEX,306279,OLINDA,39.08,306369,LA MIRADA,35.33048167930473
306268,WESTEX,306279,OLINDA,39.08,307274,CAMERON,47.8162901112163
306268,WESTEX,306279,OLINDA,39.08,306224,LAKEWOOD,49.98236579879799
306268,WESTEX,306279,OLINDA,39.08,301489,BULLIS,50.372049789541016
306268,WESTEX,306279,OLINDA,39.08,300390,HINSON,53.984590393926375
306268,WESTEX,306279,OLINDA,39.08,303540,CARSON,56.190431285627184
306268,WESTEX,306844,LA FRESA,24.73,303169,LIGHTPIPE,3.299515115892063
306268,WESTEX,306844,LA FRESA,24.73,308806,MOBILOIL,15.452359043201184
306268,WESTEX,306844,LA FRESA,24.73,303540,CARSON,20.739502224950126
306268,WESTEX,306844,LA FRESA,24.73,301489,BULLIS,23.74893695478865
306268,WESTEX,306844,LA FRESA,24.73,304137,HALLDALE,28.22020726647994
306268,WESTEX,306844,LA FRESA,24.73,302164,BRIGHTON,39.082318500097756
306268,WESTEX,306844,LA FRESA,24.73,307274,CAMERON,47.8162901112163
306268,WESTEX,306844,LA FRESA,24.73,305084,VICTORIA,49.6677772806475
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,303169,LIGHTPIPE,6.632939274748277
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,310504,BANDINI,10.525982409703383
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,301614,PULPGEN,12.744736468010386
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,306060,LAGUNA BELL,23.700569613408042
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,306450,VERNON,23.915158372881404
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,301489,BULLIS,36.32443254890581
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,309042,RIVER,40.86908366968847
306268,WESTEX,308269,STATION F (VELASCO & KINETIC),26.03,307785,WABASH,41.94212440971484
306444,STANHILL,308471,TORRANCE,25.17,310204,EL NIDO,2.1094336647338494
306444,STANHILL,308471,TORRANCE,25.17,301637,STATION N (AIRPORT),5.027469550850974
306444,STANHILL,308471,TORRANCE,25.17,308786,LA CIENEGA,5.514526271584898
306444,STANHILL,308471,TORRANCE,25.17,309156,FELTON,5.681295599813094
306444,STANHILL,308471,TORRANCE,25.17,301745,WINDSOR HILLS,11.100790751894582
306444,STANHILL,308471,TORRANCE,25.17,305885,LA BREA,11.272852758725215
306444,STANHILL,308471,TORRANCE,25.17,305084,VICTORIA,12.449999999999934
306444,STANHILL,308471,TORRANCE,25.17,308806,MOBILOIL,12.817367124335632
307564,JOSE,308216,ROLLING HILLS,54.02,308806,MOBILOIL,1.669999999999959
307564,JOSE,308216,ROLLING HILLS,54.02,305084,VICTORIA,2.379436433422306
307564,JOSE,308216,ROLLING HILLS,54.02,304731,REDONDO,10.20122541658596
307564,JOSE,308216,ROLLING HILLS,54.02,303169,LIGHTPIPE,10.884617540818823
307564,JOSE,308216,ROLLING HILLS,54.02,304137,HALLDALE,13.243419938955734
307564,JOSE,308216,ROLLING HILLS,54.02,306844,LA FRESA,13.780402520334079
307564,JOSE,308216,ROLLING HILLS,54.02,303303,HUGHTRON,16.601328260112208
307564,JOSE,308216,ROLLING HILLS,54.02,306060,LAGUNA BELL,19.170964723997457
307564,JOSE,308471,TORRANCE,46.45,308806,MOBILOIL,4.599999999999966
307564,JOSE,308471,TORRANCE,46.45,303169,LIGHTPIPE,10.884617540818823
307564,JOSE,308471,TORRANCE,46.45,304137,HALLDALE,13.243419938955734
307564,JOSE,308471,TORRANCE,46.45,306844,LA FRESA,14.888982503851663
307564,JOSE,308471,TORRANCE,46.45,306060,LAGUNA BELL,19.170964723997457
307564,JOSE,308471,TORRANCE,46.45,301489,BULLIS,20.803485284922797
307564,JOSE,308471,TORRANCE,46.45,303540,CARSON,21.093861166923
307564,JOSE,308471,TORRANCE,46.45,303303,HUGHTRON,23.216937537095355
308216,ROLLING HILLS,310504,BANDINI,42.64,308806,MOBILOIL,1.669999999999959
308216,ROLLING HILLS,310504,BANDINI,42.64,305084,VICTORIA,2.379436433422306
308216,ROLLING HILLS,310504,BANDINI,42.64,304731,REDONDO,10.20122541658596
308216,ROLLING HILLS,310504,BANDINI,42.64,303169,LIGHTPIPE,10.884617540818823
308216,ROLLING HILLS,310504,BANDINI,42.64,304137,HALLDALE,13.243419938955736
308216,ROLLING HILLS,310504,BANDINI,42.64,306844,LA FRESA,13.780402520334079
308216,ROLLING HILLS,310504,BANDINI,42.64,303303,HUGHTRON,16.601328260112208
308216,ROLLING HILLS,310504,BANDINI,42.64,301489,BULLIS,20.803485284922797
307274,CAMERON,308216,ROLLING HILLS,20.25,300390,HINSON,4.429220431472494
307274,CAMERON,308216,ROLLING HILLS,20.25,306365,ARCOGEN,11.54000397024326
307274,CAMERON,308216,ROLLING HILLS,20.25,310179,WILMINGTON (STATION C),12.683782215782106
307274,CAMERON,308216,ROLLING HILLS,20.25,303303,HUGHTRON,14.632993541992647
307274,CAMERON,308216,ROLLING HILLS,20.25,308471,TORRANCE,29.07824788394231
307274,CAMERON,308216,ROLLING HILLS,20.25,304450,HARBORGEN,31.961478376320507
307274,CAMERON,308216,ROLLING HILLS,20.25,304137,HALLDALE,37.71152078609403
307274,CAMERON,308216,ROLLING HILLS,20.25,308581,STATION Q (HARBOR),46.358863226163805
300105,WALNUT,308216,ROLLING HILLS,60.85,308806,MOBILOIL,1.669999999999959
300105,WALNUT,308216,ROLLING HILLS,60.85,305084,VICTORIA,2.379436433422306
300105,WALNUT,308216,ROLLING HILLS,60.85,307564,JOSE,8.485499943607051
300105,WALNUT,308216,ROLLING HILLS,60.85,304731,REDONDO,10.20122541658596
300105,WALNUT,308216,ROLLING HILLS,60.85,303169,LIGHTPIPE,10.884617540818823
300105,WALNUT,308216,ROLLING HILLS,60.85,304137,HALLDALE,13.243419938955736
300105,WALNUT,308216,ROLLING HILLS,60.85,306844,LA FRESA,13.780402520334079
300105,WALNUT,308216,ROLLING HILLS,60.85,303303,HUGHTRON,16.601328260112208
300390,HINSON,308216,ROLLING HILLS,20.04,307274,CAMERON,6.180291255272747
300390,HINSON,308216,ROLLING HILLS,20.04,306365,ARCOGEN,11.54000397024326
300390,HINSON,308216,ROLLING HILLS,20.04,310179,WILMINGTON (STATION C),12.683782215782106
300390,HINSON,308216,ROLLING HILLS,20.04,303303,HUGHTRON,14.632993541992647
300390,HINSON,308216,ROLLING HILLS,20.04,308471,TORRANCE,29.07824788394231
300390,HINSON,308216,ROLLING HILLS,20.04,304450,HARBORGEN,31.961478376320507
300390,HINSON,308216,ROLLING HILLS,20.04,304137,HALLDALE,37.71152078609403
300390,HINSON,308216,ROLLING HILLS,20.04,308581,STATION Q (HARBOR),46.358863226163805
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,308806,MOBILOIL,1.669999999999959
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,305084,VICTORIA,2.379436433422306
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,304731,REDONDO,10.20122541658596
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,304137,HALLDALE,13.243419938955736
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,306844,LA FRESA,13.780402520334079
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,303303,HUGHTRON,16.601328260112208
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,303540,CARSON,20.739502224950126
303169,LIGHTPIPE,308216,ROLLING HILLS,28.11,301489,BULLIS,23.74893695478865
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,308806,MOBILOIL,1.669999999999959
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,305084,VICTORIA,2.379436433422306
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,304731,REDONDO,10.20122541658596
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,304137,HALLDALE,13.243419938955736
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,306844,LA FRESA,13.780402520334079
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,303303,HUGHTRON,16.601328260112208
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,308471,TORRANCE,29.07824788394231
304073,STATION B (CENTURY),308216,ROLLING HILLS,28.34,310204,EL NIDO,48.06928749211912
304450,HARBORGEN,308216,ROLLING HILLS,21.28,306365,ARCOGEN,11.54000397024326
304450,HARBORGEN,308216,ROLLING HILLS,21.28,310179,WILMINGTON (STATION C),12.683782215782106
304450,HARBORGEN,308216,ROLLING HILLS,21.28,303303,HUGHTRON,14.632993541992647
304450,HARBORGEN,308216,ROLLING HILLS,21.28,308540,LONG BEACH,16.810716819933663
304450,HARBORGEN,308216,ROLLING HILLS,21.28,300390,HINSON,17.499013837061803
304450,HARBORGEN,308216,ROLLING HILLS,21.28,308367,FUEL,17.506504505468826
304450,HARBORGEN,308216,ROLLING HILLS,21.28,307274,CAMERON,19.30556396482629
304450,HARBORGEN,308216,ROLLING HILLS,21.28,309853,DOCK,26.865645348660404
305984,RIO HONDO,308216,ROLLING HILLS,62.43,307564,JOSE,0.4945647009172698
305984,RIO HONDO,308216,ROLLING HILLS,62.43,308806,MOBILOIL,1.669999999999959
305984,RIO HONDO,308216,ROLLING HILLS,62.43,305084,VICTORIA,2.379436433422306
305984,RIO HONDO,308216,ROLLING HILLS,62.43,304731,REDONDO,10.20122541658596
305984,RIO HONDO,308216,ROLLING HILLS,62.43,303169,LIGHTPIPE,10.884617540818823
305984,RIO HONDO,308216,ROLLING HILLS,62.43,304137,HALLDALE,13.243419938955736
305984,RIO HONDO,308216,ROLLING HILLS,62.43,306844,LA FRESA,13.780402520334079
305984,RIO HONDO,308216,ROLLING HILLS,62.43,303303,HUGHTRON,16.601328260112208
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,308806,MOBILOIL,1.669999999999959
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,305084,VICTORIA,2.379436433422306
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,304731,REDONDO,10.20122541658596
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,303169,LIGHTPIPE,10.884617540818823
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,304137,HALLDALE,13.243419938955736
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,306844,LA FRESA,13.780402520334079
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,303303,HUGHTRON,16.601328260112208
306060,LAGUNA BELL,308216,ROLLING HILLS,39.36,301489,BULLIS,20.803485284922797
306365,ARCOGEN,308216,ROLLING HILLS,22.18,300390,HINSON,1.5941506588796521
306365,ARCOGEN,308216,ROLLING HILLS,22.18,307274,CAMERON,7.493210259962071
306365,ARCOGEN,308216,ROLLING HILLS,22.18,310179,WILMINGTON (STATION C),12.683782215782106
306365,ARCOGEN,308216,ROLLING HILLS,22.18,303303,HUGHTRON,14.632993541992647
306365,ARCOGEN,308216,ROLLING HILLS,22.18,308471,TORRANCE,29.07824788394231
306365,ARCOGEN,308216,ROLLING HILLS,22.18,304450,HARBORGEN,31.961478376320507
306365,ARCOGEN,308216,ROLLING HILLS,22.18,304137,HALLDALE,37.71152078609403
306365,ARCOGEN,308216,ROLLING HILLS,22.18,308581,STATION Q (HARBOR),46.358863226163805
307039,ALAMITOS,308216,ROLLING HILLS,41.25,306268,WESTEX,5.559658262879122
307039,ALAMITOS,308216,ROLLING HILLS,41.25,307373,HAYNES,10.947967847961616
307039,ALAMITOS,308216,ROLLING HILLS,41.25,306365,ARCOGEN,11.54000397024326
307039,ALAMITOS,308216,ROLLING HILLS,41.25,310179,WILMINGTON (STATION C),12.683782215782106
307039,ALAMITOS,308216,ROLLING HILLS,41.25,303303,HUGHTRON,14.632993541992647
307039,ALAMITOS,308216,ROLLING HILLS,41.25,300390,HINSON,17.499013837061803
307039,ALAMITOS,308216,ROLLING HILLS,41.25,307274,CAMERON,18.4851266778126
307039,ALAMITOS,308216,ROLLING HILLS,41.25,308471,TORRANCE,29.07824788394231
308216,ROLLING HILLS,308540,LONG BEACH,22.83,304450,HARBORGEN,1.1616343474585096
308216,ROLLING HILLS,308540,LONG BEACH,22.83,308367,FUEL,2.0305248694049167
308216,ROLLING HILLS,308540,LONG BEACH,22.83,306365,ARCOGEN,11.54000397024326
308216,ROLLING HILLS,308540,LONG BEACH,22.83,310179,WILMINGTON (STATION C),12.683782215782106
308216,ROLLING HILLS,308540,LONG BEACH,22.83,303303,HUGHTRON,14.632993541992647
308216,ROLLING HILLS,308540,LONG BEACH,22.83,309853,DOCK,16.551848433039627
308216,ROLLING HILLS,308540,LONG BEACH,22.83,300390,HINSON,17.499013837061803
308216,ROLLING HILLS,308540,LONG BEACH,22.83,307274,CAMERON,19.242050306555225
308471,TORRANCE,310504,BANDINI,35.08,308806,MOBILOIL,4.599999999999966
308471,TORRANCE,310504,BANDINI,35.08,303169,LIGHTPIPE,10.884617540818823
308471,TORRANCE,310504,BANDINI,35.08,304137,HALLDALE,13.243419938955736
308471,TORRANCE,310504,BANDINI,35.08,306844,LA FRESA,14.888982503851663
308471,TORRANCE,310504,BANDINI,35.08,301489,BULLIS,20.803485284922797
