src,tgt,length_km,path_nodes_count,decision,blocker_tolerance_m,debug_search_radius_m,nearest_internal_substation_id,nearest_internal_substation_name,nearest_internal_distance_to_path_m,nearest_internal_distance_along_path_m,path_length_km,within_blocker_tolerance
300390,306365,2.308139134481784,11,accepted,300.0,1000.0,307274,CAMERON,483.0991840994467,2218.3301450056115,2.308139134481784,False
300627,306365,24.186562564435167,130,blocked_by_near_substation,300.0,1000.0,300390,HINSON,127.45723735120436,2155.6950389382805,24.186562564435167,True
306365,306844,20.53967683502252,110,blocked_by_near_substation,300.0,1000.0,300390,HINSON,127.45723735120436,2155.6950389382805,20.53967683502252,True
303169,306365,12.301876838629093,58,blocked_by_near_substation,300.0,1000.0,307274,CAMERON,35.902555367165796,3479.6680366877513,12.301876838629093,True
306365,308540,8.263972476085444,38,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,6714.937772326409,8.263972476085444,True
306365,308806,19.506057788672873,115,blocked_by_near_substation,300.0,1000.0,300390,HINSON,127.45723735120436,2155.6950389382805,19.506057788672873,True
304073,306365,23.95431898695257,122,blocked_by_near_substation,300.0,1000.0,300390,HINSON,127.45723735120436,2155.6950389382805,23.95431898695257,True
306365,308471,23.70655952905402,140,blocked_by_near_substation,300.0,1000.0,300390,HINSON,127.45723735120436,2155.6950389382805,23.70655952905402,True
306365,310179,8.50110628468748,47,blocked_by_near_substation,300.0,1000.0,300390,HINSON,127.45723735120436,2155.6950389382805,8.50110628468748,True
306365,309758,25.973838911309496,141,blocked_by_near_substation,300.0,1000.0,300390,HINSON,127.45723735120436,2155.6950389382805,25.973838911309496,True
301558,304040,7.200990604184929,60,accepted,300.0,1000.0,,,,,7.200990604184929,False
300232,310504,13.407233176992877,103,accepted,300.0,1000.0,,,,,13.407233176992877,False
302187,310504,21.829554963809926,146,accepted,300.0,1000.0,300232,CENTER,460.95907659755557,12935.443191787806,21.829554963809926,False
304137,310504,29.26554635054722,187,accepted,300.0,1000.0,303169,LIGHTPIPE,980.2882903987321,13683.754141627414,29.26554635054722,False
307564,310504,18.981112967203508,114,blocked_by_near_substation,300.0,1000.0,301541,MESA,233.78623432412041,8847.767911367888,18.981112967203508,True
306844,310504,30.1660197771851,194,accepted,300.0,1000.0,303169,LIGHTPIPE,980.2882903987321,13683.754141627414,30.1660197771851,False
306369,310504,31.69416612550547,224,accepted,300.0,1000.0,300232,CENTER,459.9691419036726,12972.501093658571,31.69416612550547,False
306060,310504,5.287657291836277,37,accepted,300.0,1000.0,,,,,5.287657291836277,False
306224,310504,24.721898483629285,190,accepted,300.0,1000.0,,,,,24.721898483629285,False
303169,310504,14.630154884785442,88,accepted,300.0,1000.0,,,,,14.630154884785442,False
301541,310504,8.946438720587391,60,accepted,300.0,1000.0,,,,,8.946438720587391,False
308806,310504,30.879291015757257,196,accepted,300.0,1000.0,303169,LIGHTPIPE,980.2882903987321,13683.754141627414,30.879291015757257,False
308907,310504,9.193904128044853,59,accepted,300.0,1000.0,,,,,9.193904128044853,False
306279,310504,32.02485398976168,238,accepted,300.0,1000.0,,,,,32.02485398976168,False
300408,310504,27.299782701007345,163,blocked_by_near_substation,300.0,1000.0,300105,WALNUT,193.8184176191819,25441.20703929742,27.299782701007345,True
301614,310504,4.909121804780862,40,accepted,300.0,1000.0,308269,STATION F (VELASCO & KINETIC),833.9222495779484,3669.00143916001,4.909121804780862,False
302798,310504,12.55435634480924,102,accepted,300.0,1000.0,,,,,12.55435634480924,False
305984,310504,26.37462760287557,129,blocked_by_near_substation,300.0,1000.0,307564,JOSE,192.5283675377389,17394.42520613412,26.37462760287557,True
308269,310504,4.559223924235374,31,accepted,300.0,1000.0,,,,,4.559223924235374,False
308471,310504,35.0797927561384,221,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,30536.4200260644,35.0797927561384,False
300105,310504,25.55809007957584,142,blocked_by_near_substation,300.0,1000.0,301541,MESA,233.78623432412041,8847.767911367888,25.55809007957584,True
301156,309843,15.459784751662419,121,blocked_by_near_substation,300.0,1000.0,300144,STATION 11,17.930268039182533,12925.320246360776,15.459784751662419,True
301156,309042,33.13639925332075,207,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,29717.978979504864,33.13639925332075,True
301156,302171,9.60033160823411,57,accepted,300.0,1000.0,,,,,9.60033160823411,False
300144,301156,12.939664094928432,76,accepted,300.0,1000.0,301105,STATION K (OLYMPIC),348.53178292471415,9951.606430325703,12.939664094928432,False
301156,310527,29.769568966856536,195,accepted,300.0,1000.0,301194,STATION G (ATWATER),405.5297735874795,23882.13191074511,29.769568966856536,False
301156,303099,13.520633040437959,70,accepted,300.0,1000.0,,,,,13.520633040437959,False
300429,301156,14.425840133275361,90,accepted,300.0,1000.0,,,,,14.425840133275361,False
301156,301194,24.317171546887643,146,accepted,300.0,1000.0,,,,,24.317171546887643,False
301105,301156,10.17836989259012,58,accepted,300.0,1000.0,,,,,10.17836989259012,False
301156,309663,17.12986167617045,110,accepted,300.0,1000.0,,,,,17.12986167617045,False
301100,301156,22.657908089060665,136,accepted,300.0,1000.0,309663,TAHITI,401.6364090873937,16695.54580487304,22.657908089060665,False
301156,306768,17.86354825921084,119,accepted,300.0,1000.0,,,,,17.86354825921084,False
302164,307274,20.153235887084065,132,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,19808.844500248946,20.153235887084065,False
302164,303540,14.078695878400397,75,accepted,300.0,1000.0,,,,,14.078695878400397,False
302164,304137,7.749828037759635,53,accepted,300.0,1000.0,,,,,7.749828037759635,False
302164,304450,21.179665007737302,121,accepted,300.0,1000.0,,,,,21.179665007737302,False
300390,302164,19.939108787559896,118,accepted,300.0,1000.0,,,,,19.939108787559896,False
300627,302164,3.8300803170730666,23,accepted,300.0,1000.0,,,,,3.8300803170730666,False
302164,306844,5.435676032893881,31,accepted,300.0,1000.0,,,,,5.435676032893881,False
302164,303169,17.187761236450186,117,accepted,300.0,1000.0,,,,,17.187761236450186,False
302164,308540,22.729346001899295,126,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,21180.311298140256,22.729346001899295,True
302164,308471,11.082744900509772,69,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,6539.372170435756,11.082744900509772,False
302164,310179,16.1660948161496,96,accepted,300.0,1000.0,,,,,16.1660948161496,False
302164,309758,5.5944772668956455,27,accepted,300.0,1000.0,,,,,5.5944772668956455,False
303540,307274,11.761665442060849,55,accepted,300.0,1000.0,,,,,11.761665442060849,False
304137,307274,13.175706249618448,89,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,13.175706249618448,False
304450,307274,4.801399211576453,38,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,4.801399211576453,False
300390,307274,1.1338481760312669,11,accepted,300.0,1000.0,,,,,1.1338481760312669,False
300627,307274,22.253220926998917,136,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,22.253220926998917,False
306844,307274,18.606335197586265,116,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,18.606335197586265,False
303169,307274,8.901593535209853,40,accepted,300.0,1000.0,,,,,8.901593535209853,False
307274,308540,6.327427702214864,42,blocked_by_near_substation,300.0,1000.0,304450,HARBORGEN,92.64880905457912,4778.392998455828,6.327427702214864,True
307274,308806,17.572716151236623,121,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,17.572716151236623,False
304073,307274,22.02097734951632,128,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,22.02097734951632,False
307274,308471,21.77321789161777,146,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,17229.845161543763,21.77321789161777,False
306450,307274,26.026565211798374,150,accepted,300.0,1000.0,,,,,26.026565211798374,False
307274,310179,6.567764647251225,53,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,6.567764647251225,False
307274,309758,24.04049727387324,147,accepted,300.0,1000.0,300390,HINSON,371.5600951153317,344.3913868351176,24.04049727387324,False
303540,304137,10.00619358247925,48,accepted,300.0,1000.0,,,,,10.00619358247925,False
303540,304450,16.53270020073593,90,blocked_by_near_substation,300.0,1000.0,307274,CAMERON,5.407243247752024,11760.71347548513,16.53270020073593,True
300390,303540,12.865149165190745,63,blocked_by_near_substation,300.0,1000.0,307274,CAMERON,5.407243247752024,11760.71347548513,12.865149165190745,True
300627,303540,16.178680918315248,79,accepted,300.0,1000.0,,,,,16.178680918315248,False
303540,306844,12.5317951889026,59,accepted,300.0,1000.0,,,,,12.5317951889026,False
303169,303540,5.995296345366255,40,accepted,300.0,1000.0,,,,,5.995296345366255,False
303540,308540,18.05872869137434,94,blocked_by_near_substation,300.0,1000.0,307274,CAMERON,5.407243247752024,11760.71347548513,18.05872869137434,True
303540,308806,11.619938247689287,57,accepted,300.0,1000.0,,,,,11.619938247689287,False
303540,304073,15.08729373434874,69,accepted,300.0,1000.0,,,,,15.08729373434874,False
303540,308471,15.82043998807044,82,accepted,300.0,1000.0,308806,MOBILOIL,365.2299319355559,11277.067257996427,15.82043998807044,False
303540,306450,23.120268021954786,150,accepted,300.0,1000.0,,,,,23.120268021954786,False
303540,310179,13.077256981191056,64,accepted,300.0,1000.0,,,,,13.077256981191056,False
303540,309758,17.965957265189573,90,accepted,300.0,1000.0,,,,,17.965957265189573,False
300232,302187,9.335392439572024,52,accepted,300.0,1000.0,,,,,9.335392439572024,False
300232,307564,15.832067956873962,103,accepted,300.0,1000.0,,,,,15.832067956873962,False
300232,306369,19.18885771187115,129,accepted,300.0,1000.0,,,,,19.18885771187115,False
300232,306060,8.752595037910261,54,accepted,300.0,1000.0,,,,,8.752595037910261,False
300232,306224,12.996929156243922,88,accepted,300.0,1000.0,,,,,12.996929156243922,False
300232,303169,12.455972301105739,87,accepted,300.0,1000.0,,,,,12.455972301105739,False
300232,306279,20.921363370753166,165,accepted,300.0,1000.0,,,,,20.921363370753166,False
300232,300408,24.150737690677797,152,blocked_by_near_substation,300.0,1000.0,300105,WALNUT,193.8184176191819,22292.162028967872,24.150737690677797,True
300232,301614,14.181820256603022,113,accepted,300.0,1000.0,,,,,14.181820256603022,False
300232,305984,24.22119522593189,123,blocked_by_near_substation,300.0,1000.0,307564,JOSE,43.330792141920675,15146.528198208327,24.22119522593189,True
300232,304073,15.75496131517719,98,accepted,300.0,1000.0,,,,,15.75496131517719,False
300232,308269,15.729870208486846,105,accepted,300.0,1000.0,310504,BANDINI,909.7599803514302,11808.962015059866,15.729870208486846,False
300232,306450,17.236332010545112,141,accepted,300.0,1000.0,,,,,17.236332010545112,False
300105,300232,22.409045069246293,131,accepted,300.0,1000.0,307564,JOSE,763.7472531073961,14701.934107922621,22.409045069246293,False
303344,309703,2.6949661208779827,24,blocked_by_near_substation,300.0,1000.0,302923,UNKNOWN302923,269.9098187584613,264.53834439569266,2.6949661208779827,True
303344,309553,3.258742776924915,29,blocked_by_near_substation,300.0,1000.0,302923,UNKNOWN302923,269.9098187584613,264.53834439569266,3.258742776924915,True
303344,305780,0.8879405096420163,5,accepted,300.0,1000.0,,,,,0.8879405096420163,False
302923,303344,0.44526490500477833,4,accepted,300.0,1000.0,,,,,0.44526490500477833,False
301108,309703,2.4766812137587855,22,accepted,300.0,1000.0,302923,UNKNOWN302923,784.1985485715205,877.9740148602589,2.4766812137587855,False
301108,307557,0.5382851253437774,6,accepted,300.0,1000.0,,,,,0.5382851253437774,False
301108,302923,1.7226527421214446,14,accepted,300.0,1000.0,,,,,1.7226527421214446,False
301105,306694,1.8048981097046022,18,accepted,300.0,1000.0,,,,,1.8048981097046022,False
302187,307373,9.648898084743378,57,accepted,300.0,1000.0,307039,ALAMITOS,330.1018026468176,8756.087577529763,9.648898084743378,False
302187,306369,12.098755720122922,70,accepted,300.0,1000.0,,,,,12.098755720122922,False
302187,306060,17.211518829662015,108,accepted,300.0,1000.0,300232,CENTER,460.95907659755557,8894.11177202212,17.211518829662015,False
302187,306224,5.606177297300513,40,accepted,300.0,1000.0,,,,,5.606177297300513,False
302187,303169,9.932253471444184,76,accepted,300.0,1000.0,,,,,9.932253471444184,False
302187,306279,26.498578934342067,199,accepted,300.0,1000.0,,,,,26.498578934342067,False
301614,302187,22.604142043420065,156,accepted,300.0,1000.0,300232,CENTER,460.95907659755557,8894.11177202212,22.604142043420065,False
302187,304073,24.084573564235892,147,accepted,300.0,1000.0,,,,,24.084573564235892,False
302187,308269,24.1521919953039,148,accepted,300.0,1000.0,300232,CENTER,460.95907659755557,8894.11177202212,24.1521919953039,False
302187,306450,25.65865379736217,184,accepted,300.0,1000.0,300232,CENTER,460.95907659755557,8894.11177202212,25.65865379736217,False
308367,309853,1.3509430675133267,11,accepted,300.0,1000.0,,,,,1.3509430675133267,False
308581,309853,5.9158361937327975,61,accepted,300.0,1000.0,,,,,5.9158361937327975,False
309853,310179,6.461077909715863,60,accepted,300.0,1000.0,,,,,6.461077909715863,False
306091,309156,4.34336474676301,36,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,212.75626097453238,171.445180743016,4.34336474676301,True
306091,306623,11.131106156030368,58,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,212.75626097453238,171.445180743016,11.131106156030368,True
300627,306091,9.606554741608418,57,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,212.75626097453238,171.445180743016,9.606554741608418,True
305885,306091,13.103926213908398,98,blocked_by_near_substation,300.0,1000.0,301745,WINDSOR HILLS,70.63012387876863,12391.052358493724,13.103926213908398,True
306091,308786,12.493483790329101,95,blocked_by_near_substation,300.0,1000.0,306444,STANHILL,78.08408650632371,11991.235276072519,12.493483790329101,True
301543,306091,2.0902935148917168,17,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,218.5565120298216,71.11525855960501,2.0902935148917168,True
306091,306444,12.069359346741972,94,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,212.75626097453238,171.445180743016,12.069359346741972,True
303099,306091,16.27853705638446,113,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,212.75626097453238,171.445180743016,16.27853705638446,True
301637,306091,7.379781029408178,53,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,212.75626097453238,171.445180743016,7.379781029408178,True
302297,306091,0.7245175807489578,9,accepted,300.0,1000.0,,,,,0.7245175807489578,False
301100,306091,5.1901015003720286,54,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,218.5565120298216,71.11525855960501,5.1901015003720286,True
301745,306091,11.825893600159526,109,blocked_by_near_substation,300.0,1000.0,305885,LA BREA,52.71741717561434,11033.402882592265,11.825893600159526,True
306091,309758,11.758365032260906,70,blocked_by_near_substation,300.0,1000.0,302297,TRISONIC,212.75626097453238,171.445180743016,11.758365032260906,True
300829,301558,11.196418456793824,40,accepted,300.0,1000.0,,,,,11.196418456793824,False
301558,307512,13.715793236608182,110,accepted,300.0,1000.0,,,,,13.715793236608182,False
301558,308907,21.60708441350702,182,accepted,300.0,1000.0,,,,,21.60708441350702,False
301558,309042,17.256029964775617,105,blocked_by_near_substation,300.0,1000.0,310527,STATION A (ST. JOHN),168.56063250182225,13837.609690959725,17.256029964775617,True
300648,301558,24.58479035814086,194,accepted,300.0,1000.0,,,,,24.58479035814086,False
301558,310527,13.889199678311398,93,accepted,300.0,1000.0,,,,,13.889199678311398,False
301194,301558,9.340133363022073,85,accepted,300.0,1000.0,,,,,9.340133363022073,False
301558,309569,25.299412282970398,91,accepted,300.0,1000.0,,,,,25.299412282970398,False
301558,310199,39.35214695746267,133,accepted,300.0,1000.0,,,,,39.35214695746267,False
301558,307785,17.36530127381794,136,accepted,300.0,1000.0,310527,STATION A (ST. JOHN),997.1563889057853,13308.732323847324,17.36530127381794,False
309156,310204,3.555636595180627,17,accepted,300.0,1000.0,,,,,3.555636595180627,False
306623,310204,11.966641988584207,66,accepted,300.0,1000.0,309156,FELTON,450.5770398132478,2733.790601429264,11.966641988584207,False
300627,310204,10.442090574162261,65,accepted,300.0,1000.0,309156,FELTON,450.5770398132478,2733.790601429264,10.442090574162261,False
305885,310204,14.761217122120389,112,blocked_by_near_substation,300.0,1000.0,301745,WINDSOR HILLS,70.63012387876863,14048.343266705713,14.761217122120389,True
