line_row_index,line_part_index,endpoint_type,original_x,original_y,repaired_x,repaired_y,repair_type,cluster_id,nearest_substation_id,nearest_substation_name,nearest_distance_m,second_nearest_substation_id,second_nearest_distance_m,snap_decision_reason,endpoint_key
428,0,start,101048.84911564631,-414342.68730439246,101048.84911564631,-414342.68730439246,none,,308991,STATION T,30361.455918357515,300493,33545.96820826349,outside_secondary_tolerance,428:0:start
428,0,end,130200.01801020444,-396548.8716922323,130200.01801020444,-396548.8716922323,none,,310199,SYLMAR WEST,16545.109723355312,306489,16808.939656908336,outside_secondary_tolerance,428:0:end
429,0,start,75007.22870383172,-412233.0466929581,75007.22870383172,-412233.0466929581,none,,308991,STATION T,56053.01281408232,300493,59626.45576020865,outside_secondary_tolerance,429:0:start
429,0,end,130162.57099073789,-396451.9325394514,130162.57099073789,-396451.9325394514,none,,310199,SYLMAR WEST,16647.12097210772,306489,16909.990693138407,outside_secondary_tolerance,429:0:end
430,0,start,86414.0994921384,-404306.22738158423,86414.0994921384,-404306.22738158423,none,,308991,STATION T,47696.199591790675,300493,50170.06725417377,outside_secondary_tolerance,430:0:start
430,0,end,76696.00298389934,-412444.58407776756,76696.00298389934,-412444.58407776756,none,,308991,STATION T,54358.176236751875,300493,57924.48512792983,outside_secondary_tolerance,430:0:end
431,0,start,101151.31322188475,-414528.78403185355,101151.31322188475,-414528.78403185355,none,,308991,STATION T,30204.553560028162,300493,33415.52224535082,outside_secondary_tolerance,431:0:start
431,0,end,127234.67701934889,-401517.59623182006,127234.67701934889,-401517.59623182006,none,,310199,SYLMAR WEST,14840.805492102018,306489,15339.951432537657,outside_secondary_tolerance,431:0:end
432,0,start,101063.25127666356,-414312.90091710165,101063.25127666356,-414312.90091710165,none,,308991,STATION T,30357.501034355242,300493,33536.52206562036,outside_secondary_tolerance,432:0:start
432,0,end,75035.80361865216,-412268.6772644394,75035.80361865216,-412268.6772644394,none,,308991,STATION T,56017.50693233018,300493,59593.65268648239,outside_secondary_tolerance,432:0:end
433,0,start,110925.40843256716,-369411.1485189623,110925.40843256716,-369411.1485189623,none,,310199,SYLMAR WEST,49813.69429808239,306489,50094.17486972268,outside_secondary_tolerance,433:0:start
433,0,end,114919.05701742675,-367309.299668944,114919.05701742675,-367309.299668944,none,,310199,SYLMAR WEST,49501.988927435676,306489,49716.11510578824,outside_secondary_tolerance,433:0:end
434,0,start,114919.05701742675,-367309.299668944,114919.05701742675,-367309.299668944,none,,310199,SYLMAR WEST,49501.988927435676,306489,49716.11510578824,outside_secondary_tolerance,434:0:start
434,0,end,105619.7958335738,-341776.20247905,105619.7958335738,-341776.20247905,none,,310199,SYLMAR WEST,76454.46561762824,306489,76624.43942547904,outside_secondary_tolerance,434:0:end
435,0,start,171490.14389904804,-396560.3710634499,171490.14389904804,-396560.3710634499,none,,300829,GOULD,23852.85216653128,304040,25989.728881434276,outside_secondary_tolerance,435:0:start
435,0,end,175129.12804018444,-397198.6429758896,175129.12804018444,-397198.6429758896,none,,300829,GOULD,24193.53525761238,304040,26026.194775212727,outside_secondary_tolerance,435:0:end
436,0,start,149897.44490796223,-444856.86011062656,149802.21826318742,-444797.6673540496,substation_snap_primary,,308786,LA CIENEGA,112.12446791955692,306444,342.6899049209634,primary_tier_within_150m,436:0:start
436,0,end,154070.5891605573,-459137.055841621,154241.1334778527,-459266.24438978545,substation_snap_secondary,,306844,LA FRESA,213.95103444150314,308806,1536.240396052953,secondary_tier_guard_passed,436:0:end
437,0,start,149897.44490796223,-444856.86011062656,149802.21826318742,-444797.6673540496,substation_snap_primary,,308786,LA CIENEGA,112.12446791955692,306444,342.6899049209634,primary_tier_within_150m,437:0:start
437,0,end,150478.9566807016,-456248.39732305333,150501.65100097997,-456414.04697214346,substation_snap_secondary,,310204,EL NIDO,167.197004807446,307832,1069.610233018705,secondary_tier_guard_passed,437:0:end
438,0,start,154268.20671155717,-459351.6133738202,154241.1334778527,-459266.24438978545,substation_snap_primary,,306844,LA FRESA,89.55904989637769,308806,1306.467219194943,primary_tier_within_150m,438:0:start
438,0,end,148625.0850772855,-461172.5846929676,148625.0850772855,-461172.5846929676,none,,310204,EL NIDO,5115.191189630875,307832,5161.371499848832,outside_secondary_tolerance,438:0:end
439,0,start,148625.0850772855,-461172.5846929676,148625.0850772855,-461172.5846929676,none,,310204,EL NIDO,5115.191189630875,307832,5161.371499848832,outside_secondary_tolerance,439:0:start
439,0,end,148550.09530135256,-461377.4984349776,148550.09530135256,-461377.4984349776,none,,308471,TORRANCE,5265.9933272207445,310204,5333.331048477922,outside_secondary_tolerance,439:0:end
440,0,start,148625.0850772855,-461172.5846929676,148625.0850772855,-461172.5846929676,none,,310204,EL NIDO,5115.191189630875,307832,5161.371499848832,outside_secondary_tolerance,440:0:start
440,0,end,148521.02957774594,-461321.98270442244,148521.02957774594,-461321.98270442244,none,,310204,EL NIDO,5292.513049049036,308471,5316.793257310764,outside_secondary_tolerance,440:0:end
441,0,start,162641.6959282836,-464902.12720685406,162643.16152347112,-464905.5399457868,substation_snap_primary,,306365,ARCOGEN,3.7141292757399462,300390,1953.79920779833,primary_tier_within_150m,441:0:start
441,0,end,164610.69282697016,-464625.52759072604,164581.26620014745,-464666.75833700225,substation_snap_primary,,300390,HINSON,50.65472144485817,307274,462.5386492141014,primary_tier_within_150m,441:0:end
442,0,start,164600.18617576867,-465210.27717949776,164600.18617576867,-465210.27717949776,none,,300390,HINSON,543.848046447874,307274,731.0670407059994,outside_secondary_tolerance,442:0:start
442,0,end,164673.24383954244,-466350.6368634221,164673.24383954244,-466350.6368634221,none,,300390,HINSON,1686.3886793638696,307274,1744.6944409565647,outside_secondary_tolerance,442:0:end
443,0,start,168752.40599054375,-457741.2820186005,168891.5666000062,-457830.72005603043,substation_snap_secondary,,303169,LIGHTPIPE,165.4232080612558,303540,4236.409439917296,secondary_tier_guard_passed,443:0:start
443,0,end,167463.18721147094,-457930.55668286094,167463.18721147094,-457930.55668286094,none,,303169,LIGHTPIPE,1431.8641798890105,303540,3037.433413275878,outside_secondary_tolerance,443:0:end
444,0,start,164496.36549486968,-464717.05262455577,164496.36549486968,-464717.05262455577,none,,300390,HINSON,98.67950707811585,307274,579.7300092540823,same_substation_double_snap_suppressed,444:0:start
444,0,end,164514.3572083716,-464626.03591386415,164581.26620014745,-464666.75833700225,substation_snap_primary,,300390,HINSON,78.32706382023702,307274,558.7172160201137,primary_tier_within_150m,444:0:end
445,0,start,164496.36549486968,-464717.05262455577,164496.36549486968,-464717.05262455577,none,,300390,HINSON,98.67950707811585,307274,579.7300092540823,same_substation_double_snap_suppressed,445:0:start
445,0,end,164524.67587291065,-464652.4941694462,164581.26620014745,-464666.75833700225,substation_snap_primary,,300390,HINSON,58.360359944366394,307274,547.7842439663756,primary_tier_within_150m,445:0:end
446,0,start,167344.100471591,-458031.68059664033,167344.100471591,-458031.68059664033,none,,303169,LIGHTPIPE,1560.4603671591717,303540,2881.714564084675,outside_secondary_tolerance,446:0:start
446,0,end,167757.5775220291,-457884.65178251825,167757.5775220291,-457884.65178251825,none,,303169,LIGHTPIPE,1135.270831164645,303540,3305.762218316341,outside_secondary_tolerance,446:0:end
447,0,start,176034.4103989228,-469792.14473490044,175983.32260721555,-469746.02972963545,substation_snap_primary,,307039,ALAMITOS,68.82264287364625,307373,901.6322220741354,primary_tier_within_150m,447:0:start
447,0,end,176145.52257753245,-470482.5551635199,176385.49123690082,-470622.6162329586,substation_snap_secondary,,307373,HAYNES,277.8525879875269,307039,754.1740814490422,secondary_tier_guard_passed,447:0:end
448,0,start,168708.1643129193,-457749.9308391167,168891.5666000062,-457830.72005603043,substation_snap_secondary,,303169,LIGHTPIPE,200.40782539171175,303540,4193.2299177602745,secondary_tier_guard_passed,448:0:start
448,0,end,167464.22602383298,-457829.4421689566,167464.22602383298,-457829.4421689566,none,,303169,LIGHTPIPE,1427.3411482143486,303540,3098.5250087906916,outside_secondary_tolerance,448:0:end
449,0,start,170504.3790770667,-448344.4420821974,170504.3790770667,-448344.4420821974,none,,306060,LAGUNA BELL,1366.496741484143,310504,4061.05626544092,outside_secondary_tolerance,449:0:start
449,0,end,169755.7759064986,-450661.13919852395,169755.7759064986,-450661.13919852395,none,,306060,LAGUNA BELL,3784.981427634632,300232,5620.988121160636,outside_secondary_tolerance,449:0:end
450,0,start,171150.63586677276,-446998.2252317476,171165.2551613045,-447148.383494264,substation_snap_secondary,,306060,LAGUNA BELL,150.86824574621775,310504,3260.099035163968,secondary_tier_guard_passed,450:0:start
450,0,end,171043.48732826405,-447215.27127696853,171165.2551613045,-447148.383494264,substation_snap_primary,,306060,LAGUNA BELL,138.92940883231643,310504,3355.5520752339094,primary_tier_within_150m,450:0:end
451,0,start,228296.1086902673,-433334.0206147316,228296.1086902673,-433334.0206147316,none,,300558,GANESHA,23300.94838378888,301517,31756.468383796586,outside_secondary_tolerance,451:0:start
451,0,end,247350.82879226338,-438101.4726895634,247350.82879226338,-438101.4726895634,none,,300558,GANESHA,42008.00378419674,301517,49507.968042180124,outside_secondary_tolerance,451:0:end
452,0,start,242257.35999131142,-440258.32996992953,242257.35999131142,-440258.32996992953,none,,300558,GANESHA,37020.43477175508,301517,44249.979156269445,outside_secondary_tolerance,452:0:start
452,0,end,247259.8614724551,-438024.64216749603,247259.8614724551,-438024.64216749603,none,,300558,GANESHA,41915.796975963785,301517,49425.43214846382,outside_secondary_tolerance,452:0:end
453,0,start,247259.8614724551,-438024.64216749603,247259.8614724551,-438024.64216749603,none,,300558,GANESHA,41915.796975963785,301517,49425.43214846382,outside_secondary_tolerance,453:0:start
453,0,end,247259.8614724551,-438024.64216749603,247259.8614724551,-438024.64216749603,none,,300558,GANESHA,41915.796975963785,301517,49425.43214846382,outside_secondary_tolerance,453:0:end
454,0,start,228322.8254867844,-433339.4179309318,228322.8254867844,-433339.4179309318,none,,300558,GANESHA,23326.32448737654,301517,31780.1990759498,outside_secondary_tolerance,454:0:start
454,0,end,226385.54900919585,-439748.20912500704,226385.54900919585,-439748.20912500704,none,,300558,GANESHA,21169.45912270429,301517,28488.93167989136,outside_secondary_tolerance,454:0:end
455,0,start,228244.88010437984,-436788.30419103056,228244.88010437984,-436788.30419103056,none,,300558,GANESHA,22903.48120085119,301517,30810.862919852763,outside_secondary_tolerance,455:0:start
455,0,end,228335.1004646207,-436854.8648683545,228335.1004646207,-436854.8648683545,none,,300558,GANESHA,22992.056591274122,301517,30885.43294697686,outside_secondary_tolerance,455:0:end
456,0,start,176391.5845920616,-427612.3747662045,176391.5845920616,-427612.3747662045,none,,303371,GOODRICH,102.69144259160352,300648,6566.873822402874,same_substation_double_snap_suppressed,456:0:start
456,0,end,176325.94587449127,-427604.4145912649,176290.37959996538,-427594.9655170436,substation_snap_primary,,303371,GOODRICH,36.80006640334625,300648,6580.370044064209,primary_tier_within_150m,456:0:end
457,0,start,174335.3638719568,-440524.6102786702,174479.91187643362,-440318.77037711255,substation_snap_secondary,,301541,MESA,251.5237377892926,308907,1957.3482994178014,secondary_tier_guard_passed,457:0:start
