time_hr,centrality-first,impact-first,betweenness-first,degree-first,closeness-first,hospital-first,random
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.002386127946405062,0.0,0.012421037806096142,0.0185236478985463,0.012421037806096142,0.0,0.02578821651033657
3.0,0.012421037806096142,0.0,0.03778743655452435,0.05206880195074853,0.03846888618397216,0.0,0.05933337056253881
4.0,0.012421037806096142,0.0,0.03778743655452435,0.0544549298971536,0.03846888618397216,0.0,0.06378597254087634
5.0,0.03735645649788939,0.02493541869179325,0.07189304291462063,0.07939034858894685,0.0634043048757654,0.0,0.06378597254087634
6.0,0.06937279438649721,0.05695175658040104,0.10390938080322845,0.11140668647755467,0.09542064276437322,0.0,0.09580231042948413
7.0,0.0794090421944888,0.05695175658040104,0.11394562861122005,0.12144293428554628,0.10545689057236485,0.0,0.12073772912127739
8.0,0.09501222224511072,0.05695175658040104,0.12954880866184196,0.14548589387220695,0.10545689057236485,0.0,0.15634682725419824
9.0,0.09501222224511072,0.05695175658040104,0.12954880866184196,0.14548589387220695,0.10545689057236485,0.0,0.15634682725419824
10.0,0.09501222224511072,0.05695175658040104,0.12954880866184196,0.15284264479047194,0.10545689057236485,0.040972395831322936,0.16638307506218988
11.0,0.17419110871849008,0.19848910300945677,0.1850916852120548,0.1868101352390714,0.2060218411700976,0.14153734642905572,0.284284411568079
12.0,0.2024873432591067,0.24659790522869043,0.2133879197526714,0.22443741242341075,0.2752904715420372,0.16983358096967227,0.284284411568079
13.0,0.2024873432591067,0.24659790522869043,0.2133879197526714,0.22443741242341075,0.2752904715420372,0.16983358096967227,0.3125806461086955
14.0,0.23509208201274306,0.298057993584932,0.24804662080853496,0.25159880780494803,0.2983909572669852,0.22129366932591388,0.3125806461086955
15.0,0.26225347739428034,0.298057993584932,0.24804662080853496,0.25159880780494803,0.35526605090043434,0.22129366932591388,0.3281838261593175
16.0,0.3005387905768331,0.31928295379798866,0.2935702739962958,0.2731741939065614,0.3597186528787718,0.22129366932591388,0.34940878637237405
17.0,0.4014044462176407,0.42101333163018423,0.325505926973805,0.364869661879066,0.45629256151666164,0.3450054751870263,0.3784956993921323
18.0,0.4351662566817055,0.42101333163018423,0.33483696961752774,0.38625572600341934,0.46473234105270034,0.3648180428656434,0.3784956993921323
19.0,0.4540722209599567,0.44578669934910914,0.3577301114534801,0.40070908830333296,0.479185703352614,0.3648180428656434,0.392949061692046
20.0,0.4540722209599567,0.49231321877165546,0.4469560929015256,0.4219340485163895,0.479185703352614,0.4276291919682596,0.423621963667283
21.0,0.47823003802406827,0.5396917700880759,0.4784706608839021,0.446091865580501,0.5107002713349905,0.4767224277241642,0.4957144836292654
22.0,0.486669817560107,0.5540278056871446,0.4784706608839021,0.46972787550366757,0.5107002713349905,0.5025606890371135,0.4957144836292654
23.0,0.5161359840131572,0.5624675852231833,0.4784706608839021,0.46972787550366757,0.5107002713349905,0.5303677590248665,0.4957144836292654
24.0,0.5474347906103805,0.5864096409021419,0.5024127165628605,0.513482498861243,0.5787535876672703,0.5651846806890852,0.5122083894815758
25.0,0.5837412641413078,0.5864096409021419,0.5189066224151708,0.513482498861243,0.5787535876672703,0.5816785865413956,0.5122083894815758
26.0,0.6552590177842963,0.6384551959875666,0.6082522873916918,0.5329546974188067,0.6502713413102588,0.6457464657814536,0.5361504451605341
