Stage,Crew_ID,Crew_Origin_ID,Substation_ID,Start_Time,End_Time,Duration,Travel_Time
Stage4_Northridge_hospital-first,51,D09,307785,0.1159968701245605,5.446039978491378,5.330043108366818,0.1159968701245605
Stage4_Northridge_hospital-first,52,D09,302798,0.1017512021068939,4.5447945629853095,4.4430433608784154,0.1017512021068939
Stage4_Northridge_hospital-first,53,D10,307039,0.5230370838362527,1.8700251654783795,1.346988081642127,0.5230370838362527
Stage4_Northridge_hospital-first,54,D12,307373,0.3424844234758951,1.7308532548075841,1.388368831331689,0.3424844234758951
Stage4_Northridge_hospital-first,55,D12,307832,0.3951245636139366,3.4696358692111913,3.074511305597255,0.3951245636139366
Stage4_Northridge_hospital-first,56,D13,310204,0.1026488647847073,3.1919749369000048,3.0893260721152975,0.1026488647847073
Stage4_Northridge_hospital-first,37,D06,308806,1.5284385440823165,2.640488332086225,1.1120497880039086,0.1571572160068183
Stage4_Northridge_hospital-first,25,D04,306844,1.7114836581178028,3.622953520897184,1.9114698627793814,0.0936898112698085
Stage4_Northridge_hospital-first,48,D07,309758,1.7190050625896323,3.2718014904913306,1.5527964279016984,0.0703039694202604
Stage4_Northridge_hospital-first,20,D04,300829,2.3104871398798474,6.779845800437186,4.469358660557338,0.624053536247889
Stage4_Northridge_hospital-first,54,D12,310504,2.1166487973742663,5.4903275463806285,3.3736787490063618,0.3857955425666821
Stage4_Northridge_hospital-first,30,D04,307693,2.4710348548275474,37.77581898489233,35.30478413006478,0.6870806125968786
Stage4_Northridge_hospital-first,45,D06,309843,2.081984198853163,16.759997546300003,14.67801334744684,0.2833348322054866
Stage4_Northridge_hospital-first,23,D04,306279,2.481589273412586,4.08897180589147,1.6073825324788837,0.6722706660289149
Stage4_Northridge_hospital-first,53,D10,301108,2.2461743768818963,6.170245370758696,3.9240709938768004,0.3761492114035167
Stage4_Northridge_hospital-first,46,D06,307557,2.060817683233907,4.393053121262245,2.3322354380283383,0.1784406612959577
Stage4_Northridge_hospital-first,0,D01,302297,2.6271057313119393,4.705522363493857,2.0784166321819186,0.5447744249812037
Stage4_Northridge_hospital-first,11,D02,306091,2.728232573086915,4.798084602211334,2.0698520291244193,0.4678102564346407
Stage4_Northridge_hospital-first,17,D04,301543,2.6782987271229888,5.0765369715004764,2.3982382443774877,0.2902697170571326
Stage4_Northridge_hospital-first,2,D02,301100,2.8272784252016216,7.335874254656165,4.508595829454544,0.35403111419078
Stage4_Northridge_hospital-first,13,D04,309553,2.9281189621754002,6.755737335297635,3.8276183731222346,0.4185450457626725
Stage4_Northridge_hospital-first,8,D02,303344,3.055214940041101,5.443301925595921,2.38808698555482,0.4474809136398735
Stage4_Northridge_hospital-first,37,D06,305780,2.8013054912840656,5.25724794322487,2.455942451940805,0.1608171591978404
Stage4_Northridge_hospital-first,33,D04,309703,3.384050340225083,7.097340388619422,3.7132900483943385,0.5652458439226888
Stage4_Northridge_hospital-first,56,D13,302923,3.2880543640733615,5.785389828108173,2.4973354640348107,0.0960794271733569
Stage4_Northridge_random,0,D01,309703,0.3907340070699201,4.104024055464259,3.7132900483943385,0.3907340070699201
Stage4_Northridge_random,1,D02,303344,0.3493779568882461,2.737464942443066,2.38808698555482,0.3493779568882461
Stage4_Northridge_random,2,D02,304040,0.2825402553674582,3.3077440877583677,3.0252038323909094,0.2825402553674582
Stage4_Northridge_random,3,D02,302923,0.350929892548891,2.8482653565837017,2.4973354640348107,0.350929892548891
Stage4_Northridge_random,4,D02,302164,0.258287344141801,1.3714216572497908,1.1131343131079898,0.258287344141801
Stage4_Northridge_random,5,D02,306279,0.4377641534010146,2.0451466858798986,1.6073825324788837,0.4377641534010146
Stage4_Northridge_random,6,D02,300105,0.3240646639605162,1.4468642587193483,1.122799594758832,0.3240646639605162
Stage4_Northridge_random,7,D02,308269,0.0912514049822256,6.897706374155011,6.806454969172786,0.0912514049822256
Stage4_Northridge_random,8,D02,308907,0.1543429317262849,2.607734026401227,2.4533910946749424,0.1543429317262849
Stage4_Northridge_random,9,D02,307512,0.1730424924781343,12.16824414797853,11.995201655500397,0.1730424924781343
Stage4_Northridge_random,10,D02,308471,0.3926347160720397,1.5216542292430915,1.1290195131710519,0.3926347160720397
Stage4_Northridge_random,11,D02,306450,0.1092228887613831,3.0488991560160703,2.9396762672546872,0.1092228887613831
Stage4_Northridge_random,12,D03,302297,0.2923105665064088,2.3707271986883276,2.0784166321819186,0.2923105665064088
Stage4_Northridge_random,13,D04,301636,0.1521644251288435,23.96561155091858,23.813447125789736,0.1521644251288435
Stage4_Northridge_random,14,D04,300493,0.1810631386104234,32.435586986475094,32.25452384786467,0.1810631386104234
Stage4_Northridge_random,15,D04,302798,0.4423882170908189,4.885431577969234,4.4430433608784154,0.4423882170908189
Stage4_Northridge_random,16,D04,308991,0.2535104899807856,27.475111077486485,27.221600587505698,0.2535104899807856
Stage4_Northridge_random,17,D04,301614,0.4554592115200846,3.671911231380851,3.2164520198607662,0.4554592115200846
Stage4_Northridge_random,18,D04,300829,0.4208140167635789,4.890172677320917,4.469358660557338,0.4208140167635789
Stage4_Northridge_random,19,D04,303099,0.339675861948161,8.970842515673445,8.631166653725284,0.339675861948161
Stage4_Northridge_random,20,D04,309663,0.3749192673460872,9.657492489843095,9.282573222497009,0.3749192673460872
Stage4_Northridge_random,21,D04,310527,0.3567726177126968,8.73584726917473,8.379074651462034,0.3567726177126968
Stage4_Northridge_random,22,D04,307557,0.4697749692094577,2.802010407237796,2.3322354380283383,0.4697749692094577
Stage4_Northridge_random,23,D04,306091,0.4289907044194745,2.498842733543894,2.0698520291244193,0.4289907044194745
Stage4_Northridge_random,24,D04,300627,0.4818699257394114,1.9252124203069394,1.443342494567528,0.4818699257394114
Stage4_Northridge_random,25,D04,300232,0.5742725052316217,2.8103372945221623,2.2360647892905408,0.5742725052316217
Stage4_Northridge_random,26,D04,303169,0.6236915498925544,2.388029010065856,1.7643374601733017,0.6236915498925544
Stage4_Northridge_random,27,D04,308786,0.3787864062901878,8.789701564591407,8.41091515830122,0.3787864062901878
Stage4_Northridge_random,28,D04,300390,0.6015380988647312,1.6142360312949884,1.0126979324302572,0.6015380988647312
Stage4_Northridge_random,29,D04,306489,0.220143657568028,32.17144777838688,31.95130412081885,0.220143657568028
Stage4_Northridge_random,30,D04,308540,0.7225142501628539,1.8093186073836711,1.0868043572208173,0.7225142501628539
Stage4_Northridge_random,31,D04,309758,0.4709475689281812,2.0237439968298796,1.5527964279016984,0.4709475689281812
Stage4_Northridge_random,32,D04,301745,0.3915507337577188,4.697074876568953,4.305524142811234,0.3915507337577188
Stage4_Northridge_random,33,D04,310199,0.181017085452713,32.81998664391254,32.63896955845983,0.181017085452713
Stage4_Northridge_random,34,D04,308206,0.2798600662196588,11.946277869129199,11.66641780290954,0.2798600662196588
Stage4_Northridge_random,35,D05,303899,0.2008607554793756,12.530101045640958,12.329240290161582,0.2008607554793756
Stage4_Northridge_random,36,D06,305984,0.2939154978402907,2.0768098920907683,1.7828943942504778,0.2939154978402907
Stage4_Northridge_random,37,D06,302187,0.34376908325945,2.196932808387817,1.853163725128367,0.34376908325945
Stage4_Northridge_random,38,D06,310204,0.3395921335801732,3.428918205695471,3.0893260721152975,0.3395921335801732
Stage4_Northridge_random,39,D06,306694,0.2623191925962541,12.275656611483857,12.013337418887604,0.2623191925962541
Stage4_Northridge_random,40,D06,301543,0.330748355141761,2.728986599519249,2.3982382443774877,0.330748355141761
Stage4_Northridge_random,41,D06,301105,0.2646136889707594,20.425389566479883,20.160775877509124,0.2646136889707594
Stage4_Northridge_random,42,D06,303620,0.3992839181456681,26.526698468287805,26.127414550142138,0.3992839181456681
Stage4_Northridge_random,43,D06,307039,0.4652180465851681,1.812206128227295,1.346988081642127,0.4652180465851681
Stage4_Northridge_random,44,D06,301558,0.2217981741992201,2.663569630677674,2.441771456478454,0.2217981741992201
Stage4_Northridge_random,45,D06,306623,0.250061698436536,1.8823770219379494,1.6323153235014134,0.250061698436536
Stage4_Northridge_random,46,D06,307693,0.3921104767815032,35.696894606846286,35.30478413006478,0.3921104767815032
Stage4_Northridge_random,47,D07,308494,0.4551505030744798,12.888489138876887,12.433338635802407,0.4551505030744798
Stage4_Northridge_random,48,D07,300429,0.5361686685497633,27.537771278795717,27.001602610245953,0.5361686685497633
Stage4_Northridge_random,49,D07,304073,0.1878033275774894,3.817640374930224,3.629837047352735,0.1878033275774894
Stage4_Northridge_random,50,D09,303371,0.187367695898849,3.868421946088503,3.6810542501896544,0.187367695898849
Stage4_Northridge_random,51,D09,301108,0.4666272186196706,4.390698212496471,3.9240709938768004,0.4666272186196706
Stage4_Northridge_random,52,D09,310504,0.1450378836810965,3.5187166326874584,3.3736787490063618,0.1450378836810965
Stage4_Northridge_random,53,D10,309843,0.1268179881953275,14.804831335642167,14.67801334744684,0.1268179881953275
Stage4_Northridge_random,54,D12,307832,0.3951245636139366,3.4696358692111913,3.074511305597255,0.3951245636139366
Stage4_Northridge_random,55,D12,307373,0.3424844234758951,1.7308532548075841,1.388368831331689,0.3424844234758951
Stage4_Northridge_random,56,D13,300648,0.5091239678004227,2.575165891782418,2.066041923981995,0.5091239678004227
Stage4_Northridge_random,4,D02,306060,1.6420421330491837,5.046442900340219,3.404400767291035,0.2706204757993929
Stage4_Northridge_random,6,D02,309569,2.0416846436575455,22.024419176952676,19.98273453329513,0.5948203849381973
Stage4_Northridge_random,10,D02,301156,1.9259686551842008,10.592504136037622,8.66653548085342,0.4043144259411092
Stage4_Northridge_random,28,D04,308806,1.7713932473018068,2.8834430353057154,1.1120497880039086,0.1571572160068183
Stage4_Northridge_random,55,D12,306444,2.2440434832759513,7.703237223235823,5.459193739959872,0.5131902284683673
Stage4_Northridge_random,30,D04,306768,2.3890897847233585,16.92134714568689,14.532257360963532,0.5797711773396874
Stage4_Northridge_random,43,D06,302171,2.328833133276948,12.068681196222212,9.739848062945264,0.516627005049653
Stage4_Northridge_random,45,D06,301637,2.01208019084149,5.1738829083705316,3.1618027175290417,0.1297031689035405
Stage4_Northridge_random,24,D04,305780,2.0904389544362374,4.5463814063770425,2.455942451940805,0.1652265341292979
