base_id,300105,300232,300390,300408,300429,300493,300558,300627,300648,300829,301100,301105,301108,301156,301194,301214,301517,301541,301543,301558,301614,301636,301637,301745,302164,302171,302187,302297,302798,302923,303099,303169,303303,303344,303371,303540,303620,303899,304040,304073,304137,304450,305780,305885,305984,306060,306091,306224,306279,306365,306369,306444,306450,306489,306623,306694,306768,306844,307039,307274,307373,307512,307557,307564,307693,307785,307832,308206,308269,308367,308471,308494,308540,308581,308786,308806,308907,308991,309042,309156,309553,309569,309663,309703,309758,309843,309853,310179,310199,310204,310504,310527
D01,0.32275391700159684,0.23568487593739096,0.3489981682497138,0.345475974725841,0.2896626544989071,0.49092162377874543,0.46685036585765183,0.2553521912096295,0.2171606505949147,0.3114167244497037,0.3298011078021466,0.25664866151467314,0.35654197652278574,0.26967402372932925,0.14260173013744185,0.474052083777281,0.39970900748160504,0.17219426397714888,0.32400657981851605,0.2597012013095118,0.11705848104984513,0.4038047866194925,0.2840662249397864,0.21109766544869976,0.2589999166511301,0.2507066740026237,0.3178225619901298,0.31966517771197,0.12271826820805466,0.35164246505822006,0.1680993550450764,0.28510392059832346,0.42816374257074846,0.3500905293975752,0.30462172517290936,0.30192835106912275,0.4110850542296032,0.19261714184237913,0.30179573928396736,0.2014355037680088,0.32794059080339766,0.4274056029680858,0.3498042288736735,0.22739414243983455,0.2994369120802581,0.16677374944275783,0.30391606692194584,0.37614861625844376,0.4364534064420953,0.337668487856386,0.316764606192218,0.2180116779240177,0.10791214180246382,0.474052083777281,0.24331992311329098,0.2543541651401678,0.1957527673553782,0.3346819085898441,0.439271525315848,0.3451164609538046,0.479456761697543,0.19229797639464344,0.3495469387807104,0.2846236902334495,0.43266646327447994,0.10406640747233101,0.33091713694436276,0.23042931364217903,0.08994065802330636,0.4534282405095538,0.3933472885813688,0.20655474385542158,0.4534282405095538,0.38444933935591463,0.26606821967980726,0.3273308385585302,0.15303218476736566,0.476151991407524,0.029309080782695434,0.30481158692935556,0.35878341930202956,0.3418610697759061,0.3134593827226787,0.3907340070699201,0.26923193241940946,0.3401888965793555,0.4349216988484655,0.38511787082341736,0.43492551166196597,0.3328503582569282,0.1267969576872834,0.06886063960716714
D02,0.3240646639605162,0.23718252172030127,0.3504958140326241,0.3467867216847604,0.2704071705823979,0.4716661398622363,0.4440701079330163,0.2546396187003004,0.19438039267027926,0.2921612405331944,0.3290885352928175,0.2571593411381854,0.3558294040134567,0.26884193934018674,0.12334624622093272,0.4547965998607718,0.40101975444052435,0.1735050109360682,0.32329400730918695,0.2435238787950405,0.11836922800876444,0.3845493027029834,0.2845769045632986,0.211608345072212,0.258287344141801,0.2512173536261359,0.31932020777304015,0.3189526052026409,0.11006051997483424,0.350929892548891,0.16861003466858862,0.2866015663812338,0.42745117006141936,0.3493779568882461,0.28844440265843785,0.3034259968520331,0.39182957031309407,0.17336165792586994,0.2825402553674582,0.21974978878287715,0.32722801829406856,0.4289032487509961,0.34909165636434447,0.22790482206334678,0.27665665415562257,0.16827139522566814,0.30320349441261674,0.37764626204135404,0.4377641534010146,0.3369559153470569,0.3182622519751283,0.2185223575475299,0.10922288876138314,0.4547965998607718,0.2426073506039619,0.25486484476368004,0.17649728343886906,0.33396933608051504,0.44076917109875835,0.34661410673671494,0.4809544074804533,0.17304249247813433,0.34883436627138137,0.261843432308814,0.4134109793579708,0.08206714657104205,0.33020456443503365,0.2111738297256699,0.09125140498222568,0.45492588629246417,0.3926347160720397,0.18729925993891247,0.45492588629246417,0.3837367668465856,0.26657889930331946,0.3266182660492011,0.15434293172628497,0.45689650749101485,0.046592926212276974,0.3040990144200265,0.3580708467927005,0.3226055858593969,0.3139700623461909,0.390021434560591,0.2685193599100804,0.3406995762028677,0.4364193446313758,0.38440529831408826,0.4156700277454568,0.33213778574759917,0.12829460347019372,0.04960515569065798
D03,0.3539126838065182,0.26703054156630335,0.32448700911643497,0.3766347415307624,0.2500335386882343,0.4512925079680728,0.4739181277790185,0.2279975800040683,0.22422841251628137,0.2739051648875666,0.30244649659658546,0.23051730244195331,0.3291873653172247,0.24343374070763102,0.10459174581721996,0.43442296796660834,0.4308677742865264,0.20335303078207032,0.296651968612955,0.2290932543146243,0.1482172478547665,0.3641756708088199,0.2579348658670665,0.1849663063759798,0.2316453054455689,0.22457531492990385,0.34916822761904226,0.2923105665064088,0.13990853982083631,0.324287853852659,0.14196799597235646,0.3164495862272356,0.40080913136518725,0.322735918192014,0.2736435263073748,0.3041299270842703,0.37145593841893054,0.15298802603170636,0.2642841797218304,0.19310775008664507,0.3005859795978365,0.43372936108756005,0.3224496176681125,0.20126278336711462,0.30650467400162473,0.19811941507167022,0.27656145571638474,0.4074942818873562,0.46761217324701665,0.3103138766508248,0.3481102718211304,0.1918803188512978,0.13907090860738516,0.43442296796660834,0.21596531190772983,0.22822280606744796,0.15612365154470553,0.30732729738428294,0.47061719094476046,0.3401107735315867,0.5108024273264554,0.15594695052997523,0.3221923275751494,0.2916914521548162,0.3930373474638073,0.1119151664170441,0.3035625257388017,0.1908001978315063,0.12109942482822772,0.442568955764998,0.3659926773758076,0.17020371799075337,0.442568955764998,0.3570947281503534,0.23993686060708735,0.29997622735296914,0.18419095157228707,0.4365228755968513,0.08580216705117168,0.27745697572379446,0.33142880809646846,0.30551004391123787,0.2873280236499589,0.3633793958643591,0.2418773212138483,0.3140575375066358,0.4248351187633477,0.35776325961785616,0.39529639585129334,0.3054957470513671,0.1581426233161958,0.06407979550165471
D04,0.6611546474718367,0.5742725052316217,0.6015380988647312,0.6838767051960806,0.17698932571141668,0.18106313861042345,0.7593919579129339,0.48186992573941145,0.5267080897862638,0.42081401676357894,0.4439696409422864,0.29877704714613124,0.4767700069515331,0.34320940043029996,0.2909494650763872,0.220143657568028,0.7381097379518451,0.5105949944473888,0.446212033853076,0.3770330398239405,0.4554592115200846,0.1521644251288435,0.3753487509392644,0.39155073375771887,0.5046595337400043,0.2584074567421144,0.6564101912843604,0.44187063174652996,0.44238821709081894,0.47384791909278,0.339675861948161,0.6236915498925544,0.6018230622083455,0.47229598343213514,0.42158331181669123,0.6171776180093044,0.1815666350864873,0.27284543751481477,0.4111930315978428,0.5110016898071095,0.5359353829031454,0.7107804508358561,0.4720096829082335,0.37527129247939445,0.6052119620445481,0.5053613787369885,0.4289907044194745,0.7147362455526745,0.7748541369123354,0.5873649663991208,0.6553522354864485,0.3831628248033744,0.4463128722727034,0.220143657568028,0.47325592446337816,0.30253102889588995,0.22520644275699112,0.4890144987689858,0.7484535673602334,0.6171618632798831,0.7886388037419285,0.24337814979161795,0.46977496920945777,0.5941711294247987,0.15786211677060324,0.4191571300823623,0.4511451673731101,0.27986006621965887,0.428341388493546,0.7225142501628539,0.5574140904609067,0.25763491725239607,0.7225142501628539,0.6370400225482094,0.37878640629018784,0.500472405912834,0.4914329152376056,0.2535104899807856,0.39775659864167384,0.4321143606831696,0.4809888733365895,0.1476775688884651,0.3749192673460872,0.5053798842637796,0.47094756892818124,0.28280408896810255,0.7047804131612038,0.6348143493661523,0.18101708545271306,0.45307838868567557,0.46538458698151414,0.35677261771269686
D05,0.3304292427921908,0.24339229501433923,0.30410655406423376,0.353151300516435,0.2979062681359035,0.4966965760763096,0.4934627884615784,0.2076171249518671,0.24545745015118287,0.32175008325490256,0.2820660415443843,0.2089135952569108,0.30880691026502355,0.2219389574715668,0.15293508894264077,0.4822956974142774,0.407384333272199,0.1798695897677428,0.27627151356075375,0.27311272151674854,0.11754331784781358,0.412048400256489,0.23633115868202395,0.1633625991909373,0.21126485039336773,0.20297160774486134,0.3255299810670781,0.27193011145420765,0.13039359399864858,0.30390739880045775,0.12036428878731395,0.2928113396752716,0.3804286763129861,0.3023554631398129,0.31803324538014605,0.2837494720320692,0.4173146302887011,0.2008607554793756,0.3121290980891664,0.17272729503444392,0.28020552454563535,0.41334890603535884,0.30206916261591127,0.1796590761820721,0.32218149992603695,0.1744811685197061,0.2561810006641836,0.383856035335392,0.4441287322326893,0.2899334215986237,0.3244720252691663,0.17027661166625527,0.10347366356810113,0.4822956974142774,0.19558485685552865,0.20661909888240546,0.20399638099237463,0.2869468423320817,0.44697894439279623,0.3197303184793855,0.4871641807744912,0.20263133519984236,0.30181187252294817,0.2953644224892584,0.4409100769114764,0.11698804882011726,0.28318207068660056,0.23867292727917544,0.09871166388142912,0.4221885007127968,0.34561222232360644,0.21688810266062047,0.4221885007127968,0.3367142730981522,0.21833315342204482,0.2795957723007679,0.1607075105579596,0.4823815674666219,0.0696910714984333,0.2570765206715933,0.3110483530442673,0.352194428581105,0.26572431646491634,0.34299894081215787,0.22149686616164713,0.2924538303215933,0.4044546637111464,0.337382804565655,0.4431691252989624,0.28511529199916597,0.1345043767642317,0.09001578868549145
D06,0.348513539446926,0.2616313972067111,0.35858339564524094,0.37123559717117016,0.25218159735680823,0.47912048769481036,0.4613289516176845,0.2620939665328744,0.2116392363549474,0.2694059037966195,0.33654288312539155,0.26461368897075943,0.3632837518460308,0.27629628717276083,0.10059090948435778,0.4334960972843043,0.4254686299269341,0.19795388642247802,0.330748355141761,0.22179817419922013,0.1428181034951742,0.3632488001265158,0.2920312523958727,0.21906269290478597,0.265741691974375,0.25867170145871,0.34376908325945,0.32640695303521494,0.1273193636595024,0.358384240381465,0.17606438250116266,0.3110504418676434,0.4349055178939934,0.3568323047208201,0.26671869806261755,0.3278748723384429,0.3992839181456681,0.180816005758444,0.25978491863088327,0.2272041366154512,0.3346823661266426,0.453352124237406,0.35654600419691845,0.2353591698959208,0.2939154978402907,0.19272027071207798,0.31065784224519083,0.40209513752776394,0.46221302888742444,0.34441026317963086,0.34271112746153815,0.22597670538010398,0.1336717642477929,0.4334960972843043,0.250061698436536,0.2623191925962541,0.1839516312714431,0.341423683913089,0.46521804658516813,0.37106298222312484,0.5054032829668631,0.15028715574155938,0.3562887141039554,0.27910227599348214,0.3921104767815032,0.10491230965165865,0.33765891226760775,0.2186281775582439,0.11570028046863547,0.4766653422938042,0.40008906390461374,0.16454392320233752,0.4766653422938042,0.39119111467915957,0.27403324713589355,0.3340726138817751,0.17879180721269478,0.46435085532358894,0.08173145843601465,0.3115533622526005,0.3655251946252745,0.299850249122822,0.321424410178765,0.3974757823931651,0.27597370774265445,0.34815392403544176,0.4589315052921539,0.3918596461466622,0.39436952516898927,0.33959213358017326,0.15274347895660356,0.006564795539199375
D07,0.4402305381655449,0.2335659529319581,0.08858129349587433,0.4629525958897891,0.5361686685497633,0.6800093924614687,0.6015658640270063,0.20535859860184372,0.40504382065362227,0.5600124836687618,0.28190433916779983,0.3936868945451524,0.24580663048388415,0.4639750635384047,0.39119748935650017,0.7118948956943992,0.5171856286455531,0.3373845342133592,0.2582395808614447,0.511375121930608,0.2721307640805057,0.6439156632552147,0.28015860660066305,0.32155151147723543,0.1509231640261065,0.38628442413002007,0.1958958061519173,0.24393996477305085,0.29526727882113896,0.2752301484353107,0.36240039485415215,0.1030900163800306,0.247456821037958,0.28078624707009237,0.5137656243858109,0.06275135464286957,0.6006274466738599,0.43912315589323486,0.5349376063463126,0.18780332757748947,0.14598167153189964,0.19782364546699938,0.2733919122507641,0.305272070198911,0.43028457549146454,0.22164066796235737,0.2443443382023446,0.2117729308870068,0.5539300276060434,0.07366259242467753,0.27868432832861567,0.34291369554572765,0.2956038995410941,0.7118948956943992,0.2336850623496705,0.3913923981706471,0.44225878140623415,0.16321653712612066,0.2354967619913765,0.10420505791102626,0.2756819983730714,0.44089373561370176,0.23881159274180874,0.403467498054686,0.6496133548969748,0.3032100518660424,0.220181790905461,0.4769353276930349,0.28731506188246086,0.21455201349834,0.21264036704857836,0.4551505030744798,0.21455201349834,0.18585822165593963,0.32605558737823587,0.15532214453359552,0.3182224550035761,0.6656943838517807,0.31102152313954196,0.22114028994426624,0.3108866506676828,0.5904568289949645,0.3582352466850854,0.27999866103101845,0.20978442313304865,0.4757666467067519,0.19681817649668978,0.1251756563010161,0.6727683235790842,0.19964482538435765,0.21886235158614864,0.34276253705093873
D09,0.2974725873766591,0.252993217645769,0.3672390942435269,0.32019464510090323,0.34990786205051694,0.577200015998366,0.3875064156753738,0.36543743330651424,0.11539315784926922,0.2831140421087373,0.4398863498990314,0.3679571557443993,0.46662721861967066,0.37963975394640076,0.19831717417806644,0.531222361978013,0.3744276778566672,0.1406875795247603,0.4340918219154009,0.2212407760357373,0.1850605158655267,0.4609750648202245,0.3953747191695125,0.32240615967842584,0.36908515874801495,0.3620151682323499,0.33513090369850784,0.4297504198088548,0.10175120210689398,0.4617277071551049,0.2794078492748025,0.3033448465921364,0.5331424244005163,0.46017577149446,0.187367695898849,0.3201692770629359,0.49736344644922387,0.28415947253208396,0.2249954372890299,0.32722768832911175,0.432052468177516,0.44564652896189894,0.4598894709705584,0.33870263666956063,0.22009296189798,0.18408209115113588,0.41400130901883075,0.39345695796682184,0.41117207681715745,0.38388108718524716,0.33407294790059605,0.3293201721537438,0.19803047726233305,0.531222361978013,0.3534051652101759,0.36566265936989395,0.2872950980450829,0.4393371085251738,0.45657986702422604,0.36335738694761777,0.496765103405921,0.24801342043526806,0.45963218087759533,0.20527974005117147,0.4898367414752119,0.11599687012456054,0.44100237904124767,0.3219716443318838,0.15397077011800622,0.471669166503367,0.4983259704111366,0.26227018789604617,0.471669166503367,0.47835681298901894,0.3773767139095333,0.43144271593264855,0.10847765156856425,0.5624303836271447,0.16622233277726256,0.41489682902624037,0.4688686613989144,0.3975765138165307,0.4247678769524044,0.500819249166805,0.3793171745162943,0.45149739080908174,0.45316262484227865,0.43539415106158563,0.49209578986269803,0.44293560035381313,0.14503788368109652,0.14376983137087154
D10,0.5241987665273055,0.43716181874945403,0.3761216153407507,0.5469208242515496,0.338677958169809,0.3690611436419293,0.6822808245655712,0.25645344221543115,0.4325911093028337,0.4896924389060302,0.21855315741830625,0.028630632880758518,0.2513535234275531,0.15617210069143386,0.32087744459376855,0.4009466468748603,0.6011538570073138,0.37363911350285745,0.22079555032909579,0.44105507716787645,0.31131284158292816,0.3329674144356756,0.1499322674152842,0.16613425023373876,0.27924305021602375,0.06976778032583161,0.49750588206902413,0.21645414822254969,0.3241631177337633,0.24843143556879976,0.1127930640070632,0.41814207886773364,0.37640657868436567,0.24687949990815491,0.4859756010312741,0.3917611344853242,0.28967919785432067,0.2410294059375924,0.48007145374029403,0.31627597523243,0.310518899379165,0.48536396731187575,0.2465931993842532,0.14985480895541425,0.5148673707881771,0.3682506922548208,0.20357422089549435,0.5128975883055297,0.6378982559678038,0.3619484828751406,0.518241549004281,0.1562800268622764,0.29724318730321575,0.4009466468748603,0.247839440939398,0.009136000917921319,0.31513269311039294,0.2635980152450054,0.5230370838362527,0.39174537975590246,0.5632223202179476,0.3705736908509702,0.24435848568547772,0.4891339462243731,0.33866510607743544,0.310757572555232,0.22572868384912997,0.2558373026754233,0.29248118761654385,0.49709776663887373,0.33199760693692637,0.3848304583117482,0.49709776663887373,0.41162353902422916,0.1533699227662077,0.2750559223888537,0.35447703429307437,0.35474613503224145,0.263460595233548,0.20669787715918936,0.2555723898126093,0.4017000871264306,0.13804251407202245,0.27996340073979936,0.24553108540420115,0.12681798819532752,0.47936392963722335,0.40939786584217197,0.3618200747595453,0.22766190516169538,0.32827390049934646,0.27244249228820716
