time_hr,centrality-first,impact-first,betweenness-first,degree-first,closeness-first,hospital-first,random
0.0,0.5732571702627214,0.5732571702627214,0.5732571702627214,0.5732571702627214,0.5732571702627214,0.5732571702627214,0.5732571702627214
0.05,0.5736809173203832,0.573684251615507,0.573684251615507,0.573684251615507,0.5737021012704808,0.5736844766897465,0.5736844766897465
0.1,0.5742074487913238,0.5742510032835078,0.574273002138084,0.5742510032835078,0.5743055218032642,0.5742827719589727,0.5742827719589727
0.15000000000000002,0.5748892003595145,0.5749300370406389,0.5750001887378584,0.5749420556285078,0.5750478620809581,0.5750116750794174,0.5749999410407576
0.2,0.575713307823509,0.5757518459525554,0.5759061092685185,0.5758077714203809,0.5759716079426263,0.5759026185478577,0.5758709986439772
0.25,0.5766940596878087,0.5768061981444089,0.5770037383245484,0.5768968895397429,0.5771058511906941,0.5770527578372905,0.5769226717650291
0.30000000000000004,0.5778982279242546,0.5781861406015374,0.5783743847586958,0.5782941718638024,0.5785482945377824,0.5784997975623655,0.5782193280029091
0.35000000000000003,0.5793282855012669,0.5798657298468839,0.5800421521668179,0.579992660138286,0.580293151117368,0.5802702493532147,0.5798112399155457
0.4,0.5810086020178896,0.5818386244005253,0.5819737495200257,0.5819901489730054,0.5823090388917149,0.5823285387160695,0.581652697121513
0.45,0.5829518280761609,0.5841258091934379,0.5841842544807923,0.584286587499822,0.5846199730915197,0.5847185108446915,0.5837711185121965
0.5,0.585156789047296,0.586741295679583,0.5866882159690668,0.5868951655437755,0.5872394570913737,0.5874431510180508,0.5861769798245083
0.55,0.5877272741668847,0.589718977514794,0.5895718640250323,0.589890995300533,0.5902541288139377,0.5905262744886953,0.5889621045149214
0.6000000000000001,0.5906467362950576,0.5930445169956791,0.5928353602282388,0.5932489939450944,0.5936436094802331,0.593960275846106,0.5921163194028428
0.65,0.5939489917042627,0.5967173951866631,0.5964561478980189,0.5969568376846255,0.5973804262809532,0.5977462954648705,0.5956179018474177
0.7000000000000001,0.5975774368201324,0.6007473224816975,0.6004150439853301,0.6010134235722764,0.6014624253107073,0.6018923475666855,0.5994590829185277
0.75,0.6015226161686059,0.605121533193913,0.6047046529009947,0.6054109498871222,0.6058807634493976,0.6063836744731972,0.6036284073068108
0.8,0.6057756122275215,0.609822979995595,0.6093110262564416,0.6101346382106748,0.610619696776706,0.6112010066175773,0.6081108843748231
0.8500000000000001,0.6103216407248501,0.6148302557337237,0.6142135081763216,0.6151625607647755,0.6156564454688058,0.6163205309724041,0.6128879204804026
0.9,0.6151401081977086,0.6201149693259181,0.6193849226152386,0.6204658134965099,0.6209614319233887,0.6217113514299026,0.6179346651632645
0.9500000000000001,0.6202048555146285,0.6256421499577403,0.6247919966924429,0.6260089584603725,0.6264987585537574,0.6273359936879677,0.6232203810231749
1.0,0.625484536448114,0.6313708871968826,0.6303959653041534,0.6317506761860467,0.6322269056263937,0.6331511295897382,0.6287089535692123
1.05,0.6309432207952423,0.6372552405795011,0.6361534374260053,0.637644694405669,0.6380996721968308,0.6391085899088385,0.6343596725410588
1.1,0.6365411408276815,0.643245339458159,0.6420174208745975,0.6436409090054411,0.6440673187739465,0.6451565615922118,0.640128153642729
