time_hr,centrality-first,impact-first,betweenness-first,degree-first,closeness-first,hospital-first,random
0.0,0.5032143608871786,0.5032143608871786,0.5032143608871786,0.5032143608871786,0.5032143608871786,0.5032143608871786,0.5032143608871786
0.05,0.5032143608871786,0.5032143608871786,0.5032143608871786,0.5032353488008798,0.5032353488008798,0.5032143608871786,0.5032144084170485
0.1,0.5032143608871786,0.5032333847309929,0.5032143608871786,0.5033205339550861,0.5033130650023417,0.5032333847309929,0.5032149095162762
0.15000000000000002,0.5032143608871786,0.5032801338454598,0.5032143608871786,0.5034124119654356,0.5033944280232494,0.5032823803031186,0.5032154357874579
0.2,0.5032199272848061,0.5033290229308485,0.5032143608871786,0.5035257848961993,0.503494068601605,0.5033452604456183,0.5032159881558098
0.25,0.503238239962053,0.5033801255153999,0.5032192255097505,0.503652038277288,0.5036059662907826,0.5034110248776327,0.5032165675593867
0.30000000000000004,0.5032611878608522,0.5034629212619737,0.5032281316383185,0.5037857508489153,0.5037550172290088,0.503508426367489,0.5032171749479222
0.35000000000000003,0.5032851981034923,0.5035774143838974,0.5032374778556439,0.5039287025709538,0.5039165098190916,0.5036413253747312,0.5032244679912901
0.4,0.5033104457795354,0.5037840655142307,0.5032472800599039,0.5040780511765903,0.5040853616926593,0.5038226832076451,0.5032483837948927
0.45,0.5033408438772566,0.504004913989226,0.5032620239291674,0.5042347197917305,0.5042629857921701,0.5040116746132842,0.503277280886876
0.5,0.5033737004175484,0.5042379861259867,0.5032781132646287,0.5043988369951535,0.5044486647802229,0.5042107414859025,0.5033127706625388
0.55,0.5034098052543823,0.5044879883334807,0.503296748179062,0.5045700347314347,0.5046424998950498,0.5044226800988219,0.5033499608143139
0.6000000000000001,0.5034514189524943,0.504765284394431,0.5033201680781383,0.5047666131639651,0.50484559055517,0.5046594828294126,0.5033889103930893
0.65,0.503496973380618,0.5050541570446125,0.5033446890231323,0.5049811752199256,0.5050576409989367,0.5049062268562693,0.503429679110659
0.7000000000000001,0.5035448664243067,0.5053596451134894,0.50337181258995,0.5052048622486843,0.5052786530222229,0.5051666024222539,0.5034724023779937
0.75,0.5035950926085317,0.5056807561488159,0.5034070595629094,0.5054448180830786,0.5055088789529496,0.5054672252191463,0.5035489035959095
0.8,0.5036503383678976,0.5060223767609816,0.5034449597624451,0.5056978607875979,0.5057555318072936,0.5057958506479208,0.5036560674208117
0.8500000000000001,0.5037679453015378,0.5064355181174627,0.503542332038555,0.5059613162553491,0.5060191589246,0.506195573723847,0.503775262837852
0.9,0.5039516527123632,0.5068845106942919,0.50370505023056,0.5062773358533192,0.5063384472567375,0.5066307191530592,0.5039034406387386
0.9500000000000001,0.5041563240088947,0.5073517495613831,0.5038853566893502,0.5066163736365785,0.5066794968066604,0.5070836766354698,0.504054431131603
1.0,0.5043753815413131,0.50783774664849,0.5040818183905955,0.5069690466411202,0.507034313405516,0.5075585153225559,0.5042125217798303
1.05,0.5046039257355484,0.5083430143322402,0.5042921605817978,0.507336194387358,0.5074032534944592,0.5080528576912835,0.5043775596163832
1.1,0.5048422501582189,0.508892406301986,0.5045117382500905,0.5077177003999362,0.5077886599161764,0.5085910832760426,0.5045497566066324
1.1500000000000001,0.5050906502779668,0.5094931446405544,0.5047409018168316,0.508113914197148,0.5081907911382391,0.5091776068197363,0.5047304903841248
1.2000000000000002,0.5053494230282943,0.510123364758874,0.504979978175188,0.5085292231508471,0.5086082950777773,0.509789836722113,0.5049224358726088
1.25,0.5056188663473185,0.5107775991562635,0.5052291698712209,0.5089650524327337,0.5090415228832037,0.5104397753002934,0.505122412038358
1.3,0.505899278694812,0.5114564362272846,0.5054887705438655,0.5094170691487271,0.5094908208134263,0.5111174322334027,0.5053306405115912
1.35,0.506190958547012,0.5121604600395173,0.5057590743822201,0.5098856216068044,0.5099565294384545,0.5118206016194436,0.5055473424242944
