t,lcc_size,avg_degree,lcc_fraction
0.0,30,14.466666666666667,0.5555555555555556
0.05,30,14.466666666666667,0.5555555555555556
0.1,30,14.466666666666667,0.5555555555555556
0.15000000000000002,30,14.466666666666667,0.5555555555555556
0.2,30,14.466666666666667,0.5555555555555556
0.25,30,14.466666666666667,0.5555555555555556
0.30000000000000004,30,14.466666666666667,0.5555555555555556
0.35000000000000003,30,14.466666666666667,0.5555555555555556
0.4,30,14.466666666666667,0.5555555555555556
0.45,30,14.466666666666667,0.5555555555555556
0.5,30,14.466666666666667,0.5555555555555556
0.55,30,14.466666666666667,0.5555555555555556
0.6000000000000001,30,14.466666666666667,0.5555555555555556
0.65,30,14.466666666666667,0.5555555555555556
0.7000000000000001,30,14.466666666666667,0.5555555555555556
0.75,30,14.466666666666667,0.5555555555555556
0.8,30,14.466666666666667,0.5555555555555556
0.8500000000000001,30,14.466666666666667,0.5555555555555556
0.9,30,14.466666666666667,0.5555555555555556
0.9500000000000001,30,14.466666666666667,0.5555555555555556
1.0,30,14.466666666666667,0.5555555555555556
1.05,30,14.466666666666667,0.5555555555555556
1.1,30,14.466666666666667,0.5555555555555556
1.1500000000000001,30,14.466666666666667,0.5555555555555556
1.2000000000000002,30,14.466666666666667,0.5555555555555556
1.25,30,14.466666666666667,0.5555555555555556
1.3,30,14.466666666666667,0.5555555555555556
1.35,30,14.466666666666667,0.5555555555555556
1.4000000000000001,30,14.466666666666667,0.5555555555555556
1.4500000000000002,30,14.466666666666667,0.5555555555555556
1.5,30,14.466666666666667,0.5555555555555556
1.55,30,14.466666666666667,0.5555555555555556
1.6,30,14.466666666666667,0.5555555555555556
1.6500000000000001,30,14.466666666666667,0.5555555555555556
1.7000000000000002,30,14.466666666666667,0.5555555555555556
1.75,30,14.466666666666667,0.5555555555555556
1.8,30,14.466666666666667,0.5555555555555556
1.85,30,14.466666666666667,0.5555555555555556
1.9000000000000001,30,14.466666666666667,0.5555555555555556
1.9500000000000002,30,14.466666666666667,0.5555555555555556
2.0,30,14.466666666666667,0.5555555555555556
2.0500000000000003,30,14.466666666666667,0.5555555555555556
2.1,30,14.466666666666667,0.5555555555555556
2.15,30,14.466666666666667,0.5555555555555556
2.2,31,15.548387096774194,0.5740740740740741
2.25,31,15.548387096774194,0.5740740740740741
2.3000000000000003,31,15.548387096774194,0.5740740740740741
2.35,31,15.548387096774194,0.5740740740740741
2.4000000000000004,31,15.548387096774194,0.5740740740740741
2.45,31,15.548387096774194,0.5740740740740741
2.5,31,15.548387096774194,0.5740740740740741
2.5500000000000003,31,15.548387096774194,0.5740740740740741
2.6,31,15.548387096774194,0.5740740740740741
2.6500000000000004,31,15.548387096774194,0.5740740740740741
2.7,31,15.548387096774194,0.5740740740740741
2.75,31,15.548387096774194,0.5740740740740741
2.8000000000000003,31,15.548387096774194,0.5740740740740741
2.85,31,15.548387096774194,0.5740740740740741
2.9000000000000004,32,16.625,0.5925925925925926
2.95,32,16.625,0.5925925925925926
3.0,32,16.625,0.5925925925925926
3.0500000000000003,32,16.625,0.5925925925925926
3.1,32,16.625,0.5925925925925926
3.1500000000000004,32,16.625,0.5925925925925926
3.2,32,16.625,0.5925925925925926
3.25,32,16.625,0.5925925925925926
3.3000000000000003,32,16.625,0.5925925925925926
3.35,32,16.625,0.5925925925925926
3.4000000000000004,32,16.625,0.5925925925925926
3.45,32,16.625,0.5925925925925926
3.5,32,16.625,0.5925925925925926
3.5500000000000003,32,16.625,0.5925925925925926
3.6,32,16.625,0.5925925925925926
3.6500000000000004,32,16.625,0.5925925925925926
3.7,32,16.625,0.5925925925925926
3.75,32,16.625,0.5925925925925926
3.8000000000000003,32,16.625,0.5925925925925926
3.85,32,16.625,0.5925925925925926
3.9000000000000004,32,16.625,0.5925925925925926
3.95,32,16.625,0.5925925925925926
4.0,32,16.625,0.5925925925925926
4.05,32,16.625,0.5925925925925926
4.1000000000000005,32,16.625,0.5925925925925926
4.15,32,16.625,0.5925925925925926
4.2,33,17.636363636363637,0.6111111111111112
4.25,33,17.636363636363637,0.6111111111111112
4.3,34,18.705882352941178,0.6296296296296297
4.3500000000000005,34,18.705882352941178,0.6296296296296297
4.4,34,18.705882352941178,0.6296296296296297
4.45,34,18.705882352941178,0.6296296296296297
4.5,34,18.705882352941178,0.6296296296296297
4.55,34,18.705882352941178,0.6296296296296297
4.6000000000000005,34,18.705882352941178,0.6296296296296297
4.65,34,18.705882352941178,0.6296296296296297
4.7,34,18.705882352941178,0.6296296296296297
4.75,34,18.705882352941178,0.6296296296296297
4.800000000000001,34,18.705882352941178,0.6296296296296297
4.8500000000000005,34,18.705882352941178,0.6296296296296297
4.9,34,18.705882352941178,0.6296296296296297
4.95,34,18.705882352941178,0.6296296296296297
5.0,34,18.705882352941178,0.6296296296296297
5.050000000000001,34,18.705882352941178,0.6296296296296297
5.1000000000000005,34,18.705882352941178,0.6296296296296297
5.15,34,18.705882352941178,0.6296296296296297
5.2,34,18.705882352941178,0.6296296296296297
5.25,34,18.705882352941178,0.6296296296296297
5.300000000000001,34,18.705882352941178,0.6296296296296297
5.3500000000000005,34,18.705882352941178,0.6296296296296297
5.4,34,18.705882352941178,0.6296296296296297
5.45,34,18.705882352941178,0.6296296296296297
5.5,34,18.705882352941178,0.6296296296296297
5.550000000000001,34,18.705882352941178,0.6296296296296297
5.6000000000000005,34,18.705882352941178,0.6296296296296297
5.65,34,18.705882352941178,0.6296296296296297
5.7,34,18.705882352941178,0.6296296296296297
5.75,34,18.705882352941178,0.6296296296296297
5.800000000000001,34,18.705882352941178,0.6296296296296297
5.8500000000000005,34,18.705882352941178,0.6296296296296297
5.9,34,18.705882352941178,0.6296296296296297
5.95,34,18.705882352941178,0.6296296296296297
6.0,34,18.705882352941178,0.6296296296296297
6.050000000000001,34,18.705882352941178,0.6296296296296297
6.1000000000000005,34,18.705882352941178,0.6296296296296297
6.15,34,18.705882352941178,0.6296296296296297
6.2,34,18.705882352941178,0.6296296296296297
6.25,34,18.705882352941178,0.6296296296296297
6.300000000000001,34,18.705882352941178,0.6296296296296297
6.3500000000000005,34,18.705882352941178,0.6296296296296297
6.4,34,18.705882352941178,0.6296296296296297
6.45,34,18.705882352941178,0.6296296296296297
6.5,34,18.705882352941178,0.6296296296296297
6.550000000000001,34,18.705882352941178,0.6296296296296297
6.6000000000000005,34,18.705882352941178,0.6296296296296297
6.65,34,18.705882352941178,0.6296296296296297
6.7,34,18.705882352941178,0.6296296296296297
6.75,34,18.705882352941178,0.6296296296296297
6.800000000000001,34,18.705882352941178,0.6296296296296297
6.8500000000000005,34,18.705882352941178,0.6296296296296297
6.9,34,18.705882352941178,0.6296296296296297
6.95,34,18.705882352941178,0.6296296296296297
7.0,34,18.705882352941178,0.6296296296296297
7.050000000000001,34,18.705882352941178,0.6296296296296297
7.1000000000000005,34,18.705882352941178,0.6296296296296297
7.15,34,18.705882352941178,0.6296296296296297
7.2,35,19.485714285714284,0.6481481481481481
7.25,35,19.485714285714284,0.6481481481481481
7.300000000000001,36,20.27777777777778,0.6666666666666666
7.3500000000000005,36,20.27777777777778,0.6666666666666666
7.4,36,20.27777777777778,0.6666666666666666
7.45,36,20.27777777777778,0.6666666666666666
7.5,36,20.27777777777778,0.6666666666666666
7.550000000000001,36,20.27777777777778,0.6666666666666666
7.6000000000000005,36,20.27777777777778,0.6666666666666666
7.65,36,20.27777777777778,0.6666666666666666
7.7,36,20.27777777777778,0.6666666666666666
7.75,36,20.27777777777778,0.6666666666666666
7.800000000000001,37,20.756756756756758,0.6851851851851852
7.8500000000000005,37,20.756756756756758,0.6851851851851852
7.9,37,20.756756756756758,0.6851851851851852
7.95,37,20.756756756756758,0.6851851851851852
8.0,37,20.756756756756758,0.6851851851851852
8.05,38,21.526315789473685,0.7037037037037037
8.1,38,21.526315789473685,0.7037037037037037
8.15,38,21.526315789473685,0.7037037037037037
8.200000000000001,38,21.526315789473685,0.7037037037037037
8.25,38,21.526315789473685,0.7037037037037037
8.3,38,21.526315789473685,0.7037037037037037
8.35,38,21.526315789473685,0.7037037037037037
8.4,38,21.526315789473685,0.7037037037037037
8.450000000000001,38,21.526315789473685,0.7037037037037037
8.5,38,21.526315789473685,0.7037037037037037
8.55,38,21.526315789473685,0.7037037037037037
8.6,38,21.526315789473685,0.7037037037037037
8.65,38,21.526315789473685,0.7037037037037037
8.700000000000001,38,21.526315789473685,0.7037037037037037
8.75,38,21.526315789473685,0.7037037037037037
8.8,38,21.526315789473685,0.7037037037037037
8.85,38,21.526315789473685,0.7037037037037037
8.9,38,21.526315789473685,0.7037037037037037
8.950000000000001,38,21.526315789473685,0.7037037037037037
9.0,38,21.526315789473685,0.7037037037037037
9.05,38,21.526315789473685,0.7037037037037037
9.1,38,21.526315789473685,0.7037037037037037
9.15,38,21.526315789473685,0.7037037037037037
9.200000000000001,38,21.526315789473685,0.7037037037037037
9.25,38,21.526315789473685,0.7037037037037037
9.3,39,21.17948717948718,0.7222222222222222
9.35,39,21.17948717948718,0.7222222222222222
9.4,41,21.75609756097561,0.7592592592592593
9.450000000000001,41,21.75609756097561,0.7592592592592593
9.5,41,21.75609756097561,0.7592592592592593
9.55,41,21.75609756097561,0.7592592592592593
9.600000000000001,41,21.75609756097561,0.7592592592592593
9.65,42,21.523809523809526,0.7777777777777778
9.700000000000001,42,21.523809523809526,0.7777777777777778
9.75,42,21.523809523809526,0.7777777777777778
9.8,44,21.227272727272727,0.8148148148148148
9.850000000000001,44,21.227272727272727,0.8148148148148148
9.9,44,21.227272727272727,0.8148148148148148
9.950000000000001,44,21.227272727272727,0.8148148148148148
10.0,44,21.227272727272727,0.8148148148148148
10.05,44,21.227272727272727,0.8148148148148148
10.100000000000001,44,21.227272727272727,0.8148148148148148
10.15,44,21.227272727272727,0.8148148148148148
10.200000000000001,44,21.227272727272727,0.8148148148148148
10.25,44,21.227272727272727,0.8148148148148148
10.3,44,21.227272727272727,0.8148148148148148
10.350000000000001,44,21.227272727272727,0.8148148148148148
10.4,44,21.227272727272727,0.8148148148148148
10.450000000000001,44,21.227272727272727,0.8148148148148148
10.5,44,21.227272727272727,0.8148148148148148
10.55,44,21.227272727272727,0.8148148148148148
10.600000000000001,44,21.227272727272727,0.8148148148148148
10.65,44,21.227272727272727,0.8148148148148148
10.700000000000001,45,21.066666666666666,0.8333333333333334
10.75,45,21.066666666666666,0.8333333333333334
10.8,45,21.066666666666666,0.8333333333333334
10.850000000000001,45,21.066666666666666,0.8333333333333334
10.9,45,21.066666666666666,0.8333333333333334
10.950000000000001,45,21.066666666666666,0.8333333333333334
11.0,45,21.066666666666666,0.8333333333333334
11.05,46,21.08695652173913,0.8518518518518519
11.100000000000001,46,21.08695652173913,0.8518518518518519
11.15,46,21.08695652173913,0.8518518518518519
11.200000000000001,46,21.08695652173913,0.8518518518518519
11.25,46,21.08695652173913,0.8518518518518519
11.3,46,21.08695652173913,0.8518518518518519
