AUC,T50,T80,rule
0.9896082527139017,0.0,11.100000000000001,centrality-first
0.9922378784234243,0.0,7.75,impact-first
0.9901108309626561,0.0,10.450000000000001,betweenness-first
0.9901115223905845,0.0,11.0,degree-first
0.9900854823709737,0.0,11.0,closeness-first
0.9924128676828476,0.0,7.6000000000000005,hospital-first
0.989129525920588,0.0,11.8,random
