tract_id,scenario,cluster,T50,T80,Init_Supply,Grid_Degree,Grid_Impact,Grid_Betweenness,Redundancy_HHI,Pre_1970_Ratio,Pop_Density,SVI_THEME1,SVI_THEME2,SVI_THEME3,SVI_THEME4,NRI_BUILDVALUE,NRI_RISK_SCORE,PC1,PC2,PC3,PC4,PC5
6037103102,2pc50,0,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.6867816091954023,9495.709400018777,0.6388,0.6174,0.182,0.49,515855880.0,65.96822527707748,-0.6616873627995762,0.3369708526172606,-0.592364441106062,-0.756544922479626,-0.12857067988799084
6037103201,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.6835748792270532,5685.34176577113,0.822,0.3967,0.308,0.9971,436283334.0,76.1309042477287,0.27867510125517575,0.00898887383681832,0.19204724847047508,-0.31237596141995694,-0.49027091178006127
6037103202,2pc50,0,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.8955882352941177,1098.655780187088,0.0566,0.302,0.2953,0.0783,377298891.0,78.50330590305855,-2.4728595083626246,1.377107580190809,-0.7917064780898333,-1.3537574261579808,0.6670260338394307
6037103300,2pc50,0,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.6956834532374101,1609.161689949452,0.2794,0.3229,0.1073,0.2043,764639288.0,82.74865623364886,-2.3064807813250914,1.0389708370317703,0.255877832097784,-1.0359030651243604,0.04038409996824103
6037103401,2pc50,0,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.4901593252108716,4418.16226062935,0.4621,0.4349,0.182,0.2588,336579399.0,45.904485563430526,-1.8259115696326589,0.5244227570614206,-1.6270700288426236,-0.942286849066597,-0.6598312362037742
6037103402,2pc50,0,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.7894380501015572,9022.776094087947,0.1836,0.3687,0.2328,0.7898,509420000.0,56.92099129524806,-1.3851990845434945,0.5481969825161492,-1.017622383663532,-0.6480342036049931,-0.36062505483991564
6037104103,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.7212189616252822,11682.265844314541,0.6302,0.7331,0.8691,0.4071,371679546.0,75.01664843266897,0.6425697996374259,0.3812323716643807,-0.5518086156874454,-1.0868204564036963,0.5642021187017189
6037104105,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.15360888340530537,27442.238570661222,0.8969,0.9687,0.8864,0.861,492662777.0,90.69590448556345,2.40585244029899,-1.0374777386914162,1.2849481572421853,-0.03393967798166532,-1.1808029841116796
6037104108,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.34843982169390786,11719.044679018514,0.7584,0.8901,0.9514,0.9325,343480393.0,88.96446748798934,1.9772137663529736,-0.4409601865398647,1.0572447515441599,-0.4965301051521387,-0.413420392501796
6037104124,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.5225290697674418,2316.0971045426336,0.8206,0.5246,0.5415,0.4929,463543311.0,87.2033011463635,0.11473221357001764,0.2839634609631085,0.6125543992665674,-0.7996440461812018,-0.10230216327465283
6037104201,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7347391786903441,11014.790252561555,0.6648,0.4946,0.9885,0.3025,443714208.0,84.86419635637158,0.43805094437409886,0.2031697384043612,-0.16718089053034407,-1.4624022609865757,0.5668614290953683
6037104203,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.5463203463203463,18956.966702683378,0.8956,0.8363,0.9836,0.4473,275970398.0,76.14398515911145,1.6521421732915946,-0.1789447517658464,-0.4305198642705559,-0.7913311925402625,0.10293736123826416
6037104204,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.35080645161290325,3593.0510407310658,0.7319,0.8182,0.8096,0.8777,463297303.0,89.60781049326928,1.3152973838415283,-0.1515578208153965,1.3104650261903192,-0.6612417113914687,-0.3158243358010262
6037104310,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7192066805845512,7540.152531038844,0.7706,0.8478,0.9514,0.238,633406856.0,94.99238928792275,0.9097689949336254,0.24157245423963292,0.6752873374407146,-1.7146669284087597,1.099735765825287
6037104321,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7542277339346111,14398.32244715909,0.9512,0.4546,0.9885,0.9093,219587837.0,80.04447509870141,1.82225127946178,-0.48388298236298793,-0.23270323639452448,-0.8371899272817911,0.023860346338637924
6037104322,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7239130434782609,6685.296013446925,0.7514,0.2296,0.8976,0.902,278706164.0,80.54154973124673,0.8114037770548757,-0.15703450151278037,-0.04369897284402414,-0.9135924322207484,-0.14416625536682592
6037104401,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.837593984962406,11320.225116297668,0.8525,0.8214,0.9404,0.4358,174581577.0,69.03034771440801,1.2956220852016955,-0.023422335492657192,-1.1194698723221408,-1.5519830003804649,0.9303142727889082
6037104403,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.6710743801652893,8789.213610612343,0.8189,0.4584,0.9607,0.394,175262749.0,68.2752223754935,0.6094217024969399,-0.008557136717029018,-1.0415311960267237,-1.3744159355287244,0.2261579620175698
6037104404,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7633986928104575,15949.249517600862,0.9348,0.7854,0.9681,0.5144,195072761.0,78.45217143128954,1.7103220173727864,-0.30172338328196446,-0.5840997924343923,-1.2704910965350895,0.6101189941224245
6037104500,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.9242658423493045,16100.79484232297,0.7688,0.7692,0.9607,0.3922,176197059.0,68.01836084288637,1.2098074975012119,0.3538462604553415,-1.4626339013398706,-1.1371491872034047,1.002459316294219
6037104610,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.6745810055865922,13655.509696633017,0.6793,0.9457,0.9382,0.6506,203890147.0,75.27945583408646,1.552736893031629,0.019903668927134938,-0.43447914196289034,-0.9352067044005729,0.4934006349477997
6037104620,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.9085872576177285,17202.523867692427,0.7342,0.6194,0.947,0.6806,152569243.0,59.958141083575136,1.2667216375537436,0.1564920721407431,-1.6749215965165687,-0.840005873273697,0.5184797681544102
6037104701,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.838405036726128,18306.220981921804,0.9615,0.9392,0.9793,0.9263,245991376.0,85.66569947200685,2.7065890544416105,-0.27204403592916543,0.018772530331655362,-0.6205201858016623,0.6769067424341939
6037104703,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.30895522388059704,5094.672512642012,0.9284,0.9365,0.8597,0.9815,846170227.0,98.25667126480522,2.016724357185427,-0.3289283342694966,2.3002949565712654,-0.5720402589298488,-0.27773272741841476
6037104704,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.24088748019017434,7112.193210110396,0.8335,0.8318,0.8666,0.9068,524320228.0,93.63673119916281,1.712414246511487,-0.4058704112101832,1.681194604641741,-0.4840574840606441,-0.6159793458539928
6037104821,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.6178756476683938,16709.701835388103,0.8779,0.9569,0.9064,0.804,196144127.0,76.43057603577033,2.144487302402232,-0.3342896461467851,-0.22184888811711667,-0.6483583528249184,0.16947877143356885
6037104822,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.5523520485584219,10546.773001219772,0.9904,0.9721,0.9587,0.7299,308288019.0,88.22836892926793,2.261336660310865,-0.2277565787873805,0.5914725548984844,-0.7856709648480757,0.34659154942146286
6037104823,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.7242798353909465,16388.109909355793,0.9198,0.929,0.947,0.2172,195365498.0,59.02463968035009,1.302839430461263,0.1685510501564324,-1.6705971834096753,-1.2198458732649748,0.736292192614208
6037104824,2pc50,2,35.9,44.8,0.0,6.0,0.0007368366179866,0.0206269693073873,1.0,0.9352941176470588,11623.776637096282,0.576,0.431,0.9836,0.1252,213722577.0,67.91133520430004,-0.03168306008667209,0.8362624881961676,-1.7077539257892327,-1.3380655176802985,0.9751245715169896
6037106010,2pc50,0,62.85,71.8,0.0002261937226531,5.0,0.33333333333333787,0.018684362684351367,0.4070169416814274,0.35494155154091395,3680.576495346274,0.3174,0.6493,0.5918,0.4785,789836257.0,90.28088284260096,-1.757449222822241,-2.1521994958420247,1.1650005419434153,0.8972804281475687,1.4086804576581926
6037106020,2pc50,0,62.85,71.75,0.0002486020307419,5.0,0.33333333333333787,0.018684362684351367,0.3804261878777235,0.545933734939759,5894.172791792512,0.7946,0.5256,0.8019,0.1915,482937878.0,81.23721638205772,-1.0375445459142187,-2.1779352081451218,-0.21199091200075817,0.7509296597553802,1.9795308675760543
6037106111,2pc50,0,62.85,71.7,0.0002676472988296,5.0,0.33333333333333787,0.018684362684351367,0.3622872000177313,0.3633217993079585,4536.288446358512,0.4812,0.425,0.6268,0.7173,702374381.0,93.4738143937592,-1.3273860199477971,-2.484455598876761,1.2794105795026163,1.3080099708067399,1.0970815012914585
6037106112,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.5765199161425576,4111.44156082169,0.4092,0.6239,0.7071,0.5404,977934666.0,95.56081434619229,-0.23128353562949056,0.2905285752967805,1.5407692210016983,-1.3997883536721518,0.26288396431100614
6037106113,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.40305635148042024,6945.691085919747,0.6285,0.6038,0.7641,0.4113,408921258.0,79.58307567901822,0.10862523761238459,-0.11557669327013674,0.2351132014605535,-1.270146241069811,-0.282890443176231
6037106114,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.3266777592900721,17418.235602250694,0.7446,0.8124,0.9116,0.4019,536633181.0,90.91114493649812,1.1008978332242003,-0.5060742237058181,0.8749456241638319,-1.0862232032954797,-0.3333700034683366
6037106403,2pc50,2,62.85,71.8,0.0002260397525824,5.0,0.33333333333333787,0.018684362684351367,0.4072191308633772,0.7950169875424689,8669.653100275751,0.6485,0.656,0.8484,0.3208,404612519.0,87.20686866764972,-0.6546467276687277,-2.0048689508295334,-0.2578959614780018,0.646099653891848,2.594780444836183
6037106405,2pc50,2,62.85,71.85000000000001,0.0002062071151177,5.0,0.33333333333333787,0.018684362684351367,0.435481486601179,0.16284779050736498,9593.09281329073,0.7777,0.4941,0.7399,0.5847,429375361.0,90.7529848261428,-0.5608490934649952,-2.8157212923733317,0.9946840095145023,1.3893828062321276,0.5658240390166555
6037106406,2pc50,2,62.85,71.9,0.0001742839440838,5.0,0.33333333333333787,0.018684362684351367,0.4902524208626944,0.29838709677419356,8407.593548711651,0.494,0.7448,0.6691,0.8029,557594620.0,88.72663273557532,-0.5739328473575528,-2.5560900776070272,1.1783876120779466,1.1790671071334549,0.9266428058212817
6037106407,2pc50,2,62.85,71.75,0.0002340099768314,5.0,0.33333333333333787,0.018684362684351367,0.39710171110466064,0.13333333333333333,26241.748530533976,0.9678,0.9942,0.8065,0.9315,266288230.0,86.46601341388003,1.4125343441032405,-3.7969710378336714,0.7888215246123325,1.8787668239990922,0.4309310074352901
6037106408,2pc50,2,62.85,71.8,0.000226828063122,5.0,0.33333333333333787,0.018684362684351367,0.40618674275603883,0.2324074074074074,42207.31473333187,0.8815,0.8839,0.9404,0.7817,261024133.0,81.42510583646482,1.4603246124216738,-3.9070199602033786,-0.04283234293964553,2.053868943792047,0.2919613774801675
6037106510,2pc50,0,62.85,72.15,0.0004999999999999,7.0,0.5000000000000068,0.028026544026527052,0.678992740359067,0.10839160839160839,2560.8677579488444,0.6381,0.5317,0.7737,0.8638,1123888964.0,99.32098178185795,-0.605214433665234,-1.8766408840561024,2.7229328277461478,1.5440024621079842,0.1329555729511383
6037106520,2pc50,2,62.55,71.85000000000001,0.0001133207030076,4.5,0.5000000000000068,0.0233177383811014,0.6494498418106804,0.5577822311289246,6510.543160954181,0.7596,0.7269,0.8882,0.708,1020053801.0,98.95709461066451,-0.022526144951658535,-1.9487113346916642,1.8578827500278456,0.9728325469114742,1.644804293528964
6037106603,2pc50,0,62.85,71.10000000000001,0.0003871194492257,5.0,0.33333333333333787,0.018684362684351367,0.3874856857054495,0.4891666666666667,889.5441696135143,0.2246,0.6587,0.3445,0.1554,616022436.0,81.19321695286115,-2.7796908587840554,-1.7610995089262957,0.15850671834028293,0.5581992724140842,1.795923674504703
6037106604,2pc50,2,62.55,72.10000000000001,7.519369097353725e-05,4.5,0.5000000000000068,0.0233177383811014,0.7444579654036416,0.4276629570747218,3976.873844176635,0.6548,0.6711,0.8922,0.7444,875106818.0,98.92617609285068,-0.2457688923039142,-1.8317811704915552,1.9882300312745471,0.9284830243930411,1.1499046350624564
6037106641,2pc50,0,62.85,70.95,0.0003982923387591,5.0,0.33333333333333787,0.018684362684351367,0.41471491042307185,0.7595907928388747,5011.2208661242485,0.3865,0.5923,0.1229,0.1372,441706638.0,77.5543452409266,-2.763378351390699,-1.6772498259981623,-0.6326728430930606,0.6236897750850448,2.067882964792894
6037106642,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.8291457286432161,5650.847262588069,0.2532,0.1701,0.1566,0.5445,479291955.0,75.05470199305523,-2.596806345079619,-0.07989692624701517,-0.31412031228627474,0.4809793794111921,0.551774443095521
6037106643,2pc50,0,62.85,71.25,0.0003756837912021,5.0,0.33333333333333787,0.018684362684351367,0.3658292551234818,0.27588555858310626,2570.326119340563,0.0746,0.4224,0.3172,0.0768,1161508469.0,90.38553013366312,-3.6400135810708125,-1.7446520623681414,1.3056592956197115,0.7665785478464419,1.1522612989130832
6037106645,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.8815384615384615,3861.523647084953,0.3825,0.2968,0.2186,0.1772,576139673.0,74.28768491652,-2.6649735935943806,0.2034461102548187,-0.5456660351131157,0.05506469967311749,1.1614215514342137
6037106646,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.8755020080321285,5282.745377833726,0.3905,0.5032,0.4246,0.4013,595149075.0,87.42329829234646,-1.5922020555141105,-0.011473882395714764,0.2940284058439771,0.11638935343963269,1.3924634726379665
6037106648,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.4515859766277129,14963.124713575826,0.743,0.9888,0.8993,0.8978,349309956.0,87.78123959472957,2.0015033988955744,-0.7376439378225752,0.8577583123049894,-0.9302577393928829,-0.15200534418470255
6037106649,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.5124816446402349,6461.73406124378,0.655,0.6786,0.8309,0.2985,227449292.0,63.834847547923694,0.1389863427113,0.01811778824594963,-0.9211787281889359,-1.5339831339771832,0.09283473182779078
6037107010,2pc50,2,62.85,71.8,0.0002169033585736,5.0,0.33333333333333787,0.018684362684351367,0.4196918285689934,0.8083228247162674,12018.028520714868,0.6252,0.8676,0.9177,0.4502,202406934.0,70.06492888740904,-0.13004859379691325,-2.2014493045625563,-1.1848008969808794,0.6118745265489427,2.590831903966252
6037107020,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.5304630381803412,12012.356676324915,0.816,0.4683,0.8815,0.4867,415915609.0,86.90481853208391,0.7516459864103884,-0.24288009198991672,0.32589070732075487,-1.0682469010202709,-0.17659812679076622
6037108101,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.3875476493011436,5218.3795629971,0.1342,0.1414,0.3288,0.076,357604494.0,55.19193264519812,-3.2970249073278555,-0.44058566048930625,-1.1650013915655826,-0.9376286145161894,-0.517336501772017
6037108102,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.1769041769041769,4264.826708990511,0.3851,0.723,0.364,0.1466,648789462.0,87.12481567806688,-1.7793083526268652,-0.8431201487255309,1.2153619146127947,-0.9487689693697565,-0.19175114514314603
6037108103,2pc50,0,62.85,71.35000000000001,0.0003648866223535,5.0,0.33333333333333787,0.018684362684351367,0.35078785920404765,0.08171206225680934,2996.995969081707,0.1463,0.193,0.2641,0.0067,673732148.0,69.94125481615374,-4.076184546438499,-2.05210745431042,-0.06651599782019631,1.0072601417319487,0.28867793838652017
6037108104,2pc50,0,62.85,71.35000000000001,0.0003642149122344,5.0,0.33333333333333787,0.018684362684351367,0.3500172059312333,0.6929530201342282,5449.506288156522,0.1095,0.6275,0.3022,0.0852,340790993.0,65.96346858202921,-3.100368808487466,-1.7133541727483885,-1.3083457104861709,0.5326753876123728,2.1247620938249865
6037108202,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.01136678680343776,4031.3982331497486,0.1499,0.1562,0.5298,0.0608,1870438686.0,99.40541311896494,-3.1727005757633853,-0.3807744678724042,3.095458230913225,-0.8616414796904506,-0.8542648462772969
6037108203,2pc50,0,62.85,71.4,0.0003585078336706,5.0,0.33333333333333787,0.018684362684351367,0.34421857226421293,0.0125,5982.5016985743405,0.1247,0.5631,0.5262,0.0121,712371841.0,78.5211435094896,-3.07163410562437,-2.2327429212553924,0.5054683652704444,0.8541576716308964,0.6751967044186712
6037108204,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.04915514592933948,3217.8112687692255,0.0455,0.7011,0.4798,0.0692,525223069.0,82.22304143081385,-2.3871292674416704,-0.7138728853061883,0.9410514702454114,-1.0819495661244727,-0.4202356776327258
6037109100,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.49032258064516127,2560.4080852934794,0.7176,0.7442,0.5393,0.9876,953023262.0,98.85720401465062,0.8014628499952366,-0.2735187083614796,2.257681809829271,-0.9518845559676792,-0.17334705048652937
6037109200,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.572573463935886,8050.563137843502,0.0988,0.7068,0.6537,0.3282,369494490.0,71.83917614041763,-1.6433686264202898,-0.22693504858834482,-0.35219818685993437,0.00042435607430482724,0.8772765301765177
6037109300,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.9196704428424305,6015.57634935151,0.2304,0.605,0.5918,0.1975,339220584.0,69.5963944251534,-1.8001683589573063,0.18041561571532408,-1.0618086740286572,-0.24812248164959477,1.7108657091952473
6037109400,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.6763450042698548,8376.926510036885,0.4711,0.7439,0.7756,0.6567,295668240.0,71.04718641487894,0.43136728825245385,-0.01490346620568058,-0.45057308846603455,-1.355094713684749,0.28684651807317396
6037109500,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.6443349753694582,8020.314516504713,0.8437,0.4151,0.9372,0.5049,451720283.0,92.65090615040668,0.8178225468949657,-0.03824507899261126,0.535275957583255,-1.1924390501065922,0.2100293850841705
6037109601,2pc50,0,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7511177347242921,5649.855459487449,0.572,0.2273,0.6432,0.22,422040009.0,75.2342672311278,-0.947768713981572,0.47339090951252966,-0.6790053437713489,-1.4370078471171872,0.22923978526642463
6037109603,2pc50,2,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7278582930756844,10112.141806834848,0.6447,0.8958,0.782,0.5336,353131423.0,84.18398896446749,0.9435806815139325,-0.038735953136127176,0.08051281749593102,-1.4276337869889815,0.7052778200007292
6037109604,2pc50,0,35.85,43.25,0.0,4.0,0.0,0.0094287177914831,1.0,0.7472885032537961,6392.99381138524,0.472,0.3766,0.78,0.2332,367702178.0,78.59011558768967,-0.619613081407873,0.4693945466986214,-0.5546792436574606,-1.5479376977680372,0.45544226198165594
6037109700,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.7068493150684931,7072.0895467665305,0.515,0.6187,0.4455,0.3764,553821483.0,84.87965561527851,-1.2254280329070717,-0.2995619985478884,0.3512541953955718,0.19999481478198275,1.067950497276438
6037109800,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.8805774278215223,8483.964176876932,0.604,0.7569,0.5348,0.5078,401412921.0,80.88165342719878,-0.47270113949174447,-0.3588042520151025,-0.12578527495947706,0.14272282192216235,1.542095656770032
6037111100,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.8785714285714286,7521.212466188653,0.4064,0.2639,0.5946,0.4198,387598796.0,73.28996813014318,-1.610014425334279,-0.07632620255093646,-0.7310485905586719,0.21035256086185372,1.0778240144844586
6037111201,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.8717015468607825,4408.708854970208,0.4548,0.1397,0.4773,0.1188,465916559.0,75.04518860295867,-2.3705974471859794,0.20258718994358738,-0.7675318004792362,0.03861786114754464,1.153133499459407
6037111202,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.8388059701492537,7866.985349325216,0.6972,0.2969,0.4261,0.7954,816425449.0,94.93530894734337,-0.7543964335880172,-0.46023894065523274,1.164003477197483,0.6812743686904811,0.8117641894921043
6037111204,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.609846479618846,4402.223391168934,0.1435,0.3779,0.3698,0.051,1371325005.0,90.08229082433526,-2.9100642909161336,0.01896329547014835,1.3590001356798556,-1.2416583137852526,0.6559368842076891
6037111205,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.2747979426891991,8802.578770867913,0.2394,0.564,0.4931,0.2035,494193730.0,79.21799933406268,-1.867743004760637,-0.8176461458044991,0.4275210127324632,-0.872821978801337,-0.2566466706196079
6037111206,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.8750830564784053,4327.570871048919,0.2216,0.5911,0.3711,0.108,774393037.0,85.50991770917567,-2.1781203663601856,0.004695600762943514,0.2325434285029398,-1.3937782420921263,1.4216895576510755
6037111302,2pc50,2,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.39737991266375544,8139.589971634987,0.566,0.5906,0.3998,0.9848,638093087.0,90.88617228749465,-0.27012756018429884,-1.3754146792529913,1.6524824464546126,-0.24662987328476574,-0.41556345817638374
6037111303,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.50236008091706,7803.551609628216,0.7338,0.8072,0.3496,0.4037,716851239.0,92.79003948056888,-0.7101037319745422,-0.6588549363369057,1.2815329281461136,0.3687377538569928,0.7317079732661401
6037111304,2pc50,0,59.5,59.5,0.0,2.0,0.0,0.0138262266833695,1.0,0.3840277777777778,18389.88111329812,0.617,0.1541,0.7153,0.4754,456594739.0,89.58878371307614,-0.6929979087664067,-1.2716722076904887,0.6171750873247231,-0.23640981644400283,-0.6611138428818324
6037111401,2pc50,0,62.05,72.25,0.0,6.0,0.000747984073751,0.0432497131486136,1.0,0.7522255192878339,7063.326802601292,0.2277,0.5745,0.3431,0.6203,361574649.0,71.20653569899635,-1.6733955248527852,-0.307421398406307,-0.37410938957927975,0.31858435605581187,0.7998856222988122
