time_hr,Northridge__DS4_24_8_baseline__tract_mean,Northridge__DS4_24_8_baseline__population_weighted,Northridge__DS4_24_8_baseline__svi_population_weighted,SanFernando__DS4_24_8_baseline__tract_mean,SanFernando__DS4_24_8_baseline__population_weighted,SanFernando__DS4_24_8_baseline__svi_population_weighted,LongBeach__DS4_24_8_baseline__tract_mean,LongBeach__DS4_24_8_baseline__population_weighted,LongBeach__DS4_24_8_baseline__svi_population_weighted,2pc50__DS4_24_8_baseline__tract_mean,2pc50__DS4_24_8_baseline__population_weighted,2pc50__DS4_24_8_baseline__svi_population_weighted,Northridge__DS4_36_12__tract_mean,Northridge__DS4_36_12__population_weighted,Northridge__DS4_36_12__svi_population_weighted,SanFernando__DS4_36_12__tract_mean,SanFernando__DS4_36_12__population_weighted,SanFernando__DS4_36_12__svi_population_weighted,LongBeach__DS4_36_12__tract_mean,LongBeach__DS4_36_12__population_weighted,LongBeach__DS4_36_12__svi_population_weighted,2pc50__DS4_36_12__tract_mean,2pc50__DS4_36_12__population_weighted,2pc50__DS4_36_12__svi_population_weighted,Northridge__DS4_48_16__tract_mean,Northridge__DS4_48_16__population_weighted,Northridge__DS4_48_16__svi_population_weighted,SanFernando__DS4_48_16__tract_mean,SanFernando__DS4_48_16__population_weighted,SanFernando__DS4_48_16__svi_population_weighted,LongBeach__DS4_48_16__tract_mean,LongBeach__DS4_48_16__population_weighted,LongBeach__DS4_48_16__svi_population_weighted,2pc50__DS4_48_16__tract_mean,2pc50__DS4_48_16__population_weighted,2pc50__DS4_48_16__svi_population_weighted
15.8,0.8049345,0.8174136,0.8295534,0.94295067,0.9452022,0.9457467,0.930197,0.9236906,0.9198257,0.17406392,0.180784,0.18831894,0.8049345,0.8174136,0.8295534,0.94295067,0.9452022,0.9457467,0.930197,0.9236906,0.9198257,0.17406392,0.180784,0.18831894,0.8049345,0.8174136,0.8295534,0.94295067,0.9452022,0.9457467,0.930197,0.9236906,0.9198257,0.17406392,0.180784,0.18831894
15.850000000000001,0.8054364,0.81787246,0.83000004,0.9432589,0.94549775,0.9460376,0.9305965,0.92411786,0.92027587,0.17462626,0.1813684,0.1889283,0.8054364,0.81787246,0.83000004,0.9432589,0.94549775,0.9460376,0.9305965,0.92411786,0.92027587,0.17462626,0.1813684,0.1889283,0.8054364,0.81787246,0.83000004,0.9432589,0.94549775,0.9460376,0.9305965,0.92411786,0.92027587,0.17462626,0.1813684,0.1889283
15.9,0.805932,0.8183255,0.8304412,0.9435633,0.9457897,0.9463249,0.930991,0.9245399,0.9207206,0.17518185,0.18194579,0.18953036,0.805932,0.8183255,0.8304412,0.9435633,0.9457897,0.9463249,0.930991,0.9245399,0.9207206,0.17518185,0.18194579,0.18953036,0.805932,0.8183255,0.8304412,0.9435633,0.9457897,0.9463249,0.930991,0.9245399,0.9207206,0.17518185,0.18194579,0.18953036
15.950000000000001,0.80642146,0.818773,0.83087677,0.94386387,0.946078,0.9466085,0.9313807,0.9249567,0.92115974,0.17573069,0.18251616,0.1901251,0.80642146,0.818773,0.83087677,0.94386387,0.946078,0.9466085,0.9313807,0.9249567,0.92115974,0.17573069,0.18251616,0.1901251,0.80642146,0.818773,0.83087677,0.94386387,0.946078,0.9466085,0.9313807,0.9249567,0.92115974,0.17573069,0.18251616,0.1901251
16.0,0.8069047,0.8192147,0.8313068,0.9441606,0.9463626,0.94688857,0.93176544,0.92536825,0.92159337,0.1762728,0.18307953,0.19071254,0.8069047,0.8192147,0.8313068,0.9441606,0.9463626,0.94688857,0.93176544,0.92536825,0.92159337,0.1762728,0.18307953,0.19071254,0.8069047,0.8192147,0.8313068,0.9441606,0.9463626,0.94688857,0.93176544,0.92536825,0.92159337,0.1762728,0.18307953,0.19071254
16.05,0.8073818,0.8196508,0.8317314,0.94445354,0.9466436,0.947165,0.93214524,0.9257746,0.9220215,0.17680815,0.18363588,0.19129266,0.8073818,0.8196508,0.8317314,0.94445354,0.9466436,0.947165,0.93214524,0.9257746,0.9220215,0.17680815,0.18363588,0.19129266,0.8073818,0.8196508,0.8317314,0.94445354,0.9466436,0.947165,0.93214524,0.9257746,0.9220215,0.17680815,0.18363588,0.19129266
16.1,0.80785275,0.8200813,0.8321504,0.9447427,0.9469209,0.9474379,0.9325202,0.9261757,0.92244416,0.17733677,0.18418524,0.19186549,0.80785275,0.8200813,0.8321504,0.9447427,0.9469209,0.9474379,0.9325202,0.9261757,0.92244416,0.17733677,0.18418524,0.19186549,0.80785275,0.8200813,0.8321504,0.9447427,0.9469209,0.9474379,0.9325202,0.9261757,0.92244416,0.17733677,0.18418524,0.19186549
16.150000000000002,0.80831754,0.82050616,0.83256394,0.94502807,0.9471946,0.9477072,0.9328903,0.9265716,0.9228613,0.17785864,0.18472758,0.192431,0.80831754,0.82050616,0.83256394,0.94502807,0.9471946,0.9477072,0.9328903,0.9265716,0.9228613,0.17785864,0.18472758,0.192431,0.80831754,0.82050616,0.83256394,0.94502807,0.9471946,0.9477072,0.9328903,0.9265716,0.9228613,0.17785864,0.18472758,0.192431
16.2,0.8087762,0.8209254,0.83297205,0.94530964,0.94746464,0.9479729,0.9332555,0.9269623,0.92327297,0.17837377,0.18526292,0.19298922,0.8087762,0.8209254,0.83297205,0.94530964,0.94746464,0.9479729,0.9332555,0.9269623,0.92327297,0.17837377,0.18526292,0.19298922,0.8087762,0.8209254,0.83297205,0.94530964,0.94746464,0.9479729,0.9332555,0.9269623,0.92327297,0.17837377,0.18526292,0.19298922
16.25,0.8092287,0.821339,0.8333747,0.9455874,0.9477311,0.94823503,0.93361586,0.9273478,0.9236792,0.17888218,0.18579127,0.19354014,0.8092287,0.821339,0.8333747,0.9455874,0.9477311,0.94823503,0.93361586,0.9273478,0.9236792,0.17888218,0.18579127,0.19354014,0.8092287,0.821339,0.8333747,0.9455874,0.9477311,0.94823503,0.93361586,0.9273478,0.9236792,0.17888218,0.18579127,0.19354014
16.3,0.8096752,0.82174706,0.8337719,0.94586146,0.9479939,0.94849366,0.9339714,0.9277281,0.9240799,0.17938387,0.18631265,0.1940838,0.8096752,0.82174706,0.8337719,0.94586146,0.9479939,0.94849366,0.9339714,0.9277281,0.9240799,0.17938387,0.18631265,0.1940838,0.8096752,0.82174706,0.8337719,0.94586146,0.9479939,0.94849366,0.9339714,0.9277281,0.9240799,0.17938387,0.18631265,0.1940838
16.35,0.8101156,0.8221496,0.8341636,0.94613177,0.94825315,0.9487487,0.9343221,0.9281033,0.92447525,0.17987886,0.18682705,0.19462018,0.8101156,0.8221496,0.8341636,0.94613177,0.94825315,0.9487487,0.9343221,0.9281033,0.92447525,0.17987886,0.18682705,0.19462018,0.8101156,0.8221496,0.8341636,0.94613177,0.94825315,0.9487487,0.9343221,0.9281033,0.92447525,0.17987886,0.18682705,0.19462018
16.400000000000002,0.8105499,0.8225465,0.83454996,0.9463983,0.9485088,0.9490003,0.93466794,0.92847335,0.9248651,0.18036716,0.1873345,0.1951493,0.8105499,0.8225465,0.83454996,0.9463983,0.9485088,0.9490003,0.93466794,0.92847335,0.9248651,0.18036716,0.1873345,0.1951493,0.8105499,0.8225465,0.83454996,0.9463983,0.9485088,0.9490003,0.93466794,0.92847335,0.9248651,0.18036716,0.1873345,0.1951493
16.45,0.8109782,0.8229379,0.83493096,0.9466612,0.94876087,0.9492483,0.93500906,0.9288382,0.92524964,0.18084876,0.18783501,0.1956712,0.8109782,0.8229379,0.83493096,0.9466612,0.94876087,0.9492483,0.93500906,0.9288382,0.92524964,0.18084876,0.18783501,0.1956712,0.8109782,0.8229379,0.83493096,0.9466612,0.94876087,0.9492483,0.93500906,0.9288382,0.92524964,0.18084876,0.18783501,0.1956712
16.5,0.8114004,0.82332385,0.8353065,0.94692034,0.9490094,0.9494929,0.93534535,0.92919797,0.9256287,0.18132372,0.1883286,0.19618587,0.8114004,0.82332385,0.8353065,0.94692034,0.9490094,0.9494929,0.93534535,0.92919797,0.9256287,0.18132372,0.1883286,0.19618587,0.8114004,0.82332385,0.8353065,0.94692034,0.9490094,0.9494929,0.93534535,0.92919797,0.9256287,0.18132372,0.1883286,0.19618587
16.55,0.8118167,0.82370424,0.8356768,0.9471758,0.9492544,0.9497339,0.9356769,0.9295527,0.92600244,0.18179204,0.18881528,0.19669336,0.8118167,0.82370424,0.8356768,0.9471758,0.9492544,0.9497339,0.9356769,0.9295527,0.92600244,0.18179204,0.18881528,0.19669336,0.8118167,0.82370424,0.8356768,0.9471758,0.9492544,0.9497339,0.9356769,0.9295527,0.92600244,0.18179204,0.18881528,0.19669336
16.6,0.812227,0.8240792,0.83604175,0.9474276,0.9494959,0.94997156,0.9360036,0.9299023,0.92637086,0.18225375,0.1892951,0.19719368,0.812227,0.8240792,0.83604175,0.9474276,0.9494959,0.94997156,0.9360036,0.9299023,0.92637086,0.18225375,0.1892951,0.19719368,0.812227,0.8240792,0.83604175,0.9474276,0.9494959,0.94997156,0.9360036,0.9299023,0.92637086,0.18225375,0.1892951,0.19719368
16.650000000000002,0.81263137,0.82444876,0.8364014,0.9476757,0.94973385,0.9502057,0.9363257,0.9302469,0.926734,0.18270884,0.18976805,0.19768684,0.81263137,0.82444876,0.8364014,0.9476757,0.94973385,0.9502057,0.9363257,0.9302469,0.926734,0.18270884,0.18976805,0.19768684,0.81263137,0.82444876,0.8364014,0.9476757,0.94973385,0.9502057,0.9363257,0.9302469,0.926734,0.18270884,0.18976805,0.19768684
16.7,0.81302977,0.8248128,0.83675575,0.94792014,0.94996834,0.9504364,0.93664306,0.9305864,0.9270918,0.18315738,0.19023418,0.19817288,0.81302977,0.8248128,0.83675575,0.94792014,0.94996834,0.9504364,0.93664306,0.9305864,0.9270918,0.18315738,0.19023418,0.19817288,0.81302977,0.8248128,0.83675575,0.94792014,0.94996834,0.9504364,0.93664306,0.9305864,0.9270918,0.18315738,0.19023418,0.19817288
16.75,0.8134223,0.8251716,0.83710486,0.948161,0.9501993,0.9506637,0.93695575,0.93092096,0.9274443,0.18359935,0.1906935,0.19865184,0.8134223,0.8251716,0.83710486,0.948161,0.9501993,0.9506637,0.93695575,0.93092096,0.9274443,0.18359935,0.1906935,0.19865184,0.8134223,0.8251716,0.83710486,0.948161,0.9501993,0.9506637,0.93695575,0.93092096,0.9274443,0.18359935,0.1906935,0.19865184
16.8,0.81380904,0.8255249,0.8374488,0.9483983,0.9504269,0.95088756,0.9372637,0.9312505,0.92779154,0.18403482,0.19114606,0.19912373,0.81380904,0.8255249,0.8374488,0.9483983,0.9504269,0.95088756,0.9372637,0.9312505,0.92779154,0.18403482,0.19114606,0.19912373,0.81380904,0.8255249,0.8374488,0.9483983,0.9504269,0.95088756,0.9372637,0.9312505,0.92779154,0.18403482,0.19114606,0.19912373
16.85,0.8141899,0.825873,0.8377875,0.948632,0.950651,0.9511081,0.9375671,0.93157506,0.92813355,0.18446381,0.19159187,0.19958858,0.8141899,0.825873,0.8377875,0.948632,0.950651,0.9511081,0.9375671,0.93157506,0.92813355,0.18446381,0.19159187,0.19958858,0.8141899,0.825873,0.8377875,0.948632,0.950651,0.9511081,0.9375671,0.93157506,0.92813355,0.18446381,0.19159187,0.19958858
16.900000000000002,0.814565,0.82621574,0.83812106,0.9488621,0.95087165,0.95132524,0.9378659,0.9318948,0.92847043,0.18488634,0.19203098,0.20004645,0.814565,0.82621574,0.83812106,0.9488621,0.95087165,0.95132524,0.9378659,0.9318948,0.92847043,0.18488634,0.19203098,0.20004645,0.814565,0.82621574,0.83812106,0.9488621,0.95087165,0.95132524,0.9378659,0.9318948,0.92847043,0.18488634,0.19203098,0.20004645
16.95,0.8149343,0.8265532,0.8384495,0.94908863,0.95108896,0.95153904,0.9381601,0.93220955,0.92880213,0.18530244,0.19246338,0.20049734,0.8149343,0.8265532,0.8384495,0.94908863,0.95108896,0.95153904,0.9381601,0.93220955,0.92880213,0.18530244,0.19246338,0.20049734,0.8149343,0.8265532,0.8384495,0.94908863,0.95108896,0.95153904,0.9381601,0.93220955,0.92880213,0.18530244,0.19246338,0.20049734
17.0,0.8152979,0.82688546,0.8387728,0.94931173,0.9513029,0.9517495,0.93844974,0.93251944,0.92912865,0.18571214,0.19288917,0.20094131,0.8152979,0.82688546,0.8387728,0.94931173,0.9513029,0.9517495,0.93844974,0.93251944,0.92912865,0.18571214,0.19288917,0.20094131,0.8152979,0.82688546,0.8387728,0.94931173,0.9513029,0.9517495,0.93844974,0.93251944,0.92912865,0.18571214,0.19288917,0.20094131
17.05,0.8156558,0.8272125,0.83909106,0.94953126,0.9515134,0.9519567,0.9387348,0.9328245,0.92945015,0.18611549,0.19330835,0.2013784,0.8156558,0.8272125,0.83909106,0.94953126,0.9515134,0.9519567,0.9387348,0.9328245,0.92945015,0.18611549,0.19330835,0.2013784,0.8156558,0.8272125,0.83909106,0.94953126,0.9515134,0.9519567,0.9387348,0.9328245,0.92945015,0.18611549,0.19330835,0.2013784
17.1,0.81600803,0.8275344,0.8394043,0.9497473,0.95172065,0.9521606,0.93901545,0.9331247,0.92976654,0.18651253,0.19372095,0.20180865,0.81600803,0.8275344,0.8394043,0.9497473,0.95172065,0.9521606,0.93901545,0.9331247,0.92976654,0.18651253,0.19372095,0.20180865,0.81600803,0.8275344,0.8394043,0.9497473,0.95172065,0.9521606,0.93901545,0.9331247,0.92976654,0.18651253,0.19372095,0.20180865
17.150000000000002,0.8163547,0.82785106,0.8397125,0.94996,0.95192456,0.9523612,0.9392916,0.9334202,0.93007785,0.18690328,0.19412704,0.20223208,0.8163547,0.82785106,0.8397125,0.94996,0.95192456,0.9523612,0.9392916,0.9334202,0.93007785,0.18690328,0.19412704,0.20223208,0.8163547,0.82785106,0.8397125,0.94996,0.95192456,0.9523612,0.9392916,0.9334202,0.93007785,0.18690328,0.19412704,0.20223208
17.2,0.81669575,0.8281627,0.84001577,0.9501692,0.9521252,0.95255864,0.9395633,0.9337109,0.9303842,0.1872878,0.19452663,0.20264874,0.81669575,0.8281627,0.84001577,0.9501692,0.9521252,0.95255864,0.9395633,0.9337109,0.9303842,0.1872878,0.19452663,0.20264874,0.81669575,0.8281627,0.84001577,0.9501692,0.9521252,0.95255864,0.9395633,0.9337109,0.9303842,0.1872878,0.19452663,0.20264874
17.25,0.8170312,0.8284693,0.8403141,0.95037496,0.95232254,0.9527529,0.93983054,0.93399686,0.9306856,0.18766609,0.19491978,0.20305867,0.8170312,0.8284693,0.8403141,0.95037496,0.95232254,0.9527529,0.93983054,0.93399686,0.9306856,0.18766609,0.19491978,0.20305867,0.8170312,0.8284693,0.8403141,0.95037496,0.95232254,0.9527529,0.93983054,0.93399686,0.9306856,0.18766609,0.19491978,0.20305867
17.3,0.81736124,0.8287708,0.84060746,0.9505774,0.9525167,0.95294386,0.94009346,0.9342782,0.930982,0.18803823,0.19530652,0.20346196,0.81736124,0.8287708,0.84060746,0.9505774,0.9525167,0.95294386,0.94009346,0.9342782,0.930982,0.18803823,0.19530652,0.20346196,0.81736124,0.8287708,0.84060746,0.9505774,0.9525167,0.95294386,0.94009346,0.9342782,0.930982,0.18803823,0.19530652,0.20346196
17.35,0.8176858,0.82906735,0.84089607,0.95077646,0.9527076,0.95313174,0.940352,0.9345549,0.9312736,0.18840428,0.19568692,0.20385861,0.8176858,0.82906735,0.84089607,0.95077646,0.9527076,0.95313174,0.940352,0.9345549,0.9312736,0.18840428,0.19568692,0.20385861,0.8176858,0.82906735,0.84089607,0.95077646,0.9527076,0.95313174,0.940352,0.9345549,0.9312736,0.18840428,0.19568692,0.20385861
17.400000000000002,0.8180049,0.82935894,0.8411798,0.9509722,0.95289534,0.95331645,0.9406063,0.9348269,0.9315602,0.18876423,0.196061,0.20424867,0.8180049,0.82935894,0.8411798,0.9509722,0.95289534,0.95331645,0.9406063,0.9348269,0.9315602,0.18876423,0.196061,0.20424867,0.8180049,0.82935894,0.8411798,0.9509722,0.95289534,0.95331645,0.9406063,0.9348269,0.9315602,0.18876423,0.196061,0.20424867
17.45,0.81831867,0.8296456,0.84145874,0.95116466,0.9530799,0.953498,0.9408563,0.93509436,0.9318421,0.18911816,0.19642882,0.20463221,0.81831867,0.8296456,0.84145874,0.95116466,0.9530799,0.953498,0.9408563,0.93509436,0.9318421,0.18911816,0.19642882,0.20463221,0.81831867,0.8296456,0.84145874,0.95116466,0.9530799,0.953498,0.9408563,0.93509436,0.9318421,0.18911816,0.19642882,0.20463221
17.5,0.8186271,0.8299274,0.841733,0.9513538,0.9532613,0.9536765,0.94110197,0.93535733,0.9321192,0.18946613,0.19679043,0.20500927,0.8186271,0.8299274,0.841733,0.9513538,0.9532613,0.9536765,0.94110197,0.93535733,0.9321192,0.18946613,0.19679043,0.20500927,0.8186271,0.8299274,0.841733,0.9513538,0.9532613,0.9536765,0.94110197,0.93535733,0.9321192,0.18946613,0.19679043,0.20500927
17.55,0.8189302,0.83020437,0.8420025,0.9515397,0.9534396,0.95385194,0.9413435,0.9356157,0.9323915,0.18980815,0.19714586,0.20537989,0.8189302,0.83020437,0.8420025,0.9515397,0.9534396,0.95385194,0.9413435,0.9356157,0.9323915,0.18980815,0.19714586,0.20537989,0.8189302,0.83020437,0.8420025,0.9515397,0.9534396,0.95385194,0.9413435,0.9356157,0.9323915,0.18980815,0.19714586,0.20537989
17.6,0.8192281,0.8304765,0.84226733,0.95172244,0.95361483,0.9540244,0.94158083,0.9358697,0.93265915,0.19014429,0.1974952,0.20574415,0.8192281,0.8304765,0.84226733,0.95172244,0.95361483,0.9540244,0.94158083,0.9358697,0.93265915,0.19014429,0.1974952,0.20574415,0.8192281,0.8304765,0.84226733,0.95172244,0.95361483,0.9540244,0.94158083,0.9358697,0.93265915,0.19014429,0.1974952,0.20574415
17.650000000000002,0.81952083,0.83074397,0.84252757,0.9519019,0.95378697,0.9541938,0.94181406,0.93611926,0.9329221,0.1904746,0.19783846,0.20610209,0.81952083,0.83074397,0.84252757,0.9519019,0.95378697,0.9541938,0.94181406,0.93611926,0.9329221,0.1904746,0.19783846,0.20610209,0.81952083,0.83074397,0.84252757,0.9519019,0.95378697,0.9541938,0.94181406,0.93611926,0.9329221,0.1904746,0.19783846,0.20610209
17.7,0.8198084,0.8310067,0.8427832,0.9520783,0.95395607,0.9543602,0.9420432,0.9363644,0.93318045,0.19079912,0.19817573,0.20645376,0.8198084,0.8310067,0.8427832,0.9520783,0.95395607,0.9543602,0.9420432,0.9363644,0.93318045,0.19079912,0.19817573,0.20645376,0.8198084,0.8310067,0.8427832,0.9520783,0.95395607,0.9543602,0.9420432,0.9363644,0.93318045,0.19079912,0.19817573,0.20645376
17.75,0.8200909,0.8312648,0.8430343,0.9522515,0.9541222,0.9545236,0.94226825,0.9366052,0.93343425,0.19111791,0.19850703,0.20679921,0.8200909,0.8312648,0.8430343,0.9522515,0.9541222,0.9545236,0.94226825,0.9366052,0.93343425,0.19111791,0.19850703,0.20679921,0.8200909,0.8312648,0.8430343,0.9522515,0.9541222,0.9545236,0.94226825,0.9366052,0.93343425,0.19111791,0.19850703,0.20679921
17.8,0.8203683,0.83151823,0.843281,0.95242167,0.9542854,0.95468414,0.94248927,0.9368417,0.93368345,0.19143105,0.19883244,0.20713852,0.8203683,0.83151823,0.843281,0.95242167,0.9542854,0.95468414,0.94248927,0.9368417,0.93368345,0.19143105,0.19883244,0.20713852,0.8203683,0.83151823,0.843281,0.95242167,0.9542854,0.95468414,0.94248927,0.9368417,0.93368345,0.19143105,0.19883244,0.20713852
17.85,0.8206407,0.83176714,0.84352314,0.9525887,0.95444554,0.9548418,0.9427063,0.937074,0.93392825,0.19173853,0.19915198,0.20747173,0.8206407,0.83176714,0.84352314,0.9525887,0.95444554,0.9548418,0.9427063,0.937074,0.93392825,0.19173853,0.19915198,0.20747173,0.8206407,0.83176714,0.84352314,0.9525887,0.95444554,0.9548418,0.9427063,0.937074,0.93392825,0.19173853,0.19915198,0.20747173
17.900000000000002,0.8209081,0.83201146,0.8437609,0.9527527,0.95460284,0.9549965,0.94291943,0.937302,0.9341685,0.19204044,0.19946574,0.2077989,0.8209081,0.83201146,0.8437609,0.9527527,0.95460284,0.9549965,0.94291943,0.937302,0.9341685,0.19204044,0.19946574,0.2077989,0.8209081,0.83201146,0.8437609,0.9527527,0.95460284,0.9549965,0.94291943,0.937302,0.9341685,0.19204044,0.19946574,0.2077989
17.95,0.8211707,0.8322513,0.8439943,0.9529137,0.9547573,0.95514846,0.9431286,0.93752587,0.93440443,0.19233684,0.19977377,0.20812008,0.8211707,0.8322513,0.8439943,0.9529137,0.9547573,0.95514846,0.9431286,0.93752587,0.93440443,0.19233684,0.19977377,0.20812008,0.8211707,0.8322513,0.8439943,0.9529137,0.9547573,0.95514846,0.9431286,0.93752587,0.93440443,0.19233684,0.19977377,0.20812008
18.0,0.82142836,0.83248675,0.8442234,0.9530717,0.9549088,0.9552976,0.9433339,0.9377456,0.93463594,0.19262779,0.20007612,0.20843536,0.82142836,0.83248675,0.8442234,0.9530717,0.9549088,0.9552976,0.9433339,0.9377456,0.93463594,0.19262779,0.20007612,0.20843536,0.82142836,0.83248675,0.8442234,0.9530717,0.9549088,0.9552976,0.9433339,0.9377456,0.93463594,0.19262779,0.20007612,0.20843536
18.05,0.82168126,0.8327178,0.8444482,0.9532268,0.9550575,0.9554439,0.94353545,0.9379612,0.93486315,0.19291332,0.20037286,0.20874478,0.82168126,0.8327178,0.8444482,0.9532268,0.9550575,0.9554439,0.94353545,0.9379612,0.93486315,0.19291332,0.20037286,0.20874478,0.82168126,0.8327178,0.8444482,0.9532268,0.9550575,0.9554439,0.94353545,0.9379612,0.93486315,0.19291332,0.20037286,0.20874478
18.1,0.8219294,0.8329445,0.84466875,0.953379,0.9552034,0.9555875,0.94373316,0.93817276,0.93508613,0.19319351,0.20066404,0.20904839,0.8219294,0.8329445,0.84466875,0.953379,0.9552034,0.9555875,0.94373316,0.93817276,0.93508613,0.19319351,0.20066404,0.20904839,0.8219294,0.8329445,0.84466875,0.953379,0.9552034,0.9555875,0.94373316,0.93817276,0.93508613,0.19319351,0.20066404,0.20904839
18.150000000000002,0.8221728,0.8331669,0.8448852,0.9535282,0.9553466,0.95572835,0.9439271,0.93838036,0.9353049,0.1934684,0.20094971,0.20934628,0.8221728,0.8331669,0.8448852,0.9535282,0.9553466,0.95572835,0.9439271,0.93838036,0.9353049,0.1934684,0.20094971,0.20934628,0.8221728,0.8331669,0.8448852,0.9535282,0.9553466,0.95572835,0.9439271,0.93838036,0.9353049,0.1934684,0.20094971,0.20934628
18.2,0.82241166,0.83338505,0.8450974,0.9536747,0.955487,0.9558665,0.94411737,0.93858397,0.93551946,0.19373806,0.20122996,0.20963849,0.82241166,0.83338505,0.8450974,0.9536747,0.955487,0.9558665,0.94411737,0.93858397,0.93551946,0.19373806,0.20122996,0.20963849,0.82241166,0.83338505,0.8450974,0.9536747,0.955487,0.9558665,0.94411737,0.93858397,0.93551946,0.19373806,0.20122996,0.20963849
18.25,0.82264584,0.83359903,0.8453056,0.95381826,0.95562476,0.95600206,0.944304,0.93878365,0.93572986,0.19400254,0.20150483,0.2099251,0.82264584,0.83359903,0.8453056,0.95381826,0.95562476,0.95600206,0.944304,0.93878365,0.93572986,0.19400254,0.20150483,0.2099251,0.82264584,0.83359903,0.8453056,0.95381826,0.95562476,0.95600206,0.944304,0.93878365,0.93572986,0.19400254,0.20150483,0.2099251
18.3,0.8228755,0.83380884,0.84550977,0.9539591,0.95575976,0.9561349,0.944487,0.93897945,0.9359362,0.19426192,0.20177437,0.21020617,0.8228755,0.83380884,0.84550977,0.9539591,0.95575976,0.9561349,0.944487,0.93897945,0.9359362,0.19426192,0.20177437,0.21020617,0.8228755,0.83380884,0.84550977,0.9539591,0.95575976,0.9561349,0.944487,0.93897945,0.9359362,0.19426192,0.20177437,0.21020617
18.35,0.8231007,0.83401453,0.84571,0.95409715,0.9558922,0.9562652,0.94466645,0.9391715,0.9361386,0.19451624,0.20203866,0.21048175,0.8231007,0.83401453,0.84571,0.95409715,0.9558922,0.9562652,0.94466645,0.9391715,0.9361386,0.19451624,0.20203866,0.21048175,0.8231007,0.83401453,0.84571,0.95409715,0.9558922,0.9562652,0.94466645,0.9391715,0.9361386,0.19451624,0.20203866,0.21048175
18.400000000000002,0.8233214,0.83421624,0.8459062,0.9542325,0.956022,0.95639294,0.94484234,0.93935966,0.93633693,0.19476555,0.20229776,0.21075192,0.8233214,0.83421624,0.8459062,0.9542325,0.956022,0.95639294,0.94484234,0.93935966,0.93633693,0.19476555,0.20229776,0.21075192,0.8233214,0.83421624,0.8459062,0.9542325,0.956022,0.95639294,0.94484234,0.93935966,0.93633693,0.19476555,0.20229776,0.21075192
18.45,0.82353777,0.8344139,0.8460985,0.9543652,0.9561492,0.9565181,0.9450147,0.93954414,0.9365313,0.19500992,0.20255171,0.21101673,0.82353777,0.8344139,0.8460985,0.9543652,0.9561492,0.9565181,0.9450147,0.93954414,0.9365313,0.19500992,0.20255171,0.21101673,0.82353777,0.8344139,0.8460985,0.9543652,0.9561492,0.9565181,0.9450147,0.93954414,0.9365313,0.19500992,0.20255171,0.21101673
18.5,0.8237498,0.8346076,0.84628695,0.9544952,0.9562739,0.9566408,0.9451837,0.939725,0.93672186,0.19524942,0.2028006,0.21127626,0.8237498,0.8346076,0.84628695,0.9544952,0.9562739,0.9566408,0.9451837,0.939725,0.93672186,0.19524942,0.2028006,0.21127626,0.8237498,0.8346076,0.84628695,0.9544952,0.9562739,0.9566408,0.9451837,0.939725,0.93672186,0.19524942,0.2028006,0.21127626
18.55,0.82395756,0.8347974,0.8464716,0.95462257,0.95639604,0.956761,0.9453492,0.9399021,0.93690854,0.1954841,0.2030445,0.21153057,0.82395756,0.8347974,0.8464716,0.95462257,0.95639604,0.956761,0.9453492,0.9399021,0.93690854,0.1954841,0.2030445,0.21153057,0.82395756,0.8347974,0.8464716,0.95462257,0.95639604,0.956761,0.9453492,0.9399021,0.93690854,0.1954841,0.2030445,0.21153057
18.6,0.82416105,0.83498335,0.84665257,0.9547474,0.9565157,0.9568788,0.9455114,0.9400757,0.9370914,0.19571403,0.20328344,0.21177973,0.82416105,0.83498335,0.84665257,0.9547474,0.9565157,0.9568788,0.9455114,0.9400757,0.9370914,0.19571403,0.20328344,0.21177973,0.82416105,0.83498335,0.84665257,0.9547474,0.9565157,0.9568788,0.9455114,0.9400757,0.9370914,0.19571403,0.20328344,0.21177973
18.650000000000002,0.82436043,0.83516544,0.8468298,0.9548696,0.956633,0.9569941,0.9456703,0.9402457,0.9372706,0.19593927,0.20351753,0.21202381,0.82436043,0.83516544,0.8468298,0.9548696,0.956633,0.9569941,0.9456703,0.9402457,0.9372706,0.19593927,0.20351753,0.21202381,0.82436043,0.83516544,0.8468298,0.9548696,0.956633,0.9569941,0.9456703,0.9402457,0.9372706,0.19593927,0.20351753,0.21202381
18.7,0.8245557,0.83534384,0.84700334,0.9549894,0.95674783,0.95710707,0.9458259,0.9404122,0.93744606,0.19615987,0.20374678,0.21226285,0.8245557,0.83534384,0.84700334,0.9549894,0.95674783,0.95710707,0.9458259,0.9404122,0.93744606,0.19615987,0.20374678,0.21226285,0.8245557,0.83534384,0.84700334,0.9549894,0.95674783,0.95710707,0.9458259,0.9404122,0.93744606,0.19615987,0.20374678,0.21226285
18.75,0.8247469,0.83551854,0.84717333,0.9551066,0.95686024,0.9572177,0.9459783,0.94057524,0.9376179,0.19637589,0.20397128,0.21249695,0.8247469,0.83551854,0.84717333,0.9551066,0.95686024,0.9572177,0.9459783,0.94057524,0.9376179,0.19637589,0.20397128,0.21249695,0.8247469,0.83551854,0.84717333,0.9551066,0.95686024,0.9572177,0.9459783,0.94057524,0.9376179,0.19637589,0.20397128,0.21249695
