repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
1,304073,0,D01,C57,0.2014355037680088,3.8312725511207435,0.2014355037680088,3.629837047352735
2,308991,1,D02,C57,0.4568965074910148,27.67849709499671,0.4568965074910148,27.221600587505698
3,301194,2,D02,C57,0.1233462462209327,10.246707028708574,0.1233462462209327,10.12336078248764
4,301156,3,D02,C57,0.2688419393401867,8.935377420193607,0.2688419393401867,8.66653548085342
5,302187,4,D02,C57,0.3193202077730401,2.172483932901407,0.3193202077730401,1.853163725128367
6,303169,5,D02,C57,0.2866015663812338,2.0509390265545355,0.2866015663812338,1.7643374601733017
7,303099,6,D02,C57,0.1686100346685886,8.799776688393873,0.1686100346685886,8.631166653725284
8,308269,7,D02,C57,0.0912514049822256,6.897706374155011,0.0912514049822256,6.806454969172786
9,306060,8,D02,C57,0.1682713952256681,3.572672162516703,0.1682713952256681,3.404400767291035
10,308540,9,D02,C57,0.4549258862924641,1.5417302435132814,0.4549258862924641,1.0868043572208173
11,306489,10,D02,C57,0.4547965998607718,32.406100720679625,0.4547965998607718,31.95130412081885
12,301614,11,D02,C57,0.1183692280087644,3.3348212478695305,0.1183692280087644,3.2164520198607662
13,300105,12,D03,C57,0.3539126838065182,1.4767122785653504,0.3539126838065182,1.122799594758832
14,301637,13,D04,C57,0.3753487509392644,3.537151468468306,0.3753487509392644,3.1618027175290417
15,301636,14,D04,C57,0.1521644251288435,23.96561155091858,0.1521644251288435,23.813447125789736
16,303899,15,D04,C57,0.2728454375148147,12.602085727676396,0.2728454375148147,12.329240290161582
17,307557,16,D04,C57,0.4697749692094577,2.802010407237796,0.4697749692094577,2.3322354380283383
18,301558,17,D04,C57,0.3770330398239405,2.8188044963023944,0.3770330398239405,2.441771456478454
19,308206,18,D04,C57,0.2798600662196588,11.946277869129199,0.2798600662196588,11.66641780290954
20,305885,19,D04,C57,0.3752712924793944,4.282984579083614,0.3752712924793944,3.9077132866042192
21,309042,20,D04,C57,0.3977565986416738,6.8755891793995065,0.3977565986416738,6.477832580757833
