,GA_Efficiency
0.0,0.1244295579821428
0.05,0.1244532890804898
0.1,0.12454205186868145
0.15000000000000002,0.12463712183627804
0.2,0.12475012809754946
0.25,0.12486754548942493
0.30000000000000004,0.12498950655580078
0.35000000000000003,0.1251387657604675
0.4,0.1253315357935513
0.45,0.12553189203859247
0.5,0.12574370087355094
0.55,0.12597071415349226
0.6000000000000001,0.12627928431904095
0.65,0.12661701871281167
0.7000000000000001,0.12697607326876473
0.75,0.12738359402830304
0.8,0.12782379118723436
0.8500000000000001,0.12828084721664423
0.9,0.12880404220060632
0.9500000000000001,0.12935333639680346
1.0,0.1299257736342661
1.05,0.13051813670991874
1.1,0.13113090633522884
1.1500000000000001,0.1317645622006811
1.2000000000000002,0.13241958220214406
1.25,0.1330964416413814
1.3,0.13379561240199198
1.35,0.13451756210220014
1.4000000000000001,0.13526275322605555
1.4500000000000002,0.13603164223473582
1.5,0.13682467865978076
1.55,0.13764230418021636
1.6,0.1384849516856551
1.6500000000000001,0.1393530443275824
1.7000000000000002,0.14024699456115647
1.75,0.14116720317996362
1.8,0.14211405834627477
1.85,0.14308793461944957
1.9000000000000001,0.14408919198522582
1.9500000000000002,0.1451181748887138
2.0,0.14617521127398825
2.0500000000000003,0.1472606116332354
2.1,0.1483746680684634
2.15,0.14951765336882877
2.2,0.15068982010665824
2.25,0.1518913997552664
2.3000000000000003,0.15312260183167323
2.35,0.15438361306731868
2.4000000000000004,0.15567459660984911
2.45,0.15699569125901933
2.5,0.15834701073970153
2.5500000000000003,0.1597286430149354
2.6,0.1611406496418724
2.6500000000000004,0.16258306517338417
2.7,0.16405589660799558
2.75,0.1655591228906911
2.8000000000000003,0.1670926944670105
2.85,0.1686565328927072
2.9000000000000004,0.17025053050109062
2.95,0.1718745501300008
3.0,0.17352842491019177
3.0500000000000003,0.17521195811670542
3.1,0.1769249230846216
3.1500000000000004,0.17866706319036146
3.2,0.18043809189950238
3.25,0.18223769288184163
3.3000000000000003,0.1840655201942135
3.35,0.1859211985313292
3.4000000000000004,0.1878043235446688
3.45,0.18971446222921057
3.5,0.19165115337753916
3.5500000000000003,0.19361390810062504
3.6,0.19560221041432374
3.6500000000000004,0.19761551789039788
3.7,0.19965326237062386
3.75,0.20171485074230522
3.8000000000000003,0.20379966577328473
3.85,0.2059070670043173
3.9000000000000004,0.20803639169645055
3.95,0.21018695583084446
4.0,0.2123580551582668
4.05,0.2145489662953035
4.1000000000000005,0.21675894786415195
4.15,0.2189872416726932
4.2,0.22123307393139124
4.25,0.2234983908832318
4.3,0.22577991995266944
4.3500000000000005,0.228076698057405
4.4,0.23038790516527416
4.45,0.23271271219234935
4.5,0.23505028235806533
4.55,0.23739977254976632
4.6000000000000005,0.23976033469256394
4.65,0.2421311171203928
4.7,0.24451126594416359
4.75,0.2468999264129428
4.800000000000001,0.24929624426413988
4.8500000000000005,0.25169936705874263
4.9,0.25410844549772915
4.95,0.2565226347158777
5.0,0.258941095549313
5.050000000000001,0.26136299577325256
5.1000000000000005,0.2637875113065633
5.15,0.26621382737989113
5.2,0.26864113966429676
5.25,0.27106865535751046
5.300000000000001,0.2734955942251105
5.3500000000000005,0.2759211895941274
5.4,0.2783446892967896
5.45,0.2807653565623374
5.5,0.28318247085505815
5.550000000000001,0.2855953286569213
5.6000000000000005,0.2880032441934232
5.65,0.2904055501014875
5.7,0.2928015980384982
5.75,0.29519075923178406
5.800000000000001,0.2975724249681022
5.8500000000000005,0.2999460070229049
5.9,0.30232229343769645
5.95,0.3046911319631585
6.0,0.30705062713600684
6.050000000000001,0.30940028482808923
6.1000000000000005,0.31173963274099425
6.15,0.31406822047509597
6.2,0.3163920611649804
6.25,0.3187169261805105
6.300000000000001,0.32103117231224443
6.3500000000000005,0.3233335473783153
6.4,0.32562371852894917
6.45,0.32790243071493985
6.5,0.3301725373337039
6.550000000000001,0.3324297005794289
6.6000000000000005,0.33467367356109684
6.65,0.3369042292637617
6.7,0.33912116009786897
6.75,0.34132427741554544
6.800000000000001,0.3435134109965257
6.8500000000000005,0.34568840850641336
6.9,0.34784913492999736
6.95,0.34999547198235403
7.0,0.3521273175004598
7.050000000000001,0.35424458481802834
7.1000000000000005,0.3563472021262557
7.15,0.35843511182312165
7.2,0.36050826985384876
7.25,0.36256664504506164
7.300000000000001,0.3646102184351211
7.3500000000000005,0.3666389826030384
7.4,0.3686529409982817
7.45,0.37065210727370956
7.5,0.37264081204996347
7.550000000000001,0.3746292057284328
7.6000000000000005,0.37660842748001316
7.65,0.37857457922128945
7.7,0.3805321875491597
7.75,0.3824762471917295
7.800000000000001,0.3844068502016018
7.8500000000000005,0.3863240940783728
7.9,0.38822808118927593
7.95,0.3901189182077566
8.0,0.3919967155709417
8.05,0.3938616660490274
8.1,0.39571449592404473
8.15,0.39755525951555265
8.200000000000001,0.39938670323541453
8.25,0.4012058198130593
8.3,0.40301273471489774
8.35,0.40480757398547235
8.4,0.40662742450902417
8.450000000000001,0.4084769549682531
8.5,0.41033341823560165
8.55,0.41218377253248695
8.6,0.4140306766244044
8.65,0.41587002257205646
8.700000000000001,0.4177030981545658
8.75,0.419535897132161
8.8,0.42137475429734556
8.85,0.4232078636812856
8.9,0.4250354776264873
8.950000000000001,0.42687050622606665
9.0,0.4287076308365281
9.05,0.4305536718664631
9.1,0.4323963828697326
9.15,0.4342360401744727
9.200000000000001,0.43607291728471753
9.25,0.4379072845506572
9.3,0.43973940884106977
9.35,0.44156955321757907
9.4,0.44339797661044755
9.450000000000001,0.4452251933248126
9.5,0.44705399999147166
9.55,0.44888198540526414
9.600000000000001,0.4507093942295774
9.65,0.45253646546837345
9.700000000000001,0.4543634321420933
9.75,0.45619052096465684
9.8,0.4580179520217576
9.850000000000001,0.4598459384484157
9.9,0.46167468611272927
9.950000000000001,0.4635043932989643
10.0,0.46533525039444845
10.05,0.467167439580087
10.100000000000001,0.4690011345251922
10.15,0.47083650008737354
10.200000000000001,0.47267369201829634
10.25,0.4745128566761624
10.3,0.4763541307458126
10.350000000000001,0.4781976415531525
10.4,0.48004350528248396
10.450000000000001,0.4818918278133903
10.5,0.48374270452578805
10.55,0.48559621987509793
10.600000000000001,0.4874524471788112
10.65,0.4893114484177575
10.700000000000001,0.49117327405312006
10.75,0.49303796286022356
10.8,0.49490554178011215
10.850000000000001,0.4967760257898979
10.9,0.49864941779283356
10.950000000000001,0.5005257085290176
11.0,0.5024048765075975
11.05,0.5042868879612807
11.100000000000001,0.5061717033241846
11.15,0.5080599853458608
11.200000000000001,0.5099509502126116
11.25,0.511844515301577
11.3,0.5137405858462676
11.350000000000001,0.5156390550380971
11.4,0.5175398041539081
11.450000000000001,0.5194427027096772
11.5,0.5213476086404922
11.55,0.5232543685067877
11.600000000000001,0.5251628177267363
11.65,0.5270727808345832
11.700000000000001,0.5289840717646082
11.75,0.5308964941603005
11.8,0.532809841708228
11.850000000000001,0.5347238984959748
11.9,0.5366384393934323
11.950000000000001,0.5385532304566154
12.0,0.540468029353095
12.05,0.542382585808032
12.100000000000001,0.5442966420697166
12.15,0.5462099333934325
12.200000000000001,0.5481221885423764
12.25,0.5500331303042975
12.3,0.5519425056334265
12.350000000000001,0.553857247430284
12.4,0.5557699656906954
12.450000000000001,0.5576803672055718
12.5,0.5595881555755534
12.55,0.5614930317897093
12.600000000000001,0.5633946948089438
12.65,0.5652928421524034
