substation_id,sub_value_base,node_importance_score,node_importance_s_ref,node_importance_bonus,sub_value_final,importance_role_score,importance_voltage_score,importance_lines_score,importance_table_matched
300105,1.9977119038560545,0.20166666666666672,3.4335371638575225,0.6924299947112672,2.6901418985673216,0.0,0.8,0.4166666666666667,False
300232,16.29476729794443,0.21833333333333338,3.4335371638575225,0.7496556141088926,17.04442291205332,0.0,0.8,0.5833333333333334,False
300429,3.9056699223794293,0.745,3.4335371638575225,2.557985187073854,6.463655109453283,0.6,1.0,1.25,True
300493,3.4335371638575225,0.19333333333333336,3.4335371638575225,0.6638171850124545,4.097354348869977,0.0,0.8,0.3333333333333333,False
300648,8.460530118557294,0.07333333333333333,3.4335371638575225,0.25179272534955166,8.712322843906845,0.0,0.2,0.3333333333333333,False
300829,0.20254155772294274,0.8766666666666667,3.4335371638575225,3.010067580315095,3.2126091380380375,1.0,0.8,0.16666666666666666,True
301105,1.5819018166685652,0.6466666666666667,3.4335371638575225,2.220354032627865,3.8022558492964302,0.6,0.8,0.6666666666666666,True
301156,5.265312465303582,0.07333333333333333,3.4335371638575225,0.25179272534955166,5.517105190653134,0.0,0.2,0.3333333333333333,False
301194,10.874254723193713,0.22666666666666668,3.4335371638575225,0.7782684238077051,11.652523147001418,0.0,0.8,0.6666666666666666,False
301214,1.467218112863036,0.1766666666666667,3.4335371638575225,0.6065915656148291,2.073809678477865,0.0,0.8,0.16666666666666666,False
301541,3.6674543940986215,0.935,3.4335371638575225,3.2103572482067837,6.877811642305405,1.0,0.8,0.75,True
301558,3.2057475311778414,0.23500000000000004,3.4335371638575225,0.806881233506518,4.01262876468436,0.0,0.8,0.75,False
301636,6.044045486938647,0.04833333333333334,3.4335371638575225,0.16595429625311361,6.209999783191761,0.0,0.2,0.08333333333333333,False
303371,5.47546889128233,0.20166666666666672,3.4335371638575225,0.6924299947112672,6.167898885993597,0.0,0.8,0.4166666666666667,False
303620,16.336610852013713,0.6383333333333334,3.4335371638575225,2.191741222929052,18.528352074942767,0.6,0.8,0.5833333333333334,True
303899,3.1775845869064985,0.19333333333333336,3.4335371638575225,0.6638171850124545,3.841401771918953,0.0,0.8,0.3333333333333333,False
304040,2.7195768217674887,0.04833333333333334,3.4335371638575225,0.16595429625311361,2.8855311180206025,0.0,0.2,0.08333333333333333,False
304073,6.936054932054678,0.6466666666666667,3.4335371638575225,2.220354032627865,9.156408964682543,0.6,0.8,0.6666666666666666,True
305984,21.82363833735764,0.9266666666666666,3.4335371638575225,3.181744438507971,25.00538277586561,1.0,0.8,0.6666666666666666,True
306060,3.225729287990246,0.68,3.4335371638575225,2.3348052714231153,5.5605345594133615,0.6,0.8,1.0,True
306489,0.4508248991563972,0.8683333333333333,3.4335371638575225,2.9814547706162817,3.432279669772679,1.0,0.8,0.08333333333333333,True
306768,2.082247077587124,0.16000000000000003,3.4335371638575225,0.5493659462172037,2.6316130238043276,0.0,0.8,0.0,False
307512,1.737529172244141,0.1766666666666667,3.4335371638575225,0.6065915656148291,2.34412073785897,0.0,0.8,0.16666666666666666,False
307693,0.17572606438860872,1.0333333333333332,3.4335371638575225,3.547988402652773,3.7237144670413818,1.0,1.0,1.3333333333333333,True
308206,1.3215516073385687,0.6050000000000001,3.4335371638575225,2.0772899841338015,3.39884159147237,0.6,0.8,0.25,True
308269,4.261873110010494,0.6383333333333334,3.4335371638575225,2.191741222929052,6.453614332939546,0.6,0.8,0.5833333333333334,True
308494,1.4950085283715326,0.21000000000000002,3.4335371638575225,0.7210428044100798,2.2160513327816123,0.0,0.8,0.5,False
308991,8.000647410758303,0.18500000000000003,3.4335371638575225,0.6352043753136417,8.635851786071944,0.0,0.8,0.25,False
309042,6.870548695978678,0.23500000000000004,3.4335371638575225,0.806881233506518,7.6774299294851955,0.0,0.8,0.75,False
309569,6.259752378592115,0.9183333333333333,3.4335371638575225,3.153131628809158,9.412884007401273,1.0,0.8,0.5833333333333334,True
309843,0.10299651901150192,0.5966666666666668,3.4335371638575225,2.0486771744349888,2.1516736934464906,0.6,0.8,0.16666666666666666,True
310199,0.7190123740594847,0.9516666666666667,3.4335371638575225,3.2675828676044087,3.9865952416638937,1.0,0.8,0.9166666666666666,True
310527,12.806008118378301,0.6216666666666667,3.4335371638575225,2.1345156035314266,14.940523721909727,0.6,0.8,0.4166666666666667,True
