,GA_HospFirst
0.0,0.5732571702627214
0.05,0.5737021012704808
0.1,0.5743055218032642
0.15000000000000002,0.5750478620809581
0.2,0.5759814637523413
0.25,0.5771932487535681
0.30000000000000004,0.5787499016897436
0.35000000000000003,0.5806427340251938
0.4,0.5828488936208615
0.45,0.5853887206345736
0.5,0.5882698472659091
0.55,0.5915044935607046
0.6000000000000001,0.5951017097289456
0.65,0.5990643810597926
0.7000000000000001,0.6033884664786662
0.75,0.6080624607932845
0.8,0.6130671637778369
0.8500000000000001,0.618375590738624
0.9,0.6239532930795519
0.9500000000000001,0.629758957010393
1.0,0.6357452654108409
1.05,0.6418600381951818
1.1,0.6480475954430325
1.1500000000000001,0.6542503025530826
1.2000000000000002,0.6604100945550404
1.25,0.6664701981247003
1.3,0.6723766082552811
1.35,0.6780795699085111
1.4000000000000001,0.6835348034361342
1.4500000000000002,0.6887044859059417
1.5,0.6935579644571438
1.55,0.6980722084397133
1.6,0.7022318722116774
1.6500000000000001,0.7060291849546765
1.7000000000000002,0.7094634875185447
1.75,0.7125406054055464
1.8,0.7152720875315998
1.85,0.7176742138828615
1.9000000000000001,0.7197670706929342
1.9500000000000002,0.7215735278453781
2.0,0.7231182843882589
2.0500000000000003,0.7244269765451727
2.1,0.7255253577869007
2.15,0.7264386566050891
2.2,0.7271909916796744
2.25,0.7278049598635585
2.3000000000000003,0.7283013416233077
2.35,0.7286989148403131
2.4000000000000004,0.7290143757990977
2.45,0.7292623508721416
2.5,0.7294554609998378
2.5500000000000003,0.7296044278337687
2.6,0.7297182805254394
2.6500000000000004,0.7298044681527824
2.7,0.7298691162175641
2.75,0.7299171399415652
2.8000000000000003,0.7299524871350901
2.85,0.729978262539948
2.9000000000000004,0.7299968733334858
2.95,0.7300101865053097
3.0,0.7300196228754865
3.0500000000000003,0.7300262533147921
3.1,0.7300308521702471
3.1500000000000004,0.7300340322542203
3.2,0.7300361986269293
3.25,0.7300376604382012
3.3000000000000003,0.7300386388915167
3.35,0.730039287611457
3.4000000000000004,0.7300397117711837
3.45,0.730039992065519
3.5,0.7300401754273496
3.5500000000000003,0.7300402875416359
3.6,0.7300403570455674
3.6500000000000004,0.730040405724517
3.7,0.7300404332911501
3.75,0.7300404495897543
3.8000000000000003,0.7300404586921809
3.85,0.7300404650490395
3.9000000000000004,0.7300404686216244
3.95,0.7300404719533362
4.0,0.7300404725093288
4.05,0.730040472902072
4.1000000000000005,0.7300404730541863
