,GA_Efficiency
0.0,0.5386042280562674
0.05,0.5390305866233858
0.1,0.5396088764430217
0.15000000000000002,0.5403266555175771
0.2,0.5412427619764728
0.25,0.5423895778711366
0.30000000000000004,0.5437597807887254
0.35000000000000003,0.5453732428197979
0.4,0.5472887737002485
0.45,0.5495069181544032
0.5,0.5520346502948057
0.55,0.5548753200941018
0.6000000000000001,0.5580300158693028
0.65,0.5615012989685632
0.7000000000000001,0.5652819391358277
0.75,0.5693623268650272
0.8,0.5737274756802879
0.8500000000000001,0.5783531898625094
0.9,0.5832076009366349
0.9500000000000001,0.5882551972938299
1.0,0.5934555850760289
1.05,0.5987644707749034
1.1,0.6041348050485222
1.1500000000000001,0.6095180777437433
1.2000000000000002,0.6148655581446791
1.25,0.6201297094958308
1.3,0.6252653816297635
1.35,0.6302309787234679
1.4000000000000001,0.6349894555636673
1.4500000000000002,0.6395090712996785
1.5,0.6437639591962152
1.55,0.6477344622567764
1.6,0.6514071872310467
1.6500000000000001,0.6547748978605332
1.7000000000000002,0.6578369527471842
1.75,0.6606005863551705
1.8,0.6630716959239138
1.85,0.665262535875716
1.9000000000000001,0.6671889554931556
1.9500000000000002,0.6688692030956194
2.0,0.6703231624682904
2.0500000000000003,0.6715716503171294
2.1,0.6726357407579382
2.15,0.6735362591836984
2.2,0.674293273121511
2.25,0.6749257530523751
2.3000000000000003,0.6754512941418767
2.35,0.6758859467337932
2.4000000000000004,0.676244114025385
2.45,0.6765385301899991
2.5,0.6767802856164616
2.5500000000000003,0.6769788891761696
2.6,0.6771424166853836
2.6500000000000004,0.6772775836278981
2.7,0.6773899526715009
2.75,0.6774840168162748
2.8000000000000003,0.6775634010952584
2.85,0.6776309782926431
2.9000000000000004,0.6776889798815053
2.95,0.6777391566470086
3.0,0.6777828463910653
3.0500000000000003,0.67782107734514
3.1,0.6778546247764293
3.1500000000000004,0.6778841185522384
3.2,0.6779100194887852
3.25,0.6779327181971693
3.3000000000000003,0.6779525438924506
3.35,0.6779697754113101
3.4000000000000004,0.6779846613036832
3.45,0.6779974418995469
3.5,0.6780083343936618
3.5500000000000003,0.6780175368238714
3.6,0.6780252461054981
3.6500000000000004,0.6780316614525177
3.7,0.6780369396876522
3.75,0.6780412461987936
3.8000000000000003,0.6780447284974193
3.85,0.6780475177147658
3.9000000000000004,0.678049729592602
3.95,0.678051466604974
4.0,0.6780528178155871
4.05,0.6780538593336235
4.1000000000000005,0.6780546529424981
4.15,0.6780552528188405
4.2,0.6780557012406756
4.25,0.6780560332518232
4.3,0.6780562767390012
4.3500000000000005,0.6780564534851594
4.4,0.6780565804697456
4.45,0.6780566709830594
4.5,0.6780567346667636
4.55,0.67805677913355
4.6000000000000005,0.6780568098371331
4.65,0.6780568307957502
4.7,0.6780568449656226
4.75,0.6780568545417589
4.800000000000001,0.6780568608694555
4.8500000000000005,0.6780568650249368
4.9,0.6780568677519713
4.95,0.6780568694196645
5.0,0.6780568705325385
5.050000000000001,0.6780568712798957
5.1000000000000005,0.6780568717249744
5.15,0.678056871950926
5.2,0.678056872166818
5.25,0.6780568722797937
5.300000000000001,0.6780568722898532
5.3500000000000005,0.6780568723827101
5.4,0.6780568723927696
5.45,0.6780568723927696
5.5,0.6780568723927696
5.550000000000001,0.6780568723927696
5.6000000000000005,0.6780568723927696
5.65,0.6780568723927696
5.7,0.6780568723927696
5.75,0.6885107206763728
5.800000000000001,0.6929334200837008
5.8500000000000005,0.6953144585305097
5.9,0.7080273095907553
5.95,0.7114236221157726
6.0,0.7204125315590699
6.050000000000001,0.7243112515040067
6.1000000000000005,0.7339225894394343
6.15,0.7382106475328385
6.2,0.7434462972743243
6.25,0.7448811335032248
6.300000000000001,0.7462638092705796
6.3500000000000005,0.7481253957168527
6.4,0.7487931017425369
6.45,0.750390941122328
6.5,0.7514300144506794
6.550000000000001,0.7521110939726966
6.6000000000000005,0.7527909857745207
6.65,0.753469503631913
6.7,0.754146462752495
6.75,0.7548216790883725
6.800000000000001,0.7554949722921631
6.8500000000000005,0.7561661627293008
6.9,0.756835068880805
6.95,0.7575015145069376
7.0,0.7581653265511701
7.050000000000001,0.7588263321445303
7.1000000000000005,0.7594843588476297
7.15,0.7601392416399454
7.2,0.760790813290606
7.25,0.7614389122994087
7.300000000000001,0.7620833762651216
7.3500000000000005,0.7627240502851546
7.4,0.763360781652543
7.45,0.7650088293410975
7.5,0.7657962819829086
7.550000000000001,0.766430497737891
7.6000000000000005,0.7670601857821809
7.65,0.7676852049453065
7.7,0.7683054193203106
7.75,0.768920695057224
7.800000000000001,0.7695309049691524
7.8500000000000005,0.7701359220990898
7.9,0.7707356255852191
7.95,0.7713298987356824
8.0,0.7719186282517347
8.05,0.772501703723361
8.1,0.7730790204843149
8.15,0.7736504791429819
8.200000000000001,0.7742159813198168
8.25,0.774775436394652
8.3,0.7753287552268039
8.35,0.7758758545088635
8.4,0.7764166559465057
8.450000000000001,0.7769510829779852
8.5,0.7774790661955879
8.55,0.7780005391033369
8.6,0.778515439623837
8.65,0.7790237116354671
8.700000000000001,0.7795253003149492
8.75,0.7800201578697559
8.8,0.7805082404563857
8.85,0.7809895086536862
8.9,0.7814639249831554
8.950000000000001,0.7819314596592678
9.0,0.7823920836095721
9.05,0.7828457764704462
9.1,0.7832925170079268
9.15,0.7837322919753379
9.200000000000001,0.7841650906212485
9.25,0.7845909039807579
9.3,0.7850097330350709
9.35,0.785421575546553
9.4,0.7858264393196226
9.450000000000001,0.7862243304252439
9.5,0.78661526158055
9.55,0.786999248905722
9.600000000000001,0.7873763137935609
9.65,0.7877464759710386
9.700000000000001,0.7881097630474435
9.75,0.7884662062816148
9.8,0.7888158348775458
9.850000000000001,0.7891586857415444
9.9,0.789494799419926
9.950000000000001,0.7898242154747246
10.0,0.7901469787795175
10.05,0.7904631383942825
10.100000000000001,0.7907727408668774
10.15,0.7910758411767332
10.200000000000001,0.7913724933024552
10.25,0.7916627556233592
10.3,0.7919466856145376
10.350000000000001,0.7922243464129176
10.4,0.7924957995963591
10.450000000000001,0.7927611141500163
10.5,0.7930203551000372
10.55,0.7932735916300675
10.600000000000001,0.7935208968393849
10.65,0.7937623400702598
10.700000000000001,0.7939979978232325
10.75,0.7942279447405693
10.8,0.7944522577274784
10.850000000000001,0.7946710125763549
10.9,0.7948842911948991
