,GA_Balanced
0.0,0.11364012789427683
0.05,0.11364012789427683
0.1,0.11366832504663141
0.15000000000000002,0.11371900151642773
0.2,0.11377144429369011
0.25,0.11382570316913726
0.30000000000000004,0.11392777220723915
0.35000000000000003,0.11405957009057946
0.4,0.11428317639838606
0.45,0.11452003494601995
0.5,0.11476604405186935
0.55,0.11503821442114859
0.6000000000000001,0.1153206525632777
0.65,0.1156175931852786
0.7000000000000001,0.11594573219777943
0.75,0.11629512011080193
0.8,0.11665579100719836
0.8500000000000001,0.11702801874649849
0.9,0.11741307393754163
0.9500000000000001,0.11781279555142254
1.0,0.1182268025131551
1.05,0.11865706704583724
1.1,0.11910067439520015
1.1500000000000001,0.11955790993113774
1.2000000000000002,0.12002905724859247
1.25,0.12051439768762694
1.3,0.12101420984096742
1.35,0.12152876904996912
1.4000000000000001,0.12205834689003103
1.4500000000000002,0.12260321064656196
1.5,0.1231636227826747
1.55,0.12373984039985558
1.6,0.12433211469292504
1.6500000000000001,0.12494069040067049
1.7000000000000002,0.12556580525359415
1.75,0.12620768942027605
1.8,0.12686656495390555
1.85,0.12754264524058245
1.9000000000000001,0.12823613445103255
1.9500000000000002,0.12894722699741787
2.0,0.12967610699695528
2.0500000000000003,0.13042294774407953
2.1,0.1311879111929064
2.15,0.1319711474517618
2.2,0.13277279429154742
2.25,0.13359297666970804
2.3000000000000003,0.1344318062715571
2.35,0.13528938107069471
2.4000000000000004,0.1361657849102289
2.45,0.13706108710647252
2.5,0.13797534207674836
2.5500000000000003,0.1389085889928815
2.6,0.13986085146190158
2.6500000000000004,0.14083213723540935
2.7,0.14182243794898802
2.75,0.14283172889295975
2.8000000000000003,0.14385996881569654
2.85,0.14490709976060073
2.9000000000000004,0.14597304693776816
2.95,0.1470577186312378
3.0,0.14816100614261749
3.0500000000000003,0.1492827837717581
3.1,0.15042290883502074
3.1500000000000004,0.15158122172155697
3.2,0.15275754598788727
3.25,0.15395168849092894
3.3000000000000003,0.1551634395594873
3.35,0.15639257320408384
3.4000000000000004,0.15763884736485512
3.45,0.15890200419711484
3.5,0.1601817703940316
3.5500000000000003,0.16148714987947754
3.6,0.16281421600151477
3.6500000000000004,0.16415753395185007
3.7,0.16551678861815364
3.75,0.1668916517524941
3.8000000000000003,0.16828178248178796
3.85,0.16968682784668182
3.9000000000000004,0.17110642336728268
3.95,0.17254019363404954
4.0,0.17398775292205992
4.05,0.17544870582677763
4.1000000000000005,0.17692264791936574
4.15,0.17840916641951393
4.2,0.1799078408836885
4.25,0.18141824390665467
4.3,0.18293994183407697
4.3500000000000005,0.18447249548396694
4.4,0.18601546087472196
4.45,0.18756838995748115
4.5,0.18913083135051947
4.55,0.19070233107340595
4.6000000000000005,0.19228243327866365
4.65,0.19387068097869517
4.7,0.19546661676577032
4.75,0.19706978352291626
4.800000000000001,0.1986797251236027
4.8500000000000005,0.20029598711817725
4.9,0.20191811740507556
4.95,0.20354566688491038
5.0,0.2051781900956285
5.050000000000001,0.2068152458270207
5.1000000000000005,0.20845639771296648
5.15,0.21010121479990662
5.2,0.21174927209014305
5.25,0.2134001510586886
5.300000000000001,0.21505344014250433
5.3500000000000005,0.21671049645351512
5.4,0.21837481903614236
5.45,0.22004056852909712
5.5,0.22170737028225243
5.550000000000001,0.22337485865621048
5.6000000000000005,0.22504267732537958
5.65,0.2267104795487214
5.7,0.22837792840804724
5.75,0.23004469701387917
5.800000000000001,0.23171101920685216
5.8500000000000005,0.23339220403042402
5.9,0.23507217413515813
5.95,0.23675065142685212
6.0,0.23842736845425977
6.050000000000001,0.24010206842414777
6.1000000000000005,0.2417745051871543
6.15,0.24344444319536174
6.2,0.24511165743258567
6.25,0.24677593331846268
6.300000000000001,0.24843706658749598
6.3500000000000005,0.25009486314428636
6.4,0.2517491388962352
6.45,0.2533997195650599
6.5,0.255046440478508
6.550000000000001,0.2566891463436948
6.6000000000000005,0.2583276910035171
6.65,0.25996193717762284
6.7,0.26159175618942565
6.75,0.2632170276806682
6.800000000000001,0.2648402508301042
6.8500000000000005,0.2664624358232513
6.9,0.2680799697704883
6.95,0.269692768245543
7.0,0.2713007536427786
7.050000000000001,0.27290385484302576
7.1000000000000005,0.2745020068767634
7.15,0.2760951505859788
7.2,0.2776832322859837
7.25,0.27926620342841957
7.300000000000001,0.2808440202666282
7.3500000000000005,0.28242263838714365
7.4,0.2840048771051948
7.45,0.28558636381530556
7.5,0.28716312315355863
7.550000000000001,0.28873514488987134
7.6000000000000005,0.29030242185341715
7.65,0.29186728264473716
7.7,0.2934313567935901
7.75,0.29499454096173416
7.800000000000001,0.29655989187191045
7.8500000000000005,0.2981208963917933
7.9,0.29967756758158226
7.95,0.301229919701117
8.0,0.30277796797188644
8.05,0.30434255698334123
8.1,0.30596168506652127
8.15,0.3075796364635939
8.200000000000001,0.30919652231466854
8.25,0.3108217877156336
8.3,0.31245346049859146
8.35,0.31409259892405805
8.4,0.3157319307505899
8.450000000000001,0.31737159181897057
8.5,0.3190117180013973
8.55,0.32065385374210076
8.6,0.3223109394780177
8.65,0.32397001488598387
8.700000000000001,0.32563099363099607
8.75,0.32729797255847426
8.8,0.3289824406512244
8.85,0.3306697439594231
8.9,0.3323611857597059
8.950000000000001,0.33405804013674867
9.0,0.33576226236792023
9.05,0.3374703182982133
9.1,0.3391823791910864
9.15,0.34089979917769025
9.200000000000001,0.3426286880618995
9.25,0.3443652003233144
9.3,0.34610663273732234
9.35,0.3478531441592058
9.4,0.34960488898467135
9.450000000000001,0.35136222088569147
9.5,0.35312649594568357
9.55,0.35489651681165324
9.600000000000001,0.35667241964039115
9.65,0.358454334541251
9.700000000000001,0.3602423852517703
9.75,0.36203668881619916
9.8,0.3638373603285492
9.850000000000001,0.3656444978657455
9.9,0.3674581963426278
9.950000000000001,0.3692785429120024
10.0,0.37112123690262855
10.05,0.3729795738561506
10.100000000000001,0.37484823747961776
10.15,0.37672852409405755
10.200000000000001,0.37861681558008076
10.25,0.3805131728758826
10.3,0.38241764738012596
10.350000000000001,0.3843302807095741
10.4,0.3862511044703009
10.450000000000001,0.3881801400434357
10.5,0.39011739838638027
10.55,0.39206287985041405
10.600000000000001,0.39401657401556683
10.65,0.3959784595436034
10.700000000000001,0.39795432380920615
10.75,0.3999390018083907
10.8,0.40193188338194186
10.850000000000001,0.4039329050081343
10.9,0.4059419918302325
10.950000000000001,0.4079590576320341
11.0,0.4099840048359301
11.05,0.4120167245238633
11.100000000000001,0.4140570964814917
11.15,0.41610498926578454
11.200000000000001,0.4181602602962019
11.25,0.4202227559695219
11.3,0.42229231179830407
11.350000000000001,0.424368752572885
11.4,0.4264518925467246
11.450000000000001,0.4285453564389228
11.5,0.4306553178706151
11.55,0.4327720494242803
11.600000000000001,0.4348953504232945
11.65,0.43702501125538273
11.700000000000001,0.439160961946115
11.75,0.4413316310332093
11.8,0.44350915180518646
11.850000000000001,0.44569310887485725
11.9,0.4478832794537616
11.950000000000001,0.4500796914167194
12.0,0.45228217800815573
12.05,0.45449018206555525
12.100000000000001,0.4567034563544351
12.15,0.4589217484144894
12.200000000000001,0.4611448009444259
12.25,0.4633728579471162
12.3,0.46561628108832914
12.350000000000001,0.4678641499267592
12.4,0.47011620731908627
12.450000000000001,0.4723741751905397
12.5,0.474636725251056
12.55,0.47690280590804196
12.600000000000001,0.47917215592216655
12.65,0.48144451294214746
12.700000000000001,0.48371961385959583
12.75,0.4859971951555425
12.8,0.4882797734249755
12.850000000000001,0.49056685134305567
12.9,0.4928574701074765
12.950000000000001,0.4951498085131635
13.0,0.49744361502831597
13.05,0.4997386396702744
13.100000000000001,0.5020346342579968
13.15,0.504331352649052
13.200000000000001,0.5066285509606456
13.25,0.5089259877742731
13.3,0.511223424323686
13.350000000000001,0.5135206246659316
13.4,0.5158173558353176
13.450000000000001,0.5181133879802324
13.5,0.5204084944828423
13.55,0.522702452061759
13.600000000000001,0.524995040857861
13.65,0.5272863594082001
13.700000000000001,0.5295999245825689
