substation_id,sub_value_base,node_importance_score,node_importance_s_ref,node_importance_bonus,sub_value_final,importance_role_score,importance_voltage_score,importance_lines_score,importance_table_matched
300105,0.7185320448561873,0.20166666666666672,0.6231475991023935,0.12566809915231605,0.8442001440085033,0.0,0.8,0.4166666666666667,False
300232,3.566444801572687,0.21833333333333338,0.6231475991023935,0.13605389247068927,3.7024986940433764,0.0,0.8,0.5833333333333334,False
300390,0.27320194389391805,0.6383333333333334,0.6231475991023935,0.3977758840936946,0.6709778279876126,0.6,0.8,0.5833333333333334,True
300429,1.7974138510270539,0.745,0.6231475991023935,0.4642449613312831,2.2616588123583368,0.6,1.0,1.25,True
300493,1.341293233084399,0.19333333333333336,0.6231475991023935,0.12047520249312942,1.4617684355775284,0.0,0.8,0.3333333333333333,False
300627,0.3541086255338255,0.5533333333333333,0.6231475991023935,0.34480833816999107,0.6989169637038166,0.6,0.5,0.3333333333333333,True
300648,2.118081175993908,0.07333333333333333,0.6231475991023935,0.04569749060084219,2.1637786665947503,0.0,0.2,0.3333333333333333,False
300829,0.25966007032238847,0.8766666666666667,0.6231475991023935,0.5462927285464316,0.8059527988688201,1.0,0.8,0.16666666666666666,True
301100,0.019604281719032564,0.5883333333333334,0.6231475991023935,0.36661850413857483,0.3862227858576074,0.6,0.8,0.08333333333333333,True
301105,0.4938776904485843,0.6466666666666667,0.6231475991023935,0.4029687807528812,0.8968464712014654,0.6,0.8,0.6666666666666666,True
301108,0.049739748010921264,0.20166666666666672,0.6231475991023935,0.12566809915231605,0.17540784716323732,0.0,0.8,0.4166666666666667,False
301156,1.0700013502889913,0.07333333333333333,0.6231475991023935,0.04569749060084219,1.1156988408898336,0.0,0.2,0.3333333333333333,False
301194,2.4093153327447863,0.22666666666666668,0.6231475991023935,0.14124678912987587,2.550562121874662,0.0,0.8,0.6666666666666666,False
301214,0.36477172259213314,0.1766666666666667,0.6231475991023935,0.1100894091747562,0.4748611317668893,0.0,0.8,0.16666666666666666,False
301541,0.983836010728082,0.935,0.6231475991023935,0.582643005160738,1.56647901588882,1.0,0.8,0.75,True
301543,0.018222616772417342,0.04000000000000001,0.6231475991023935,0.024925903964095743,0.04314852073651308,0.0,0.2,0.0,False
301558,1.1209989530247244,0.23500000000000004,0.6231475991023935,0.1464396857890625,1.2674386388137868,0.0,0.8,0.75,False
301614,0.8654310208749152,0.065,0.6231475991023935,0.04050459394165558,0.9059356148165708,0.0,0.2,0.25,False
301636,1.8246180838791457,0.04833333333333334,0.6231475991023935,0.030118800623282354,1.8547368845024281,0.0,0.2,0.08333333333333333,False
301637,0.7253200901312973,0.13333333333333333,0.6231475991023935,0.0830863465469858,0.808406436678283,0.0,0.5,0.3333333333333333,False
301745,0.35144483296901763,0.45999999999999996,0.6231475991023935,0.28664789558710096,0.6380927285561186,0.6,0.2,0.0,True
302164,1.1681876856524278,0.11666666666666667,0.6231475991023935,0.07270055322861257,1.2408882388810403,0.0,0.5,0.16666666666666666,False
302171,0.6708704387929689,0.05666666666666667,0.6231475991023935,0.03531169728246897,0.7061821360754379,0.0,0.2,0.16666666666666666,False
302187,1.7749629575439094,0.6633333333333334,0.6231475991023935,0.4133545740712544,2.188317531615164,0.6,0.8,0.8333333333333334,True
302297,0.007321413935703763,0.04833333333333334,0.6231475991023935,0.030118800623282354,0.03744021455898612,0.0,0.2,0.08333333333333333,False
302798,0.40665762543947415,0.4766666666666666,0.6231475991023935,0.2970336889054742,0.7036913143449484,0.6,0.2,0.16666666666666666,True
302923,0.0,0.04833333333333334,0.6231475991023935,0.030118800623282354,0.030118800623282354,0.0,0.2,0.08333333333333333,False
303099,2.8239945201637924,0.5866666666666667,0.6231475991023935,0.3655799248067375,3.18957444497053,0.6,0.5,0.6666666666666666,True
303169,2.014250022057554,0.655,0.6231475991023935,0.40816167741206777,2.422411699469622,0.6,0.8,0.75,True
303344,0.00207284313048463,0.05666666666666667,0.6231475991023935,0.03531169728246897,0.037384540412953596,0.0,0.2,0.16666666666666666,False
303371,1.2730481579956971,0.20166666666666672,0.6231475991023935,0.12566809915231605,1.3987162571480132,0.0,0.8,0.4166666666666667,False
303620,3.274173035383296,0.6383333333333334,0.6231475991023935,0.3977758840936946,3.6719489194769905,0.6,0.8,0.5833333333333334,True
303899,1.4080864359763805,0.19333333333333336,0.6231475991023935,0.12047520249312942,1.52856163846951,0.0,0.8,0.3333333333333333,False
304040,0.6516406547326341,0.04833333333333334,0.6231475991023935,0.030118800623282354,0.6817594553559164,0.0,0.2,0.08333333333333333,False
304073,2.6887710918533725,0.6466666666666667,0.6231475991023935,0.4029687807528812,3.0917398726062535,0.6,0.8,0.6666666666666666,True
305780,0.011043796840287334,0.04000000000000001,0.6231475991023935,0.024925903964095743,0.03596970080438308,0.0,0.2,0.0,False
305885,0.7016539058148662,0.16666666666666669,0.6231475991023935,0.10385793318373225,0.8055118389985985,0.0,0.5,0.6666666666666666,False
305984,4.827498052888233,0.9266666666666666,0.6231475991023935,0.5774501085015513,5.404948161389784,1.0,0.8,0.6666666666666666,True
306060,1.1418195322756728,0.68,0.6231475991023935,0.4237403673896276,1.5655598996653004,0.6,0.8,1.0,True
306091,0.02589247444451393,0.04833333333333334,0.6231475991023935,0.030118800623282354,0.05601127506779628,0.0,0.2,0.08333333333333333,False
306279,0.11372018671768977,0.6633333333333334,0.6231475991023935,0.4133545740712544,0.5270747607889442,0.6,0.8,0.8333333333333334,True
