,GA_Efficiency
0.0,0.02534149799935983
0.05,0.02535654379882488
0.1,0.025413650517509743
0.15000000000000002,0.025473501684567187
0.2,0.025542829644469807
0.25,0.025613502653839368
0.30000000000000004,0.02572980285731783
0.35000000000000003,0.02588189174284279
0.4,0.026106459103355878
0.45,0.02635987563462104
0.5,0.026618638149819428
0.55,0.02688913281337129
0.6000000000000001,0.027178358983806265
0.65,0.027473730755840527
0.7000000000000001,0.027788594032871726
0.75,0.028116270152175604
0.8,0.028450644621774965
0.8500000000000001,0.028791822727084443
0.9,0.029139910209319407
0.9500000000000001,0.02949501321642975
1.0,0.029857238252221315
1.05,0.0302266921236936
1.1,0.030603481886628196
1.1500000000000001,0.030987714789468122
1.2000000000000002,0.03137949821553311
1.25,0.03177893962362276
1.3,0.0321895130720084
1.35,0.03260954963944508
1.4000000000000001,0.03303765471591022
1.4500000000000002,0.03347396092401187
1.5,0.03391969381681718
1.55,0.034373847414841535
1.6,0.034836529693581066
1.6500000000000001,0.03530784819000853
1.7000000000000002,0.03578790993137069
1.75,0.03627682136316263
1.8,0.0367746882763874
1.85,0.0372816157342137
1.9000000000000001,0.03779770799814823
1.9500000000000002,0.038323068453842035
2.0,0.03885779953665462
2.0500000000000003,0.03940200265710081
2.1,0.0399557781263088
2.15,0.04051922508161912
2.2,0.04109244141245576
2.25,0.041675523686601955
2.3000000000000003,0.042268567077013194
2.35,0.042871665289300497
2.4000000000000004,0.04348491049001607
2.45,0.044108393235872886
2.5,0.04474220240402792
2.5500000000000003,0.04538642512355709
2.6,0.046041146708247
2.6500000000000004,0.04670645059082619
2.7,0.04738241825875434
2.75,0.0480691291916846
2.8000000000000003,0.048766660800709405
2.85,0.04947508836949491
2.9000000000000004,0.05019448499740445
2.95,0.0509249215447052
3.0,0.05166646657994581
3.0500000000000003,0.05241918632958697
3.1,0.053183144629958955
3.1500000000000004,0.05395840288161396
3.2,0.0547450200061324
3.25,0.0555430524054358
3.3000000000000003,0.05635255392365
