repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
21,300390,20,D04,C57,0.6015380988647312,1.6142360312949884,0.6015380988647312,1.0126979324302572
22,306444,21,D04,C57,0.3831628248033744,5.8423565647632465,0.3831628248033744,5.459193739959872
23,309843,22,D04,C57,0.2828040889681025,14.960817436414942,0.2828040889681025,14.67801334744684
24,301100,23,D04,C57,0.4439696409422864,4.952565470396831,0.4439696409422864,4.508595829454544
25,305885,24,D04,C57,0.3752712924793944,4.282984579083614,0.3752712924793944,3.9077132866042192
26,310199,25,D04,C57,0.181017085452713,32.81998664391254,0.181017085452713,32.63896955845983
27,300493,26,D04,C57,0.1810631386104234,32.435586986475094,0.1810631386104234,32.25452384786467
28,303899,27,D04,C57,0.2728454375148147,12.602085727676396,0.2728454375148147,12.329240290161582
29,301637,28,D04,C57,0.3753487509392644,3.537151468468306,0.3753487509392644,3.1618027175290417
30,302297,29,D04,C57,0.4418706317465299,2.5202872639284486,0.4418706317465299,2.0784166321819186
31,302164,30,D04,C57,0.5046595337400043,1.6177938468479942,0.5046595337400043,1.1131343131079898
32,308991,31,D04,C57,0.2535104899807856,27.475111077486485,0.2535104899807856,27.221600587505698
33,309569,32,D04,C57,0.1476775688884651,20.130412102183595,0.1476775688884651,19.98273453329513
34,300627,33,D04,C57,0.4818699257394114,1.9252124203069394,0.4818699257394114,1.443342494567528
35,306768,34,D04,C57,0.2252064427569911,14.757463803720523,0.2252064427569911,14.532257360963532
36,301156,35,D05,C57,0.2219389574715668,8.888474438324987,0.2219389574715668,8.66653548085342
37,301194,36,D06,C57,0.1005909094843577,10.223951691972,0.1005909094843577,10.12336078248764
38,305984,37,D06,C57,0.2939154978402907,2.0768098920907683,0.2939154978402907,1.7828943942504778
39,302171,38,D06,C57,0.25867170145871,9.998519764403973,0.25867170145871,9.739848062945264
40,309663,39,D06,C57,0.321424410178765,9.603997632675773,0.321424410178765,9.282573222497009
41,310527,40,D06,C57,0.0065647955391993,8.385639447001234,0.0065647955391993,8.379074651462034
42,301105,41,D06,C57,0.2646136889707594,20.425389566479883,0.2646136889707594,20.160775877509124
43,300829,42,D06,C57,0.2694059037966195,4.738764564353958,0.2694059037966195,4.469358660557338
44,301636,43,D06,C57,0.3632488001265158,24.176695925916253,0.3632488001265158,23.813447125789736
45,303099,44,D06,C57,0.1760643825011626,8.807231036226447,0.1760643825011626,8.631166653725284
46,306091,45,D06,C57,0.3106578422451908,2.3805098713696102,0.3106578422451908,2.0698520291244193
47,301541,46,D06,C57,0.197953886422478,3.699975901343542,0.197953886422478,3.5020220149210637
48,303169,47,D07,C57,0.1030900163800306,1.8674274765533323,0.1030900163800306,1.7643374601733017
49,308540,48,D07,C57,0.21455201349834,1.3013563707191573,0.21455201349834,1.0868043572208173
50,306450,49,D07,C57,0.2956038995410941,3.235280166795781,0.2956038995410941,2.9396762672546872
51,308269,50,D09,C57,0.1539707701180062,6.960425739290792,0.1539707701180062,6.806454969172786
52,300648,51,D09,C57,0.1153931578492692,2.1814350818312644,0.1153931578492692,2.066041923981995
53,307693,52,D09,C57,0.4898367414752119,35.79462087153999,0.4898367414752119,35.30478413006478
54,300429,53,D10,C57,0.338677958169809,27.340280568415764,0.338677958169809,27.001602610245953
55,307373,54,D12,C57,0.3424844234758951,1.7308532548075841,0.3424844234758951,1.388368831331689
56,300232,55,D12,C57,0.0968588230129808,2.3329236123035217,0.0968588230129808,2.2360647892905408
57,307039,56,D13,C57,0.2977192906084412,1.644707372250568,0.2977192906084412,1.346988081642127
58,303344,48,D07,C57,1.6884239271428603,4.07651091269768,0.3870675564237029,2.38808698555482
59,307832,19,D04,C57,1.72012923176928,4.794640537366535,0.1076070378525373,3.074511305597255
60,309703,20,D04,C57,1.8960697637992296,5.609359812193568,0.2818337325042412,3.7132900483943385
61,308206,30,D04,C57,2.027068111629322,13.693485914538863,0.4092742647813279,11.66641780290954
62,307512,56,D13,C57,2.2168004504911027,14.2120021059915,0.5720930782405347,11.995201655500397
63,305780,54,D12,C57,2.1745216999809878,4.630464151921792,0.4436684451734037,2.455942451940805
64,309553,6,D02,C57,1.9773353820413728,5.8049537551636075,0.1560195942295942,3.8276183731222346
65,308471,47,D07,C57,2.1216630117611035,3.2506825249321554,0.2542355352077713,1.1290195131710519
66,306489,11,D02,C57,2.436490270365486,34.387794391184336,0.5615675962601107,31.95130412081885
67,306279,33,D04,C57,2.5213728058719775,4.128755338350861,0.596160385565038,1.6073825324788837
68,300105,37,D06,C57,2.2800408020847276,3.4028403968435597,0.2032309099939592,1.122799594758832
69,310504,51,D09,C57,2.383698195215701,5.757376944222063,0.2022631133844362,3.3736787490063618
70,310204,12,D03,C57,2.54020191524632,5.629527987361618,0.337869962498911,3.0893260721152975
71,309156,7,D02,C57,2.334052916922161,3.8211489213172367,0.0886137180622646,1.4870960043950758
72,301543,55,D12,C57,2.681160198510671,5.079398442888159,0.3482365862071495,2.3982382443774877
73,308786,45,D06,C57,2.517539060541015,10.928454218842235,0.1370291891714049,8.41091515830122
74,304040,29,D04,C57,3.0544957264762815,6.0796995588671905,0.5342084625478329,3.0252038323909094
75,302923,3,D02,C57,3.0567668757017454,5.554102339736556,0.4490328493005184,2.4973354640348107
76,302798,1,D02,C57,2.969445143106036,7.412488503984451,0.2841498078325417,4.4430433608784154
