,GA_Balanced
0.0,0.30940698174434966
0.05,0.30943250294412666
0.1,0.30954934315034666
0.15000000000000002,0.3096979575060183
0.2,0.30985314231441763
0.25,0.31001511706501084
0.30000000000000004,0.3102461023372073
0.35000000000000003,0.31051707904750114
0.4,0.3108416182925645
0.45,0.3111809305055705
0.5,0.31154729727698216
0.55,0.3119338586426509
0.6000000000000001,0.31234360761482605
0.65,0.3127703227375028
0.7000000000000001,0.31321847389544677
0.75,0.31368454276294994
0.8,0.3141690194042112
0.8500000000000001,0.3146723937979249
0.9,0.3151951549848552
0.9500000000000001,0.3157386465455905
1.0,0.31630392935962137
1.05,0.3168901662313819
1.1,0.317497837478285
1.1500000000000001,0.31812745153907507
1.2000000000000002,0.3187794547579972
1.25,0.3194542977415864
1.3,0.32015243213809164
1.35,0.3208742997158876
1.4000000000000001,0.32162033125084005
1.4500000000000002,0.3223909454007674
1.5,0.3231865475699677
1.55,0.3240075287669192
1.6,0.3248542644583957
1.6500000000000001,0.3257271134233626
1.7000000000000002,0.3266264166101272
1.75,0.32755249600032366
1.8,0.3285056537218407
1.85,0.32948617024271687
1.9000000000000001,0.3304943039446274
1.9500000000000002,0.3315302898492919
2.0,0.3325943385648444
2.0500000000000003,0.33368663526994774
2.1,0.3348269018481992
2.15,0.33600076028149795
2.2,0.3372044752543577
2.25,0.3384381645107857
2.3000000000000003,0.33970191642578396
2.35,0.34099578919135204
2.4000000000000004,0.34231981005442175
2.45,0.34367397461012406
2.5,0.3450582461536635
2.5500000000000003,0.346473955958959
2.6,0.34792100927905734
2.6500000000000004,0.3493979821639411
2.7,0.3509047075415479
2.75,0.3524409838327252
2.8000000000000003,0.3540077113115925
2.85,0.35565165648461194
2.9000000000000004,0.35733252386857434
2.95,0.3590444492134976
3.0,0.36078714794832595
3.0500000000000003,0.36256030185647736
3.1,0.36436371552603514
3.1500000000000004,0.36619693446230833
3.2,0.3680594658274627
3.25,0.36995085924630755
3.3000000000000003,0.3718706320664797
3.35,0.3738182698521567
3.4000000000000004,0.37579322694989453
3.45,0.3777949271252978
3.5,0.37982276426898043
3.5500000000000003,0.38187610317002
3.6,0.383954280354859
3.6500000000000004,0.38605660498937455
3.7,0.38818235984160454
3.75,0.390334957917938
3.8000000000000003,0.39252299185829626
3.85,0.39473296130331326
3.9000000000000004,0.39696408177609677
3.95,0.39921554838580786
4.0,0.4014865370582036
4.05,0.40377620580156093
4.1000000000000005,0.40608470541274094
4.15,0.4084476578628468
4.2,0.41084885216902667
4.25,0.41326924374997753
4.3,0.41570681290855355
4.3500000000000005,0.4181624754423002
4.4,0.42063424078509104
4.45,0.4231207957805154
4.5,0.42562890517543917
4.55,0.4281598243283864
4.6000000000000005,0.4307035048215956
4.65,0.4332591139536334
4.7,0.43582581931491415
4.75,0.43840278993672976
4.800000000000001,0.4409891974078758
4.8500000000000005,0.4435842169557779
4.9,0.4461870284892313
4.95,0.44879681760007706
5.0,0.45141277652137524
5.050000000000001,0.4540426074999705
5.1000000000000005,0.45667902575648134
5.15,0.45931944578146144
5.2,0.46196309827655235
5.25,0.46460922467736726
5.300000000000001,0.46725707781195547
5.3500000000000005,0.46990592250558655
5.4,0.47255503613144556
5.45,0.47520370910709825
5.5,0.477851245336836
5.550000000000001,0.48049696260026187
5.6000000000000005,0.48314019288772614
5.65,0.48578028268345014
5.7,0.4884165931974084
5.75,0.491048500547254
5.800000000000001,0.49367539589177684
5.8500000000000005,0.496296685517575
5.9,0.49892848348099017
5.95,0.5015666947850459
6.0,0.5041987431173591
6.050000000000001,0.5068241291213531
6.1000000000000005,0.509442368767558
6.15,0.5120529931699906
6.2,0.5146612527835042
6.25,0.5172613842496812
6.300000000000001,0.5198528779015471
6.3500000000000005,0.5224353334644629
6.4,0.5250083645773649
6.45,0.5275715984376587
6.5,0.5301246754286308
6.550000000000001,0.5326672487321661
6.6000000000000005,0.5351989839295329
6.65,0.537719558592954
6.7,0.5402286618706071
6.75,0.5427289369996031
6.800000000000001,0.5452278250157894
6.8500000000000005,0.5477255537513004
6.9,0.5502117919085137
6.95,0.5526869666357289
7.0,0.5551503326155864
7.050000000000001,0.557601610097902
7.1000000000000005,0.5600406065185105
7.15,0.5624671376042565
7.2,0.5648810269603854
7.25,0.5672821056702184
7.300000000000001,0.5696702119083276
7.3500000000000005,0.5720451905682857
7.4,0.5744068929059286
7.45,0.5767551761989175
7.5,0.5790899034232582
7.550000000000001,0.5814109429473007
7.6000000000000005,0.5837181682435928
7.65,0.586011457618861
7.7,0.5882908523218686
7.75,0.5905561567991731
7.800000000000001,0.5928071912604919
7.8500000000000005,0.5950438510773937
7.9,0.5972660353783361
7.95,0.5994736468862241
8.0,0.6016665917727531
8.05,0.6038447795289945
8.1,0.6060091147224471
8.15,0.6081622460609968
8.200000000000001,0.6103313139749502
8.25,0.6124990189581181
8.3,0.6146535767701005
8.35,0.6168014432466757
8.4,0.6189539530198335
8.450000000000001,0.621096256435856
8.5,0.6232267562985765
8.55,0.6253450749095528
8.6,0.6274578030906687
8.65,0.6295594011424375
8.700000000000001,0.6316496125534796
8.75,0.6337303810907241
8.8,0.6358005317341231
8.85,0.6378612728207429
8.9,0.6399225913862647
8.950000000000001,0.641974421901999
9.0,0.6440155981407851
9.05,0.6460468143827269
9.1,0.6480846434710157
9.15,0.65011333464685
9.200000000000001,0.6521326372929959
9.25,0.6541431423233985
9.3,0.65614610192464
9.35,0.6581400862086103
9.4,0.66012523265659
9.450000000000001,0.66210168004546
9.5,0.6640695681625739
9.55,0.6660290375117267
9.600000000000001,0.6679802290107785
9.65,0.6699232836815846
9.700000000000001,0.6718583423329461
9.75,0.6737855452374587
9.8,0.6757050318030943
9.850000000000001,0.6776169402393764
9.9,0.6795214072220156
9.950000000000001,0.6814185675537914
10.0,0.6833085538244794
10.05,0.6851914960705825
10.100000000000001,0.6870675214360176
10.15,0.6889367538349334
10.200000000000001,0.6907993136178503
10.25,0.6926553172423403
10.3,0.6945048769494527
10.350000000000001,0.6963481004471105
10.4,0.6981850906016809
10.450000000000001,0.7000159451389231
10.5,0.701840756355483
10.55,0.7036596108420975
10.600000000000001,0.7054735054481129
10.65,0.7073103449255121
10.700000000000001,0.7091472926153151
10.75,0.7109796531692958
10.8,0.712807508046769
10.850000000000001,0.714630931921096
10.9,0.7164499924917965
10.950000000000001,0.7182647503145865
11.0,0.7200758117484549
11.05,0.721883894762978
11.100000000000001,0.7236889749865785
11.15,0.725499969306521
11.200000000000001,0.727316790921116
11.25,0.7291302902834891
11.3,0.7309416222319975
11.350000000000001,0.7327505635893731
11.4,0.734556311957822
11.450000000000001,0.7363588750812193
11.5,0.7381582532045816
11.55,0.7399544391259794
11.600000000000001,0.7417474182679122
11.65,0.7435371687678342
11.700000000000001,0.7453236615874415
11.75,0.7471068606402702
11.8,0.7488867229370868
11.850000000000001,0.7506631987484862
11.9,0.7524362317840565
11.950000000000001,0.7542057593874112
12.0,0.755971712746337
12.05,0.7577340171172535
12.100000000000001,0.7594925920631383
12.15,0.7612473517040284
12.200000000000001,0.7629982049791726
12.25,0.7647450559198757
12.3,0.7664878039320435
12.350000000000001,0.7682263440874234
12.4,0.7699605674225057
12.450000000000001,0.7716903612440456
12.5,0.7734156094401374
12.55,0.7751361927958023
12.600000000000001,0.7768519893120089
12.65,0.778562874527077
12.700000000000001,0.7802687218394166
12.75,0.7819694028305593
12.8,0.7836647875874683
12.850000000000001,0.7853547450231197
12.9,0.7870391431943841
12.950000000000001,0.7887178496162595
13.0,0.7903907315715404
13.05,0.792057656415038
13.100000000000001,0.7937184918715129
13.15,0.7953731063265173
13.200000000000001,0.7970213691093802
13.25,0.7986631507676322
13.3,0.8002983233321965
13.350000000000001,0.8019267605727274
13.4,0.8035483382425395
13.450000000000001,0.8051629343126006
13.5,0.8067704291941373
13.55,0.8083707059494413
13.600000000000001,0.8099636504905194
13.65,0.8115491517652964
13.700000000000001,0.8131271019311156
13.75,0.814697396515351
13.8,0.8162599345629908
13.850000000000001,0.8178146187711017
13.9,0.8193613556101442
13.950000000000001,0.8209000554321456
14.0,0.8224306325657955
14.05,0.8239530053985739
14.100000000000001,0.8254670964460558
14.15,0.8269728324085983
14.200000000000001,0.8284701442156324
14.25,0.8299589670578444
14.3,0.8314392404075436
14.350000000000001,0.8329109080275618
