repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
1,303169,0,D01,C57,0.2851039205983234,26.51132044893637,0.2851039205983234,26.226216528338046
2,303371,1,D02,C57,0.2884444026584378,32.861262015837696,0.2884444026584378,32.57281761317926
3,300648,2,D02,C57,0.1943803926702792,26.08129505037395,0.1943803926702792,25.88691465770367
4,309042,3,D02,C57,0.0465929262122769,31.036621477318334,0.0465929262122769,30.990028551106057
5,310527,4,D02,C57,0.0496051556906579,30.600784745743436,0.0496051556906579,30.55117959005278
6,304073,5,D02,C57,0.2197497887828771,27.467666205715428,0.2197497887828771,27.24791641693255
7,303899,6,D02,C57,0.1733616579258699,30.72307762500414,0.1733616579258699,30.54971596707827
8,306369,7,D02,C57,0.3182622519751283,23.521929796706917,0.3182622519751283,23.20366754473179
9,306060,8,D02,C57,0.1682713952256681,30.23171115423291,0.1682713952256681,30.06343975900724
10,307564,9,D02,C57,0.261843432308814,25.85788689616619,0.261843432308814,25.596043463857374
11,301105,10,D02,C57,0.2571593411381854,29.912296980709236,0.2571593411381854,29.655137639571052
12,305984,11,D02,C57,0.2766566541556225,31.163842825193957,0.2766566541556225,30.887186171038334
13,301558,12,D03,C57,0.2290932543146243,30.831746186192,0.2290932543146243,30.602652931877376
14,300493,13,D04,C57,0.1810631386104234,32.5874345907077,0.1810631386104234,32.406371452097275
15,308540,14,D04,C57,0.7225142501628539,28.042347106370915,0.7225142501628539,27.319832856208063
16,309569,15,D04,C57,0.1476775688884651,32.76557244322768,0.1476775688884651,32.617894874339214
17,307039,16,D04,C57,0.7484535673602334,25.748036811072136,0.7484535673602334,24.999583243711903
18,300429,17,D04,C57,0.1769893257114166,35.44431598204835,0.1769893257114166,35.267326656336934
19,301541,18,D04,C57,0.5105949944473888,31.28715273035174,0.5105949944473888,30.77655773590435
20,308991,19,D04,C57,0.2535104899807856,29.763458596601488,0.2535104899807856,29.5099481066207
21,302187,20,D04,C57,0.6564101912843604,26.63197407827416,0.6564101912843604,25.975563886989796
22,303099,21,D04,C57,0.339675861948161,23.834025271983656,0.339675861948161,23.494349410035493
23,308471,22,D04,C57,0.5574140904609067,24.220142613182567,0.5574140904609067,23.66272852272166
24,302923,23,D04,C57,0.47384791909278,24.158923645160947,0.47384791909278,23.685075726068167
25,303620,24,D04,C57,0.1815666350864873,30.258661855264588,0.1815666350864873,30.0770952201781
26,306450,25,D04,C57,0.4463128722727034,23.759374373374797,0.4463128722727034,23.313061501102094
27,307693,26,D04,C57,0.1578621167706032,35.85446187171175,0.1578621167706032,35.69659975494115
28,306224,27,D04,C57,0.7147362455526745,21.613685742838186,0.7147362455526745,20.89894949728551
29,302798,28,D04,C57,0.4423882170908189,26.23956268742054,0.4423882170908189,25.797174470329722
30,303540,29,D04,C57,0.6171776180093044,22.94394357966138,0.6171776180093044,22.326765961652075
31,305885,30,D04,C57,0.3752712924793944,23.67390280035892,0.3752712924793944,23.298631507879527
32,310199,31,D04,C57,0.181017085452713,34.8114809480983,0.181017085452713,34.630463862645584
33,301194,32,D04,C57,0.2909494650763872,32.41702196322576,0.2909494650763872,32.12607249814937
34,301636,33,D04,C57,0.1521644251288435,30.093461798194024,0.1521644251288435,29.94129737306518
35,308907,34,D04,C57,0.4914329152376056,26.83897337931967,0.4914329152376056,26.347540464082062
36,308581,35,D05,C57,0.3367142730981522,20.37035586003418,0.3367142730981522,20.033641586936028
37,309663,36,D06,C57,0.321424410178765,28.11950849243544,0.321424410178765,27.798084082256675
38,300232,37,D06,C57,0.2616313972067111,28.777674216591492,0.2616313972067111,28.516042819384783
39,301614,38,D06,C57,0.1428181034951742,22.83526489166936,0.1428181034951742,22.692446788174188
40,303344,39,D06,C57,0.3568323047208201,24.40598606535084,0.3568323047208201,24.04915376063002
41,304450,40,D06,C57,0.453352124237406,26.442333671366615,0.453352124237406,25.98898154712921
42,306623,41,D06,C57,0.250061698436536,23.01126126411105,0.250061698436536,22.761199565674513
43,300558,42,D06,C57,0.4613289516176845,23.940901029486184,0.4613289516176845,23.4795720778685
44,303303,43,D06,C57,0.4349055178939934,23.9476768904514,0.4349055178939934,23.512771372557406
45,300627,44,D06,C57,0.2620939665328744,24.175090491609332,0.2620939665328744,23.91299652507646
46,301156,45,D06,C57,0.2762962871727608,24.64767439453345,0.2762962871727608,24.371378107360687
47,306694,46,D06,C57,0.2623191925962541,24.283150008651948,0.2623191925962541,24.020830816055692
48,300408,47,D07,C57,0.4629525958897891,25.842304865721964,0.4629525958897891,25.379352269832175
49,307373,48,D07,C57,0.2756819983730714,25.198158868883947,0.2756819983730714,24.922476870510877
50,310179,49,D07,C57,0.1251756563010161,23.231333910375735,0.1251756563010161,23.106158254074717
51,307512,50,D09,C57,0.248013420435268,31.672041637977635,0.248013420435268,31.424028217542368
52,308269,51,D09,C57,0.1539707701180062,31.29727743348407,0.1539707701180062,31.14330666336606
53,302164,52,D09,C57,0.3690851587480149,21.718065581468384,0.3690851587480149,21.34898042272037
54,300105,53,D10,C57,0.5241987665273055,31.20478921932157,0.5241987665273055,30.680590452794263
55,307274,54,D12,C57,0.2958796538003208,20.881311615895875,0.2958796538003208,20.585431962095555
56,309843,55,D12,C57,0.5449869582847505,30.828038847757323,0.5449869582847505,30.283051889472574
57,310204,56,D13,C57,0.1026488647847073,29.274914396919165,0.1026488647847073,29.172265532134457
58,306489,35,D05,C57,21.102411014595603,55.94857179670149,0.7320551545614212,34.84616078210589
59,301214,54,D12,C57,21.59606515548776,57.62920032043424,0.7147535395918848,36.03313516494648
60,309703,27,D04,C57,22.006381424012858,51.476804360848945,0.3926956811746712,29.47042293683609
61,304137,52,D09,C57,21.83312112130637,44.93393364400609,0.1150555398379842,23.100812522699723
62,300390,38,D06,C57,23.11732708466982,48.998827107609976,0.2820621930004584,25.881500022940156
63,309156,29,D04,C57,23.1753310070932,45.298764274897394,0.2313874274318189,22.1234332678042
64,307785,41,D06,C57,23.3072932442779,48.68859538299277,0.2960319801668514,25.381302138714876
65,304040,49,D07,C57,23.833375683304865,48.7532291014014,0.6020417729291317,24.919853418096537
66,306279,7,D02,C57,23.886049748186313,55.02765592131537,0.3641199514793967,31.14160617312906
67,308786,30,D04,C57,23.72237945456142,52.43462446405286,0.0484766542025006,28.712245009491436
68,302171,25,D04,C57,24.057731476269765,48.137383545887815,0.2983571028949691,24.079652069618046
69,301517,21,D04,C57,24.351327493074685,48.58579157310335,0.5173022210910292,24.234464080028665
70,306844,42,D06,C57,24.637092669889952,53.04109894545854,0.6961916404037679,28.404006275568594
71,301637,43,D06,C57,24.21510773496042,47.60763664269996,0.2674308445090184,23.392528907739536
72,308494,23,D04,C57,24.634696680268586,55.35010697496128,0.4757730351076384,30.715410294692695
73,301745,44,D06,C57,24.36147155345282,47.06825656922056,0.1863810618434865,22.70678501576774
74,300829,22,D04,C57,24.844196149430456,54.82184321687431,0.624053536247889,29.97764706744386
75,308206,46,D06,C57,24.537790104905465,53.444816243012006,0.254640096253517,28.90702613810654
76,305780,39,D06,C57,24.41338040017017,48.048429236298574,0.0073943348193282,23.63504883612841
77,306365,45,D06,C57,25.091352757410654,53.61626765973227,0.4436783628772049,28.524914902321623
78,308367,48,D07,C57,25.481750658208856,51.91308332073561,0.2835917893249091,26.43133266252675
79,306444,16,D04,C57,26.221293087537497,50.52602215675074,0.4732562764653605,24.30472906921324
80,301100,47,D07,C57,26.41711007656975,55.81386958280547,0.5748052108477866,29.396759506235718
81,309553,9,D02,C57,26.343837476024888,55.39425108045276,0.4859505798586973,29.05041360442787
82,308806,2,D02,C57,26.569962996009938,49.32112624957653,0.4886679456359881,22.75116325356659
83,301108,28,D04,C57,26.66375838964072,56.54251944494091,0.424195702220178,29.87876105530019
84,310504,40,D06,C57,26.753746000279484,50.878755924215916,0.3114123289128696,24.12500992393643
85,306768,0,D01,C57,26.94371352637339,57.4913938057694,0.4323930774370204,30.54768027939601
86,309758,20,D04,C57,26.960967637154212,48.63677115695921,0.3289935588800524,21.675803519805005
87,306091,34,D04,C57,27.240279830483914,50.34499128012653,0.4013064511642442,23.104711449642615
88,309853,5,D02,C57,27.790998629587893,48.44963864217577,0.3233324238724657,20.658640012587878
89,301543,14,D04,C57,28.40686799658597,51.759246730682904,0.3645208902150551,23.352378734096934
90,302297,36,D06,C57,28.2774983452533,51.556366954706135,0.1579898528178597,23.278868609452832
91,307832,37,D06,C57,29.13282135992449,58.13999071702528,0.3551471433329962,29.00716935710079
92,307557,56,D13,C57,29.330015229854798,53.88462691240911,0.0551008329356311,24.554611682554313
