repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
1,309042,0,D01,C57,0.0293090807826954,1.9541985455575133,0.0293090807826954,1.9248894647748178
2,300232,1,D02,C57,0.2371825217203012,1.2732864963395158,0.2371825217203012,1.0361039746192147
3,304073,2,D02,C57,0.2197497887828771,1.4375921632820945,0.2197497887828771,1.2178423744992175
4,306060,3,D02,C57,0.1682713952256681,1.3051039331827332,0.1682713952256681,1.1368325379570652
5,305984,4,D02,C57,0.2766566541556225,2.32727719275484,0.2766566541556225,2.0506205385992176
6,300648,5,D02,C57,0.1943803926702792,1.5406941834150132,0.1943803926702792,1.346313790744734
7,301541,6,D02,C57,0.1735050109360682,1.5195194485197934,0.1735050109360682,1.346014437583725
8,300429,7,D02,C57,0.2704071705823979,15.260375198940768,0.2704071705823979,14.98996802835837
9,308269,8,D02,C57,0.0912514049822256,1.533089898412476,0.0912514049822256,1.4418384934302504
10,300105,9,D02,C57,0.3240646639605162,1.6242347779665087,0.3240646639605162,1.3001701140059925
11,310527,10,D02,C57,0.0496051556906579,2.55932270134278,0.0496051556906579,2.5097175456521224
12,301194,11,D02,C57,0.1233462462209327,5.157661736424822,0.1233462462209327,5.034315490203889
13,303371,12,D03,C57,0.2736435263073748,3.8974834986712863,0.2736435263073748,3.6238399723639114
14,304040,13,D04,C57,0.4111930315978428,4.681605811464348,0.4111930315978428,4.270412779866506
15,301214,14,D04,C57,0.220143657568028,30.78737025627365,0.220143657568028,30.567226598705624
16,307512,15,D04,C57,0.2433781497916179,8.679732547499018,0.2433781497916179,8.436354397707401
17,308494,16,D04,C57,0.257634917252396,9.046296315072999,0.257634917252396,8.788661397820603
18,309569,17,D04,C57,0.1476775688884651,19.22482593168573,0.1476775688884651,19.077148362797264
19,308991,18,D04,C57,0.2535104899807856,6.945434763363181,0.2535104899807856,6.691924273382395
20,310199,19,D04,C57,0.181017085452713,29.333843275973955,0.181017085452713,29.152826190521242
21,300493,20,D04,C57,0.1810631386104234,11.379938006368368,0.1810631386104234,11.198874867757945
22,301558,21,D04,C57,0.3770330398239405,3.715192231949963,0.3770330398239405,3.3381591921260223
23,306489,22,D04,C57,0.220143657568028,29.793092496657128,0.220143657568028,29.5729488390891
24,301636,23,D04,C57,0.1521644251288435,14.729624303803945,0.1521644251288435,14.577459878675102
25,301105,24,D04,C57,0.2987770471461312,1.5655585302789694,0.2987770471461312,1.2667814831328383
26,306768,25,D04,C57,0.2252064427569911,3.9716938712133296,0.2252064427569911,3.7464874284563385
27,307693,26,D04,C57,0.1578621167706032,31.750865814148145,0.1578621167706032,31.593003697377544
28,303620,27,D04,C57,0.1815666350864873,6.629125492441858,0.1815666350864873,6.447558857355371
29,309843,28,D04,C57,0.2828040889681025,1.812414834475159,0.2828040889681025,1.5296107455070564
30,308206,29,D04,C57,0.2798600662196588,2.2504874010205924,0.2798600662196588,1.9706273348009338
31,303899,30,D04,C57,0.2728454375148147,2.556642613516314,0.2728454375148147,2.283797176001499
32,300829,31,D04,C57,0.4208140167635789,7.8381159677243835,0.4208140167635789,7.4173019509608045
33,301156,32,D04,C57,0.3432094004302999,1.4493703206109518,0.3432094004302999,1.106160920180652
