repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
28,303303,27,D04,C57,0.6018230622083455,7.106123696124937,0.6018230622083455,6.504300633916592
29,307832,28,D04,C57,0.4511451673731101,6.942189213788923,0.4511451673731101,6.491044046415813
30,306279,29,D04,C57,0.7748541369123354,3.0315113881291795,0.7748541369123354,2.2566572512168444
31,308806,30,D04,C57,0.500472405912834,8.275111268349841,0.500472405912834,7.774638862437007
32,310204,31,D04,C57,0.4530783886856755,8.1986734572299,0.4530783886856755,7.745595068544224
33,302297,32,D04,C57,0.4418706317465299,4.575053871880265,0.4418706317465299,4.133183240133736
34,310504,33,D04,C57,0.4653845869815141,3.041325891947478,0.4653845869815141,2.5759413049659643
35,304137,34,D04,C57,0.5359353829031454,9.758470060135867,0.5359353829031454,9.222534677232721
36,304073,35,D05,C57,0.1727272950344439,12.948378884913714,0.1727272950344439,12.77565158987927
37,306369,36,D06,C57,0.3427111274615381,6.98346348845243,0.3427111274615381,6.640752360990892
38,301614,37,D06,C57,0.1428181034951742,2.989937602645496,0.1428181034951742,2.8471194991503217
39,301108,38,D06,C57,0.3632837518460308,6.593574741709495,0.3632837518460308,6.230290989863464
40,306224,39,D06,C57,0.4020951375277639,17.138351040289955,0.4020951375277639,16.736255902762192
41,301541,40,D06,C57,0.197953886422478,1.9472969432351088,0.197953886422478,1.749343056812631
42,302164,41,D06,C57,0.265741691974375,7.934049341469438,0.265741691974375,7.6683076494950635
43,307373,42,D06,C57,0.5054032829668631,26.03925976636836,0.5054032829668631,25.533856483401497
44,303540,43,D06,C57,0.3278748723384429,15.496769219456045,0.3278748723384429,15.168894347117602
45,303344,44,D06,C57,0.3568323047208201,3.39335578657833,0.3568323047208201,3.03652348185751
46,303169,45,D06,C57,0.3110504418676434,23.663655998442156,0.3110504418676434,23.352605556574513
47,300105,46,D06,C57,0.348513539446926,2.072356703773583,0.348513539446926,1.7238431643266572
48,306623,47,D07,C57,0.2336850623496705,4.960317732521866,0.2336850623496705,4.7266326701721955
49,309853,48,D07,C57,0.1968181764966897,6.956499841643023,0.1968181764966897,6.759681665146333
50,307039,49,D07,C57,0.2354967619913765,26.057046737575412,0.2354967619913765,25.821549975584034
51,300390,50,D09,C57,0.3672390942435269,20.52306722528226,0.3672390942435269,20.155828131038735
52,307564,51,D09,C57,0.2052797400511714,1.2431611248622931,0.2052797400511714,1.0378813848111217
53,306444,52,D09,C57,0.3293201721537438,2.292748558931494,0.3293201721537438,1.9634283867777502
54,309663,53,D10,C57,0.1380425140720224,3.7740578047638924,0.1380425140720224,3.63601529069187
55,302187,54,D12,C57,0.1808502237684819,22.022309521404452,0.1808502237684819,21.84145929763597
56,301100,55,D12,C57,0.3940085344717204,4.825690738306724,0.3940085344717204,4.431682203835003
57,300627,56,D13,C57,0.1792471918485904,6.859075826335643,0.1792471918485904,6.679828634487053
58,302923,5,D02,C57,1.5331750232743626,4.971718820332463,0.3649490359206644,3.4385437970581005
59,301543,51,D09,C57,1.6943348652374768,5.3667877392217225,0.4511737403751837,3.672452873984246
60,310179,6,D02,C57,1.6903459450668255,11.421003851422261,0.4030690728547136,9.730657906355436
61,309553,2,D02,C57,1.7458439932113987,5.9187223577987105,0.3360608254942806,4.172878364587312
