repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
52,308206,51,D09,C57,0.3219716443318838,29.228997782438427,0.3219716443318838,28.90702613810654
53,301108,52,D09,C57,0.4666272186196706,30.34538827391986,0.4666272186196706,29.87876105530019
54,303169,53,D10,C57,0.4181420788677336,26.64435860720578,0.4181420788677336,26.226216528338046
55,300390,54,D12,C57,0.2997613610962299,26.181261384036386,0.2997613610962299,25.881500022940156
56,309569,55,D12,C57,0.5350253366558915,33.152920210995106,0.5350253366558915,32.617894874339214
57,306623,56,D13,C57,0.2073231955590626,22.968522761233576,0.2073231955590626,22.761199565674513
58,308367,35,D05,C57,20.46383952461967,46.895172187146414,0.0934836645854886,26.43133266252675
59,308494,38,D06,C57,21.432629440215774,52.148039734908465,0.4761344958970908,30.715410294692695
60,300105,0,D01,C57,21.67914431639125,52.35973476918551,0.4040462028472928,30.680590452794263
61,300408,1,D02,C57,22.119404381456217,47.49875665128839,0.512136614594044,25.379352269832175
62,302798,16,D04,C57,22.922410713006197,48.71958518333592,0.36686308451883,25.797174470329722
63,305885,37,D06,C57,22.942144185663658,46.240775693543185,0.0162964769911348,23.298631507879527
64,303303,56,D13,C57,23.270916787738475,46.78368816029588,0.3023940265048983,23.512771372557406
65,307785,43,D06,C57,23.57186103609518,48.95316317481006,0.1251277707452923,25.381302138714876
66,309703,3,D02,C57,23.94217620569131,53.4125991425274,0.2792167609872291,29.47042293683609
67,301214,21,D04,C57,24.574530034322837,60.60766519926932,0.7155102541046008,36.03313516494648
68,310179,46,D06,C57,24.633149712426363,47.73930796650108,0.69224868294018,23.106158254074717
69,309853,26,D04,C57,24.45499453532578,45.11363454791366,0.2348519221432125,20.658640012587878
70,307832,42,D06,C57,24.50768148607917,53.51485084317996,0.2245314774272236,29.00716935710079
71,303899,15,D04,C57,24.543067465649642,55.09278343272791,0.2050079392894817,30.54971596707827
72,301637,23,D04,C57,24.946249655208337,48.33877856294787,0.2316621474173485,23.392528907739536
73,306768,49,D07,C57,25.838424615693906,56.386104895089915,0.6033446099906241,30.54768027939601
74,302923,24,D04,C57,25.90444616740712,49.589521893475286,0.5733997177127396,23.685075726068167
75,301543,20,D04,C57,26.13963178803689,49.492010522133825,0.4285161137840841,23.352378734096934
76,302297,8,D02,C57,26.564854417598614,49.843723027051446,0.4835593672246648,23.278868609452832
77,301614,54,D12,C57,26.460264061555545,49.15271084972973,0.2790026775191588,22.692446788174188
78,305780,17,D04,C57,26.667185982712514,50.30223481884092,0.4769713894303412,23.63504883612841
79,310504,5,D02,C57,26.53951087289111,50.664520796827546,0.2446267781282766,24.12500992393643
80,300627,40,D06,C57,26.879074846746683,50.79207137182314,0.3527425754519277,23.91299652507646
81,310204,53,D10,C57,26.876033568785825,56.04829910092028,0.2316749615800456,29.172265532134457
82,304137,31,D04,C57,26.924588696941203,50.025401219640926,0.2248266989761369,23.100812522699723
83,303344,12,D03,C57,27.66097446685545,51.71012822748547,0.2199502998362531,24.04915376063002
84,308806,27,D04,C57,28.30395056025812,51.05511381382471,0.261603453887206,22.75116325356659
85,309758,14,D04,C57,28.375559313704024,50.05136283350903,0.2025559641012629,21.675803519805005
86,301100,7,D02,C57,29.10725645529586,58.50401596153158,0.35403111419078,29.396759506235718
87,301517,18,D04,C57,29.496975535637258,53.73143961566592,0.6039547612996801,24.234464080028665
88,307557,4,D02,C57,29.15749880128597,53.712110483840284,0.1786748924912174,24.554611682554313
89,306091,51,D09,C57,29.56450162437474,52.66921307401735,0.3355038419363125,23.104711449642615
90,303540,11,D02,C57,29.712985455237924,52.03975141689,0.3045010040173552,22.326765961652075
91,306365,10,D02,C57,30.60562908247954,59.130543984801164,0.6387844683678247,28.524914902321623
92,306444,48,D07,C57,30.208502026207857,54.5132310954211,0.1596774920916513,24.30472906921324
