substation_id,sub_value_base,node_importance_score,node_importance_s_ref,node_importance_bonus,sub_value_final,importance_role_score,importance_voltage_score,importance_lines_score,importance_table_matched
300105,2.0474342256272235,0.20166666666666672,2.0287457163162625,0.4091303861237797,2.4565646117510034,0.0,0.8,0.4166666666666667,False
300232,16.316444801571095,0.21833333333333338,2.0287457163162625,0.4429428147290507,16.759387616300145,0.0,0.8,0.5833333333333334,False
300390,0.9487409028845895,0.6383333333333334,2.0287457163162625,1.295016015581881,2.2437569184664703,0.6,0.8,0.5833333333333334,True
300408,1.4457172560902831,0.08166666666666668,2.0287457163162625,0.16568090016582812,1.6113981562561113,0.0,0.2,0.4166666666666667,False
300429,3.922413851026788,0.745,2.0287457163162625,1.5114155586556155,5.433829409682403,0.6,1.0,1.25,True
300493,3.466293233084133,0.19333333333333336,2.0287457163162625,0.39222417182114416,3.8585174049052773,0.0,0.8,0.3333333333333333,False
300558,13.992322456948393,0.08166666666666668,2.0287457163162625,0.16568090016582812,14.158003357114222,0.0,0.2,0.4166666666666667,False
300627,0.3541086255338255,0.5533333333333333,2.0287457163162625,1.1225726296949987,1.4766812552288242,0.6,0.5,0.3333333333333333,True
300648,8.493081175993112,0.07333333333333333,2.0287457163162625,0.1487746858631926,8.641855861856305,0.0,0.2,0.3333333333333333,False
300829,0.25966007032238847,0.8766666666666667,2.0287457163162625,1.7785337446372569,2.0381938149596452,1.0,0.8,0.16666666666666666,True
301100,0.019604281719032564,0.5883333333333334,2.0287457163162625,1.1935787297660678,1.2131830114851003,0.6,0.8,0.08333333333333333,True
301105,1.6378037525794331,0.6466666666666667,2.0287457163162625,1.3119222298845166,2.9497259824639497,0.6,0.8,0.6666666666666666,True
301108,0.049739748010921264,0.20166666666666672,2.0287457163162625,0.4091303861237797,0.458870134134701,0.0,0.8,0.4166666666666667,False
301156,5.32000135028846,0.07333333333333333,2.0287457163162625,0.1487746858631926,5.468776036151652,0.0,0.2,0.3333333333333333,False
