substation_id,sub_value_base,node_importance_score,node_importance_s_ref,node_importance_bonus,sub_value_final,importance_role_score,importance_voltage_score,importance_lines_score,importance_table_matched
300105,0.5124682900531317,0.20166666666666672,0.7254688912829248,0.14630289307538988,0.6587711831285216,0.0,0.8,0.4166666666666667,False
300232,2.0447672979462084,0.21833333333333338,0.7254688912829248,0.15839404126343862,2.203161339209647,0.0,0.8,0.5833333333333334,False
300429,1.530669922379726,0.745,0.7254688912829248,0.540474324005779,2.071144246385505,0.6,1.0,1.25,True
300493,1.0585371638578194,0.19333333333333336,0.7254688912829248,0.14025731898136548,1.1987944828391848,0.0,0.8,0.3333333333333333,False
300648,1.335530118558184,0.07333333333333333,0.7254688912829248,0.053201052027414486,1.3887311705855985,0.0,0.2,0.3333333333333333,False
300829,0.20254155772294274,0.8766666666666667,0.7254688912829248,0.6359943946913641,0.8385359524143068,1.0,0.8,0.16666666666666666,True
301105,0.3033962178164401,0.6466666666666667,0.7254688912829248,0.4691365496962914,0.7725327675127316,0.6,0.8,0.6666666666666666,True
301156,0.5153124653041758,0.07333333333333333,0.7254688912829248,0.053201052027414486,0.5685135173315903,0.0,0.2,0.3333333333333333,False
301194,1.3742547231949023,0.22666666666666668,0.7254688912829248,0.16443961535746296,1.5386943385523653,0.0,0.8,0.6666666666666666,False
301214,0.16663829546544795,0.1766666666666667,0.7254688912829248,0.12816617079331674,0.29480446625876466,0.0,0.8,0.16666666666666666,False
301541,0.612556371915423,0.935,0.7254688912829248,0.6783134133495348,1.2908697852649578,1.0,0.8,0.75,True
301558,0.8307475311781383,0.23500000000000004,0.7254688912829248,0.17048518945148736,1.0012327206296256,0.0,0.8,0.75,False
301636,1.294045486939242,0.04833333333333334,0.7254688912829248,0.03506432974534137,1.3291098166845834,0.0,0.2,0.08333333333333333,False
303371,0.7254688912829248,0.20166666666666672,0.7254688912829248,0.14630289307538988,0.8717717843583147,0.0,0.8,0.4166666666666667,False
303620,1.7007248567691877,0.6383333333333334,0.7254688912829248,0.4630909756022671,2.163815832371455,0.6,0.8,0.5833333333333334,True
303899,1.1674231895549698,0.19333333333333336,0.7254688912829248,0.14025731898136548,1.3076805085363352,0.0,0.8,0.3333333333333333,False
304040,0.3445768217677858,0.04833333333333334,0.7254688912829248,0.03506432974534137,0.37964115151312716,0.0,0.2,0.08333333333333333,False
304073,2.1860549320552725,0.6466666666666667,0.7254688912829248,0.4691365496962914,2.655191481751564,0.6,0.8,0.6666666666666666,True
305984,2.8236383373600153,0.9266666666666666,0.7254688912829248,0.6722678392555103,3.4959061766155255,1.0,0.8,0.6666666666666666,True
306060,0.850729287990543,0.68,0.7254688912829248,0.4933188460723889,1.344048134062932,0.6,0.8,1.0,True
306489,0.030089506519689474,0.8683333333333333,0.7254688912829248,0.6299488205973397,0.6600383271170291,1.0,0.8,0.08333333333333333,True
306768,0.2114454624155314,0.16000000000000003,0.7254688912829248,0.11607502260526799,0.3275204850207994,0.0,0.8,0.0,False
307512,0.44439949404640766,0.1766666666666667,0.7254688912829248,0.12816617079331674,0.5725656648397244,0.0,0.8,0.16666666666666666,False
307693,0.17572606438860872,1.0333333333333332,0.7254688912829248,0.7496511876590222,0.9253772520476309,1.0,1.0,1.3333333333333333,True
308206,0.45251461986228336,0.6050000000000001,0.7254688912829248,0.43890867922616955,0.891423299088453,0.6,0.8,0.25,True
308269,0.3669738647813441,0.6383333333333334,0.7254688912829248,0.4630909756022671,0.8300648403836112,0.6,0.8,0.5833333333333334,True
308494,0.4131382065695627,0.21000000000000002,0.7254688912829248,0.15234846716941422,0.5654866737389769,0.0,0.8,0.5,False
308991,1.2615334060055,0.18500000000000003,0.7254688912829248,0.1342117448873411,1.3957451508928411,0.0,0.8,0.25,False
309042,1.6108506243885063,0.23500000000000004,0.7254688912829248,0.17048518945148736,1.7813358138399937,0.0,0.8,0.75,False
309569,1.509752378592708,0.9183333333333333,0.7254688912829248,0.666222265161486,2.175974643754194,1.0,0.8,0.5833333333333334,True
309843,0.10299651901150192,0.5966666666666668,0.7254688912829248,0.4328631051321452,0.5358596241436471,0.6,0.8,0.16666666666666666,True
310199,0.06532758409407742,0.9516666666666667,0.7254688912829248,0.6904045615375834,0.7557321456316609,1.0,0.8,0.9166666666666666,True
310527,1.4407061899705509,0.6216666666666667,0.7254688912829248,0.4509998274142183,1.8917060173847693,0.6,0.8,0.4166666666666667,True
