,GA_Balanced
0.0,0.5386042280562674
0.05,0.5390305866233858
0.1,0.5396078946646343
0.15000000000000002,0.5403281353245377
0.2,0.5412211958608436
0.25,0.5423130010674093
0.30000000000000004,0.5436317204342522
0.35000000000000003,0.5452049667947652
0.4,0.5470507124137847
0.45,0.5492065289243329
0.5,0.5516696602813826
0.55,0.5544394122003231
0.6000000000000001,0.5575131005799212
0.65,0.5608968347811322
0.7000000000000001,0.5645981456455423
0.75,0.5686009820803166
0.8,0.572885892589792
0.8500000000000001,0.5774293813610113
0.9,0.5822032988924467
0.9500000000000001,0.5871739843564521
1.0,0.5923029581526447
1.05,0.5975478360721707
1.1,0.6028633985399229
1.1500000000000001,0.6082028057745895
1.2000000000000002,0.6135187710887177
1.25,0.6187649094370025
1.3,0.6238968655073024
1.35,0.628873456792156
1.4000000000000001,0.633657639659845
1.4500000000000002,0.6382172636046505
1.5,0.6425256547980693
1.55,0.6465622499237387
1.6,0.6503130840593914
1.6500000000000001,0.6537683418666512
1.7000000000000002,0.6569251692635704
1.75,0.6597851088159468
1.8,0.6623548538470834
1.85,0.6646456290109531
1.9000000000000001,0.666670758061128
1.9500000000000002,0.6684467285326461
2.0,0.6699918788207601
2.0500000000000003,0.6713257306340643
2.1,0.6724683272468926
2.15,0.6734397406422588
2.2,0.6742595536149937
2.25,0.6749465008258956
2.3000000000000003,0.6755181767593981
2.35,0.6759908307600229
2.4000000000000004,0.6763792328803442
2.45,0.6766966245879913
2.5,0.6769547017884013
2.5500000000000003,0.6771636516870708
2.6,0.6773322728471157
2.6500000000000004,0.6774680133453996
2.7,0.6775771650723887
2.75,0.6776649268784463
2.8000000000000003,0.6777355879610725
2.85,0.6777926319454401
2.9000000000000004,0.677838847219281
2.95,0.6778764728457204
3.0,0.6779072734781374
3.0500000000000003,0.6779326349614614
3.1,0.6779536233845342
3.1500000000000004,0.677971101373857
3.2,0.6779857048660257
3.25,0.6779979452893331
3.3000000000000003,0.6780082275588719
3.35,0.6780168682922055
3.4000000000000004,0.6780241207449025
3.45,0.6780302000360531
3.5,0.6780352766129052
3.5500000000000003,0.6780394922383413
3.6,0.6780429734310771
3.6500000000000004,0.6780458417107784
3.7,0.6780481784555675
3.75,0.678050071394332
3.8000000000000003,0.678051592858741
3.85,0.6780528080089988
3.9000000000000004,0.6780537678047269
3.95,0.6780545209220961
4.0,0.6780551057519493
4.05,0.6780555568172182
4.1000000000000005,0.678055900696654
4.15,0.6780561612576055
4.2,0.6780563561067112
4.25,0.678056500909567
4.3,0.6780566074518308
4.3500000000000005,0.6780566852930154
4.4,0.6780567413657264
4.45,0.6780567814043432
4.5,0.6780568097911606
4.55,0.6780568297272302
4.6000000000000005,0.6780568435586788
4.65,0.6780568530804852
4.7,0.6780568595814949
4.75,0.6780568639790686
4.800000000000001,0.678056866913749
4.8500000000000005,0.6780568688660892
4.9,0.678056870140551
4.95,0.6780568709655748
5.0,0.6780568714824557
5.050000000000001,0.6780568718440074
5.1000000000000005,0.6780568720579625
5.15,0.678056872188083
5.2,0.678056872287858
5.25,0.6780568723197391
5.300000000000001,0.6780568723608886
5.3500000000000005,0.6780568723768291
5.4,0.6780568723768291
5.45,0.6780568723927696
5.5,0.6780568723927696
5.550000000000001,0.6780568723927696
5.6000000000000005,0.6780568723927696
5.65,0.6780568723927696
5.7,0.6780568723927696
5.75,0.6885107206763728
5.800000000000001,0.6929334200837008
5.8500000000000005,0.697158011363477
5.9,0.701623733214964
5.95,0.7078433629451161
6.0,0.7154060042802544
6.050000000000001,0.721372682890023
6.1000000000000005,0.7281000418614465
6.15,0.7382018971170352
6.2,0.74183736560016
6.25,0.7444288928433248
6.300000000000001,0.745069748125249
6.3500000000000005,0.746811035439605
6.4,0.7492276019441679
6.45,0.7509440859753467
6.5,0.7516287989703574
6.550000000000001,0.7523125880912405
6.6000000000000005,0.752995264594519
6.65,0.7536766429643732
6.7,0.7543565360898676
6.75,0.7550347603105823
6.800000000000001,0.7557111333234174
6.8500000000000005,0.7563854730114135
6.9,0.7570575990359996
6.95,0.757727331700093
7.0,0.7583944971868646
7.050000000000001,0.7590589228202276
7.1000000000000005,0.7597204327160417
7.15,0.7603788597273228
7.2,0.7610340372299664
7.25,0.7616857999204469
7.300000000000001,0.7626777583928049
7.3500000000000005,0.7633261881709892
7.4,0.7641782270625582
7.45,0.7648212458108543
7.5,0.7654600773211051
7.550000000000001,0.766209742808406
7.6000000000000005,0.7668411677871616
7.65,0.7674679709853968
7.7,0.7680900162370647
7.75,0.7687071684481903
7.800000000000001,0.7693192972529814
7.8500000000000005,0.7699262765442684
7.9,0.7705279836147791
7.95,0.7711242984506412
8.0,0.7717151075571249
8.05,0.7723002987431571
8.1,0.7728797661420991
8.15,0.7734534081765769
8.200000000000001,0.7740211263670029
8.25,0.774582826644486
8.3,0.7751384191534393
8.35,0.7756878181482261
8.4,0.7762309446681412
8.450000000000001,0.7767677200795028
8.5,0.7772980732726386
8.55,0.7778219366080893
8.6,0.7783392468252543
8.65,0.7788499447403189
8.700000000000001,0.7793539745244067
8.75,0.7798512878232116
8.8,0.7803418379094096
8.85,0.7808255847674839
8.9,0.7813024879625802
8.950000000000001,0.7817725174601102
9.0,0.7822356432511215
9.05,0.7826918414489539
9.1,0.7831410904730333
9.15,0.7835833758270557
9.200000000000001,0.7840186852733937
9.25,0.7844470076387452
9.3,0.7848683440233831
9.35,0.7852826895760951
9.4,0.7856900502946733
9.450000000000001,0.7860904322695883
9.5,0.7864838469592257
9.55,0.7868703079685107
9.600000000000001,0.7872498364885459
9.65,0.7876224503303317
9.700000000000001,0.7879881766112824
9.75,0.7883470448638431
9.8,0.7886990837230671
9.850000000000001,0.7890443293806141
9.9,0.789382820563186
9.950000000000001,0.7897145951476641
10.0,0.7900397000097814
10.05,0.7903581797260573
10.100000000000001,0.7906700824791975
10.15,0.7909754606819018
10.200000000000001,0.7912743692997196
10.25,0.7915668635628884
10.3,0.7918530024357155
10.350000000000001,0.7921328470659393
10.4,0.7924064599489509
10.450000000000001,0.7926739075149931
10.5,0.7929352548858958
10.55,0.7931905719933037
10.600000000000001,0.7934399292749962
10.65,0.7936833960677276
10.700000000000001,0.7939210500633307
10.75,0.794152963690623
10.8,0.7943792144311992
10.850000000000001,0.7945998769554655
10.9,0.7948150343042604
10.950000000000001,0.7950247633643833
