,GA_HospFirst
0.0,0.5032143608871786
0.05,0.5032157010366354
0.1,0.5032223636651183
0.15000000000000002,0.5032293580121099
0.2,0.5032366961804247
0.25,0.5032443904384556
0.30000000000000004,0.5032616753935724
0.35000000000000003,0.5032945175221994
0.4,0.5033436741490184
0.45,0.5033952002408772
0.5,0.5034491785407872
0.55,0.5035080511630938
0.6000000000000001,0.5035821412088504
0.65,0.5036601883889633
0.7000000000000001,0.5037453940713525
0.75,0.5038344641240845
0.8,0.50392751948838
0.8500000000000001,0.5040246816574753
0.9,0.504126072474723
0.9500000000000001,0.5042578449802808
1.0,0.5044016660425483
1.05,0.504552135869795
1.1,0.5047340065021748
1.1500000000000001,0.504959687938533
1.2000000000000002,0.5052040552600972
1.25,0.5054621587837483
1.3,0.5057308054765559
1.35,0.506010280496005
1.4000000000000001,0.5063008683601524
1.4500000000000002,0.5066028524219951
1.5,0.5069165143251089
1.55,0.5072421334414263
1.6,0.5075799862921344
1.6500000000000001,0.5079303459527627
1.7000000000000002,0.5082941888202712
1.75,0.5087158902355684
1.8,0.5091530763441949
1.85,0.5096060782851737
1.9000000000000001,0.5100841363035481
1.9500000000000002,0.5105840521542074
2.0,0.5111014232461457
2.0500000000000003,0.5116365780078587
2.1,0.5121898365469727
2.15,0.5127615098256064
2.2,0.513351898828763
2.25,0.5139612937279181
2.3000000000000003,0.5145899730420647
2.35,0.5152382027985496
2.4000000000000004,0.5159062356961267
2.45,0.5165943102727025
2.5,0.5173026500803293
2.5500000000000003,0.5180314628700374
2.6,0.5187809397891521
2.6500000000000004,0.5195516058077787
2.7,0.520415035092823
2.75,0.5213655412801739
2.8000000000000003,0.5223437376696842
2.85,0.5233499449264881
2.9000000000000004,0.524384465596156
2.95,0.5254475831928456
3.0,0.5265395613018872
3.0500000000000003,0.527660642699337
3.1,0.5288110484910352
3.1500000000000004,0.5299909772737073
3.2,0.5312006043206301
3.25,0.5324400807943793
3.3000000000000003,0.5337095329891245
3.35,0.5350122885110782
3.4000000000000004,0.5363460238894144
3.45,0.5377312934549245
3.5,0.5391793052468044
3.5500000000000003,0.5406611053428316
3.6,0.5421844048613702
3.6500000000000004,0.5437557532273232
3.7,0.545360575988362
3.75,0.5469988519207427
3.8000000000000003,0.5486705305626803
3.85,0.5503776573656891
3.9000000000000004,0.5521295207896588
3.95,0.5539151343692479
4.0,0.5557343517888009
4.05,0.5575872802545888
4.1000000000000005,0.5594734585126122
4.15,0.5613950326250603
4.2,0.5633560192115681
4.25,0.5653498851931429
4.3,0.5673763164564208
4.3500000000000005,0.5694349682256841
4.4,0.571525465152194
4.45,0.5736474014545714
4.5,0.5758003411102797
4.55,0.5779838180981688
4.6000000000000005,0.5801973366919061
4.65,0.5824403718040057
4.7,0.5847202178899124
4.75,0.5870347121499936
4.800000000000001,0.5893826765159789
4.8500000000000005,0.5917587478530737
4.9,0.5941622960428572
4.95,0.5965926651321172
5.0,0.5990491739672872
5.050000000000001,0.6015366514532319
5.1000000000000005,0.6040503367826683
5.15,0.6065883047360623
5.2,0.6091497920064578
5.25,0.6117408386359258
5.300000000000001,0.6143573084248395
5.3500000000000005,0.6169953864920971
5.4,0.6196573810054968
5.45,0.622341571290656
5.5,0.625049603957393
5.550000000000001,0.627776672597533
5.6000000000000005,0.630521574487281
5.65,0.6332834242029227
5.7,0.6360613239212768
5.75,0.6388543644284784
5.800000000000001,0.6416621416168887
5.8500000000000005,0.6444838400167763
5.9,0.6473179490711515
5.95,0.6501635262816463
6.0,0.6530196229632961
6.050000000000001,0.6558852852908448
6.1000000000000005,0.6587595553448216
6.15,0.6616419419255328
6.2,0.6645318911976958
6.25,0.6674276271032152
6.300000000000001,0.670328188161987
6.3500000000000005,0.6732339281948827
6.4,0.6761539645779331
6.45,0.6790795138313989
6.5,0.6820069092957309
6.550000000000001,0.6849352086272121
6.6000000000000005,0.6878641635344489
6.65,0.6907927404565579
6.7,0.6937200902639648
6.75,0.6966447371046813
6.800000000000001,0.6995784390490121
6.8500000000000005,0.7025166678384813
6.9,0.7054504107221125
6.95,0.7083788482547377
7.0,0.7113011740635526
7.050000000000001,0.7142204751320929
7.1000000000000005,0.7171344917921383
7.15,0.7200402761427247
7.2,0.7229370862180756
7.25,0.7258241961451627
7.300000000000001,0.7287009439747403
7.3500000000000005,0.7315668838431479
7.4,0.7344211148651698
7.45,0.7372629324046015
7.5,0.7400916983311479
7.550000000000001,0.7429067929933897
7.6000000000000005,0.7457076154903154
7.65,0.7484935839077214
7.7,0.7512641355197817
7.75,0.7540187269561643
7.800000000000001,0.756757146768729
7.8500000000000005,0.7594787955691711
7.9,0.7621829937601892
7.95,0.7648692771182247
8.0,0.7675372011214945
8.05,0.7701863884515947
8.1,0.7728168399151814
8.15,0.7754277424916398
8.200000000000001,0.7780187300578275
8.25,0.7805894562625213
8.3,0.7831395941425652
8.35,0.7856688356574222
8.4,0.7881776997671187
