substation_id,sub_value_base,node_importance_score,node_importance_s_ref,node_importance_bonus,sub_value_final,importance_role_score,importance_voltage_score,importance_lines_score,importance_table_matched
300105,0.6688097230850183,0.20166666666666672,1.080747531178107,0.2179507521209183,0.8867604752059366,0.0,0.8,0.4166666666666667,False
300232,3.544767297946021,0.21833333333333338,1.080747531178107,0.23596321097388673,3.7807305089199077,0.0,0.8,0.5833333333333334,False
300429,1.7806699223796947,0.745,1.080747531178107,0.8051569107276897,2.5858268331073844,0.6,1.0,1.25,True
300493,1.308537163857788,0.19333333333333336,1.080747531178107,0.20894452269443403,1.517481686552222,0.0,0.8,0.3333333333333333,False
300648,2.0855301185580903,0.07333333333333333,1.080747531178107,0.07925481895306118,2.1647849375111514,0.0,0.2,0.3333333333333333,False
300829,0.20254155772294274,0.8766666666666667,1.080747531178107,0.9474553356661405,1.1499968933890832,1.0,0.8,0.16666666666666666,True
301105,0.4379757545377164,0.6466666666666667,1.080747531178107,0.6988834034951759,1.1368591580328924,0.6,0.8,0.6666666666666666,True
301156,1.0153124653041135,0.07333333333333333,1.080747531178107,0.07925481895306118,1.0945672842571745,0.0,0.2,0.3333333333333333,False
301194,2.3742547231947775,0.22666666666666668,1.080747531178107,0.24496944040037094,2.6192241635951485,0.0,0.8,0.6666666666666666,False
301214,0.3035414341388783,0.1766666666666667,1.080747531178107,0.1909320638414656,0.4944734979803439,0.0,0.8,0.16666666666666666,False
301541,0.9341245847768125,0.935,1.080747531178107,1.01049894165153,1.9446235264283425,1.0,0.8,0.75,True
301558,1.080747531178107,0.23500000000000004,1.080747531178107,0.25397566982685515,1.3347232010049621,0.0,0.8,0.75,False
301636,1.7940454869391793,0.04833333333333334,1.080747531178107,0.05223613067360851,1.8462816176127879,0.0,0.2,0.08333333333333333,False
303371,1.2254688912828624,0.20166666666666672,1.080747531178107,0.2179507521209183,1.4434196434037807,0.0,0.8,0.4166666666666667,False
303620,3.2413444352159795,0.6383333333333334,1.080747531178107,0.6898771740686916,3.931221609284671,0.6,0.8,0.5833333333333334,True
303899,1.3790191261182885,0.19333333333333336,1.080747531178107,0.20894452269443403,1.5879636488127225,0.0,0.8,0.3333333333333333,False
304040,0.5945768217677546,0.04833333333333334,1.080747531178107,0.05223613067360851,0.6468129524413632,0.0,0.2,0.08333333333333333,False
304073,2.6860549320552103,0.6466666666666667,1.080747531178107,0.6988834034951759,3.384938335550386,0.6,0.8,0.6666666666666666,True
305984,4.823638337359766,0.9266666666666666,1.080747531178107,1.0014927122250457,5.825131049584812,1.0,0.8,0.6666666666666666,True
306060,1.1007292879905117,0.68,1.080747531178107,0.7349083212011128,1.8356376091916244,0.6,0.8,1.0,True
306489,0.07437744258671133,0.8683333333333333,1.080747531178107,0.9384491062396562,1.0128265488263675,1.0,0.8,0.08333333333333333,True
306768,0.4083719482230675,0.16000000000000003,1.080747531178107,0.17291960498849715,0.5812915532115647,0.0,0.8,0.0,False
307512,0.580518407540906,0.1766666666666667,1.080747531178107,0.1909320638414656,0.7714504713823715,0.0,0.8,0.16666666666666666,False
307693,0.17572606438860872,1.0333333333333332,1.080747531178107,1.1167724488840438,1.2924985132726525,1.0,1.0,1.3333333333333333,True
308206,0.5439921974913661,0.6050000000000001,1.080747531178107,0.6538522563627548,1.1978444538541209,0.6,0.8,0.25,True
308269,0.7769632590159915,0.6383333333333334,1.080747531178107,0.6898771740686916,1.4668404330846831,0.6,0.8,0.5833333333333334,True
308494,0.5270192930750333,0.21000000000000002,1.080747531178107,0.2269569815474025,0.7539762746224358,0.0,0.8,0.5,False
308991,1.9709138275584266,0.18500000000000003,1.080747531178107,0.19993829326794982,2.1708521208263765,0.0,0.8,0.25,False
309042,2.1645030529769453,0.23500000000000004,1.080747531178107,0.25397566982685515,2.4184787228038003,0.0,0.8,0.75,False
309569,2.0097523785926454,0.9183333333333333,1.080747531178107,0.9924864827985616,3.002238861391207,1.0,0.8,0.5833333333333334,True
309843,0.10299651901150192,0.5966666666666668,1.080747531178107,0.6448460269362706,0.7478425459477724,0.6,0.8,0.16666666666666666,True
310199,0.13413650935359397,0.9516666666666667,1.080747531178107,1.0285114005044984,1.1626479098580924,1.0,0.8,0.9166666666666666,True
310527,2.637053761381893,0.6216666666666667,1.080747531178107,0.6718647152157232,3.3089184765976163,0.6,0.8,0.4166666666666667,True
