substation_id,sub_value_base,node_importance_score,node_importance_s_ref,node_importance_bonus,sub_value_final,importance_role_score,importance_voltage_score,importance_lines_score,importance_table_matched
300105,2.0474342256272235,0.20166666666666672,1.7894604565211907,0.3608745253984402,2.4083087510256638,0.0,0.8,0.4166666666666667,False
300232,16.316444801571095,0.21833333333333338,1.7894604565211907,0.39069886634046,16.707143667911556,0.0,0.8,0.5833333333333334,False
300390,0.9487409028845895,0.6383333333333334,1.7894604565211907,1.1422722580793603,2.09101316096395,0.6,0.8,0.5833333333333334,True
300429,3.922413851026788,0.745,1.7894604565211907,1.3331480401082871,5.255561891135075,0.6,1.0,1.25,True
300493,3.466293233084133,0.19333333333333336,1.7894604565211907,0.3459623549274302,3.8122555880115634,0.0,0.8,0.3333333333333333,False
300627,0.3541086255338255,0.5533333333333333,1.7894604565211907,0.9901681192750589,1.3442767448088844,0.6,0.5,0.3333333333333333,True
300648,8.493081175993112,0.07333333333333333,1.7894604565211907,0.1312271001448873,8.624308276137999,0.0,0.2,0.3333333333333333,False
300829,0.25966007032238847,0.8766666666666667,1.7894604565211907,1.5687603335502438,1.8284204038726322,1.0,0.8,0.16666666666666666,True
301100,0.019604281719032564,0.5883333333333334,1.7894604565211907,1.0527992352533007,1.0724035169723332,0.6,0.8,0.08333333333333333,True
301105,1.6378037525794331,0.6466666666666667,1.7894604565211907,1.15718442855037,2.794988181129803,0.6,0.8,0.6666666666666666,True
301108,0.049739748010921264,0.20166666666666672,1.7894604565211907,0.3608745253984402,0.4106142734093615,0.0,0.8,0.4166666666666667,False
301156,5.32000135028846,0.07333333333333333,1.7894604565211907,0.1312271001448873,5.451228450433347,0.0,0.2,0.3333333333333333,False
301194,10.909315332743722,0.22666666666666668,1.7894604565211907,0.4056110368114699,11.314926369555192,0.0,0.8,0.6666666666666666,False
301214,1.5284484013162907,0.1766666666666667,1.7894604565211907,0.3161380139854104,1.844586415301701,0.0,0.8,0.16666666666666666,False
301541,3.717165820049891,0.935,1.7894604565211907,1.6731455268473134,5.390311346897205,1.0,0.8,0.75,True
301543,0.018222616772417342,0.04000000000000001,1.7894604565211907,0.07157841826084764,0.08980103503326498,0.0,0.2,0.0,False
301558,3.2459989530244586,0.23500000000000004,1.7894604565211907,0.4205232072824799,3.6665221603069384,0.0,0.8,0.75,False
301614,2.8633767516744464,0.065,1.7894604565211907,0.1163149296738774,2.979691681348324,0.0,0.2,0.25,False
301636,6.074618083878614,0.04833333333333334,1.7894604565211907,0.08649058873185755,6.161108672610472,0.0,0.2,0.08333333333333333,False
301637,2.8503200901310315,0.13333333333333333,1.7894604565211907,0.23859472753615876,3.0889148176671903,0.0,0.5,0.3333333333333333,False
301745,0.35144483296901763,0.45999999999999996,1.7894604565211907,0.8231518099997477,1.1745966429687653,0.6,0.2,0.0,True
302164,5.418187685651897,0.11666666666666667,1.7894604565211907,0.2087703865941389,5.626958072246036,0.0,0.5,0.16666666666666666,False
302171,2.2900364295957267,0.05666666666666667,1.7894604565211907,0.10140275920286748,2.391439188798594,0.0,0.2,0.16666666666666666,False
