,GA_HospFirst
0.0,0.3648485267899578
0.05,0.3650531958449534
0.1,0.3653036054115919
0.15000000000000002,0.3656353289208524
0.2,0.36606717294449365
0.25,0.3666834196171796
0.30000000000000004,0.367510910291835
0.35000000000000003,0.368604772162201
0.4,0.36993362173455746
0.45,0.371527533090924
0.5,0.37338138167291557
0.55,0.375499703624657
0.6000000000000001,0.37788814384369285
0.65,0.3805556761046186
0.7000000000000001,0.38350765518671004
0.75,0.3867447944180579
0.8,0.3902710983632634
0.8500000000000001,0.3940686395602143
0.9,0.39812107173533046
0.9500000000000001,0.40240619073564743
1.0,0.4068961898473878
1.05,0.4115581347787205
1.1,0.41635467612342686
1.1500000000000001,0.421244932042892
1.2000000000000002,0.42618550479376793
1.25,0.43113167474244196
1.3,0.4360385743400586
1.35,0.4408624144765049
1.4000000000000001,0.44556166526088126
1.4500000000000002,0.45009810813215256
1.5,0.4544377543545821
1.55,0.4585516039999732
1.6,0.4624161460182099
1.6500000000000001,0.4660136876700076
1.7000000000000002,0.46933582637344967
1.75,0.47237880347226
1.8,0.47513834755106243
1.85,0.47761965450772814
1.9000000000000001,0.47983372086375525
1.9500000000000002,0.4818052713717408
2.0,0.4835389954332375
2.0500000000000003,0.48505331541087826
2.1,0.4863679814525112
2.15,0.48750348007004163
2.2,0.4884802008804527
2.25,0.4893182033932064
2.3000000000000003,0.4900366083110696
2.35,0.4906546344759291
2.4000000000000004,0.4911879052871637
2.45,0.49165073323181174
2.5,0.4920626910009732
2.5500000000000003,0.4924325659192224
2.6,0.4927673877815204
2.6500000000000004,0.4930768047710241
2.7,0.49336708589358197
2.75,0.49364227106506026
2.8000000000000003,0.49390871829794747
2.85,0.49416862381921256
2.9000000000000004,0.4944271470789223
2.95,0.4946840458314
3.0,0.4949390301124221
3.0500000000000003,0.4951928871591447
3.1,0.49544780903284513
3.1500000000000004,0.49570849972998215
3.2,0.49596935192082814
3.25,0.4962301891237643
3.3000000000000003,0.4964907537886182
3.35,0.4967507187075879
3.4000000000000004,0.49701449231683387
3.45,0.49728344418717474
3.5,0.49755282167951753
3.5500000000000003,0.4978269747828792
3.6,0.4981020922539841
3.6500000000000004,0.4983779237987287
3.7,0.4986541989515833
3.75,0.4989305759741439
3.8000000000000003,0.4992066353324188
3.85,0.4994818555313749
3.9000000000000004,0.4997556351180951
3.95,0.5000272806677921
4.0,0.5002960161323229
4.05,0.5005610049667458
4.1000000000000005,0.5008213471527608
4.15,0.5010761112253515
4.2,0.50132434467887
4.25,0.5015650982347051
4.3,0.5017974481348633
4.3500000000000005,0.5020205193879687
4.4,0.5022335069382733
4.45,0.502435694258587
4.5,0.5026264757489316
4.55,0.5028053688215646
4.6000000000000005,0.5029720267974712
4.65,0.5031262456259096
4.7,0.5032679681509264
4.75,0.5033972816847496
4.800000000000001,0.5035144126582975
4.8500000000000005,0.5036197181955593
4.9,0.5037136700481755
4.95,0.5037968407759899
5.0,0.5038698845682009
5.050000000000001,0.5039335181119099
5.1000000000000005,0.5039885005805197
5.15,0.5040356142137632
5.2,0.5040756460730426
5.25,0.5041093710475006
5.300000000000001,0.5041375390444576
5.3500000000000005,0.5041608616283205
5.4,0.5041800029492406
5.45,0.5041955734875643
5.5,0.5042081267685459
5.550000000000001,0.5042181570340605
5.6000000000000005,0.5042260983979552
5.65,0.5042323291858479
5.7,0.504237173009273
5.75,0.5107267374047452
5.800000000000001,0.5108068872588127
5.8500000000000005,0.518279510730649
5.9,0.5249090200393735
5.95,0.5354734620976669
6.0,0.5490293744196529
6.050000000000001,0.5575575526924267
6.1000000000000005,0.5687782594733646
6.15,0.5775165622039722
6.2,0.5837347317469523
6.25,0.5848025155897179
6.300000000000001,0.5856506744613945
6.3500000000000005,0.5864434512693146
6.4,0.5872357150608173
6.45,0.5880272557616566
6.5,0.5892624309700366
6.550000000000001,0.5900573330395007
6.6000000000000005,0.590850878209927
6.65,0.5916428477044116
6.7,0.5924330280661626
6.75,0.5932212038974073
6.800000000000001,0.5940071670627685
6.8500000000000005,0.594790704623696
6.9,0.595571606209935
6.95,0.5963496676058491
7.0,0.5971246815997937
7.050000000000001,0.5978964491619574
7.1000000000000005,0.5986647699530322
7.15,0.5994294469270445
7.2,0.6001902858161186
7.25,0.6009470971129296
7.300000000000001,0.6016996938197146
7.3500000000000005,0.6024478899826795
7.4,0.603191508262808
7.45,0.6052360677781823
7.5,0.6059859330433259
7.550000000000001,0.6096463344162124
7.6000000000000005,0.6103996026271816
7.65,0.6121096084362279
7.7,0.6128634860752604
7.75,0.6136269667673592
7.800000000000001,0.6143693081205158
7.8500000000000005,0.6153010668347436
7.9,0.616031574209025
7.95,0.6167556879061333
8.0,0.6174732700113109
8.05,0.6184960935444033
8.1,0.6192617852199016
8.15,0.619962593894823
8.200000000000001,0.6211280465457457
8.25,0.6218200959220191
8.3,0.62250487810093
8.35,0.6245457064891025
8.4,0.6252345785978678
8.450000000000001,0.6259123415061267
8.5,0.6266967217238694
8.55,0.6273604806002047
8.6,0.6287343860274737
8.65,0.6293912241883802
8.700000000000001,0.6300400809378769
8.75,0.6307781087354696
8.8,0.6314114095442984
8.85,0.6335441095418601
8.9,0.6341766141121801
8.950000000000001,0.6348008266054339
9.0,0.6354166946111476
9.05,0.6360241705223253
9.1,0.6377163151662546
9.15,0.6383197330983881
9.200000000000001,0.6389146664991541
9.25,0.6397754308131132
9.3,0.6403566764343676
9.35,0.6409293653245343
9.4,0.6414934841958195
9.450000000000001,0.6420490177074822
9.5,0.642595960839404
9.55,0.6431343089939796
