repair_order,substation_id,Crew_ID,Crew_Origin_ID,Resource_Type,Start_Time,Finish_Time,Travel_Time,Duration
36,300390,35,D05,C57,0.3041065540642337,20.45993468510297,0.3041065540642337,20.155828131038735
37,306369,36,D06,C57,0.3427111274615381,6.98346348845243,0.3427111274615381,6.640752360990892
38,307564,37,D06,C57,0.2791022759934821,1.3169836608046037,0.2791022759934821,1.0378813848111217
39,309156,38,D06,C57,0.3115533622526005,4.599623409182732,0.3115533622526005,4.288070046930132
40,306623,39,D06,C57,0.250061698436536,4.976694368608731,0.250061698436536,4.7266326701721955
41,302164,40,D06,C57,0.265741691974375,7.934049341469438,0.265741691974375,7.6683076494950635
42,301541,41,D06,C57,0.197953886422478,1.9472969432351088,0.197953886422478,1.749343056812631
43,303099,42,D06,C57,0.1760643825011626,1.2947312200446857,0.1760643825011626,1.1186668375435231
44,307274,43,D06,C57,0.3710629822231248,12.951932893111149,0.3710629822231248,12.580869910888024
45,304137,44,D06,C57,0.3346823661266426,9.557217043359364,0.3346823661266426,9.222534677232721
46,308471,45,D06,C57,0.4000890639046137,7.290131207916588,0.4000890639046137,6.890042144011974
47,308269,46,D06,C57,0.1157002804686354,3.281613834018937,0.1157002804686354,3.165913553550302
48,307039,47,D07,C57,0.2354967619913765,26.057046737575412,0.2354967619913765,25.821549975584034
49,303169,48,D07,C57,0.1030900163800306,23.455695572954543,0.1030900163800306,23.352605556574513
50,303344,49,D07,C57,0.2807862470700923,3.3173097289276026,0.2807862470700923,3.03652348185751
51,307373,50,D09,C57,0.496765103405921,26.030621586807417,0.496765103405921,25.533856483401497
52,304450,51,D09,C57,0.4456465289618989,13.142416836676905,0.4456465289618989,12.696770307715006
53,309663,52,D09,C57,0.4247678769524044,4.060783167644274,0.4247678769524044,3.63601529069187
54,308806,53,D10,C57,0.2750559223888537,8.04969478482586,0.2750559223888537,7.774638862437007
55,306060,54,D12,C57,0.1511113041591167,6.815372699871784,0.1511113041591167,6.664261395712667
56,302923,55,D12,C57,0.4158498917277939,3.8543936887858945,0.4158498917277939,3.4385437970581005
57,301105,56,D13,C57,0.2966909339455021,2.106161424314469,0.2966909339455021,1.8094704903689671
58,308367,2,D02,C57,1.6472624581118311,12.741393892453337,0.479036470758133,11.094131434341506
59,301108,42,D06,C57,1.5397559504847804,7.770046940348244,0.2450247304400947,6.230290989863464
60,307557,37,D06,C57,1.793697760141982,5.785911125995695,0.4767140993373781,3.992213365853713
61,302297,22,D04,C57,1.6488302643865738,5.782013504520309,0.296942583904221,4.133183240133736
