tract_id,AUC,T50,T80
6037101110,0.9782329773256565,10.05,15.200000000000001
6037101122,0.9782329773256565,10.05,15.200000000000001
6037101220,0.9782329773256565,10.05,15.200000000000001
6037101221,0.9782329773256565,10.05,15.200000000000001
6037101222,0.9782329773256565,10.05,15.200000000000001
6037101300,0.9782329773256565,10.05,15.200000000000001
6037101400,0.9782329773256565,10.05,15.200000000000001
6037102103,0.9764755483533711,11.05,16.25
6037102104,0.9764755483533711,11.05,16.25
6037102105,0.9766973191646825,10.950000000000001,16.1
6037102107,0.9782329773256565,10.05,15.200000000000001
6037103101,0.9782329773256565,10.05,15.200000000000001
6037103102,0.9782329773256565,10.05,15.200000000000001
6037103201,0.9782329773256565,10.05,15.200000000000001
6037103202,0.9782329773256565,10.05,15.200000000000001
6037103300,0.9782329773256565,10.05,15.200000000000001
6037103401,0.9782329773256565,10.05,15.200000000000001
6037103402,0.9782329773256565,10.05,15.200000000000001
6037104103,0.9761408000044783,11.25,16.45
6037104105,0.9761408000044783,11.25,16.45
6037104108,0.9761408000044783,11.25,16.45
6037104201,0.9753541413236547,11.75,16.85
6037104203,0.9761408000044783,11.25,16.45
6037104204,0.9761408000044783,11.25,16.45
6037104310,0.977057173661027,10.700000000000001,15.9
6037104321,0.977057173661027,10.700000000000001,15.9
6037104322,0.977057173661027,10.700000000000001,15.9
6037104401,0.977057173661027,10.700000000000001,15.9
6037104403,0.977057173661027,10.700000000000001,15.9
6037104404,0.977057173661027,10.700000000000001,15.9
6037104500,0.9761408000044783,11.25,16.45
6037104610,0.9761408000044783,11.25,16.45
6037104620,0.9761408000044783,11.25,16.45
6037104701,0.9761408000044783,11.25,16.45
6037104703,0.9761408000044783,11.25,16.45
6037104704,0.9761408000044783,11.25,16.45
6037104821,0.9761408000044783,11.25,16.45
6037104822,0.9761408000044783,11.25,16.45
6037104823,0.9761408000044783,11.25,16.45
6037104824,0.9761408000044783,11.25,16.45
6037106010,0.9753541413236547,11.75,16.85
6037106020,0.9753541413236547,11.75,16.85
6037106111,0.9753541413236547,11.75,16.85
6037106112,0.9753541413236547,11.75,16.85
6037106113,0.9753541413236547,11.75,16.85
6037106114,0.9753541413236547,11.75,16.85
6037106403,0.9753541413236547,11.75,16.85
6037106405,0.9753541413236547,11.75,16.85
6037106406,0.9753541413236547,11.75,16.85
6037106407,0.9753541413236547,11.75,16.85
6037106408,0.9753541413236547,11.75,16.85
6037106510,0.975349565990545,11.75,16.85
6037106520,0.9753541413236547,11.75,16.85
6037106603,0.9764253361190028,11.100000000000001,16.3
6037106604,0.9752588201949856,11.8,16.900000000000002
6037106641,0.9764253361190028,11.100000000000001,16.3
6037106642,0.9764253361190028,11.100000000000001,16.3
6037106643,0.9764253361190028,11.100000000000001,16.3
6037106645,0.9764253361190028,11.100000000000001,16.3
6037106646,0.9756470461455342,11.55,16.7
6037106648,0.9753541413236547,11.75,16.85
6037106649,0.977057173661027,10.700000000000001,15.9
6037107010,0.9753541413236547,11.75,16.85
6037107020,0.9753541413236547,11.75,16.85
6037108101,0.9756470461552981,11.55,16.7
6037108102,0.9756470461552981,11.55,16.7
6037108103,0.9756470461552981,11.55,16.7
6037108104,0.9756470461552981,11.55,16.7
6037108202,0.9756470461552981,11.55,16.7
6037108203,0.9756470461552981,11.55,16.7
6037108204,0.9756470461552981,11.55,16.7
6037109100,0.977057173661027,10.700000000000001,15.9
6037109200,0.9749608119861722,12.0,17.05
6037109300,0.9756470461455342,11.55,16.7
6037109400,0.977057173661027,10.700000000000001,15.9
6037109601,0.977057173661027,10.700000000000001,15.9
6037109603,0.977057173661027,10.700000000000001,15.9
6037109604,0.977057173661027,10.700000000000001,15.9
6037109700,0.9756470461455342,11.55,16.7
6037109800,0.9757809454983697,11.5,16.6
6037111100,0.9756470461455342,11.55,16.7
6037111201,0.9756470461455342,11.55,16.7
6037111202,0.9757809454983697,11.5,16.6
6037111204,0.9756470461552981,11.55,16.7
6037111205,0.9756470461552981,11.55,16.7
6037111206,0.9756470461552981,11.55,16.7
6037111302,0.9757809454983697,11.5,16.6
6037111303,0.9757809454983697,11.5,16.6
6037111304,0.9756470461552981,11.55,16.7
6037111401,0.9757809454983697,11.5,16.6
6037111402,0.9757809454983697,11.5,16.6
6037113101,0.9756470461552981,11.55,16.7
6037113102,0.9756470461552981,11.55,16.7
6037113211,0.9756470461552981,11.55,16.7
6037113212,0.9756470461552981,11.55,16.7
6037113213,0.9756470461552981,11.55,16.7
6037113231,0.9772078104285741,10.65,15.8
6037113232,0.9772078104285741,10.65,15.8
6037113234,0.9772078104285741,10.65,15.8
6037113237,0.9772078104285741,10.65,15.8
6037113238,0.9772078104285741,10.65,15.8
6037113239,0.9772078104285741,10.65,15.8
6037113301,0.9762370401605456,11.200000000000001,16.400000000000002
6037113303,0.9762370401605456,11.200000000000001,16.400000000000002
6037113322,0.9756470461552981,11.55,16.7
6037113323,0.9756470461552981,11.55,16.7
6037113324,0.9756470461552981,11.55,16.7
6037113423,0.9762370401605456,11.200000000000001,16.400000000000002
6037113424,0.9762370401605456,11.200000000000001,16.400000000000002
6037113425,0.9772078104285741,10.65,15.8
6037113426,0.9762370401605456,11.200000000000001,16.400000000000002
6037113427,0.9772078104285741,10.65,15.8
6037113428,0.9772078104285741,10.65,15.8
6037115101,0.9757809454983697,11.5,16.6
6037115103,0.9762370401605456,11.200000000000001,16.400000000000002
6037115104,0.9762370401605456,11.200000000000001,16.400000000000002
6037115202,0.9762370401605456,11.200000000000001,16.400000000000002
6037115203,0.9762370401605456,11.200000000000001,16.400000000000002
6037115204,0.9762370401605456,11.200000000000001,16.400000000000002
6037115301,0.9762370401605456,11.200000000000001,16.400000000000002
6037115302,0.9762370401605456,11.200000000000001,16.400000000000002
6037115401,0.9762370401605456,11.200000000000001,16.400000000000002
6037115403,0.9762370401605456,11.200000000000001,16.400000000000002
6037115404,0.9762370401605456,11.200000000000001,16.400000000000002
6037117101,0.9757809454983697,11.5,16.6
6037117102,0.977057173661027,10.700000000000001,15.9
6037117201,0.9757809454983697,11.5,16.6
6037117202,0.9757809454983697,11.5,16.6
6037117301,0.9757809454983697,11.5,16.6
6037117302,0.9757809454983697,11.5,16.6
6037117303,0.9757809454983697,11.5,16.6
6037117404,0.9757809454983697,11.5,16.6
6037117405,0.9757809454983697,11.5,16.6
6037117407,0.9757809454983697,11.5,16.6
6037117408,0.9767056878798491,10.950000000000001,16.150000000000002
6037117510,0.9757809454983697,11.5,16.6
6037117520,0.9757809454983697,11.5,16.6
6037117530,0.9767056878798491,10.950000000000001,16.150000000000002
6037119001,0.9761408000044783,11.25,16.45
6037119003,0.977057173661027,10.700000000000001,15.9
6037119004,0.9761408000044783,11.25,16.45
6037119201,0.977057173661027,10.700000000000001,15.9
6037119202,0.977057173661027,10.700000000000001,15.9
6037119310,0.977057173661027,10.700000000000001,15.9
6037119320,0.977057173661027,10.700000000000001,15.9
6037119340,0.977057173661027,10.700000000000001,15.9
6037119341,0.977057173661027,10.700000000000001,15.9
6037119342,0.977057173661027,10.700000000000001,15.9
6037119400,0.9761408000044783,11.25,16.45
6037119700,0.9764755483533711,11.05,16.25
6037119801,0.9761408000044783,11.25,16.45
6037119802,0.9761408000044783,11.25,16.45
6037119900,0.9761408000044783,11.25,16.45
6037120010,0.9767056878798491,10.950000000000001,16.150000000000002
6037120020,0.9767056878798491,10.950000000000001,16.150000000000002
6037120030,0.9767056878798491,10.950000000000001,16.150000000000002
6037120103,0.977057173661027,10.700000000000001,15.9
6037120104,0.9767056878798491,10.950000000000001,16.150000000000002
6037120105,0.977057173661027,10.700000000000001,15.9
6037120106,0.9767056878798491,10.950000000000001,16.150000000000002
6037120107,0.9767056878798491,10.950000000000001,16.150000000000002
6037120108,0.9757809454983697,11.5,16.6
6037120300,0.9767893749553554,10.850000000000001,16.05
6037120400,0.9764755483533711,11.05,16.25
6037121010,0.9764755483533711,11.05,16.25
6037121020,0.9764755483533711,11.05,16.25
6037121101,0.9764755483533711,11.05,16.25
6037121102,0.9779442568144942,10.200000000000001,15.350000000000001
6037121210,0.9761408000044783,11.25,16.45
6037121221,0.9764755483533711,11.05,16.25
6037121222,0.9779442568144942,10.200000000000001,15.350000000000001
6037121600,0.9764755483533711,11.05,16.25
6037121801,0.9764755483533711,11.05,16.25
6037121802,0.9764755483533711,11.05,16.25
6037121900,0.9764755483533711,11.05,16.25
6037122000,0.9764755483533711,11.05,16.25
6037122120,0.9764755483533711,11.05,16.25
6037122121,0.9764755483533711,11.05,16.25
6037122122,0.9764755483533711,11.05,16.25
6037122200,0.9764755483533711,11.05,16.25
6037122410,0.9766973191646825,10.950000000000001,16.1
6037122420,0.9766973191646825,10.950000000000001,16.1
6037123010,0.9766973191646825,10.950000000000001,16.1
6037123020,0.9766973191646825,10.950000000000001,16.1
6037123103,0.9766973191646825,10.950000000000001,16.1
6037123104,0.9752453481026488,11.8,16.900000000000002
6037123203,0.9766973191646825,10.950000000000001,16.1
6037123204,0.9766973191646825,10.950000000000001,16.1
6037123205,0.9766973191646825,10.950000000000001,16.1
6037123206,0.9766973191646825,10.950000000000001,16.1
6037123301,0.9766973191646825,10.950000000000001,16.1
6037123303,0.9766973191646825,10.950000000000001,16.1
6037123304,0.9766973191646825,10.950000000000001,16.1
6037123410,0.976722425312134,10.9,16.1
6037123420,0.976722425312134,10.9,16.1
6037123510,0.9767893749553554,10.850000000000001,16.05
6037123520,0.976722425312134,10.9,16.1
6037123601,0.976722425312134,10.9,16.1
6037123602,0.976722425312134,10.9,16.1
6037123700,0.976722425312134,10.9,16.1
6037123800,0.976722425312134,10.9,16.1
6037123901,0.9766973191646825,10.950000000000001,16.1
6037123902,0.9766973191646825,10.950000000000001,16.1
6037124000,0.976722425312134,10.9,16.1
6037124102,0.9766973191646825,10.950000000000001,16.1
6037124103,0.9766973191646825,10.950000000000001,16.1
6037124104,0.9766973191646825,10.950000000000001,16.1
6037124105,0.9766973191646825,10.950000000000001,16.1
6037124201,0.9766973191646825,10.950000000000001,16.1
6037124203,0.9752453481026488,11.8,16.900000000000002
6037124204,0.9752453481026488,11.8,16.900000000000002
6037124300,0.9752453481026488,11.8,16.900000000000002
6037124400,0.976722425312134,10.9,16.1
6037124500,0.976722425312134,10.9,16.1
6037124600,0.976722425312134,10.9,16.1
6037124700,0.976722425312134,10.9,16.1
6037124902,0.976722425312134,10.9,16.1
6037124903,0.976722425312134,10.9,16.1
6037125101,0.9766973191646825,10.950000000000001,16.1
6037125102,0.976722425312134,10.9,16.1
6037125200,0.9752453481026488,11.8,16.900000000000002
6037125310,0.9752453481026488,11.8,16.900000000000002
6037125321,0.9752453481026488,11.8,16.900000000000002
6037125322,0.9752453481026488,11.8,16.900000000000002
6037125402,0.9752453481026488,11.8,16.900000000000002
6037125403,0.9752453481026488,11.8,16.900000000000002
6037125404,0.9752453481026488,11.8,16.900000000000002
6037125501,0.9752453481026488,11.8,16.900000000000002
6037125502,0.9752453481026488,11.8,16.900000000000002
6037125600,0.9752453481026488,11.8,16.900000000000002
6037127102,0.9767893749553554,10.850000000000001,16.05
6037127103,0.9767893749553554,10.850000000000001,16.05
6037127104,0.9767893749553554,10.850000000000001,16.05
6037127210,0.9767056878798491,10.950000000000001,16.150000000000002
6037127220,0.9767893749553554,10.850000000000001,16.05
6037127300,0.9767056878798491,10.950000000000001,16.150000000000002
6037127400,0.9767056878798491,10.950000000000001,16.150000000000002
6037127520,0.9767056878798491,10.950000000000001,16.150000000000002
6037127603,0.9767056878798491,10.950000000000001,16.150000000000002
6037127604,0.9767056878798491,10.950000000000001,16.150000000000002
6037127605,0.9767056878798491,10.950000000000001,16.150000000000002
6037127606,0.9767056878798491,10.950000000000001,16.150000000000002
6037127711,0.9767056878798491,10.950000000000001,16.150000000000002
6037127712,0.9767056878798491,10.950000000000001,16.150000000000002
6037127803,0.9767893749553554,10.850000000000001,16.05
6037127804,0.9767056878798491,10.950000000000001,16.150000000000002
6037127805,0.9767893749553554,10.850000000000001,16.05
6037127806,0.9767893749553554,10.850000000000001,16.05
6037127910,0.9767893749553554,10.850000000000001,16.05
6037127920,0.9767893749553554,10.850000000000001,16.05
6037128101,0.9767893749553554,10.850000000000001,16.05
6037128102,0.9767893749553554,10.850000000000001,16.05
6037128210,0.9767893749553554,10.850000000000001,16.05
6037128220,0.9767893749553554,10.850000000000001,16.05
6037128302,0.9767893749553554,10.850000000000001,16.05
6037128303,0.9767893749553554,10.850000000000001,16.05
6037128400,0.9767893749553554,10.850000000000001,16.05
6037128500,0.9767893749553554,10.850000000000001,16.05
6037128601,0.9767893749553554,10.850000000000001,16.05
6037128602,0.976722425312134,10.9,16.1
6037128703,0.9767893749553554,10.850000000000001,16.05
6037128704,0.976722425312134,10.9,16.1
6037128801,0.9767893749553554,10.850000000000001,16.05
6037128802,0.9767893749553554,10.850000000000001,16.05
6037128910,0.9767893749553554,10.850000000000001,16.05
6037131021,0.9762370401605456,11.200000000000001,16.400000000000002
6037131022,0.9762370401605456,11.200000000000001,16.400000000000002
6037131023,0.9770529893073497,10.75,15.950000000000001
6037131024,0.9770069614598555,10.8,15.950000000000001
6037131100,0.9770529893073497,10.75,15.950000000000001
6037131200,0.9770529893073497,10.75,15.950000000000001
6037131300,0.9770529893073497,10.75,15.950000000000001
6037131400,0.9762370401605456,11.200000000000001,16.400000000000002
6037131600,0.9762370401605456,11.200000000000001,16.400000000000002
6037131701,0.9762370401605456,11.200000000000001,16.400000000000002
6037131702,0.9762370401605456,11.200000000000001,16.400000000000002
6037131801,0.9770529893073497,10.75,15.950000000000001
6037131802,0.9770529893073497,10.75,15.950000000000001
6037131900,0.9770529893073497,10.75,15.950000000000001
6037132001,0.9770529893073497,10.75,15.950000000000001
6037132002,0.9770529893073497,10.75,15.950000000000001
6037132101,0.9767056878798491,10.950000000000001,16.150000000000002
6037132102,0.9767056878798491,10.950000000000001,16.150000000000002
6037132301,0.9770529893073497,10.75,15.950000000000001
6037132302,0.9770529893073497,10.75,15.950000000000001
6037132501,0.9770069614598555,10.8,15.950000000000001
6037132502,0.9770069614598555,10.8,15.950000000000001
6037132700,0.9770529893073497,10.75,15.950000000000001
6037132900,0.9770529893073497,10.75,15.950000000000001
6037133000,0.9770069614598555,10.8,15.950000000000001
6037133101,0.9770069614598555,10.8,15.950000000000001
6037133102,0.9770069614598555,10.8,15.950000000000001
6037134001,0.9772078104285741,10.65,15.8
6037134002,0.9772078104285741,10.65,15.8
6037134101,0.9762370401605456,11.200000000000001,16.400000000000002
6037134103,0.9772078104285741,10.65,15.8
6037134104,0.9772078104285741,10.65,15.8
6037134201,0.9772078104285741,10.65,15.8
6037134302,0.9772078104285741,10.65,15.8
6037134303,0.9772078104285741,10.65,15.8
6037134304,0.9772078104285741,10.65,15.8
6037134305,0.9772078104285741,10.65,15.8
6037134306,0.9772078104285741,10.65,15.8
6037134421,0.9772078104285741,10.65,15.8
6037134422,0.9772078104285741,10.65,15.8
6037134423,0.9772078104285741,10.65,15.8
6037134520,0.9772078104285741,10.65,15.8
6037134521,0.9772078104285741,10.65,15.8
6037134522,0.9772078104285741,10.65,15.8
