tract_id,scenario,supply
6037121210,Northridge,0.035500000000000004
6037121221,Northridge,0.035500000000000004
6037121222,Northridge,0.035500000000000004
6037121600,Northridge,0.035500000000000004
6037121801,Northridge,0.035500000000000004
6037121802,Northridge,0.035500000000000004
6037121900,Northridge,0.035500000000000004
6037122000,Northridge,0.035500000000000004
6037122120,Northridge,0.001
6037122121,Northridge,0.035500000000000004
6037122122,Northridge,0.035500000000000004
6037122200,Northridge,0.001
6037122410,Northridge,0.035500000000000004
6037122420,Northridge,0.001
6037123010,Northridge,0.001
6037123020,Northridge,0.001
6037123103,Northridge,0.001
6037123104,Northridge,0.001
6037123203,Northridge,0.001
6037123204,Northridge,0.001
6037123205,Northridge,0.001
6037123206,Northridge,0.001
6037123301,Northridge,0.001
6037123303,Northridge,0.001
6037123304,Northridge,0.001
6037123410,Northridge,0.035500000000000004
6037123420,Northridge,0.001
6037123510,Northridge,0.035500000000000004
6037123520,Northridge,0.001
6037123601,Northridge,0.001
6037123602,Northridge,0.001
6037123700,Northridge,0.001
6037123800,Northridge,0.001
6037123901,Northridge,0.001
6037123902,Northridge,0.001
6037124000,Northridge,0.001
6037124102,Northridge,0.001
6037124103,Northridge,0.001
6037124104,Northridge,0.001
6037124105,Northridge,0.001
6037124201,Northridge,0.001
6037124203,Northridge,0.001
6037124204,Northridge,0.001
6037124300,Northridge,0.001
6037124400,Northridge,0.001
6037124500,Northridge,0.001
6037124600,Northridge,0.001
6037124700,Northridge,0.001
6037124902,Northridge,0.001
6037124903,Northridge,0.001
6037125101,Northridge,0.001
6037125102,Northridge,0.001
6037125200,Northridge,0.001
6037125310,Northridge,0.001
6037125321,Northridge,0.001
6037125322,Northridge,0.001
6037125402,Northridge,0.001
6037125403,Northridge,0.001
6037125404,Northridge,0.001
6037125501,Northridge,0.001
6037125502,Northridge,0.001
6037125600,Northridge,0.001
6037127102,Northridge,0.035500000000000004
6037127103,Northridge,0.035500000000000004
6037127104,Northridge,0.035500000000000004
6037127210,Northridge,0.0035
6037127220,Northridge,0.035500000000000004
6037127300,Northridge,0.0
6037127400,Northridge,0.0
6037127520,Northridge,0.0035
6037127603,Northridge,0.0
6037127604,Northridge,0.0
6037127605,Northridge,0.0
6037127606,Northridge,0.0
6037127711,Northridge,0.0
6037127712,Northridge,0.0
6037127803,Northridge,0.035500000000000004
6037127804,Northridge,0.0
6037127805,Northridge,0.0
6037127806,Northridge,0.0
6037127910,Northridge,0.035500000000000004
6037127920,Northridge,0.035500000000000004
6037128101,Northridge,0.035500000000000004
6037128102,Northridge,0.035500000000000004
6037128210,Northridge,0.001
6037128220,Northridge,0.001
6037128302,Northridge,0.0
6037128303,Northridge,0.0
6037128400,Northridge,0.0
6037128500,Northridge,0.001
6037128601,Northridge,0.001
6037128602,Northridge,0.001
6037128703,Northridge,0.001
6037128704,Northridge,0.001
6037128801,Northridge,0.0
6037128802,Northridge,0.0
6037128910,Northridge,0.0
6037131021,Northridge,0.0
6037131022,Northridge,0.0
6037131023,Northridge,0.0
6037131024,Northridge,0.0
6037131100,Northridge,0.0
6037131200,Northridge,0.0
6037131300,Northridge,0.0
6037131400,Northridge,0.0
6037131600,Northridge,0.0
6037131701,Northridge,0.0
6037131702,Northridge,0.0
6037131801,Northridge,0.0
6037131802,Northridge,0.0
6037131900,Northridge,0.0
6037132001,Northridge,0.0
6037132002,Northridge,0.0
6037132101,Northridge,0.0
6037132102,Northridge,0.0
6037132301,Northridge,0.0
6037132302,Northridge,0.0
6037132501,Northridge,0.0
6037132502,Northridge,0.0
6037132700,Northridge,0.0
6037132900,Northridge,0.0
6037133000,Northridge,0.0
6037133101,Northridge,0.0
6037133102,Northridge,0.0
6037134001,Northridge,0.0
6037134002,Northridge,0.0
6037134101,Northridge,0.0
6037134103,Northridge,0.0
6037134104,Northridge,0.0
6037134201,Northridge,0.0
6037134302,Northridge,0.0
6037134303,Northridge,0.0
6037134304,Northridge,0.0
6037134305,Northridge,0.0
6037134306,Northridge,0.0
6037134421,Northridge,0.0
6037134422,Northridge,0.0
6037134423,Northridge,0.0
6037134424,Northridge,0.0
6037134520,Northridge,0.0
6037134521,Northridge,0.0
6037134522,Northridge,0.0
6037134710,Northridge,0.0
6037134720,Northridge,0.0
6037134801,Northridge,0.0
6037134802,Northridge,0.0
6037134901,Northridge,0.0
6037134904,Northridge,0.0
6037134905,Northridge,0.0
6037134906,Northridge,0.0
6037134907,Northridge,0.0
6037135102,Northridge,0.0
6037135111,Northridge,0.0
6037135113,Northridge,0.0
6037135115,Northridge,0.0
6037135116,Northridge,0.0
6037135201,Northridge,0.0
6037135202,Northridge,0.0
6037135204,Northridge,0.0
6037135205,Northridge,0.0
6037137000,Northridge,0.0
6037137103,Northridge,0.0
6037137104,Northridge,0.0
6037137202,Northridge,0.0
6037137203,Northridge,0.0
6037137301,Northridge,0.0
6037137302,Northridge,0.0
6037137401,Northridge,0.0
6037137402,Northridge,0.0
6037137501,Northridge,0.0
6037137502,Northridge,0.0
6037137504,Northridge,0.0
6037138000,Northridge,0.0
6037139001,Northridge,0.0
6037139200,Northridge,0.0
6037139301,Northridge,0.0
6037139302,Northridge,0.0
6037139303,Northridge,0.0
6037139401,Northridge,0.0
6037139402,Northridge,0.0
6037139502,Northridge,0.0
6037139504,Northridge,0.0
6037139505,Northridge,0.0
6037139506,Northridge,0.0
6037139600,Northridge,0.0
6037139701,Northridge,0.0
6037139703,Northridge,0.0
6037139704,Northridge,0.0
6037139705,Northridge,0.0
6037139801,Northridge,0.0
6037139802,Northridge,0.0
6037141101,Northridge,0.001
6037141102,Northridge,0.001
6037141201,Northridge,0.001
6037141202,Northridge,0.001
6037141303,Northridge,0.0
6037141304,Northridge,0.0
6037141305,Northridge,0.0
6037141306,Northridge,0.0
6037141400,Northridge,0.0
6037141500,Northridge,0.0
6037141600,Northridge,0.002
6037141700,Northridge,0.069
6037143101,Northridge,0.006605666598644858
6037143102,Northridge,0.001
6037143200,Northridge,0.001
6037143301,Northridge,0.001
6037143302,Northridge,0.001
6037143401,Northridge,0.001
6037143402,Northridge,0.001
6037143500,Northridge,0.001
6037143602,Northridge,0.001
6037143603,Northridge,0.001
6037143605,Northridge,0.0065399485200133296
6037143606,Northridge,0.006389766709053372
6037143700,Northridge,0.008
6037143801,Northridge,0.002397751762058117
6037143802,Northridge,0.002239383443131196
6037143901,Northridge,0.0024570654433119796
6037143902,Northridge,0.0026694213510927364
6037181000,Northridge,0.4825
6037181300,Northridge,0.4825
6037181400,Northridge,0.4825
6037181500,Northridge,0.4825
6037181600,Northridge,0.4825
6037183101,Northridge,0.4825
6037183103,Northridge,0.4825
6037183104,Northridge,0.4825
6037183220,Northridge,0.4825
6037183221,Northridge,0.4825
6037183222,Northridge,0.4825
6037183300,Northridge,0.4825
6037183401,Northridge,0.4825
6037183402,Northridge,0.1105
6037183510,Northridge,0.4825
6037183520,Northridge,0.4825
6037183610,Northridge,0.4825
6037183620,Northridge,0.4825
6037183701,Northridge,0.4825
6037183702,Northridge,0.4825
6037183810,Northridge,0.4825
6037183820,Northridge,0.14397336192303112
6037185101,Northridge,0.14235284795536596
6037185102,Northridge,0.1105
6037185202,Northridge,0.13819190289553124
6037185203,Northridge,0.1105
6037185204,Northridge,0.1105
6037185310,Northridge,0.1215
6037185320,Northridge,0.1215
6037186100,Northridge,0.1105
6037186201,Northridge,0.1105
6037186202,Northridge,0.1105
6037186203,Northridge,0.1105
6037186301,Northridge,0.1105
6037186302,Northridge,0.1105
6037186401,Northridge,0.1105
6037186403,Northridge,0.1105
6037186404,Northridge,0.1105
6037187101,Northridge,0.1105
6037187102,Northridge,0.1105
6037187200,Northridge,0.1105
6037187300,Northridge,0.1105
6037188100,Northridge,0.06339193980773157
6037188201,Northridge,0.1105
6037188202,Northridge,0.1105
6037188300,Northridge,0.1105
6037189101,Northridge,0.1105
6037189102,Northridge,0.1105
6037189201,Northridge,0.1105
6037189202,Northridge,0.1105
6037189300,Northridge,0.006662088535905492
6037189400,Northridge,0.008
6037189501,Northridge,0.006906812707211256
6037189502,Northridge,0.006989691431031469
6037189600,Northridge,0.008
6037189702,Northridge,0.008
6037189703,Northridge,0.008
6037189704,Northridge,0.008
6037189801,Northridge,0.001
6037189802,Northridge,0.001
6037189903,Northridge,0.001
6037189904,Northridge,0.001
6037189905,Northridge,0.001
6037189906,Northridge,0.001
6037189907,Northridge,0.001
6037190101,Northridge,0.001
6037190102,Northridge,0.001
6037190201,Northridge,0.001
6037190202,Northridge,0.001
6037190302,Northridge,0.0066946157023070356
6037190303,Northridge,0.006536464968378033
6037190401,Northridge,0.006340628812651942
6037190402,Northridge,0.006437503325509367
6037190510,Northridge,0.001
6037190520,Northridge,0.00629132068769861
