tract_id,scenario,peak_outage_prob
6037242600,Northridge,0.043000000000000003
6037242700,Northridge,0.043000000000000003
6037243001,Northridge,0.043000000000000003
6037243002,Northridge,0.043000000000000003
6037243100,Northridge,0.043000000000000003
6037261102,Northridge,0.195
6037261103,Northridge,0.22899999999999998
6037261104,Northridge,0.14700000000000002
6037261200,Northridge,0.25
6037262100,Northridge,0.28400000000000003
6037262200,Northridge,0.28400000000000003
6037262301,Northridge,0.28700000000000003
6037262302,Northridge,0.28300000000000003
6037262303,Northridge,0.29300000000000004
6037262400,Northridge,0.317
6037262501,Northridge,0.31200000000000006
6037262601,Northridge,0.21000000000000002
6037262604,Northridge,0.219
6037262704,Northridge,0.22
6037262706,Northridge,0.24100000000000002
6037262802,Northridge,0.341
6037264000,Northridge,0.34199999999999997
6037264102,Northridge,0.34199999999999997
6037264103,Northridge,0.34199999999999997
6037264303,Northridge,0.34199999999999997
6037264304,Northridge,0.34199999999999997
6037264305,Northridge,0.34199999999999997
6037264306,Northridge,0.34199999999999997
6037265100,Northridge,0.29600000000000004
6037265201,Northridge,0.29400000000000004
6037265203,Northridge,0.29400000000000004
6037265204,Northridge,0.29400000000000004
6037265301,Northridge,0.28300000000000003
6037265303,Northridge,0.28300000000000003
6037265304,Northridge,0.28300000000000003
6037265306,Northridge,0.28300000000000003
6037265307,Northridge,0.29400000000000004
6037265410,Northridge,0.28300000000000003
6037265420,Northridge,0.28300000000000003
6037265521,Northridge,0.29400000000000004
6037265522,Northridge,0.29400000000000004
6037265523,Northridge,0.29400000000000004
6037265524,Northridge,0.29400000000000004
6037265601,Northridge,0.29400000000000004
6037265602,Northridge,0.29400000000000004
6037265701,Northridge,0.29400000000000004
6037265702,Northridge,0.29400000000000004
6037267101,Northridge,0.29400000000000004
6037267102,Northridge,0.29400000000000004
6037267201,Northridge,0.29400000000000004
6037267202,Northridge,0.29400000000000004
6037267300,Northridge,0.41100000000000003
6037267403,Northridge,0.41100000000000003
6037267404,Northridge,0.41000000000000003
6037267405,Northridge,0.41000000000000003
6037267406,Northridge,0.41000000000000003
6037267502,Northridge,0.41000000000000003
6037267503,Northridge,0.41000000000000003
6037267504,Northridge,0.41000000000000003
6037267600,Northridge,0.41000000000000003
6037267700,Northridge,0.41100000000000003
6037267800,Northridge,0.29400000000000004
6037267901,Northridge,0.29400000000000004
6037267902,Northridge,0.29400000000000004
6037269000,Northridge,0.29500000000000004
6037269100,Northridge,0.255
6037269300,Northridge,0.29400000000000004
6037269500,Northridge,0.255
6037269601,Northridge,0.255
6037269602,Northridge,0.255
6037269700,Northridge,0.255
6037269800,Northridge,0.255
6037269903,Northridge,0.14100000000000001
6037269905,Northridge,0.249
6037269906,Northridge,0.251
6037269907,Northridge,0.278
6037269908,Northridge,0.29700000000000004
6037269909,Northridge,0.28
6037270101,Northridge,0.255
6037270102,Northridge,0.255
6037270200,Northridge,0.255
6037270300,Northridge,0.255
6037271100,Northridge,0.29400000000000004
6037271200,Northridge,0.41200000000000003
6037271300,Northridge,0.41500000000000004
6037271400,Northridge,0.387
6037271500,Northridge,0.405
6037271600,Northridge,0.38
6037271702,Northridge,0.29500000000000004
6037271703,Northridge,0.29100000000000004
6037271704,Northridge,0.29600000000000004
6037271801,Northridge,0.15000000000000002
6037271803,Northridge,0.14700000000000002
6037271804,Northridge,0.14700000000000002
6037271901,Northridge,0.15000000000000002
6037271902,Northridge,0.15000000000000002
6037272100,Northridge,0.15000000000000002
6037272201,Northridge,0.15000000000000002
6037272202,Northridge,0.15000000000000002
6037272301,Northridge,0.15000000000000002
6037272302,Northridge,0.15000000000000002
6037273100,Northridge,0.356
6037273200,Northridge,0.28600000000000003
6037273300,Northridge,0.263
6037273403,Northridge,0.231
6037273404,Northridge,0.25
6037273502,Northridge,0.096
6037273600,Northridge,0.14200000000000002
6037273700,Northridge,0.15000000000000002
6037273800,Northridge,0.15000000000000002
6037273902,Northridge,0.128
6037274100,Northridge,0.15000000000000002
6037275101,Northridge,0.15000000000000002
6037275102,Northridge,0.15000000000000002
6037275200,Northridge,0.15000000000000002
6037275311,Northridge,0.15000000000000002
6037275312,Northridge,0.15000000000000002
6037275313,Northridge,0.15000000000000002
6037275400,Northridge,0.15000000000000002
6037275500,Northridge,0.15000000000000002
6037275603,Northridge,0.15000000000000002
6037275604,Northridge,0.15000000000000002
6037275605,Northridge,0.15000000000000002
6037276000,Northridge,0.07300000000000001
6037276101,Northridge,0.07300000000000001
6037276102,Northridge,0.07300000000000001
6037276400,Northridge,0.15000000000000002
6037276500,Northridge,0.15000000000000002
6037276601,Northridge,0.15000000000000002
6037276605,Northridge,0.022
6037276606,Northridge,0.022
6037276607,Northridge,0.025
6037276608,Northridge,0.022
6037277000,Northridge,0.07300000000000001
6037277100,Northridge,0.07300000000000001
6037277200,Northridge,0.07300000000000001
6037277400,Northridge,0.07300000000000001
6037278001,Northridge,0.07300000000000001
6037278102,Northridge,0.011
6037291110,Northridge,0.024
6037291120,Northridge,0.004
6037291130,Northridge,0.0
6037291210,Northridge,0.0
6037291220,Northridge,0.0
6037291300,Northridge,0.002
6037292001,Northridge,0.015
6037292002,Northridge,0.015
6037293203,Northridge,0.015
6037293204,Northridge,0.001
6037293205,Northridge,0.006
6037293206,Northridge,0.006
6037293301,Northridge,0.006
6037293302,Northridge,0.006
6037293304,Northridge,0.01
6037293306,Northridge,0.01
6037293307,Northridge,0.01
6037294110,Northridge,0.004
6037294120,Northridge,0.004
6037294200,Northridge,0.004
6037294301,Northridge,0.001
6037294302,Northridge,0.013000000000000001
6037294410,Northridge,0.01
6037294421,Northridge,0.01
6037294510,Northridge,0.004
6037294520,Northridge,0.004
6037294610,Northridge,0.004
6037294620,Northridge,0.003
6037294701,Northridge,0.013000000000000001
6037294810,Northridge,0.013000000000000001
6037294820,Northridge,0.013000000000000001
6037294830,Northridge,0.013000000000000001
6037294900,Northridge,0.013000000000000001
6037295103,Northridge,0.003
6037296210,Northridge,0.0
6037296220,Northridge,0.0
6037296300,Northridge,0.0
6037296401,Northridge,0.0
6037296402,Northridge,0.0
6037296500,Northridge,0.0
6037296600,Northridge,0.0
6037296901,Northridge,0.0
6037296902,Northridge,0.0
6037297001,Northridge,0.0
6037297002,Northridge,0.0
6037297110,Northridge,0.0
6037297120,Northridge,0.0
6037297201,Northridge,0.0
6037297202,Northridge,0.0
6037297300,Northridge,0.0
6037297400,Northridge,0.0
6037297502,Northridge,0.0
6037297602,Northridge,0.0
6037700901,Northridge,0.255
6037980008,Northridge,0.8330000000000001
6037980009,Northridge,0.249
6037980010,Northridge,0.12100000000000001
6037980014,Northridge,0.004
6037980015,Northridge,0.01
6037980019,Northridge,0.21400000000000002
6037980020,Northridge,0.21600000000000003
6037980021,Northridge,0.42900000000000005
6037980022,Northridge,0.8859999999999999
6037980023,Northridge,0.709
6037980024,Northridge,0.698
6037980026,Northridge,0.40800000000000003
6037980028,Northridge,0.046
6037980031,Northridge,0.0
