tract_id,scenario,supply
6037134422,LongBeach,0.7930337595754767
6037134423,LongBeach,0.7934436585522219
6037134424,LongBeach,0.7942353650736127
6037134520,LongBeach,0.7905
6037134521,LongBeach,0.7905
6037134522,LongBeach,0.7905
6037134710,LongBeach,0.7905
6037134720,LongBeach,0.7905
6037134801,LongBeach,0.7905
6037134802,LongBeach,0.7905
6037134901,LongBeach,0.8055000000000001
6037134904,LongBeach,0.7905
6037134905,LongBeach,0.7905
6037134906,LongBeach,0.7905
6037134907,LongBeach,0.7905
6037135102,LongBeach,0.7905
6037135111,LongBeach,0.7905
6037135113,LongBeach,0.7905
6037135115,LongBeach,0.7905
6037135116,LongBeach,0.7905
6037135201,LongBeach,0.7926172821654298
6037135202,LongBeach,0.7931494015684104
6037135204,LongBeach,0.7937397007998845
6037135205,LongBeach,0.7942295309946388
6037137000,LongBeach,0.7935147372040572
6037137103,LongBeach,0.7905
6037137104,LongBeach,0.7905
6037137202,LongBeach,0.7905
6037137203,LongBeach,0.7925315673169215
6037137301,LongBeach,0.7931428465093715
6037137302,LongBeach,0.7939916949648664
6037137401,LongBeach,0.7929413634762092
6037137402,LongBeach,0.7935206294694399
6037137501,LongBeach,0.7905
6037137502,LongBeach,0.7905
6037137504,LongBeach,0.8027408879593902
6037138000,LongBeach,0.7933485578622497
6037139001,LongBeach,0.8055000000000001
6037139200,LongBeach,0.8055000000000001
6037139301,LongBeach,0.8055000000000001
6037139302,LongBeach,0.8055000000000001
6037139303,LongBeach,0.8055000000000001
6037139401,LongBeach,0.8055000000000001
6037139402,LongBeach,0.8055000000000001
6037139502,LongBeach,0.8055000000000001
6037139504,LongBeach,0.8055000000000001
6037139505,LongBeach,0.8055000000000001
6037139506,LongBeach,0.8055000000000001
6037139600,LongBeach,0.8055000000000001
6037139701,LongBeach,0.8023827856619024
6037139703,LongBeach,0.8029347758895882
6037139704,LongBeach,0.8023700501828499
6037139705,LongBeach,0.8017817460288474
6037139801,LongBeach,0.8055000000000001
6037139802,LongBeach,0.8028155328389013
6037141101,LongBeach,0.7805
6037141102,LongBeach,0.7805
6037141201,LongBeach,0.7805
6037141202,LongBeach,0.7805
6037141303,LongBeach,0.8055000000000001
6037141304,LongBeach,0.8055000000000001
6037141305,LongBeach,0.8055000000000001
6037141306,LongBeach,0.8055000000000001
6037141400,LongBeach,0.8017106054594239
6037141500,LongBeach,0.8014795103954024
6037141600,LongBeach,0.6719999999999999
6037141700,LongBeach,0.7845
6037143101,LongBeach,0.8117153807677503
6037143102,LongBeach,0.7805
6037143200,LongBeach,0.7805
6037143301,LongBeach,0.7805
6037143302,LongBeach,0.7805
6037143401,LongBeach,0.7805
6037143402,LongBeach,0.7805
6037143500,LongBeach,0.7805
6037143602,LongBeach,0.7805
6037143603,LongBeach,0.7805
6037143605,LongBeach,0.8115370031257505
6037143606,LongBeach,0.8111293667817163
6037143700,LongBeach,0.8155000000000001
6037143801,LongBeach,0.7843984656900231
6037143802,LongBeach,0.7857091780835893
6037143901,LongBeach,0.7839123846834961
6037143902,LongBeach,0.7821961904591759
6037181000,LongBeach,0.8959999999999999
6037181300,LongBeach,0.8959999999999999
6037181400,LongBeach,0.8959999999999999
6037181500,LongBeach,0.8959999999999999
6037181600,LongBeach,0.8959999999999999
6037183101,LongBeach,0.8959999999999999
6037183103,LongBeach,0.8959999999999999
6037183104,LongBeach,0.8959999999999999
6037183220,LongBeach,0.8959999999999999
6037183221,LongBeach,0.8959999999999999
6037183222,LongBeach,0.8959999999999999
6037183300,LongBeach,0.8959999999999999
6037183401,LongBeach,0.8959999999999999
6037183402,LongBeach,0.7675000000000001
6037183510,LongBeach,0.8959999999999999
6037183520,LongBeach,0.8959999999999999
6037183610,LongBeach,0.8959999999999999
6037183620,LongBeach,0.8959999999999999
6037183701,LongBeach,0.8959999999999999
6037183702,LongBeach,0.8959999999999999
6037183810,LongBeach,0.8959999999999999
6037183820,LongBeach,0.6499429876323719
6037185101,LongBeach,0.653155914169419
6037185102,LongBeach,0.7675000000000001
6037185202,LongBeach,0.6614056491724438
6037185203,LongBeach,0.7675000000000001
6037185204,LongBeach,0.7675000000000001
6037185310,LongBeach,0.6945
6037185320,LongBeach,0.6945
6037186100,LongBeach,0.7675000000000001
6037186201,LongBeach,0.7675000000000001
6037186202,LongBeach,0.7675000000000001
6037186203,LongBeach,0.7675000000000001
6037186301,LongBeach,0.7675000000000001
6037186302,LongBeach,0.7675000000000001
6037186401,LongBeach,0.7675000000000001
6037186403,LongBeach,0.7675000000000001
6037186404,LongBeach,0.7675000000000001
6037187101,LongBeach,0.7675000000000001
6037187102,LongBeach,0.7675000000000001
6037187200,LongBeach,0.7675000000000001
6037187300,LongBeach,0.7675000000000001
6037188100,LongBeach,0.8342909394061098
6037188201,LongBeach,0.7675000000000001
6037188202,LongBeach,0.7675000000000001
6037188300,LongBeach,0.7675000000000001
6037189101,LongBeach,0.7675000000000001
6037189102,LongBeach,0.7675000000000001
6037189201,LongBeach,0.7675000000000001
6037189202,LongBeach,0.7675000000000001
6037189300,LongBeach,0.8118685260260292
6037189400,LongBeach,0.8155000000000001
6037189501,LongBeach,0.8125327773481448
6037189502,LongBeach,0.8127577338842283
6037189600,LongBeach,0.8155000000000001
6037189702,LongBeach,0.8155000000000001
6037189703,LongBeach,0.8155000000000001
6037189704,LongBeach,0.8155000000000001
6037189801,LongBeach,0.7965
6037189802,LongBeach,0.7965
6037189903,LongBeach,0.7965
6037189904,LongBeach,0.7195
6037189905,LongBeach,0.7965
6037189906,LongBeach,0.7195
6037189907,LongBeach,0.7195
6037190101,LongBeach,0.7965
6037190102,LongBeach,0.7195
6037190201,LongBeach,0.7320056526577108
6037190202,LongBeach,0.7302828006029419
6037190302,LongBeach,0.8119568140491191
6037190303,LongBeach,0.8115275477713118
6037190401,LongBeach,0.8109959924914838
6037190402,LongBeach,0.8112589375978112
6037190510,LongBeach,0.7371380473086905
6037190520,LongBeach,0.8108621561523248
6037190701,LongBeach,0.7294493709216324
6037190702,LongBeach,0.7195
6037190801,LongBeach,0.7313284515384897
6037190802,LongBeach,0.7195
6037190901,LongBeach,0.7361247376407156
6037190902,LongBeach,0.733683910315833
6037191000,LongBeach,0.7339614807164954
6037191110,LongBeach,0.7386227405850196
6037191120,LongBeach,0.7384311939370796
6037191201,LongBeach,0.7675000000000001
6037191203,LongBeach,0.7675000000000001
6037191204,LongBeach,0.7675000000000001
6037191301,LongBeach,0.7675000000000001
6037191302,LongBeach,0.7675000000000001
6037191410,LongBeach,0.7675000000000001
6037191420,LongBeach,0.7675000000000001
6037191500,LongBeach,0.7675000000000001
6037191610,LongBeach,0.737990242130652
6037191620,LongBeach,0.7389048331984698
6037191710,LongBeach,0.734146039457644
6037191720,LongBeach,0.7358785087121311
6037191810,LongBeach,0.7195
6037191820,LongBeach,0.7195
6037191901,LongBeach,0.7195
6037191902,LongBeach,0.7195
6037192001,LongBeach,0.7195
6037192002,LongBeach,0.7195
6037192300,LongBeach,0.7299795221831055
6037192410,LongBeach,0.7343296862442439
6037192420,LongBeach,0.7366990169574443
6037192510,LongBeach,0.7380666196964314
6037192520,LongBeach,0.7392563970039854
6037192610,LongBeach,0.740714900705408
6037192620,LongBeach,0.7409370080362236
6037192700,LongBeach,0.7675000000000001
6037194101,LongBeach,0.7965
6037194102,LongBeach,0.7965
6037194200,LongBeach,0.7965
6037194300,LongBeach,0.7872440059136119
6037194401,LongBeach,0.7195
6037194402,LongBeach,0.7320102288369403
6037194500,LongBeach,0.7321897800961708
6037195100,LongBeach,0.7675000000000001
6037195201,LongBeach,0.7675000000000001
6037195202,LongBeach,0.7675000000000001
6037195300,LongBeach,0.7675000000000001
6037195400,LongBeach,0.7675000000000001
6037195500,LongBeach,0.7675000000000001
6037195600,LongBeach,0.7675000000000001
6037195710,LongBeach,0.655342287215144
6037195720,LongBeach,0.6589645765181479
6037195802,LongBeach,0.7675000000000001
6037195803,LongBeach,0.7675000000000001
6037195804,LongBeach,0.7675000000000001
6037195901,LongBeach,0.7675000000000001
6037195902,LongBeach,0.7675000000000001
6037195903,LongBeach,0.7675000000000001
6037197200,LongBeach,0.6945
6037197300,LongBeach,0.6646019912773451
6037197410,LongBeach,0.7675000000000001
6037197420,LongBeach,0.7675000000000001
6037197500,LongBeach,0.6634334869516327
6037197600,LongBeach,0.6945
6037197700,LongBeach,0.6945
6037199001,LongBeach,0.6945
6037199002,LongBeach,0.6945
6037199110,LongBeach,0.6635012420103907
6037199120,LongBeach,0.6945
6037199201,LongBeach,0.6945
6037199202,LongBeach,0.6945
6037199300,LongBeach,0.6570643308564554
6037199400,LongBeach,0.6641633739800815
6037199700,LongBeach,0.6945
6037199801,LongBeach,0.6945
6037199802,LongBeach,0.6945
6037199900,LongBeach,0.6945
6037201110,LongBeach,0.7560843819415961
6037201120,LongBeach,0.756055541887353
6037201200,LongBeach,0.7559125968617819
6037201301,LongBeach,0.6538145177597416
6037201302,LongBeach,0.6945
6037201401,LongBeach,0.7609195207134086
6037201402,LongBeach,0.7615707603862344
6037201501,LongBeach,0.755742327449035
6037201503,LongBeach,0.7557336619627832
6037201504,LongBeach,0.7555415667209876
6037201601,LongBeach,0.7551908699771219
6037201602,LongBeach,0.7552947697396251
6037201700,LongBeach,0.7547107212323232
6037203100,LongBeach,0.7621644460717084
6037203200,LongBeach,0.7635000000000001
6037203300,LongBeach,0.6945
6037203500,LongBeach,0.6945
6037203601,LongBeach,0.7619127601755933
6037203602,LongBeach,0.523
6037203710,LongBeach,0.7635000000000001
6037203720,LongBeach,0.7635000000000001
6037203800,LongBeach,0.7635000000000001
6037203900,LongBeach,0.7635000000000001
6037204110,LongBeach,0.7635000000000001
6037204120,LongBeach,0.7621395565851887
6037204200,LongBeach,0.7635000000000001
6037204300,LongBeach,0.523
6037204410,LongBeach,0.523
6037204420,LongBeach,0.523
6037204600,LongBeach,0.523
6037204700,LongBeach,0.523
6037204810,LongBeach,0.404
6037204820,LongBeach,0.404
6037204910,LongBeach,0.404
6037204920,LongBeach,0.404
6037205110,LongBeach,0.404
6037205120,LongBeach,0.404
6037206010,LongBeach,0.6945
6037206020,LongBeach,0.6945
6037206050,LongBeach,0.523
6037206051,LongBeach,0.523
6037206052,LongBeach,0.523
6037206053,LongBeach,0.523
6037206054,LongBeach,0.523
6037206201,LongBeach,0.523
6037206202,LongBeach,0.523
6037206301,LongBeach,0.523
6037206302,LongBeach,0.523
6037206303,LongBeach,0.523
6037207101,LongBeach,0.6945
6037207102,LongBeach,0.6945
6037207103,LongBeach,0.6945
6037207303,LongBeach,0.523
6037207304,LongBeach,0.523
6037207305,LongBeach,0.523
6037207306,LongBeach,0.523
6037207307,LongBeach,0.523
6037207308,LongBeach,0.523
6037207400,LongBeach,0.6945
6037207501,LongBeach,0.6945
6037207502,LongBeach,0.523
6037207711,LongBeach,0.523
6037207712,LongBeach,0.523
6037207901,LongBeach,0.523
6037207902,LongBeach,0.523
6037208001,LongBeach,0.6945
6037208002,LongBeach,0.6644785400311449
6037208301,LongBeach,0.6575142580576772
6037208302,LongBeach,0.6600815625753146
6037208401,LongBeach,0.655529233314469
6037208402,LongBeach,0.6576944339882833
6037208501,LongBeach,0.6538379691616116
6037208502,LongBeach,0.6525949756050212
6037208610,LongBeach,0.7675000000000001
6037208620,LongBeach,0.6504740446451913
6037208710,LongBeach,0.6945
6037208720,LongBeach,0.6945
6037208801,LongBeach,0.6508856109043815
6037208802,LongBeach,0.6500059137135601
6037208902,LongBeach,0.6526482804263918
6037208903,LongBeach,0.6526115584792536
6037208904,LongBeach,0.654473810402497
6037209103,LongBeach,0.657826996811093
6037209104,LongBeach,0.6567323450845665
6037209105,LongBeach,0.6555689508556801
6037209106,LongBeach,0.523
6037209201,LongBeach,0.523
6037209202,LongBeach,0.6600857727248697
6037209300,LongBeach,0.523
6037209401,LongBeach,0.523
6037209402,LongBeach,0.523
6037209403,LongBeach,0.523
6037209510,LongBeach,0.523
6037209520,LongBeach,0.523
6037209810,LongBeach,0.523
6037209820,LongBeach,0.523
6037210010,LongBeach,0.523
6037211000,LongBeach,0.7336148788999264
6037211121,LongBeach,0.7675000000000001
6037211122,LongBeach,0.7675000000000001
6037211123,LongBeach,0.6945
6037211124,LongBeach,0.7675000000000001
6037211201,LongBeach,0.740650252633208
6037211202,LongBeach,0.7415596778531187
6037211310,LongBeach,0.7409962065527129
6037211320,LongBeach,0.7418520289377093
6037211410,LongBeach,0.7387846668146021
6037211420,LongBeach,0.7398376927420914
6037211500,LongBeach,0.7366619896406406
6037211701,LongBeach,0.7375212660656235
6037211703,LongBeach,0.738681862002107
6037211704,LongBeach,0.7394078153221325
6037211802,LongBeach,0.7407362547760465
6037211803,LongBeach,0.7406847239010438
6037211804,LongBeach,0.7397821800228008
6037211910,LongBeach,0.7414063960127918
6037211921,LongBeach,0.7424094664778065
6037211922,LongBeach,0.7419742830209322
6037212101,LongBeach,0.7425743513878815
6037212102,LongBeach,0.7418507553459233
6037212202,LongBeach,0.523
6037212203,LongBeach,0.6945
6037212204,LongBeach,0.6945
6037212303,LongBeach,0.7430931599723003
6037212304,LongBeach,0.7424206270241182
6037212305,LongBeach,0.7428747995347389
6037212306,LongBeach,0.743431801493349
6037212410,LongBeach,0.7417795529205777
6037212420,LongBeach,0.742334426598672
6037212501,LongBeach,0.7418415306031316
6037212502,LongBeach,0.741156936219003
6037212610,LongBeach,0.7397467525233818
6037212620,LongBeach,0.7406225205171975
6037212701,LongBeach,0.7401727106099352
6037212702,LongBeach,0.7380309882540682
6037212800,LongBeach,0.649
6037212900,LongBeach,0.649
6037213100,LongBeach,0.7418225885136239
6037213201,LongBeach,0.7425100189881901
6037213202,LongBeach,0.7430815425856212
6037213310,LongBeach,0.7436007598798078
6037213320,LongBeach,0.523
6037213401,LongBeach,0.523
6037213402,LongBeach,0.523
6037214000,LongBeach,0.7195
6037214100,LongBeach,0.7195
6037214400,LongBeach,0.7195
6037214501,LongBeach,0.7309816403069731
6037214503,LongBeach,0.7326340580668215
6037214504,LongBeach,0.7321295622546297
6037214505,LongBeach,0.7311199459124542
6037214600,LongBeach,0.732487161551294
6037214700,LongBeach,0.7350135882118407
6037214800,LongBeach,0.7845
6037214902,LongBeach,0.7845
6037214903,LongBeach,0.7845
6037214904,LongBeach,0.7845
6037215101,LongBeach,0.7342057215559579
6037215102,LongBeach,0.7332005368046679
6037216100,LongBeach,0.7372099612710672
6037216201,LongBeach,0.649
6037216202,LongBeach,0.649
6037216301,LongBeach,0.649
6037216302,LongBeach,0.649
6037216401,LongBeach,0.649
6037216402,LongBeach,0.7845
6037216700,LongBeach,0.649
6037216800,LongBeach,0.649
6037216901,LongBeach,0.649
6037216902,LongBeach,0.649
6037217001,LongBeach,0.649
6037217002,LongBeach,0.649
6037217101,LongBeach,0.649
6037217102,LongBeach,0.649
6037217200,LongBeach,0.649
6037218110,LongBeach,0.649
6037218120,LongBeach,0.649
6037218210,LongBeach,0.649
6037218220,LongBeach,0.649
6037218300,LongBeach,0.649
6037218400,LongBeach,0.649
6037218500,LongBeach,0.649
6037218600,LongBeach,0.649
6037218701,LongBeach,0.649
6037218702,LongBeach,0.649
6037218800,LongBeach,0.649
6037218900,LongBeach,0.649
6037219010,LongBeach,0.649
6037219020,LongBeach,0.5040849228548309
6037219300,LongBeach,0.649
6037219500,LongBeach,0.5071175751027998
6037219700,LongBeach,0.649
6037219800,LongBeach,0.649
6037219901,LongBeach,0.649
6037219902,LongBeach,0.649
6037220000,LongBeach,0.649
6037220100,LongBeach,0.649
6037221110,LongBeach,0.523
6037221120,LongBeach,0.523
6037221210,LongBeach,0.649
6037221220,LongBeach,0.523
6037221302,LongBeach,0.649
6037221303,LongBeach,0.649
6037221304,LongBeach,0.649
6037221401,LongBeach,0.649
6037221402,LongBeach,0.649
6037221500,LongBeach,0.649
6037221601,LongBeach,0.523
6037221602,LongBeach,0.523
6037221710,LongBeach,0.523
6037221810,LongBeach,0.523
6037221820,LongBeach,0.523
6037221900,LongBeach,0.523
6037222001,LongBeach,0.649
6037222002,LongBeach,0.5029175422596206
6037222100,LongBeach,0.5014022169726694
6037222200,LongBeach,0.649
6037222500,LongBeach,0.5019687492534297
6037222600,LongBeach,0.523
6037222700,LongBeach,0.523
6037224010,LongBeach,0.523
6037224020,LongBeach,0.523
6037224200,LongBeach,0.523
6037224310,LongBeach,0.523
6037224320,LongBeach,0.523
6037224410,LongBeach,0.523
6037224420,LongBeach,0.523
6037224600,LongBeach,0.523
6037224701,LongBeach,0.523
6037224702,LongBeach,0.523
6037226001,LongBeach,0.523
6037226002,LongBeach,0.523
6037226410,LongBeach,0.523
6037226420,LongBeach,0.523
6037226701,LongBeach,0.523
6037226702,LongBeach,0.523
6037227010,LongBeach,0.523
6037227020,LongBeach,0.523
6037228100,LongBeach,0.45798691986884676
6037228210,LongBeach,0.4584649796887223
6037228220,LongBeach,0.45828450322805214
6037228310,LongBeach,0.4587862506434388
6037228320,LongBeach,0.45878320060711697
6037228410,LongBeach,0.523
6037228420,LongBeach,0.4590055971509598
6037228500,LongBeach,0.4589099404723005
6037228600,LongBeach,0.4586586590730996
6037228710,LongBeach,0.45836747198393335
6037228720,LongBeach,0.45813911317831896
6037228800,LongBeach,0.45768152121483957
