tract_id,cluster,T50,T80,AUC,Init_Prob,Grid_Centrality,Grid_ImpactLambda2,Grid_Betweenness,N_subs,Redundancy_HHI,Redundancy_MaxShare,Dist_to_CrewYard_km,Pre_1970_Ratio,Pop_Density,SVI_THEME1,SVI_THEME2,SVI_THEME3,SVI_THEME4,NRI_BUILDVALUE,NRI_RISK_SCORE,NRI_EAL_SCORE,PC1,PC2,PC3,PC4,PC5,PC6
6037205110,0,6.333333333333333,6.666666666666667,0.9875431959837465,0.01888888888888887,8.333333333333334,0.23621850133683797,0.06255277453692797,9,0.27477849053181314,0.4841310273392425,3.0992437291666097,0.9172259507829977,31111.06237844937,0.9998,0.8234,0.971,0.6951,226092879.0,74.69913903819625,60.43168847030087,-2.980891135611985,0.2804986504128854,0.6946390798806695,1.841377784998066,0.42398890481933393,1.5868543925047645
6037205120,0,6.333333333333333,6.666666666666667,0.9875915581376901,0.042222222222222196,9.428571428571429,0.1606800829213542,0.07459409204310564,7,0.4317292805973199,0.6365702340900699,1.7953906194482792,0.7793633369923162,6412.079793825486,0.9905,0.9721,0.9859,0.6252,1211045420.0,99.07006611806115,97.56911008290862,-1.6554618431353059,-0.609187191749752,3.7190173043236046,-0.7265171519566219,2.472219136796863,1.7889920654264826
6037206010,0,6.0,6.0,0.988120187615842,0.05777777777777776,8.375,0.2579829270244628,0.055448055271103025,8,0.437768971862411,0.6467843030351532,4.552314229745566,0.5181932245922208,6810.392528556091,0.9764,0.4253,0.7895,0.8627,635355172.0,95.82005422632355,90.80137163257159,-0.8149825689683864,-0.5426273952186151,3.249140549317117,0.6122879346768731,0.5596898209021578,0.30132488187221895
6037206020,1,6.0,6.666666666666667,0.9878979132792646,0.013333333333333334,7.9,0.20758935933856765,0.04527390793668605,10,0.22506064778864787,0.4302161150239187,5.195333089952501,0.04780876494023904,27624.732881938195,0.5572,0.0045,0.7084,0.8023,589434769.0,87.94058887884698,90.06623294266858,-0.18696599527659305,-1.1393017943009867,1.9551592547212349,0.024737520378396,-1.7381478371415973,-2.0312346814841007
6037206050,0,6.0,6.333333333333333,0.9880175490999464,0.016666666666666666,8.333333333333334,0.23621850133683797,0.06255277453692797,9,0.266641897874093,0.4635653962341063,3.0992437291666097,0.27350427350427353,3651.523443904925,0.8784,0.996,0.8903,0.9968,1022785769.0,98.16272653760169,95.33433543932169,-1.2304986121489965,0.19697322226603728,3.7454564386825933,-0.6748013941051242,0.07754897009971297,0.3666258670272369
6037206051,1,6.0,6.333333333333333,0.9879575160894162,0.012222222222222199,8.333333333333334,0.23621850133683797,0.06255277453692797,9,0.23808074510247954,0.42418695666643386,3.0992437291666097,0.7495755517826825,932.0801942268395,0.4431,0.0013,0.2669,0.4413,2828140065.0,99.23892879227512,99.66413791483664,1.7092959411690567,-3.9299313711023616,3.6686073361426543,-2.8800358085346076,-0.4477494884698502,2.0259155857167936
6037206052,1,6.0,6.666666666666667,0.9878549307042864,0.012222222222222199,8.6,0.2137996689221516,0.0572129608030388,10,0.21974891275828318,0.4039204452582811,3.26218606478201,0.13960612691466084,8987.430540991434,0.35,0.0121,0.5931,0.6092,731620357.0,88.26285496836798,90.72269065457876,0.10372029486536316,-2.2453829990299035,1.692183403878186,-0.570947851628157,-1.001137440741478,-0.865146120605246
6037206053,0,6.0,6.333333333333333,0.9880143538131206,0.016666666666666666,8.333333333333334,0.23621850133683797,0.06255277453692797,9,0.26495945145366107,0.4613596038734161,3.0992437291666097,0.5755336617405583,13907.316867415493,0.9232,0.9945,0.894,0.9687,488642028.0,92.17999334062691,83.91385020081265,-2.12278112698092,0.48826027305922676,2.6318549471639607,0.3436609082943468,0.30447085402683166,0.9268790184953447
6037206054,0,6.0,7.0,0.9878009847491408,0.008888888888888866,8.6,0.2137996689221516,0.0572129608030388,10,0.2017889456161194,0.3755824039647733,3.26218606478201,0.06146926536731634,16013.517706855024,0.9923,0.6673,0.9907,0.8435,307771517.0,86.72049659896304,77.1895624398149,-2.0210585340234073,0.4941093662391935,1.8429661714762673,0.4433653490670605,-0.568971757168518,-1.0540559044680775
6037206201,0,5.666666666666667,6.0,0.9889999179580636,0.05111111111111106,8.5,0.2594235780421047,0.0901046277060645,4,0.5483329702638419,0.7176859791525162,2.6993098483094258,0.19340974212034384,28410.118505146478,0.8259,0.1433,0.6326,0.8766,377672501.0,88.45787946534747,80.68323273128685,-1.623633441808601,-2.0519023363718736,3.6952402611605226,2.6166785733196747,0.30224574514623764,-1.1690830111706778
6037206202,0,5.666666666666667,6.333333333333333,0.9886379184674583,0.03666666666666663,9.666666666666666,0.17710958076893998,0.06712801927303533,6,0.4336656199214096,0.6266284010007096,3.3931126128556413,0.4458498023715415,13124.956715032191,0.6605,0.8135,0.6353,0.9997,548284176.0,95.3598439804024,89.59414707471171,-1.4574601672413185,-0.8987314083807382,3.1671157764808466,0.3538981411189443,1.5880886363704791,-0.3628424128368113
6037206301,0,5.666666666666667,5.666666666666667,0.9891870462663516,0.05111111111111106,9.0,0.4999999999999988,0.16361177160417015,2,0.8686770463014346,0.929346623546427,1.6467304094961657,0.5927299703264095,40787.38165168094,0.9421,0.195,0.5907,0.822,175735948.0,72.02706559482472,60.313079831834095,-3.908733122673052,-3.7244745053332804,4.733567485289141,6.493897095465518,1.004046104261022,1.2502627616728839
6037206302,0,5.666666666666667,5.666666666666667,0.9892046840252218,0.05111111111111106,9.0,0.4999999999999988,0.16361177160417015,2,0.9135860233549788,0.9547449963193542,1.6467304094961657,0.4537037037037037,126704.26551640539,0.9638,0.0763,0.6464,0.8345,90277788.0,67.44042239452028,57.8469596260892,-5.41324402014078,-3.201316885124196,5.0893901852642704,8.069922301381572,-0.9878124224315706,-1.2358497936460484
6037206303,0,5.666666666666667,6.0,0.9888632679891994,0.05111111111111106,9.4,0.21012546148473335,0.07872269568803514,5,0.49685413028132647,0.6789999057066209,2.8765213404171295,0.7935103244837758,16423.0633851468,0.994,0.1566,0.6704,0.8906,443902593.0,93.69143319221804,87.32296779951619,-1.8776168441233083,-1.6567987410324625,3.2097155524862098,1.2171434428130978,1.7161231143325102,0.5182919925233728
6037207101,0,6.0,7.333333333333333,0.9877939424014244,0.004444444444444433,7.9,0.20758935933856765,0.04527390793668605,10,0.1709577041971916,0.34501218056965915,5.195333089952501,0.1960167714884696,33338.72393752497,0.8104,0.4893,0.6801,0.7265,308995366.0,81.37872805974409,72.24792728468422,-1.2890393625869547,-0.08717940283285237,0.9649522698597933,0.8274997802088215,-1.4026313836652626,-1.3964374001161564
6037207102,0,6.0,7.333333333333333,0.98783903952249,0.007777777777777766,7.9,0.20758935933856765,0.04527390793668605,10,0.19224275085188633,0.38154408013784286,5.195333089952501,0.13455258001306336,19956.355040916336,0.8543,0.6771,0.822,0.9829,446928985.0,93.37749131903152,86.50679944571013,-1.143269934038475,0.5712809994941336,2.338645025260118,-0.0324562282746137,-1.0150351596765579,-1.2648412232230672
6037207103,0,6.0,6.666666666666667,0.9878841836742889,0.01,7.9,0.20758935933856765,0.04527390793668605,10,0.21688483991046528,0.41877454973902495,5.195333089952501,0.49571734475374735,16420.65761346372,0.925,0.4314,0.8255,0.9456,499868077.0,94.80568900727773,89.60941353312822,-1.125126871041935,0.1774057467549916,2.285016552901871,-0.22334455576561088,-0.5522465113659127,-0.2124700571032354
6037207303,0,5.666666666666667,6.333333333333333,0.9885815468425282,0.0322222222222222,8.857142857142858,0.15198048802795933,0.05753830223403028,7,0.39031035076449616,0.5895358651234864,4.264221388249699,0.6769155685700342,34925.1150063758,0.7048,0.4134,0.5092,0.6395,513304750.0,88.01788517338153,84.5597388261268,-1.164795537172019,-1.4524106855731165,1.889267494802799,0.6983466557303329,0.762488875123107,-0.3103626999699156
6037207304,0,5.666666666666667,6.0,0.9888458355084678,0.046666666666666634,9.4,0.21012546148473335,0.07872269568803514,5,0.48111817052503464,0.6651129415912472,2.8765213404171295,0.8527091004734351,115866.71761682264,0.9319,0.3064,0.7535,0.6437,160772480.0,66.55567711554012,55.181201117974496,-4.281342023256602,-1.0705414360581862,1.2528707558702612,4.234722221718377,-0.2564446245420867,-1.3272772932303034
