wkt_geom,ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population
"POLYGON ((-118.266896 34.072022, -118.266852 34.072091, -118.266785 34.072195, -118.266645 34.072415, -118.266356 34.072867, -118.265865 34.073672, -118.2658 34.073779, -118.265391 34.074449, -118.265262 34.074661, -118.264935 34.075196, -118.264807 34.075406, -118.264546 34.075831, -118.264503 34.075904, -118.2642 34.0764, -118.263457 34.077619, -118.261739 34.077906, -118.260663 34.078086, -118.260577 34.0781, -118.260459 34.078114, -118.261297 34.076366, -118.261415 34.076088, -118.261531 34.075812, -118.261571 34.075679, -118.261598 34.075545, -118.261617 34.07531, -118.261679 34.074376, -118.261738 34.073076, -118.261751 34.072788, -118.261547 34.071863, -118.261483 34.071574, -118.261436 34.070652, -118.261429 34.070513, -118.26126 34.069806, -118.261214 34.069617, -118.261348 34.069664, -118.262686 34.070106, -118.263024 34.070233, -118.263434 34.070394, -118.26382 34.07056, -118.264182 34.070728, -118.264247 34.070757, -118.264377 34.070814, -118.264582 34.070905, -118.265187 34.071173, -118.266941 34.071951, -118.266896 34.072022))",288980,0,037,S,06037195720,1400000US06037195720,+34.0737571,-118.2633774,G5020,1957.20,Census Tract 1957.20,06,195720,Census Tract 1957.20; Los Angeles County; California,1694
"POLYGON ((-118.284409 34.077732, -118.28405 34.07765, -118.282483 34.077292, -118.282364 34.07743, -118.282261 34.077549, -118.282228 34.077575, -118.282043 34.077698, -118.281594 34.078403, -118.28108 34.079207, -118.280097 34.078779, -118.279115 34.078352, -118.277817 34.077787, -118.27738 34.077597, -118.276815 34.077342, -118.27644 34.077173, -118.276306 34.077112, -118.275782 34.076876, -118.275545 34.076769, -118.274756 34.076413, -118.273744 34.075956, -118.272756 34.075514, -118.272719 34.075498, -118.272692 34.075486, -118.271696 34.075039, -118.272057 34.074448, -118.272074 34.07442, -118.272098 34.07438, -118.272161 34.074278, -118.272192 34.074227, -118.27233 34.074, -118.272802 34.073229, -118.27292 34.073037, -118.273506 34.072076, -118.273876 34.072198, -118.27485 34.072519, -118.2753 34.072711, -118.275707 34.072889, -118.276615 34.073286, -118.27752 34.073681, -118.278428 34.074078, -118.279334 34.074474, -118.280246 34.074872, -118.281166 34.075274, -118.282087 34.075677, -118.282547 34.075892, -118.282696 34.075962, -118.283044 34.076126, -118.283346 34.076258, -118.283922 34.076511, -118.284399 34.076717, -118.284403 34.07715, -118.284408 34.077653, -118.284409 34.077732))",402524,0,037,S,06037195802,1400000US06037195802,+34.0756705,-118.2776960,G5020,1958.02,Census Tract 1958.02,06,195802,Census Tract 1958.02; Los Angeles County; California,2865
"POLYGON ((-118.581186 34.143176, -118.580994 34.143341, -118.580899 34.143571, -118.580927 34.143786, -118.580891 34.144047, -118.58094 34.14423, -118.580847 34.14443, -118.580915 34.144628, -118.580912 34.144997, -118.580214 34.145547, -118.580124 34.145653, -118.580072 34.145738, -118.580036 34.145829, -118.580018 34.145923, -118.580013 34.146278, -118.579994 34.147815, -118.579988 34.148282, -118.579968 34.149886, -118.579955 34.15008, -118.579833 34.151289, -118.579702 34.152585, -118.579639 34.153175, -118.579521 34.154343, -118.579411 34.155438, -118.579311 34.156435, -118.579205 34.157481, -118.577684 34.157498, -118.577584 34.157508, -118.577427 34.157536, -118.577275 34.15758, -118.577151 34.157629, -118.577026 34.157694, -118.576908 34.157772, -118.576795 34.157866, -118.57671 34.157956, -118.576625 34.158069, -118.576513 34.158267, -118.576258 34.15872, -118.576209 34.158801, -118.576118 34.158923, -118.576012 34.159037, -118.575913 34.159124, -118.575783 34.159219, -118.575649 34.159297, -118.575549 34.159346, -118.575415 34.159401, -118.575253 34.159451, -118.575085 34.159486, -118.574569 34.159551, -118.574343 34.159587, -118.574165 34.159628, -118.573948 34.159693, -118.573739 34.159774, -118.573539 34.159869, -118.573387 34.159956, -118.573242 34.160051, -118.573073 34.160181, -118.572924 34.160316, -118.572051 34.16114, -118.571345 34.161806, -118.571227 34.161911, -118.571104 34.162013, -118.570978 34.162111, -118.570781 34.162251, -118.570574 34.162384, -118.570225 34.162595, -118.568892 34.1634, -118.568761 34.163469, -118.568693 34.163498, -118.568623 34.163528, -118.568473 34.163578, -118.568361 34.163608, -118.56818 34.163642, -118.568026 34.163658, -118.566907 34.163688, -118.565849 34.163714, -118.565746 34.163717, -118.564707 34.163742, -118.564264 34.163751, -118.564056 34.163742, -118.563849 34.163717, -118.563686 34.163686, -118.563486 34.163635, -118.563293 34.163569, -118.56313 34.1635, -118.563035 34.163454, -118.56219 34.162987, -118.562235 34.162854, -118.562255 34.162742, -118.56226 34.162686, -118.56225 34.161805, -118.562259 34.161754, -118.562274 34.161711, -118.562295 34.16167, -118.562322 34.161632, -118.562354 34.161596, -118.562734 34.161235, -118.562807 34.161142, -118.562856 34.161051, -118.562887 34.160968, -118.562906 34.160871, -118.562967 34.159969, -118.56298 34.159923, -118.563001 34.15987, -118.56303 34.15982, -118.563382 34.159314, -118.563411 34.159257, -118.56343 34.15921, -118.56353 34.158974, -118.563539 34.158917, -118.563536 34.158865, -118.563521 34.158809, -118.563496 34.158761, -118.563469 34.158725, -118.563352 34.158598, -118.563269 34.158522, -118.563202 34.158471, -118.563182 34.158144, -118.56319 34.158029, -118.563218 34.157916, -118.563251 34.157834, -118.563311 34.15773, -118.563376 34.157646, -118.563454 34.157569, -118.563543 34.1575, -118.563641 34.157441, -118.564304 34.15714, -118.564453 34.157065, -118.564607 34.156972, -118.564672 34.156925, -118.564797 34.156825, -118.56491 34.156717, -118.565012 34.1566, -118.56504 34.156561, -118.565101 34.156477, -118.565177 34.156348, -118.565239 34.156214, -118.565391 34.155766, -118.56717 34.147992, -118.567518 34.143905, -118.567542 34.143849, -118.56873 34.141059, -118.568895 34.13847, -118.568819 34.138448, -118.568685 34.138433, -118.568572 34.138422, -118.568444 34.138404, -118.568378 34.138378, -118.568325 34.138351, -118.568277 34.13832, -118.568198 34.138227, -118.568115 34.138103, -118.567993 34.1379, -118.567926 34.13777, -118.567837 34.137653, -118.567768 34.137599, -118.567687 34.137563, -118.567607 34.137542, -118.567533 34.137536, -118.567444 34.137544, -118.56737 34.137557, -118.567223 34.137606, -118.567017 34.13768, -118.566731 34.13778, -118.566557 34.137834, -118.566471 34.13784, -118.566382 34.137831, -118.566311 34.137805, -118.566265 34.137766, -118.566214 34.137718, -118.566174 34.137649, -118.566154 34.137534, -118.56613 34.137339, -118.566125 34.137046, -118.566144 34.136836, -118.56614 34.13674, -118.566112 34.136661, -118.566045 34.136611, -118.566001 34.136609, -118.565933 34.136433, -118.565878 34.136281, -118.565848 34.136124, -118.56578 34.135907, -118.565705 34.135654, -118.565639 34.135388, -118.565576 34.135112, -118.565474 34.134727, -118.565428 34.134581, -118.565408 34.13449, -118.565407 34.134397, -118.565404 34.134228, -118.565427 34.134012, -118.565449 34.133859, -118.56544 34.133725, -118.565416 34.133575, -118.565358 34.133398, -118.565264 34.133143, -118.565115 34.13282, -118.564953 34.132494, -118.564781 34.132253, -118.564454 34.131767, -118.564385 34.131673, -118.564179 34.131392, -118.564017 34.131147, -118.564799 34.131111, -118.565316 34.130383, -118.565814 34.130573, -118.568733 34.131688, -118.574144 34.133739, -118.575736 34.134342, -118.577617 34.135065, -118.577621 34.135079, -118.577633 34.135196, -118.577643 34.135321, -118.577636 34.135534, -118.577607 34.135711, -118.577569 34.135983, -118.577495 34.136463, -118.577429 34.13699, -118.577372 34.137176, -118.577287 34.137468, -118.576988 34.138608, -118.57698 34.138764, -118.576989 34.138844, -118.577019 34.13891, -118.577053 34.138981, -118.577068 34.139033, -118.577112 34.139079, -118.577318 34.139299, -118.577717 34.139497, -118.578138 34.139636, -118.578215 34.139662, -118.578824 34.139756, -118.5793 34.139777, -118.579679 34.139899, -118.579898 34.140171, -118.579931 34.140616, -118.580073 34.14089, -118.580411 34.14108, -118.580695 34.141224, -118.580858 34.141452, -118.581002 34.14168, -118.58095 34.141879, -118.581015 34.142123, -118.580932 34.142507, -118.581118 34.142672, -118.58126 34.142931, -118.581186 34.143176))",3837562,0,037,S,06037137504,1400000US06037137504,+34.1480383,-118.5720594,G5020,1375.04,Census Tract 1375.04,06,137504,Census Tract 1375.04; Los Angeles County; California,1889
"POLYGON ((-118.60573 34.145854, -118.605611 34.145972, -118.605575 34.146034, -118.605544 34.14608, -118.605499 34.146172, -118.605464 34.146282, -118.60545 34.146381, -118.605448 34.146456, -118.605455 34.146649, -118.605491 34.147351, -118.605487 34.147514, -118.605468 34.147675, -118.605446 34.147796, -118.605177 34.149015, -118.604835 34.1504, -118.60481 34.150521, -118.604762 34.150859, -118.604758 34.151011, -118.604788 34.151363, -118.604812 34.151497, -118.604836 34.1516, -118.604893 34.151786, -118.604945 34.151923, -118.605029 34.152102, -118.60522 34.152459, -118.605692 34.153342, -118.605748 34.153455, -118.605785 34.153566, -118.605802 34.15368, -118.605805 34.154429, -118.605807 34.155253, -118.605809 34.156077, -118.605812 34.156901, -118.604473 34.156903, -118.603625 34.156905, -118.603383 34.156903, -118.60321 34.156889, -118.601986 34.156693, -118.601848 34.156684, -118.60171 34.156692, -118.601575 34.156716, -118.600938 34.156908, -118.599779 34.157271, -118.599589 34.157328, -118.599487 34.157341, -118.599391 34.157335, -118.599306 34.157315, -118.599232 34.157285, -118.59922 34.157279, -118.599143 34.157228, -118.599044 34.157169, -118.598985 34.15714, -118.598858 34.157093, -118.598726 34.157061, -118.598589 34.157045, -118.59845 34.157045, -118.59833 34.157057, -118.596236 34.157518, -118.594591 34.157882, -118.593195 34.15819, -118.591778 34.158502, -118.591477 34.158564, -118.591385 34.158577, -118.590862 34.158615, -118.589924 34.158681, -118.588351 34.15879, -118.588271 34.158502, -118.588138 34.157774, -118.588122 34.157716, -118.588086 34.157641, -118.588032 34.157573, -118.587971 34.15752, -118.587907 34.15748, -118.587816 34.157441, -118.58597 34.157444, -118.58594 34.157486, -118.585883 34.157538, -118.585812 34.157577, -118.585744 34.157598, -118.583987 34.157818, -118.581753 34.157492, -118.581555 34.157473, -118.581308 34.157462, -118.580627 34.157467, -118.579205 34.157481, -118.579311 34.156435, -118.579411 34.155438, -118.579521 34.154343, -118.579639 34.153175, -118.579702 34.152585, -118.579833 34.151289, -118.579955 34.15008, -118.579968 34.149886, -118.579988 34.148282, -118.579994 34.147815, -118.580013 34.146278, -118.580018 34.145923, -118.580036 34.145829, -118.580072 34.145738, -118.580124 34.145653, -118.580214 34.145547, -118.580912 34.144997, -118.580915 34.144628, -118.580847 34.14443, -118.58094 34.14423, -118.580891 34.144047, -118.580927 34.143786, -118.580899 34.143571, -118.580994 34.143341, -118.581186 34.143176, -118.58126 34.142931, -118.581118 34.142672, -118.580932 34.142507, -118.581015 34.142123, -118.58095 34.141879, -118.581002 34.14168, -118.580858 34.141452, -118.580695 34.141224, -118.580411 34.14108, -118.580073 34.14089, -118.579931 34.140616, -118.579898 34.140171, -118.579679 34.139899, -118.5793 34.139777, -118.578824 34.139756, -118.578215 34.139662, -118.578138 34.139636, -118.577717 34.139497, -118.577318 34.139299, -118.577112 34.139079, -118.577068 34.139033, -118.577053 34.138981, -118.577019 34.13891, -118.576989 34.138844, -118.57698 34.138764, -118.576988 34.138608, -118.577287 34.137468, -118.577372 34.137176, -118.577429 34.13699, -118.577495 34.136463, -118.577569 34.135983, -118.577607 34.135711, -118.577636 34.135534, -118.577643 34.135321, -118.577633 34.135196, -118.577621 34.135079, -118.577617 34.135065, -118.58128 34.136472, -118.582036 34.136758, -118.584038 34.137515, -118.588971 34.139381, -118.589493 34.139579, -118.590303 34.139887, -118.591938 34.140509, -118.595469 34.141851, -118.598509 34.143007, -118.601918 34.144302, -118.604561 34.145307, -118.605634 34.145715, -118.605817 34.145785, -118.60573 34.145854))",4472196,0,037,S,06037138000,1400000US06037138000,+34.1488008,-118.5910495,G5020,1380,Census Tract 1380,06,138000,Census Tract 1380; Los Angeles County; California,4777
"POLYGON ((-118.530824 34.180236, -118.529515 34.180247, -118.527286 34.180246, -118.518504 34.180324, -118.518505 34.180135, -118.518507 34.179648, -118.518518 34.17668, -118.51852 34.175977, -118.518523 34.175251, -118.518526 34.174536, -118.518528 34.17386, -118.518531 34.173141, -118.518534 34.172219, -118.518537 34.171565, -118.518537 34.17149, -118.518538 34.171279, -118.518538 34.171176, -118.518538 34.171086, -118.521802 34.171086, -118.522109 34.171086, -118.522923 34.171086, -118.524361 34.171086, -118.524418 34.171087, -118.524973 34.171087, -118.527275 34.171095, -118.528238 34.171095, -118.528527 34.171099, -118.528819 34.171112, -118.52911 34.171133, -118.529528 34.171179, -118.529832 34.171223, -118.53026 34.171301, -118.53053 34.171361, -118.530811 34.171433, -118.530811 34.171617, -118.530813 34.17185, -118.530814 34.172327, -118.530815 34.173531, -118.530818 34.174896, -118.53082 34.176295, -118.530821 34.17734, -118.530822 34.177449, -118.530827 34.18022, -118.530824 34.180236))",1152028,0,037,S,06037139200,1400000US06037139200,+34.1756961,-118.5246446,G5020,1392,Census Tract 1392,06,139200,Census Tract 1392; Los Angeles County; California,5758
"POLYGON ((-118.37899 34.154093, -118.378882 34.154052, -118.378291 34.153828, -118.377356 34.153453, -118.377092 34.15336, -118.376855 34.153292, -118.376713 34.153259, -118.376532 34.153188, -118.376382 34.153136, -118.376153 34.153068, -118.375892 34.153006, -118.375627 34.15296, -118.375538 34.152948, -118.375292 34.152923, -118.375166 34.152918, -118.375041 34.152912, -118.374841 34.152903, -118.372884 34.152816, -118.37245 34.152797, -118.372013 34.15279, -118.371576 34.152795, -118.371308 34.152805, -118.370406 34.15286, -118.370208 34.152872, -118.36971 34.152901, -118.368048 34.152997, -118.367453 34.153031, -118.367414 34.152966, -118.36735 34.152859, -118.366991 34.152266, -118.366383 34.151261, -118.365842 34.150367, -118.365381 34.149604, -118.365184 34.149278, -118.364924 34.148848, -118.364452 34.148068, -118.36365 34.146741, -118.363143 34.145903, -118.363781 34.145903, -118.36565 34.145903, -118.366084 34.145903, -118.366555 34.146012, -118.366783 34.14605, -118.366863 34.146115, -118.368221 34.146008, -118.368721 34.146002, -118.368958 34.146007, -118.369305 34.14604, -118.370194 34.146141, -118.370294 34.146154, -118.370393 34.146168, -118.370558 34.146191, -118.374691 34.146192, -118.37614 34.146193, -118.376258 34.14625, -118.376387 34.146293, -118.376504 34.146318, -118.376641 34.146332, -118.37676 34.146336, -118.376793 34.14634, -118.376888 34.146362, -118.376973 34.146397, -118.377057 34.146448, -118.377127 34.146512, -118.377177 34.146578, -118.377212 34.146651, -118.377232 34.146728, -118.377234 34.146744, -118.377884 34.146744, -118.378975 34.146744, -118.378975 34.146971, -118.378978 34.14818, -118.378979 34.148557, -118.378983 34.150372, -118.378987 34.152187, -118.378988 34.152679, -118.378989 34.153719, -118.378989 34.153888, -118.378989 34.153936, -118.37899 34.154093))",957092,0,037,S,06037143200,1400000US06037143200,+34.1494399,-118.3720618,G5020,1432,Census Tract 1432,06,143200,Census Tract 1432; Los Angeles County; California,4215
"POLYGON ((-118.193036 34.085897, -118.192941 34.085913, -118.192843 34.085918, -118.192847 34.086613, -118.192848 34.086775, -118.192849 34.08709, -118.191434 34.087097, -118.19127 34.087618, -118.190778 34.089188, -118.190822 34.089286, -118.191195 34.089368, -118.19132 34.089395, -118.191412 34.089508, -118.191308 34.089714, -118.191104 34.090127, -118.191319 34.090226, -118.191353 34.090504, -118.191185 34.091106, -118.191121 34.091337, -118.191144 34.091495, -118.191389 34.091882, -118.191294 34.092756, -118.191159 34.09325, -118.190796 34.094328, -118.190658 34.096623, -118.19064 34.096707, -118.1906 34.09691, -118.190305 34.096991, -118.190059 34.09722, -118.190319 34.094922, -118.190322 34.094767, -118.190314 34.094626, -118.190177 34.093636, -118.189875 34.093663, -118.18973 34.093659, -118.189587 34.093639, -118.189449 34.093602, -118.189334 34.093557, -118.189226 34.0935, -118.189128 34.093433, -118.188664 34.093041, -118.188532 34.092948, -118.18839 34.092865, -118.188241 34.092792, -118.188085 34.092731, -118.1879 34.092675, -118.187708 34.092635, -118.187571 34.092616, -118.187399 34.092604, -118.187226 34.092604, -118.187054 34.092617, -118.186884 34.092642, -118.186717 34.09268, -118.186555 34.092729, -118.186398 34.092791, -118.186249 34.092863, -118.186107 34.092946, -118.185975 34.093038, -118.185931 34.093073, -118.18572 34.092897, -118.183746 34.091628, -118.183611 34.091541, -118.183495 34.091458, -118.183366 34.091381, -118.183201 34.0913, -118.18309 34.091257, -118.182524 34.091053, -118.181809 34.092768, -118.180623 34.092426, -118.181337 34.090711, -118.182052 34.088996, -118.182573 34.087746, -118.182999 34.08738, -118.18368 34.087112, -118.184212 34.086731, -118.184211 34.086337, -118.184205 34.086286, -118.18416 34.08605, -118.184077 34.085495, -118.186432 34.085211, -118.186472 34.085206, -118.186612 34.085181, -118.186763 34.085141, -118.187009 34.085052, -118.187176 34.084951, -118.187374 34.084816, -118.187567 34.084666, -118.187819 34.084439, -118.189053 34.083085, -118.189099 34.083036, -118.189538 34.082555, -118.189957 34.082074, -118.190323 34.081672, -118.191122 34.080797, -118.191815 34.080036, -118.192883 34.080703, -118.192184 34.081469, -118.193052 34.082018, -118.191455 34.083768, -118.192402 34.084366, -118.192392 34.084426, -118.192359 34.084664, -118.192333 34.084732, -118.192288 34.0848, -118.191965 34.0851, -118.191911 34.085153, -118.191877 34.085207, -118.19187 34.08522, -118.191866 34.085231, -118.191849 34.085294, -118.191849 34.085365, -118.191865 34.085423, -118.191899 34.085487, -118.191951 34.085543, -118.192016 34.085588, -118.192032 34.085595, -118.192091 34.085619, -118.19216 34.085634, -118.193565 34.085728, -118.193036 34.085897))",866189,0,037,S,06037201301,1400000US06037201301,+34.0882421,-118.1878388,G5020,2013.01,Census Tract 2013.01,06,201301,Census Tract 2013.01; Los Angeles County; California,3403
"POLYGON ((-118.190319 34.094922, -118.190059 34.09722, -118.19003 34.09748, -118.190001 34.097635, -118.189953 34.097786, -118.18991 34.097884, -118.189831 34.098026, -118.189772 34.09811, -118.18969 34.098216, -118.189484 34.09848, -118.189407 34.098569, -118.189301 34.098674, -118.188936 34.098991, -118.188812 34.099102, -118.188693 34.099219, -118.18858 34.099343, -118.188479 34.099465, -118.188218 34.09982, -118.188078 34.100045, -118.188065 34.100065, -118.187976 34.100209, -118.187916 34.100291, -118.186781 34.099965, -118.186657 34.099929, -118.185548 34.099609, -118.185017 34.099456, -118.184864 34.099891, -118.184577 34.100718, -118.184263 34.101609, -118.183979 34.10154, -118.183665 34.102437, -118.18335 34.103334, -118.183299 34.103481, -118.183045 34.104207, -118.182713 34.105153, -118.181001 34.104741, -118.179096 34.10428, -118.178545 34.104147, -118.17841 34.104114, -118.178371 34.104107, -118.178251 34.104087, -118.178137 34.104068, -118.177995 34.104044, -118.177995 34.103552, -118.177994 34.103256, -118.177994 34.102958, -118.177994 34.101992, -118.177996 34.101921, -118.178238 34.101341, -118.178952 34.099627, -118.179666 34.097913, -118.18038 34.096198, -118.181095 34.094484, -118.181809 34.092768, -118.182524 34.091053, -118.18309 34.091257, -118.183201 34.0913, -118.183366 34.091381, -118.183495 34.091458, -118.183611 34.091541, -118.183746 34.091628, -118.18572 34.092897, -118.185931 34.093073, -118.185975 34.093038, -118.186107 34.092946, -118.186249 34.092863, -118.186398 34.092791, -118.186555 34.092729, -118.186717 34.09268, -118.186884 34.092642, -118.187054 34.092617, -118.187226 34.092604, -118.187399 34.092604, -118.187571 34.092616, -118.187708 34.092635, -118.1879 34.092675, -118.188085 34.092731, -118.188241 34.092792, -118.18839 34.092865, -118.188532 34.092948, -118.188664 34.093041, -118.189128 34.093433, -118.189226 34.0935, -118.189334 34.093557, -118.189449 34.093602, -118.189587 34.093639, -118.18973 34.093659, -118.189875 34.093663, -118.190177 34.093636, -118.190314 34.094626, -118.190322 34.094767, -118.190319 34.094922))",991726,0,037,S,06037201302,1400000US06037201302,+34.0978820,-118.1838819,G5020,2013.02,Census Tract 2013.02,06,201302,Census Tract 2013.02; Los Angeles County; California,4083
"POLYGON ((-118.19377 34.075604, -118.193735 34.075806, -118.193708 34.075963, -118.193715 34.076132, -118.1934 34.077913, -118.193457 34.078232, -118.193469 34.078248, -118.193408 34.078313, -118.193302 34.078427, -118.192519 34.079265, -118.191815 34.080036, -118.191122 34.080797, -118.190323 34.081672, -118.189957 34.082074, -118.189538 34.082555, -118.189099 34.083036, -118.189053 34.083085, -118.187819 34.084439, -118.187567 34.084666, -118.187374 34.084816, -118.187176 34.084951, -118.187009 34.085052, -118.186763 34.085141, -118.186612 34.085181, -118.186472 34.085206, -118.186432 34.085211, -118.184077 34.085495, -118.18416 34.08605, -118.181331 34.085573, -118.180688 34.085582, -118.180481 34.085613, -118.180429 34.08567, -118.18027 34.085677, -118.180151 34.085689, -118.179979 34.085728, -118.179839 34.085769, -118.179728 34.085809, -118.17912 34.086043, -118.178561 34.086257, -118.178243 34.08638, -118.178071 34.086444, -118.17805 34.086021, -118.178048 34.08556, -118.178054 34.08519, -118.17805 34.084284, -118.178047 34.083617, -118.178046 34.083402, -118.178043 34.082793, -118.178038 34.081886, -118.178034 34.081026, -118.17803 34.080155, -118.178021 34.078487, -118.178034 34.078299, -118.178053 34.078213, -118.178089 34.078113, -118.178146 34.078001, -118.17823 34.077876, -118.178279 34.07782, -118.178302 34.077794, -118.178398 34.077702, -118.178505 34.077618, -118.17873 34.077488, -118.178857 34.0774, -118.178955 34.077315, -118.179126 34.077131, -118.179298 34.076917, -118.17938 34.076802, -118.180144 34.075624, -118.181883 34.075618, -118.182355 34.075617, -118.182446 34.075629, -118.18293 34.075627, -118.183271 34.075625, -118.183385 34.075615, -118.183607 34.075561, -118.183641 34.075558, -118.183751 34.075555, -118.183901 34.07557, -118.184325 34.075608, -118.184875 34.07561, -118.193786 34.075513, -118.19377 34.075604))",1279501,28686,037,S,06037201401,1400000US06037201401,+34.0782936,-118.1857852,G5020,2014.01,Census Tract 2014.01,06,201401,Census Tract 2014.01; Los Angeles County; California,4177
"POLYGON ((-118.196345 34.065473, -118.196304 34.065635, -118.196312 34.065769, -118.19637 34.065866, -118.195855 34.066907, -118.195792 34.066996, -118.19573 34.067063, -118.195675 34.06715, -118.195561 34.067443, -118.195497 34.067627, -118.195487 34.067657, -118.195399 34.067952, -118.195333 34.068211, -118.19517 34.069011, -118.195146 34.069117, -118.195035 34.069578, -118.194306 34.072444, -118.194255 34.07267, -118.194179 34.073067, -118.194164 34.073229, -118.19398 34.074398, -118.193786 34.075513, -118.184875 34.07561, -118.184325 34.075608, -118.183901 34.07557, -118.183751 34.075555, -118.183641 34.075558, -118.183607 34.075561, -118.183385 34.075615, -118.183271 34.075625, -118.18293 34.075627, -118.182446 34.075629, -118.182355 34.075617, -118.181883 34.075618, -118.180144 34.075624, -118.180198 34.07552, -118.180225 34.075439, -118.180241 34.075344, -118.180242 34.075078, -118.18024 34.074779, -118.18024 34.074671, -118.180395 34.072817, -118.180401 34.072747, -118.180534 34.07118, -118.180446 34.069498, -118.180351 34.06768, -118.180295 34.066596, -118.180247 34.065684, -118.180478 34.065335, -118.18096 34.064609, -118.181432 34.063814, -118.181473 34.063751, -118.181519 34.06369, -118.181586 34.063611, -118.181658 34.063537, -118.181737 34.063467, -118.1818 34.063418, -118.181884 34.06336, -118.181978 34.063304, -118.182076 34.063253, -118.182157 34.063217, -118.182177 34.063208, -118.182948 34.062923, -118.183165 34.062846, -118.183547 34.062726, -118.183935 34.062623, -118.184148 34.062575, -118.184431 34.062518, -118.18483 34.062454, -118.184943 34.062446, -118.185147 34.062438, -118.185418 34.062442, -118.18562 34.062455, -118.185889 34.062486, -118.186107 34.062523, -118.186002 34.062213, -118.185919 34.061969, -118.185855 34.0619, -118.185657 34.06184, -118.185394 34.061802, -118.185111 34.061777, -118.18503 34.061757, -118.189222 34.06176, -118.19167 34.061761, -118.192538 34.061762, -118.192625 34.061762, -118.192626 34.061824, -118.192638 34.063153, -118.192636 34.063459, -118.192692 34.063755, -118.196746 34.064515, -118.196345 34.065473))",1941232,0,037,S,06037201402,1400000US06037201402,+34.0689106,-118.1877681,G5020,2014.02,Census Tract 2014.02,06,201402,Census Tract 2014.02; Los Angeles County; California,4113
"POLYGON ((-118.379666 34.019309, -118.378985 34.019307, -118.378958 34.019296, -118.378903 34.019274, -118.378189 34.019217, -118.37808 34.021221, -118.377927 34.021245, -118.377949 34.021382, -118.377952 34.02197, -118.37754 34.021954, -118.377194 34.021937, -118.377075 34.0219, -118.377047 34.021892, -118.376904 34.021866, -118.376269 34.021837, -118.37604 34.021824, -118.375866 34.021827, -118.375784 34.021839, -118.37571 34.021864, -118.374662 34.021813, -118.372338 34.021699, -118.371101 34.021639, -118.370026 34.021586, -118.36917 34.02158, -118.365874 34.021562, -118.364653 34.021555, -118.362895 34.021545, -118.361898 34.02154, -118.360809 34.021533, -118.359246 34.021525, -118.357068 34.021528, -118.355615 34.021532, -118.355562 34.018316, -118.355479 34.018237, -118.35547 34.017754, -118.355388 34.012822, -118.355446 34.01248, -118.355489 34.012315, -118.355553 34.012126, -118.355633 34.011941, -118.355729 34.011761, -118.355839 34.011587, -118.355931 34.011461, -118.356066 34.011299, -118.356174 34.011185, -118.3565 34.010858, -118.356893 34.010465, -118.357024 34.010313, -118.357142 34.010154, -118.357247 34.009989, -118.357338 34.009818, -118.357414 34.009642, -118.357475 34.009462, -118.357521 34.009279, -118.357543 34.009145, -118.357711 34.009135, -118.357796 34.00913, -118.358615 34.009057, -118.361436 34.008332, -118.361405 34.007816, -118.361417 34.007753, -118.361448 34.00769, -118.361493 34.007639, -118.361546 34.0076, -118.361612 34.00757, -118.361651 34.007559, -118.361982 34.007483, -118.361973 34.007291, -118.361986 34.007175, -118.362003 34.00711, -118.362015 34.007062, -118.362061 34.006952, -118.362122 34.006848, -118.36221 34.006738, -118.362302 34.006651, -118.36239 34.006584, -118.362486 34.006525, -118.362557 34.006484, -118.362602 34.006441, -118.36263 34.006396, -118.362654 34.00635, -118.362656 34.006316, -118.365027 34.005555, -118.365513 34.005877, -118.36623 34.006352, -118.366843 34.007076, -118.367173 34.007088, -118.366732 34.015381, -118.366719 34.015622, -118.372649 34.015839, -118.372654 34.015743, -118.372822 34.012587, -118.372858 34.011921, -118.372921 34.011919, -118.373093 34.011913, -118.373117 34.011982, -118.373201 34.012224, -118.373298 34.012443, -118.373512 34.012887, -118.373567 34.013011, -118.373802 34.013528, -118.373856 34.013663, -118.373926 34.013867, -118.373999 34.014145, -118.374027 34.014285, -118.374057 34.014496, -118.374075 34.014709, -118.374079 34.014851, -118.37407 34.015134, -118.374056 34.015276, -118.374011 34.015557, -118.373979 34.015697, -118.373942 34.015835, -118.373899 34.015973, -118.373851 34.016109, -118.373833 34.01615, -118.373736 34.016376, -118.373636 34.016572, -118.373367 34.017062, -118.372799 34.018096, -118.3727 34.018299, -118.372675 34.018357, -118.372813 34.018363, -118.374132 34.018431, -118.375792 34.018517, -118.375891 34.01852, -118.375888 34.018464, -118.375874 34.018229, -118.375871 34.018189, -118.375854 34.018049, -118.376068 34.018035, -118.376609 34.018022, -118.376767 34.018018, -118.377507 34.017989, -118.377567 34.017974, -118.377626 34.01793, -118.377973 34.018018, -118.378458 34.018456, -118.378588 34.018574, -118.37876 34.018729, -118.378897 34.018817, -118.379428 34.019157, -118.379528 34.019221, -118.379666 34.019309))",2134409,68544,037,S,06037236001,1400000US06037236001,+34.0168971,-118.3717636,G5020,2360.01,Census Tract 2360.01,06,236001,Census Tract 2360.01; Los Angeles County; California,4063
