"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2020 or later","Margin of Error!!Total:!!Built 2020 or later","Estimate!!Total:!!Built 2010 to 2019","Margin of Error!!Total:!!Built 2010 to 2019","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"1400000US06037127603","Census Tract 1276.03; Los Angeles County; California","937","78","0","13","0","13","42","54","31","29","162","99","206","73","251","73","174","62","57","35","14","20",
"1400000US06037127604","Census Tract 1276.04; Los Angeles County; California","1541","246","8","13","157","127","57","48","155","59","421","207","370","110","168","118","93","58","79","50","33","38",
"1400000US06037127605","Census Tract 1276.05; Los Angeles County; California","1232","152","0","13","0","13","0","13","27","28","390","123","171","98","335","144","203","108","74","59","32","47",
"1400000US06037127606","Census Tract 1276.06; Los Angeles County; California","1170","133","0","13","9","16","85","65","57","42","130","57","267","117","162","72","324","103","136","67","0","13",
"1400000US06037127711","Census Tract 1277.11; Los Angeles County; California","1176","108","0","13","7","11","56","50","69","48","53","49","205","104","133","74","202","99","378","83","73","43",
"1400000US06037127712","Census Tract 1277.12; Los Angeles County; California","1641","171","0","13","22","34","86","64","75","70","243","97","458","144","348","97","301","123","100","100","8","13",
"1400000US06037127803","Census Tract 1278.03; Los Angeles County; California","1874","194","0","19","372","197","27","30","96","65","291","142","305","132","241","120","356","128","139","82","47","44",
"1400000US06037127804","Census Tract 1278.04; Los Angeles County; California","1698","182","0","13","54","49","91","43","129","98","490","129","225","103","308","166","265","96","42","26","94","63",
"1400000US06037127805","Census Tract 1278.05; Los Angeles County; California","1225","182","0","13","44","37","53","84","8","13","91","67","388","126","150","106","229","97","61","47","201","75",
"1400000US06037127806","Census Tract 1278.06; Los Angeles County; California","1347","112","25","16","76","61","96","54","120","68","202","98","232","103","63","47","335","134","70","58","128","74",
"1400000US06037127910","Census Tract 1279.10; Los Angeles County; California","1659","163","0","13","85","53","0","13","147","72","169","86","359","110","313","132","387","139","138","85","61","48",
"1400000US06037127920","Census Tract 1279.20; Los Angeles County; California","1496","327","0","13","60","52","0","13","39","45","129","79","258","114","67","52","540","142","121","85","282","291",
"1400000US06037128101","Census Tract 1281.01; Los Angeles County; California","1177","89","0","13","21","24","60","50","70","46","162","69","198","93","180","89","269","74","169","78","48","43",
"1400000US06037128102","Census Tract 1281.02; Los Angeles County; California","1660","169","21","32","130","78","124","67","195","110","201","122","326","124","215","109","166","73","121","66","161","70",
"1400000US06037128210","Census Tract 1282.10; Los Angeles County; California","1664","120","0","19","69","61","108","64","190","119","478","126","131","69","139","69","298","98","50","40","201","92",
"1400000US06037128220","Census Tract 1282.20; Los Angeles County; California","1265","123","0","13","75","42","27","34","19","27","116","64","256","124","333","87","182","75","119","58","138","65",
"1400000US06037128302","Census Tract 1283.02; Los Angeles County; California","1590","167","0","13","36","43","58","57","53","45","186","139","346","117","485","135","264","99","134","79","28","28",
"1400000US06037128303","Census Tract 1283.03; Los Angeles County; California","1186","165","0","13","144","65","18","21","256","170","372","122","70","44","126","73","114","54","44","37","42","48",
"1400000US06037128400","Census Tract 1284; Los Angeles County; California","1879","218","8","13","87","94","89","64","61","43","219","98","153","70","83","69","676","153","483","171","20","40",
"1400000US06037128500","Census Tract 1285; Los Angeles County; California","2235","247","0","13","41","42","174","109","49","31","624","242","386","118","204","102","318","101","339","124","100","90",
"1400000US06037128601","Census Tract 1286.01; Los Angeles County; California","1789","215","0","19","8","13","59","63","325","234","261","121","277","114","348","123","163","95","248","110","100","51",
"1400000US06037128602","Census Tract 1286.02; Los Angeles County; California","1306","82","0","13","32","52","43","44","0","13","87","64","233","97","219","79","399","93","221","96","72","48",
"1400000US06037128703","Census Tract 1287.03; Los Angeles County; California","1803","243","0","13","40","61","69","70","168","103","201","146","577","166","473","158","208","160","28","27","39","30",
"1400000US06037128704","Census Tract 1287.04; Los Angeles County; California","1022","53","0","13","124","87","0","13","0","13","45","41","150","77","180","93","149","97","315","79","59","44",
"1400000US06037128801","Census Tract 1288.01; Los Angeles County; California","2125","216","0","13","149","81","111","53","168","81","412","151","549","136","381","158","151","58","102","56","102","76",
"1400000US06037128802","Census Tract 1288.02; Los Angeles County; California","2276","280","0","13","194","129","161","112","331","222","241","122","442","190","115","65","587","137","97","68","108","126",
"1400000US06037128910","Census Tract 1289.10; Los Angeles County; California","1959","177","0","13","29","29","177","88","256","125","142","77","321","120","177","94","540","175","251","85","66","48",
"1400000US06037131021","Census Tract 1310.21; Los Angeles County; California","1073","214","0","13","162","211","56","46","129","69","81","58","287","105","148","76","124","56","49","46","37","34",
"1400000US06037131022","Census Tract 1310.22; Los Angeles County; California","1102","93","0","13","11","18","91","60","83","75","357","101","152","77","217","113","87","59","89","64","15","18",
"1400000US06037131023","Census Tract 1310.23; Los Angeles County; California","824","111","0","13","29","34","0","13","55","42","85","70","21","24","94","76","392","94","83","53","65","74",
"1400000US06037131024","Census Tract 1310.24; Los Angeles County; California","1094","169","33","52","140","78","45","38","135","130","74","56","85","66","69","45","413","129","45","49","55","46",
"1400000US06037131100","Census Tract 1311; Los Angeles County; California","1083","103","29","45","0","13","15","23","0","13","49","50","98","63","0","13","771","122","95","46","26","35",
"1400000US06037131200","Census Tract 1312; Los Angeles County; California","1216","129","0","13","10","15","17","27","28","30","0","13","60","55","92","60","933","158","18","17","58","48",
"1400000US06037131300","Census Tract 1313; Los Angeles County; California","1196","83","0","13","0","13","0","13","0","13","0","13","22","33","83","77","1049","88","42","42","0","13",
"1400000US06037131400","Census Tract 1314; Los Angeles County; California","1912","161","0","19","0","19","28","25","269","92","297","94","262","105","359","130","619","156","27","25","51","46",
"1400000US06037131600","Census Tract 1316; Los Angeles County; California","1482","127","8","14","0","19","5","8","69","56","48","32","125","73","101","62","890","166","130","99","106","67",
"1400000US06037131701","Census Tract 1317.01; Los Angeles County; California","1864","280","0","19","0","19","231","180","212","109","550","184","552","159","144","60","80","71","77","76","18","20",
"1400000US06037131702","Census Tract 1317.02; Los Angeles County; California","1286","193","0","13","85","61","38","44","33","35","227","106","110","60","89","59","564","199","106","64","34","51",
"1400000US06037131801","Census Tract 1318.01; Los Angeles County; California","1131","142","0","13","169","76","111","68","181","106","102","73","76","71","84","64","301","110","88","59","19","31",
"1400000US06037131802","Census Tract 1318.02; Los Angeles County; California","803","128","0","13","0","13","29","30","56","51","29","35","0","13","111","97","427","135","65","44","86","52",
"1400000US06037131900","Census Tract 1319; Los Angeles County; California","1414","148","0","13","220","121","9","14","11","22","4","9","25","29","172","110","846","154","104","59","23","27",
"1400000US06037132001","Census Tract 1320.01; Los Angeles County; California","1197","153","0","13","129","91","71","59","42","40","71","59","189","149","146","111","391","106","88","48","70","38",
"1400000US06037132002","Census Tract 1320.02; Los Angeles County; California","1184","163","0","13","0","13","21","29","36","42","94","92","13","20","91","60","623","106","306","152","0","13",
"1400000US06037132101","Census Tract 1321.01; Los Angeles County; California","1674","264","0","13","124","89","118","81","135","83","120","63","91","64","269","243","748","161","39","52","30","33",
"1400000US06037132102","Census Tract 1321.02; Los Angeles County; California","2116","195","0","19","95","83","153","111","158","134","482","198","308","151","296","121","469","186","143","106","12","20",
"1400000US06037132301","Census Tract 1323.01; Los Angeles County; California","1484","152","0","13","0","13","0","13","330","143","269","93","432","153","185","96","110","70","158","124","0","13",
"1400000US06037132302","Census Tract 1323.02; Los Angeles County; California","995","187","0","13","0","13","4","7","8","25","45","46","197","135","100","61","322","80","285","145","34","53",
"1400000US06037132501","Census Tract 1325.01; Los Angeles County; California","1323","173","0","13","153","87","60","48","12","19","138","85","162","92","126","77","482","170","185","83","5","8",
"1400000US06037132502","Census Tract 1325.02; Los Angeles County; California","1306","98","0","13","0","13","43","40","45","41","92","63","706","132","21","27","346","148","53","56","0","13",
"1400000US06037132700","Census Tract 1327; Los Angeles County; California","1764","203","0","13","248","115","23","24","36","28","0","13","8","12","319","123","808","230","242","112","80","61",
"1400000US06037132900","Census Tract 1329; Los Angeles County; California","1367","143","30","27","106","76","82","57","98","58","95","68","140","76","276","118","494","132","46","38","0","13",
"1400000US06037133000","Census Tract 1330; Los Angeles County; California","1459","209","0","13","97","73","0","13","57","46","60","48","124","98","52","51","1057","197","12","19","0","13",
"1400000US06037133101","Census Tract 1331.01; Los Angeles County; California","642","79","0","13","0","13","53","68","0","13","47","39","37","28","95","49","403","60","0","13","7","12",
"1400000US06037133102","Census Tract 1331.02; Los Angeles County; California","1381","138","0","13","108","48","49","46","48","42","250","105","189","86","432","130","155","59","42","25","108","48",
"1400000US06037134001","Census Tract 1340.01; Los Angeles County; California","962","95","0","13","17","26","18","21","102","56","162","56","156","68","201","71","225","89","78","39","3","6",
"1400000US06037134002","Census Tract 1340.02; Los Angeles County; California","1196","149","0","13","140","99","35","39","65","52","155","93","145","101","119","62","505","132","32","30","0","13",
"1400000US06037134101","Census Tract 1341.01; Los Angeles County; California","1426","120","0","19","39","62","30","49","203","144","306","114","246","115","383","140","214","86","5","8","0","19",
"1400000US06037134103","Census Tract 1341.03; Los Angeles County; California","1380","140","19","25","97","68","0","13","6","12","65","53","466","148","154","79","543","104","18","18","12","15",
"1400000US06037134104","Census Tract 1341.04; Los Angeles County; California","1361","116","9","15","70","80","170","89","173","87","310","93","378","97","122","81","87","42","42","34","0","13",
"1400000US06037134201","Census Tract 1342.01; Los Angeles County; California","1375","243","0","13","216","154","19","21","33","38","98","71","5","10","198","97","806","231","0","13","0","13",
"1400000US06037134302","Census Tract 1343.02; Los Angeles County; California","1391","214","0","13","0","13","0","13","47","73","0","13","179","74","357","82","790","221","18","22","0","13",
"1400000US06037134303","Census Tract 1343.03; Los Angeles County; California","1924","239","0","19","14","22","13","18","38","29","225","103","435","119","333","110","724","245","94","61","48","51",
"1400000US06037134304","Census Tract 1343.04; Los Angeles County; California","957","121","0","13","0","13","36","25","11","16","162","69","186","109","139","62","403","73","6","9","14","15",
"1400000US06037134305","Census Tract 1343.05; Los Angeles County; California","1232","205","0","13","9","15","0","13","20","33","110","58","348","106","479","209","216","100","13","20","37","43",
"1400000US06037134306","Census Tract 1343.06; Los Angeles County; California","1465","220","0","13","0","13","4","14","309","128","449","216","333","97","98","57","250","136","0","13","22","24",
"1400000US06037134421","Census Tract 1344.21; Los Angeles County; California","1550","187","0","13","0","13","0","13","327","95","46","36","436","130","691","190","37","34","13","17","0","13",
"1400000US06037134422","Census Tract 1344.22; Los Angeles County; California","1676","193","0","13","27","23","41","45","146","71","154","57","456","192","447","106","405","90","0","13","0","13",
"1400000US06037134423","Census Tract 1344.23; Los Angeles County; California","1356","186","0","13","29","35","102","70","0","13","376","217","113","66","473","97","243","77","12","19","8","13",
"1400000US06037134424","Census Tract 1344.24; Los Angeles County; California","1030","118","15","16","13","19","10","16","230","54","724","126","15","22","23","38","0","13","0","13","0","13",
"1400000US06037134520","Census Tract 1345.20; Los Angeles County; California","2121","250","60","49","158","73","452","223","255","100","545","155","115","75","239","104","110","55","44","42","143","71",
"1400000US06037134521","Census Tract 1345.21; Los Angeles County; California","781","66","0","13","7","11","47","32","102","56","280","91","65","44","149","54","123","46","8","10","0","13",
"1400000US06037134522","Census Tract 1345.22; Los Angeles County; California","1563","235","0","13","71","56","342","121","232","129","240","142","148","65","109","73","191","80","37","33","193","153",
"1400000US06037134710","Census Tract 1347.10; Los Angeles County; California","1660","141","0","19","0","19","49","50","82","75","260","96","397","119","246","101","373","140","136","91","117","82",
"1400000US06037134720","Census Tract 1347.20; Los Angeles County; California","1790","159","0","19","0","19","150","123","69","48","219","107","340","80","337","94","607","112","45","33","23","29",
"1400000US06037134801","Census Tract 1348.01; Los Angeles County; California","1147","205","0","13","9","13","33","34","0","13","41","32","164","63","177","154","723","199","0","13","0","13",
"1400000US06037134802","Census Tract 1348.02; Los Angeles County; California","910","79","0","13","0","13","10","16","29","29","53","39","74","40","0","13","675","100","58","44","11","12",
"1400000US06037134901","Census Tract 1349.01; Los Angeles County; California","1039","79","10","15","0","13","0","13","0","13","27","29","23","22","115","65","830","97","13","20","21","20",
"1400000US06037134904","Census Tract 1349.04; Los Angeles County; California","1515","188","0","13","17","25","0","13","57","46","165","92","183","81","224","163","812","176","50","40","7","12",
"1400000US06037134905","Census Tract 1349.05; Los Angeles County; California","3161","418","124","92","1419","418","1218","242","238","121","0","19","7","15","60","50","48","41","0","19","47","73",
"1400000US06037134906","Census Tract 1349.06; Los Angeles County; California","1165","82","0","13","145","83","242","121","13","21","272","116","204","99","61","52","161","104","11","18","56","58",
"1400000US06037134907","Census Tract 1349.07; Los Angeles County; California","1839","232","56","52","668","251","885","185","111","94","0","13","0","13","105","131","14","25","0","13","0","13",
"1400000US06037135102","Census Tract 1351.02; Los Angeles County; California","1305","131","0","13","41","31","79","50","27","41","25","23","221","70","304","115","523","150","10","15","75","62",
"1400000US06037135111","Census Tract 1351.11; Los Angeles County; California","1338","226","0","13","0","13","0","13","80","63","230","103","35","31","278","90","694","238","21","29","0","13",
"1400000US06037135113","Census Tract 1351.13; Los Angeles County; California","1524","197","0","13","0","13","29","44","172","93","361","117","443","137","395","128","124","139","0","13","0","13",
"1400000US06037135115","Census Tract 1351.15; Los Angeles County; California","1965","237","0","13","0","13","13","21","105","76","120","89","1111","205","417","219","184","112","0","13","15","24",
"1400000US06037135116","Census Tract 1351.16; Los Angeles County; California","1033","311","0","13","0","13","9","17","25","30","464","315","443","71","86","59","0","13","6","18","0","13",
"1400000US06037135201","Census Tract 1352.01; Los Angeles County; California","936","106","4","6","0","13","17","18","20","25","31","20","129","51","190","105","496","96","19","18","30","28",
"1400000US06037135202","Census Tract 1352.02; Los Angeles County; California","1531","156","0","13","0","13","10","16","39","48","80","56","26","27","325","103","1016","187","35","31","0","13",
"1400000US06037135204","Census Tract 1352.04; Los Angeles County; California","1639","159","0","13","0","13","20","31","14","21","0","13","73","66","1004","190","488","158","0","13","40","67",
"1400000US06037135205","Census Tract 1352.05; Los Angeles County; California","781","80","0","13","0","13","22","31","84","61","372","113","119","94","149","83","9","14","26","27","0","13",
"1400000US06037137000","Census Tract 1370; Los Angeles County; California","1808","236","11","17","44","51","0","19","14","17","63","29","303","145","575","116","584","222","129","55","85","54",
"1400000US06037137103","Census Tract 1371.03; Los Angeles County; California","2564","257","0","19","38","68","161","99","85","73","1375","290","811","202","57","53","12","19","0","19","25","30",
"1400000US06037137104","Census Tract 1371.04; Los Angeles County; California","1022","68","0","13","9","17","0","13","18","26","37","31","18","30","351","99","589","106","0","13","0","13",
"1400000US06037137202","Census Tract 1372.02; Los Angeles County; California","1435","127","12","20","0","13","38","40","159","135","68","59","779","190","231","105","148","105","0","13","0","13",
"1400000US06037137203","Census Tract 1372.03; Los Angeles County; California","848","68","0","13","0","13","52","55","56","52","42","35","76","55","141","97","371","105","70","74","40","55",
"1400000US06037137301","Census Tract 1373.01; Los Angeles County; California","801","115","0","13","7","11","55","45","44","28","28","18","15","17","296","82","260","72","87","89","9","9",
"1400000US06037137302","Census Tract 1373.02; Los Angeles County; California","1614","119","0","13","0","13","29","43","160","82","61","50","260","120","986","162","107","62","0","13","11","18",
"1400000US06037137401","Census Tract 1374.01; Los Angeles County; California","1722","112","88","55","24","38","70","49","119","62","134","72","153","77","362","104","574","128","180","75","18","21",
"1400000US06037137402","Census Tract 1374.02; Los Angeles County; California","2214","253","0","19","23","31","99","83","138","96","38","44","407","263","731","168","757","219","14","26","7","17",
"1400000US06037137501","Census Tract 1375.01; Los Angeles County; California","2137","181","0","19","479","152","171","97","182","115","433","224","90","75","412","148","359","117","11","18","0","19",
"1400000US06037137502","Census Tract 1375.02; Los Angeles County; California","1923","156","0","13","50","67","51","64","120","79","221","130","180","107","313","127","760","149","113","68","115","80",
"1400000US06037137504","Census Tract 1375.04; Los Angeles County; California","702","90","0","13","0","13","3","5","7","9","24","24","251","57","214","91","151","59","20","24","32","28",
"1400000US06037138000","Census Tract 1380; Los Angeles County; California","1925","154","0","13","8","14","21","23","34","47","256","108","387","122","781","189","330","113","32","29","76","41",
"1400000US06037139001","Census Tract 1390.01; Los Angeles County; California","2287","236","0","19","0","19","28","45","18","30","80","77","355","164","464","170","617","170","663","216","62","91",
"1400000US06037139200","Census Tract 1392; Los Angeles County; California","2408","270","0","19","0","19","191","141","115","82","111","87","833","221","198","99","255","150","690","233","15","25",
"1400000US06037139301","Census Tract 1393.01; Los Angeles County; California","1587","184","0","13","37","36","79","56","109","69","248","91","97","59","20","21","808","217","125","66","64","50",
"1400000US06037139302","Census Tract 1393.02; Los Angeles County; California","2022","150","0","19","0","19","8","13","9","17","246","107","1123","207","437","171","82","69","0","19","117","79",
"1400000US06037139303","Census Tract 1393.03; Los Angeles County; California","2277","276","0","13","0","13","0","13","115","74","207","90","1547","327","280","120","60","53","56","53","12","19",
"1400000US06037139401","Census Tract 1394.01; Los Angeles County; California","1246","124","0","13","185","90","82","66","6","16","237","102","330","138","162","75","163","86","69","64","12","20",
"1400000US06037139402","Census Tract 1394.02; Los Angeles County; California","1014","110","0","13","50","44","85","70","58","51","44","37","67","28","177","54","436","97","65","35","32","24",
"1400000US06037139502","Census Tract 1395.02; Los Angeles County; California","1262","98","0","13","0","13","170","108","33","51","15","26","167","66","179","88","622","129","76","62","0","13",
"1400000US06037139504","Census Tract 1395.04; Los Angeles County; California","1970","190","0","13","49","45","64","60","54","50","214","68","879","183","467","125","204","116","10","16","29","33",
"1400000US06037139505","Census Tract 1395.05; Los Angeles County; California","1593","406","0","13","0","13","116","97","0","13","496","455","448","154","310","126","130","62","93","148","0","13",
"1400000US06037139506","Census Tract 1395.06; Los Angeles County; California","1486","242","0","13","0","13","163","141","20","37","48","65","498","160","451","257","245","140","61","77","0","13",
"1400000US06037139600","Census Tract 1396; Los Angeles County; California","2435","240","47","73","140","98","149","108","186","135","168","88","772","199","348","131","366","191","70","55","189","120",
"1400000US06037139701","Census Tract 1397.01; Los Angeles County; California","2326","238","0","19","359","164","110","86","143","165","218","162","211","156","194","113","899","174","192","100","0","19",
"1400000US06037139703","Census Tract 1397.03; Los Angeles County; California","964","89","6","10","13","13","102","53","198","71","36","32","128","52","83","41","307","72","86","53","5","9",
"1400000US06037139704","Census Tract 1397.04; Los Angeles County; California","1037","236","0","13","17","27","95","84","0","13","40","37","194","98","223","81","401","246","62","74","5","8",
"1400000US06037139705","Census Tract 1397.05; Los Angeles County; California","1318","128","0","13","52","44","29","33","0","13","33","38","110","85","587","143","418","149","58","63","31","44",
"1400000US06037139801","Census Tract 1398.01; Los Angeles County; California","1276","118","9","17","12","19","22","26","25","20","98","48","214","81","502","123","334","107","49","35","11","18",
"1400000US06037139802","Census Tract 1398.02; Los Angeles County; California","1434","158","0","13","49","47","28","25","222","82","136","95","345","76","475","141","157","88","22","24","0","13",
"1400000US06037141101","Census Tract 1411.01; Los Angeles County; California","2579","224","0","13","28","36","136","96","309","147","367","190","485","183","438","161","557","201","221","137","38","39",
"1400000US06037141102","Census Tract 1411.02; Los Angeles County; California","1498","154","0","13","40","45","56","50","260","105","159","59","312","137","221","133","88","55","173","75","189","71",
"1400000US06037141201","Census Tract 1412.01; Los Angeles County; California","2268","201","0","13","124","62","18","21","148","72","291","90","414","161","265","115","779","207","218","122","11","14",
"1400000US06037141202","Census Tract 1412.02; Los Angeles County; California","1535","160","0","13","71","43","84","53","60","32","245","83","390","91","342","139","92","59","147","57","104","63",
"1400000US06037141303","Census Tract 1413.03; Los Angeles County; California","1776","160","0","13","0","13","95","70","46","35","340","110","631","166","525","202","120","67","0","13","19","21",
"1400000US06037141304","Census Tract 1413.04; Los Angeles County; California","1653","217","0","13","193","167","45","45","167","85","263","102","315","99","143","65","217","87","122","88","188","82",
"1400000US06037141305","Census Tract 1413.05; Los Angeles County; California","1478","217","18","43","31","41","134","84","125","58","310","190","187","89","238","111","165","151","268","107","2","10",
"1400000US06037141306","Census Tract 1413.06; Los Angeles County; California","1648","182","0","13","69","53","30","48","82","68","577","172","231","103","267","139","212","109","110","87","70","69",
"1400000US06037141400","Census Tract 1414; Los Angeles County; California","2115","159","0","19","200","110","106","80","133","91","164","77","148","61","493","126","587","163","222","141","62","39",
"1400000US06037141500","Census Tract 1415; Los Angeles County; California","1143","205","0","13","17","22","36","30","10","15","31","32","56","39","215","70","770","213","8","14","0","13",
"1400000US06037141600","Census Tract 1416; Los Angeles County; California","1947","260","0","13","8","14","109","75","42","32","62","46","180","195","194","78","1087","219","172","100","93","45",
"1400000US06037141700","Census Tract 1417; Los Angeles County; California","1382","166","0","13","0","13","31","29","143","90","85","80","61","36","166","96","493","141","217","119","186","78",
"1400000US06037143101","Census Tract 1431.01; Los Angeles County; California","1165","191","0","13","35","31","84","54","213","130","110","68","25","30","64","59","128","67","226","158","280","145",
"1400000US06037143102","Census Tract 1431.02; Los Angeles County; California","1222","124","0","13","65","40","291","119","136","102","98","68","105","69","207","124","216","84","13","14","91","56",
"1400000US06037143200","Census Tract 1432; Los Angeles County; California","2278","281","20","31","134","113","319","210","263","145","331","124","128","98","367","139","204","110","184","120","328","171",
"1400000US06037143301","Census Tract 1433.01; Los Angeles County; California","1652","209","0","13","264","177","26","30","236","182","231","124","231","108","327","117","170","124","105","80","62","53",
"1400000US06037143302","Census Tract 1433.02; Los Angeles County; California","1661","203","20","33","52","53","91","94","127","71","208","116","232","156","269","123","128","94","310","125","224","120",
"1400000US06037143401","Census Tract 1434.01; Los Angeles County; California","2367","274","0","19","128","75","246","110","256","234","206","98","594","165","166","135","252","120","211","130","308","142",
"1400000US06037143402","Census Tract 1434.02; Los Angeles County; California","809","147","0","13","39","51","123","75","48","48","53","57","118","60","123","69","32","31","156","49","117","118",
"1400000US06037143500","Census Tract 1435; Los Angeles County; California","2607","274","0","19","294","144","243","166","231","112","355","142","253","184","299","162","207","124","266","109","459","205",
"1400000US06037143602","Census Tract 1436.02; Los Angeles County; California","2387","406","0","13","133","78","311","130","275","147","212","128","548","171","509","372","123","84","197","99","79","66",
"1400000US06037143603","Census Tract 1436.03; Los Angeles County; California","1434","150","0","13","152","90","49","42","110","85","238","85","135","63","345","107","246","68","76","43","83","49",
"1400000US06037143605","Census Tract 1436.05; Los Angeles County; California","1093","78","0","13","91","61","391","127","104","62","298","136","82","91","61","71","13","16","53","64","0","13",
"1400000US06037143606","Census Tract 1436.06; Los Angeles County; California","1038","127","0","13","0","13","160","68","147","68","228","89","174","94","271","122","58","45","0","13","0","13",
"1400000US06037143700","Census Tract 1437; Los Angeles County; California","2042","200","10","15","29","27","39","30","80","46","47","35","211","94","647","165","471","114","308","163","200","83",
"1400000US06037143801","Census Tract 1438.01; Los Angeles County; California","1461","255","0","13","18","29","43","69","200","222","72","73","238","134","214","76","428","153","159","87","89","59",
"1400000US06037143802","Census Tract 1438.02; Los Angeles County; California","1169","156","0","13","69","76","134","85","27","33","155","96","169","80","249","157","264","135","32","34","70","58",
"1400000US06037143901","Census Tract 1439.01; Los Angeles County; California","1779","235","0","13","58","50","110","114","158","83","109","61","44","30","490","134","266","80","317","218","227","73",
"1400000US06037143902","Census Tract 1439.02; Los Angeles County; California","1517","174","0","13","74","68","29","27","65","39","272","125","155","75","207","88","359","153","269","102","87","54",
"1400000US06037181000","Census Tract 1810; Los Angeles County; California","2396","258","0","19","16","25","70","69","34","49","93","90","82","50","107","92","404","126","265","130","1325","279",
"1400000US06037181300","Census Tract 1813; Los Angeles County; California","1371","99","0","13","31","41","18","21","78","67","106","52","67","46","266","89","164","63","97","57","544","133",
"1400000US06037181400","Census Tract 1814; Los Angeles County; California","1721","169","0","13","76","39","0","13","69","37","277","108","176","65","100","76","126","58","155","107","742","162",
"1400000US06037181500","Census Tract 1815; Los Angeles County; California","1404","111","0","13","35","44","73","66","126","68","41","51","23","22","117","69","147","89","172","74","670","148",
"1400000US06037181600","Census Tract 1816; Los Angeles County; California","1132","207","0","13","51","40","9","13","33","31","105","65","69","52","98","56","64","49","87","73","616","218",
"1400000US06037183101","Census Tract 1831.01; Los Angeles County; California","1296","103","0","13","24","30","7","11","98","69","104","74","18","19","149","85","171","88","76","43","649","133",
"1400000US06037183103","Census Tract 1831.03; Los Angeles County; California","1673","240","0","13","14","17","16","17","177","84","158","70","203","77","299","101","82","53","122","65","602","245",
"1400000US06037183104","Census Tract 1831.04; Los Angeles County; California","802","62","0","13","0","13","15","15","11","12","92","54","112","50","217","53","61","32","36","25","258","67",
"1400000US06037183220","Census Tract 1832.20; Los Angeles County; California","1155","150","0","13","0","13","23","36","16","26","32","32","127","79","179","89","61","55","72","50","645","177",
"1400000US06037183221","Census Tract 1832.21; Los Angeles County; California","1160","172","0","13","12","18","18","23","14","23","121","79","22","21","102","70","175","85","37","31","659","198",
"1400000US06037183222","Census Tract 1832.22; Los Angeles County; California","1555","216","0","13","19","21","16","23","0","13","92","50","195","80","175","114","194","75","130","86","734","192",
"1400000US06037183300","Census Tract 1833; Los Angeles County; California","1156","163","0","13","14","17","5","8","15","16","34","34","64","42","197","78","90","53","145","84","592","176",
"1400000US06037183401","Census Tract 1834.01; Los Angeles County; California","825","108","0","13","19","17","0","13","5","9","111","50","90","45","54","26","85","83","73","46","388","84",
"1400000US06037183402","Census Tract 1834.02; Los Angeles County; California","1109","126","20","29","80","41","6","9","3","7","66","47","136","91","174","89","82","46","81","50","461","76",
"1400000US06037183510","Census Tract 1835.10; Los Angeles County; California","801","77","0","13","12","12","27","27","20","20","28","32","27","26","28","22","59","36","108","52","492","93",
"1400000US06037183520","Census Tract 1835.20; Los Angeles County; California","1248","175","0","13","42","68","84","60","13","20","49","46","92","55","136","64","169","73","65","45","598","183",
"1400000US06037183610","Census Tract 1836.10; Los Angeles County; California","1068","86","0","13","12","18","4","6","102","49","172","60","68","34","158","65","40","29","86","57","426","79",
"1400000US06037183620","Census Tract 1836.20; Los Angeles County; California","1071","100","0","13","29","26","18","23","93","70","83","52","54","38","65","39","160","69","24","21","545","107",
"1400000US06037183701","Census Tract 1837.01; Los Angeles County; California","1367","119","0","13","35","41","0","13","93","71","112","58","287","107","315","96","269","108","0","13","256","87",
"1400000US06037183702","Census Tract 1837.02; Los Angeles County; California","1152","121","0","13","27","30","119","65","137","79","192","91","77","56","30","29","153","95","101","60","316","114",
"1400000US06037183810","Census Tract 1838.10; Los Angeles County; California","1575","205","0","13","30","28","8","12","67","54","187","101","171","80","84","83","229","96","55","50","744","203",
"1400000US06037183820","Census Tract 1838.20; Los Angeles County; California","1292","187","0","13","25","39","24","35","30","47","117","68","226","118","178","92","310","185","83","57","299","125",
"1400000US06037185101","Census Tract 1851.01; Los Angeles County; California","1015","95","0","13","0","13","0","13","24","30","87","89","133","106","89","69","0","13","131","99","551","153",
"1400000US06037185102","Census Tract 1851.02; Los Angeles County; California","1496","353","4","6","0","13","57","52","113","48","30","29","74","54","303","109","163","75","84","48","668","392",
