fid,OBJECTID_1,OBJECTID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER,layer,path,HIFLD_ID,Owner,mu_DS1,mu_DS2,mu_DS3,mu_DS4,beta_DS1,beta_DS2,beta_DS3,beta_DS4,mu_DS1_old,mu_DS2_old,mu_DS3_old,mu_DS4_old,beta_DS1_old,beta_DS2_old,beta_DS3_old,beta_DS4_old
2532,70810,70810,306489,SYLMAR EAST,LOS ANGELES,CA,91342,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.3125282570001,-118.4811313,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,1,230,69,N,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,306489,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
2583,70980,70980,306659,UNKNOWN306659,LOS ANGELES,CA,91401,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.17980237,-118.4454254,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,0,230,-999999,Y,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,306659,,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
2625,71089,71089,306768,UNKNOWN306768,LOS ANGELES,CA,90068,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.12370611,-118.3370583,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,0,230,-999999,Y,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,306768,,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3190,72527,72527,308206,NICHOLS CANYON,LOS ANGELES,CA,90046,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.1059585250001,-118.358772,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1479772800000,IMAGERY/OTHER,1479772800000,3,230,138,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,308206,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3221,72590,72590,308269,STATION F (VELASCO & KINETIC),LOS ANGELES,CA,90023,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.01532207,-118.2039437,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,7,230,66,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,308269,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3242,72646,72646,308325,VENICE,LOS ANGELES,CA,90066,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.99028993,-118.4209965,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435190400000,IMAGERY/OTHER,1511740800000,2,230,66,Y,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,308325,SCE,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3320,72848,72848,308527,UNKNOWN308527,LOS ANGELES,CA,90049,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.12975552,-118.4795189,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,0,230,-999999,Y,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,308527,,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3345,72899,72899,308579,UNKNOWN308579,LOS ANGELES,CA,91303,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.2015078960001,-118.5962595,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,OpenStreetMap,1435017600000,IMAGERY/OTHER,1435017600000,0,230,-999999,Y,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,308579,,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3507,73310,73310,308991,STATION T,LOS ANGELES,CA,91303,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.1894990280001,-118.5918789,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,3,230,230,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,308991,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3525,73361,73361,309042,RIVER,LOS ANGELES,CA,90021,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.037716,-118.22984,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,9,230,66,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,309042,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3702,73872,73872,309553,STATION L (SCATTERGOOD),LOS ANGELES,CA,90293,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,33.919,-118.425293,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,2,230,138,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,309553,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3708,73888,73888,309569,STATION M(VALLEY),LOS ANGELES,CA,91352,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.24329813,-118.3918025,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,7,230,66,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,309569,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3798,74162,74162,309843,KENTER CANYON,LOS ANGELES,CA,90049,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.06826245,-118.4884048,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,2,230,230,N,Y,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,309843,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
3934,74518,74518,310199,SYLMAR WEST,LOS ANGELES,CA,91344,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.3110069570001,-118.4893478,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,11,230,69,N,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,310199,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
4025,74760,74760,310442,UNKNOWN310442,LOS ANGELES,CA,91606,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.1912321120001,-118.3795635,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,0,230,-999999,Y,N,CA-sub-3,C:\2025-2026 Fall\Network science\Project\CA-sub-3.customization|layername=CA-sub-3,310442,,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
4062,74845,74845,310527,STATION A (ST. JOHN),LOS ANGELES,CA,90012,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.06701,-118.2261,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1433462400000,IMAGERY/OTHER,1433462400000,5,230,66,N,Y,CA-sub-3,C:\2025-2026 Fall\Network science\Project\CA-sub-3.customization|layername=CA-sub-3,310527,LADWP,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
289,64859,64859,300537,UNKNOWN300537,LOS ANGELES,CA,91344,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.2716158370001,-118.4852023,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,0,345,-999999,Y,N,CA-sub-1,C:\2025-2026 Fall\Network science\Project\CA-sub-1.customization|layername=CA-sub-1,300537,,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
4036,74782,74782,310464,UNKNOWN310464,LOS ANGELES,CA,91344,SUBSTATION,NOT AVAILABLE,LOS ANGELES,6037,USA,34.25798505,-118.4931688,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Energy Commission http://www.energy.ca.gov/maps/,1435017600000,IMAGERY/OTHER,1435017600000,0,345,-999999,Y,N,CA-sub-3,C:\2025-2026 Fall\Network science\Project\CA-sub-3.customization|layername=CA-sub-3,310464,,0.15,0.25,0.35,0.7,0.6,0.5,0.4,0.4,0.1,0.2,0.3,0.5,0.6,0.5,0.4,0.4
242,64751,64751,300429,STATION E (TOLUCA),LOS ANGELES,CA,91601,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.17619826,-118.3596448,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,Southern California Edison http://preview.tinyurl.com/q9vuye2,1433462400000,IMAGERY/OTHER,1433462400000,15,500,66,N,N,CA-sub-1,C:\2025-2026 Fall\Network science\Project\CA-sub-1.customization|layername=CA-sub-1,300429,LADWP,0.11,0.15,0.2,0.47,0.5,0.45,0.35,0.4,0.09,0.13,0.17,0.38,0.5,0.4,0.35,0.35
2985,72014,72014,307693,RINALDI,LOS ANGELES,CA,91344,SUBSTATION,IN SERVICE,LOS ANGELES,6037,USA,34.2805920000001,-118.478304,221121,ELECTRIC BULK POWER TRANSMISSION AND CONTROL,California Environmental Protection Agency http://www.swrcb.ca.gov/water_issues/programs/ocean/cwa316/docs/energy_comp/10yta_2012_5.pdf,1433462400000,IMAGERY/OTHER,1433462400000,16,500,69,N,N,CA-sub-2,C:\2025-2026 Fall\Network science\Project\CA-sub-2.customization|layername=CA-sub-2,307693,LADWP,0.11,0.15,0.2,0.47,0.5,0.45,0.35,0.4,0.09,0.13,0.17,0.38,0.5,0.4,0.35,0.35
