tract_id,substation_id,weight,population,lat,lon
06037204920,309042,0.01766341910506922,2459,34.037730176980155,-118.2298892
06037204920,308269,0.9823365808949308,2459,34.01543789706917,-118.2038404
06037205110,309042,0.05789806310728435,3690,34.037730176980155,-118.2298892
06037205110,310527,0.02317798026937356,3690,34.067102266986005,-118.2261196
06037205110,308269,0.8862140283936036,3690,34.01543789706917,-118.2038404
06037205110,306012,0.032709928229738464,3690,34.043353326944434,-118.2461297
06037205120,309042,0.027136472860570287,3409,34.037730176980155,-118.2298892
06037205120,308269,0.9583884087329264,3409,34.01543789706917,-118.2038404
06037205120,306012,0.014475118406503335,3409,34.043353326944434,-118.2461297
06037206010,309042,0.015918715831312866,3490,34.037730176980155,-118.2298892
06037206010,310527,0.9840812841686871,3490,34.067102266986005,-118.2261196
06037206020,309042,0.05350291767633394,8179,34.037730176980155,-118.2298892
06037206020,310527,0.8368442788038204,8179,34.067102266986005,-118.2261196
06037206020,308269,0.016484288019472014,8179,34.01543789706917,-118.2038404
06037206020,301194,0.020314586252837243,8179,34.10941811317132,-118.2544298
06037206020,306012,0.02850335454509269,8179,34.043353326944434,-118.2461297
06037206020,301332,0.01641784796691545,8179,34.11312248855284,-118.267733
06037206020,303858,0.015612460054501244,8179,34.12070018639731,-118.2262352
06037206020,303776,0.012320266681027087,8179,34.086732667683194,-118.21442
06037206050,309042,0.8336585305095137,2290,34.037730176980155,-118.2298892
06037206050,310527,0.03793232265009811,2290,34.067102266986005,-118.2261196
06037206050,308269,0.02973176485756781,2290,34.01543789706917,-118.2038404
06037206050,306012,0.0986773819828204,2290,34.043353326944434,-118.2461297
06037111402,301636,0.012309322509960993,5998,34.2735702360914,-118.4587732
06037111402,306152,0.08046570129661804,5998,34.30787222511813,-118.4505278
06037111402,307693,0.6100612252604583,5998,34.28065282927489,-118.4783315
06037111402,300493,0.024831267033254553,5998,34.229351877875,-118.543507
06037111402,309569,0.021376828052648227,5998,34.24293288538142,-118.3925549
06037111402,303620,0.01198105210637266,5998,34.17935192558167,-118.5438005
06037111402,310199,0.08108925172583174,5998,34.31212171136534,-118.4900862
06037111402,306691,0.06762941743981911,5998,34.30532499779853,-118.5004778
06037111402,303487,0.013101805064469696,5998,34.22272085309232,-118.388532
06037111402,306489,0.0627917543629435,5998,34.31189487154974,-118.4804143
06037111402,310442,0.014362375147623271,5998,34.191232111852045,-118.3795635
06037111303,301636,0.017763929374636063,4567,34.2735702360914,-118.4587732
06037111303,306152,0.0979002874845617,4567,34.30787222511813,-118.4505278
06037111303,307693,0.4861803915099216,4567,34.28065282927489,-118.4783315
06037111303,300429,0.01597420814636412,4567,34.176217403654334,-118.3598405
06037111303,300493,0.03417097191848969,4567,34.229351877875,-118.543507
06037111303,309569,0.02975714723836613,4567,34.24293288538142,-118.3925549
06037111303,303620,0.017316791713181443,4567,34.17935192558167,-118.5438005
06037111303,310199,0.09855650125234237,4567,34.31212171136534,-118.4900862
06037111303,306691,0.08415423887755778,4567,34.30532499779853,-118.5004778
06037111303,303487,0.018839188937532347,4567,34.22272085309232,-118.388532
06037111303,306489,0.07884851725040865,4567,34.31189487154974,-118.4804143
06037111303,310442,0.020537826296637997,4567,34.191232111852045,-118.3795635
06037104321,301636,0.7035248877280309,2926,34.2735702360914,-118.4587732
06037104321,306152,0.020195180989757706,2926,34.30787222511813,-118.4505278
06037104321,307693,0.024748732346493673,2926,34.28065282927489,-118.4783315
06037104321,300429,0.030562334477748934,2926,34.176217403654334,-118.3598405
06037104321,309569,0.05835418071474347,2926,34.24293288538142,-118.3925549
06037104321,304217,0.01713928751872767,2926,34.171587427841054,-118.423154
06037104321,310199,0.01882065726273974,2926,34.31212171136534,-118.4900862
06037104321,306691,0.016854813989775178,2926,34.30532499779853,-118.5004778
06037104321,303487,0.03537099376508019,2926,34.22272085309232,-118.388532
06037104321,306489,0.01838879175511411,2926,34.31189487154974,-118.4804143
06037104321,306768,0.014894411757457121,2926,34.12370611066311,-118.3370583
06037104321,310442,0.041145727694331447,2926,34.191232111852045,-118.3795635
06037104322,301636,0.7353912291120472,1856,34.2735702360914,-118.4587732
06037104322,306152,0.017879043994203134,1856,34.30787222511813,-118.4505278
06037104322,307693,0.021986799626934346,1856,34.28065282927489,-118.4783315
06037104322,300429,0.027260870824534936,1856,34.176217403654334,-118.3598405
06037104322,309569,0.05285770769872868,1856,34.24293288538142,-118.3925549
06037104322,304217,0.015134838340987817,1856,34.171587427841054,-118.423154
06037104322,310199,0.01664341429728015,1856,34.31212171136534,-118.4900862
06037104322,306691,0.014879924102184767,1856,34.30532499779853,-118.5004778
06037104322,303487,0.03164631752054637,1856,34.22272085309232,-118.388532
06037104322,306489,0.016255622976781795,1856,34.31189487154974,-118.4804143
06037104322,306768,0.013125869553259038,1856,34.12370611066311,-118.3370583
06037104322,310442,0.0369383619525117,1856,34.191232111852045,-118.3795635
06037108203,310199,0.011767621707192293,3157,34.31212171136534,-118.4900862
06037108203,303265,0.9882323782928077,3157,34.2713024560517,-118.5561742
06037231901,306623,0.017256623819992628,3440,33.94650900603726,-118.312887
06037231901,309042,0.2047091691208529,3440,34.037730176980155,-118.2298892
06037231901,310527,0.09684915188311886,3440,34.067102266986005,-118.2261196
06037231901,304073,0.027564029367306498,3440,33.94828198673869,-118.255162
06037231901,300429,0.013528736002646402,3440,34.176217403654334,-118.3598405
06037231901,308269,0.08628503898389461,3440,34.01543789706917,-118.2038404
06037231901,301194,0.039096716477636045,3440,34.10941811317132,-118.2544298
