tract_id,substation_id,weight,population,lat,lon
06037650102,306844,1.0,2166,33.86967226,-118.3331137
06037650200,308806,1.0,5921,33.85711837,-118.3328799
06037534301,306060,1.0,4028,33.9760774310001,-118.1477004
06037534302,306060,1.0,3835,33.9760774310001,-118.1477004
06037534203,306060,1.0,3286,33.9760774310001,-118.1477004
06037534404,301614,0.5222487435773893,3118,33.99796189,-118.2060738
06037534404,308269,0.201172964192013,3118,34.01532207,-118.2039437
06037534404,306450,0.2765782922305978,3118,33.9984353900001,-118.2201568
06037534405,306060,1.0,3925,33.9760774310001,-118.1477004
06037541605,303169,1.0,5060,33.8801807730001,-118.174525
06037541801,303169,1.0,5648,33.8801807730001,-118.174525
06037541802,303169,1.0,5114,33.8801807730001,-118.174525
06037542000,303169,1.0,5241,33.8801807730001,-118.174525
06037573800,306224,1.0,4155,33.83021436,-118.1248095
06037573902,302187,1.0,2212,33.8482231780001,-118.0971738
06037574000,306224,1.0,5108,33.83021436,-118.1248095
06037574100,306224,1.0,5151,33.83021436,-118.1248095
06037574201,306224,1.0,3265,33.83021436,-118.1248095
06037574202,306224,1.0,2229,33.83021436,-118.1248095
06037574300,306224,1.0,6677,33.83021436,-118.1248095
06037650300,306844,0.7834097290276784,7894,33.86967226,-118.3331137
06037650300,308806,0.21659027097232164,7894,33.85711837,-118.3328799
06037650501,306844,0.2865576046696821,2779,33.86967226,-118.3331137
06037650501,308806,0.713442395330318,2779,33.85711837,-118.3328799
06037650502,306844,0.3379032160030775,4214,33.86967226,-118.3331137
06037650502,308806,0.6620967839969225,4214,33.85711837,-118.3328799
06037650603,303303,0.19887583358652927,3742,33.8104568630001,-118.340512
06037650603,308471,0.8011241664134707,3742,33.8297364410001,-118.3444471
06037650701,308471,1.0,2555,33.8297364410001,-118.3444471
06037542401,303540,1.0,4370,33.8639219950001,-118.2169551
06037542402,303540,1.0,4023,33.8639219950001,-118.2169551
06037542502,303540,1.0,4573,33.8639219950001,-118.2169551
06037574400,307039,0.6250127660127685,5555,33.7715039130001,-118.1004734
06037574400,307373,0.3749872339872316,5555,33.7635279720001,-118.0963236
06037574500,307039,0.7200564419647209,6744,33.7715039130001,-118.1004734
06037574500,307373,0.2799435580352792,6744,33.7635279720001,-118.0963236
06037574602,307039,0.8104399327034911,1267,33.7715039130001,-118.1004734
06037574602,307373,0.18956006729650893,1267,33.7635279720001,-118.0963236
06037574800,307039,0.6503569216790479,3182,33.7715039130001,-118.1004734
06037574800,307373,0.34964307832095215,3182,33.7635279720001,-118.0963236
06037574901,307039,0.6348498653436202,3949,33.7715039130001,-118.1004734
06037574901,307373,0.3651501346563798,3949,33.7635279720001,-118.0963236
06037574902,307039,0.6103177409112722,5507,33.7715039130001,-118.1004734
06037574902,307373,0.3896822590887277,5507,33.7635279720001,-118.0963236
06037575001,306224,1.0,4225,33.83021436,-118.1248095
06037575002,307039,0.6061349382490023,4554,33.7715039130001,-118.1004734
06037575002,307373,0.3938650617509977,4554,33.7635279720001,-118.0963236
06037602900,302164,1.0,4256,33.9024801100001,-118.3119354
06037603004,302164,1.0,1797,33.9024801100001,-118.3119354
06037503301,306369,1.0,3436,33.88860495,-118.0144487
06037503302,306369,1.0,6070,33.88860495,-118.0144487
06037503401,306279,1.0,7145,33.9460605990001,-117.92227
06037503902,306369,1.0,5065,33.88860495,-118.0144487
06037542601,303540,1.0,3306,33.8639219950001,-118.2169551
06037542602,303540,1.0,5249,33.8639219950001,-118.2169551
06037542700,303540,1.0,5732,33.8639219950001,-118.2169551
06037542800,303540,1.0,3230,33.8639219950001,-118.2169551
06037542900,303540,1.0,3535,33.8639219950001,-118.2169551
06037575201,308367,0.2627274730970478,4335,33.7646608260001,-118.2266652
06037575201,304450,0.470428486261353,4335,33.7788659230001,-118.2273228
06037575201,308540,0.26684404064159917,4335,33.76537743,-118.2250973
06037575401,308367,0.218508552645497,4259,33.7646608260001,-118.2266652
06037575401,304450,0.5578844537151455,4259,33.7788659230001,-118.2273228
06037575401,308540,0.22360699363935752,4259,33.76537743,-118.2250973
06037575402,308367,0.23899558759959985,3750,33.7646608260001,-118.2266652
06037575402,304450,0.5172477337373282,3750,33.7788659230001,-118.2273228
06037575402,308540,0.24375667866307188,3750,33.76537743,-118.2250973
06037575802,308367,0.22183143626996946,4450,33.7646608260001,-118.2266652
06037575802,304450,0.5512808278619357,4450,33.7788659230001,-118.2273228
06037575802,308540,0.2268877358680948,4450,33.76537743,-118.2250973
06037575901,304450,0.26151657884873,3530,33.7788659230001,-118.2273228
06037575901,308540,0.73848342115127,3530,33.76537743,-118.2250973
06037575902,304450,0.2959795420069872,4869,33.7788659230001,-118.2273228
06037575902,308540,0.7040204579930128,4869,33.76537743,-118.2250973
06037576200,304450,0.328792177740001,5190,33.7788659230001,-118.2273228
06037576200,308540,0.671207822259999,5190,33.76537743,-118.2250973
06037603101,302164,1.0,4878,33.9024801100001,-118.3119354
06037603200,304137,1.0,3340,33.84773309,-118.3034261
06037603301,302164,1.0,3441,33.9024801100001,-118.3119354
06037603302,306844,0.704538843398011,4281,33.86967226,-118.3331137
06037603302,308806,0.295461156601989,4281,33.85711837,-118.3328799
06037603400,302164,1.0,3846,33.9024801100001,-118.3119354
06037603500,302164,1.0,2934,33.9024801100001,-118.3119354
06037603600,302164,1.0,4187,33.9024801100001,-118.3119354
06037603702,306844,0.7450667296294963,4776,33.86967226,-118.3331137
06037603702,308806,0.2549332703705038,4776,33.85711837,-118.3328799
06037503601,306369,1.0,4140,33.88860495,-118.0144487
06037503602,306369,1.0,3786,33.88860495,-118.0144487
06037503701,306369,1.0,4896,33.88860495,-118.0144487
06037503702,306369,1.0,5165,33.88860495,-118.0144487
06037576403,308367,0.2695980280945533,4814,33.7646608260001,-118.2266652
06037576403,304450,0.45693132057857827,4814,33.7788659230001,-118.2273228
06037576403,308540,0.27347065132686843,4814,33.76537743,-118.2250973
06037576502,304450,0.36252687816009865,4997,33.7788659230001,-118.2273228
06037576502,308540,0.6374731218399015,4997,33.76537743,-118.2250973
06037576602,304450,0.36044296475684084,4601,33.7788659230001,-118.2273228
06037576602,308540,0.6395570352431592,4601,33.76537743,-118.2250973
06037576700,304450,0.3845479969960673,4163,33.7788659230001,-118.2273228
06037576700,308540,0.6154520030039327,4163,33.76537743,-118.2250973
06037576801,304450,0.3810011230932863,3760,33.7788659230001,-118.2273228
06037576801,308540,0.6189988769067136,3760,33.76537743,-118.2250973
06037576802,307039,0.5878841871701873,4426,33.7715039130001,-118.1004734
06037576802,307373,0.4121158128298127,4426,33.7635279720001,-118.0963236
06037576901,304450,0.383275214459855,5152,33.7788659230001,-118.2273228
06037576901,308540,0.6167247855401451,5152,33.76537743,-118.2250973
06037577000,307039,0.6195019871944957,6993,33.7715039130001,-118.1004734
06037577000,307373,0.3804980128055044,6993,33.7635279720001,-118.0963236
06037577100,307039,0.6035265451227374,7452,33.7715039130001,-118.1004734
